match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,player_sofascoreId,captain,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,stat_aerialWon,stat_outfielderBlock,stat_wasFouled,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_goalAssist,stat_bigChanceMissed,stat_shotOffTarget,stat_dispossessed,stat_blockedScoringAttempt,stat_hitWoodwork,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_goodHighClaim,stat_errorLeadToAGoal,stat_totalOffside
10389976,home,Stade Rennais,Arnaud Kalimuendo,arnaud-kalimuendo,A. Kalimuendo,F,25,175,3552,M,954061,EUR,1011484800,F,9,9,False,23.0,18.0,2.0,,4.0,5.0,14.0,19.0,3.0,,,74.0,37.0,7.5,10.0,0.2753,0.3402,0.0549473,3,,,,,,1.0,,5.0,7.0,4.0,,1.0,,1.0,1.0,,,,,,3.0,3.0,2.0,,,1.0,2.0,1.0,,,1.0,1.0,,,
10389976,home,Stade Rennais,Lesley Ugochukwu,lesley-ugochukwu,L. Ugochukwu,M,8,188,5004,M,1048916,EUR,1080259200,M,6,6,True,11.0,10.0,3.0,3.0,2.0,2.0,8.0,9.0,1.0,,,16.0,15.0,6.8,1.0,0.0,0.0,0.00802508,0,,,,l.ugochukwu8,,,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
10389976,home,Stade Rennais,Flavien Tait,flavien-tait,F. Tait,M,,175,102,M,312388,EUR,728611200,M,20,20,True,13.0,11.0,2.0,1.0,2.0,3.0,9.0,10.0,1.0,,,16.0,16.0,6.4,4.0,0.0,0.0,0.00768327,0,,,,,,,,,1.0,,,,,,,,1.0,,,,,,1.0,,,,1.0,,,1.0,,,,,
10389976,home,Stade Rennais,Jérémy Doku,jeremy-doku,J. Doku,M,11,173,69678,M,934386,EUR,1022457600,F,11,11,True,4.0,3.0,,,,,3.0,4.0,1.0,,,3.0,6.0,,3.0,0.0,0.0,0.00559212,0,,,,Dokss,,,,,3.0,,,,,,,1.0,,,,,1.0,,,,,,1.0,,,,,,,,
10389976,home,Stade Rennais,Matthis Abline,abline-matthis,M. Abline,F,10,182,1315,M,999070,EUR,1048809600,F,28,28,True,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,3.0,2.0,,1.0,0.0,0.0,0.00029198,0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
10389976,home,Stade Rennais,Adrien Truffert,truffert-adrien,A. Truffert,M,3,176,1506,M,999028,EUR,1006214400,D,3,3,True,3.0,2.0,,,1.0,2.0,1.0,1.0,1.0,,,2.0,4.0,,1.0,0.0,0.0,0.0037325,0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
10389976,home,Stade Rennais,Doğan Alemdar,dogan-alemdar,D. Alemdar,G,80,192,620,M,947874,EUR,1035849600,G,1,1,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389976,home,Stade Rennais,Joe Rodon,rodon-joe,J. Rodon,D,6,193,1190,M,828640,EUR,877478400,D,2,2,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389976,home,Stade Rennais,Lorenz Assignon,lorenz-assignon,L. Assignon,M,22,179,641,M,1009334,EUR,961632000,D,22,22,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389976,home,Stade Rennais,Kamaldeen Sulemana,kamaldeen-sulemana,K. Sulemana,F,7,174,8299,M,1019442,EUR,1013731200,M,10,10,True,,,,,,,,,,,,,,,,,0.0,,0,,,,kamaldeenho10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389976,away,Montpellier,Bingourou Kamara,bingourou-kamara,B. Kamara,G,21,193,273,M,583312,EUR,845856000,G,90,90,False,20.0,9.0,11.0,1.0,8.0,11.0,1.0,9.0,8.0,,1.0,90.0,31.0,5.9,13.0,0.0,0.0,0.00077107,0,-2.1084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
10389976,away,Montpellier,Arnaud Souquet,arnaud-souquet,A. Souquet,D,,174,43,M,93570,EUR,697852800,D,2,2,False,20.0,13.0,,,8.0,10.0,6.0,13.0,1.0,,,64.0,39.0,6.7,11.0,0.0,0.0,0.132305,0,,,,,,3.0,1.0,2.0,4.0,6.0,1.0,,,3.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,,,1.0,,,1.0,,,,,
10389976,away,Montpellier,Falaye Sacko,falaye-sacko,F. Sacko,D,77,179,2233,M,796372,EUR,799286400,D,77,77,False,40.0,37.0,4.0,2.0,28.0,30.0,9.0,10.0,4.0,,,90.0,54.0,6.7,7.0,0.0,0.0,0.00823066,0,,,,,,,,2.0,3.0,3.0,,1.0,,3.0,,,1.0,,2.0,,1.0,,2.0,,,,,,,,,,,,
10389976,away,Montpellier,Christopher Jullien,christopher-jullien,C. Jullien,D,6,195,127,M,229598,EUR,732758400,D,6,6,False,35.0,29.0,3.0,3.0,22.0,24.0,7.0,11.0,6.0,,,90.0,44.0,6.2,9.0,0.0,0.0,0.00283789,0,,,,,,,,1.0,5.0,5.0,,4.0,,1.0,,3.0,,4.0,,,,,2.0,,,,1.0,,,,,,,,
10389976,away,Montpellier,Nicolas Cozza,nicolas-cozza,N. Cozza,D,3,178,184,M,886286,EUR,915753600,D,31,31,False,49.0,34.0,8.0,1.0,26.0,32.0,8.0,17.0,6.0,,,90.0,63.0,6.1,17.0,0.0,0.0,0.00186477,0,,,,,,,,,1.0,6.0,,4.0,3.0,4.0,2.0,1.0,,2.0,1.0,,,,1.0,,,,,,,,,,,1.0,
10389976,away,Montpellier,Faitout Maouassa,faitout-maouassa,F. Maouassa,M,27,172,207,M,801287,EUR,899683200,D,27,27,False,23.0,19.0,1.0,,13.0,13.0,9.0,14.0,3.0,,,90.0,55.0,6.3,11.0,0.035,0.0,0.202882,1,,,,,,4.0,3.0,,7.0,5.0,1.0,1.0,4.0,3.0,2.0,2.0,1.0,1.0,,,3.0,1.0,2.0,,,1.0,2.0,,,,,,,,
10389976,away,Montpellier,Teji Savanier,teji-savanier,T. Savanier,M,11,171,790,M,156682,EUR,693360000,M,11,11,False,58.0,45.0,12.0,7.0,22.0,25.0,24.0,39.0,5.0,,,90.0,84.0,7.0,23.0,0.0829,0.0294,0.0884243,3,,,,,True,6.0,1.0,1.0,5.0,9.0,,,2.0,2.0,1.0,2.0,,1.0,,5.0,1.0,1.0,2.0,,,1.0,2.0,1.0,,,1.0,,,,
10389976,away,Montpellier,Jordan Ferri,jordan-ferri,J. Ferri,M,4,172,146,M,123229,EUR,700358400,M,12,12,False,63.0,60.0,3.0,2.0,35.0,35.0,25.0,28.0,10.0,,,90.0,71.0,7.2,4.0,0.0,0.0,0.279759,0,,,,,,,,,4.0,4.0,3.0,,1.0,,,1.0,1.0,,,3.0,1.0,1.0,,,,,,,,1.0,,,,,
10389976,away,Montpellier,Joris Chotard,joris-chotard,J. Chotard,M,13,179,541,M,976396,EUR,1001289600,M,13,13,False,25.0,18.0,2.0,2.0,10.0,11.0,8.0,17.0,7.0,,,72.0,35.0,6.4,10.0,0.0,0.0,0.0211321,0,,,,,,3.0,,1.0,4.0,,2.0,2.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,1.0
10389976,away,Montpellier,Arnaud Nordin,nordin-arnaud,A. Nordin,M,70,170,384,M,848458,EUR,900633600,F,7,7,False,15.0,13.0,1.0,1.0,7.0,7.0,6.0,8.0,,,,64.0,22.0,6.6,4.0,0.0,0.0,0.00651798,0,,,,,,,,2.0,4.0,4.0,,,,2.0,,1.0,,,,2.0,1.0,,1.0,,,,,,,,,,,,1.0
10389976,away,Montpellier,Wahbi Khazri,wahbi-khazri,W. Khazri,F,,176,1610,M,51640,EUR,665971200,F,99,99,False,20.0,15.0,1.0,1.0,2.0,3.0,13.0,18.0,4.0,,,90.0,39.0,6.2,12.0,0.5714,1.3708,0.0212017,3,,,,,,1.0,,1.0,2.0,6.0,,,1.0,1.0,,1.0,,2.0,,2.0,1.0,1.0,6.0,,2.0,1.0,,,,,2.0,,,,3.0
10389976,away,Montpellier,Enzo Tchato Mbiayi,enzo-tchato-mbiayi,E. T. Mbiayi,D,29,180,511,M,1103548,EUR,1038009600,D,29,29,True,11.0,11.0,1.0,1.0,5.0,5.0,7.0,8.0,1.0,,,17.0,20.0,6.8,3.0,0.0,0.0,0.00884367,0,,Enzo Tchato Mbiayi,,,,2.0,1.0,1.0,2.0,2.0,1.0,3.0,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,
10389976,away,Montpellier,Valère Germain,valere-germain,V. Germain,F,,180,599,M,140992,EUR,640310400,F,9,9,True,8.0,6.0,,,2.0,2.0,4.0,6.0,1.0,,,26.0,9.0,6.5,2.0,0.2063,0.0,0.0672899,1,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,
10389976,away,Montpellier,Leo Leroy,leo-leroy,L. Leroy,M,22,185,170,M,976001,EUR,950486400,M,18,18,True,13.0,9.0,1.0,,4.0,5.0,5.0,8.0,1.0,,,18.0,14.0,6.4,4.0,0.0,0.0,0.00546792,0,,,,,,,,,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
10389976,away,Montpellier,Mamadou Sakho,mamadou-sakho,M. Sakho,D,,187,317,,21134,EUR,634867200,D,75,75,True,9.0,9.0,,,7.0,7.0,2.0,2.0,2.0,,,9.0,10.0,6.3,,0.0,0.0,0.00170538,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389976,away,Montpellier,Matis Carvalho,carvalho-matis,M. Carvalho,G,1,186,31,M,966256,EUR,925257600,G,30,30,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389976,away,Montpellier,Teo Allix,teo-allix,T. Allix,D,34,183,12,M,1391384,EUR,1088985600,D,37,37,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389976,away,Montpellier,Khalil Fayad,khalil-fayad,K. Fayad,M,10,172,588,M,1387157,EUR,1086739200,M,22,22,True,,,,,,,,,,,,,,,,,0.0,,0,,Khalil Fayad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389976,away,Montpellier,Sacha Delaye,sacha-delaye,S. Delaye,M,19,171,34,M,1122641,EUR,1019520000,F,19,19,True,,,,,,,,,,,,,,,,,0.0,,0,,Sacha Delaye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389976,away,Montpellier,Axel Gueguin,axel-gueguin,A. Gueguin,F,20,170,58,M,1195635,EUR,1111622400,F,36,36,True,,,,,,,,,,,,,,,,,0.0,,0,,Axel Gueguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
