match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_totalOffside,captain,stat_unsuccessfulTouch,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_keyPass,player_firstName,player_lastName,stat_dispossessed,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_goals,stat_penaltyWon,stat_penaltyFaced,stat_penaltyConceded
11396455,home,SV Werder Bremen,Marvin Ducksch,marvin-ducksch,M. Ducksch,F,33,187,1088,M,258325,EUR,762998400,F,7,7,False,5.0,4.0,1.0,1.0,1.0,1.0,4.0,7.0,,,,,,,,,23.0,11.0,7.7,4.0,0.7884,0.9818,0.187166,1,,,,,1.0,,,,,,,1.0,,,,1.0,,3.0,1.0,,,,2.0,,,,,,1.0,1.0,1.0,,
11396455,home,SV Werder Bremen,Nick Woltemade,nick-woltemade,N. Woltemade,F,27,198,55679,M,980623,EUR,1013644800,F,29,29,True,19.0,14.0,1.0,,3.0,5.0,11.0,14.0,5.0,6.0,,,,,,,67.0,38.0,6.4,13.0,0.4016,0.5598,0.0264699,1,,5.0,1.0,11.0,5.0,,,,,2.0,1.0,2.0,1.0,,,3.0,,,,,,,,,,5.0,1.0,,1.0,,,,
11396455,home,SV Werder Bremen,Senne Lynen,senne-lynen,S. Lynen,M,14,182,401,M,826171,EUR,919382400,M,14,14,True,6.0,4.0,1.0,,2.0,3.0,2.0,3.0,1.0,1.0,,,,,,,14.0,10.0,6.6,2.0,0.0,0.0,0.00234276,0,,,,1.0,1.0,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,
11396455,home,SV Werder Bremen,Leonardo Bittencourt,leonardo-bittencourt,L. Bittencourt,M,10,171,295,M,111969,EUR,756259200,M,10,10,True,6.0,5.0,,,1.0,2.0,4.0,4.0,,2.0,,,,,,,14.0,10.0,7.1,3.0,0.3746,0.8767,0.00931212,1,,,,2.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,1.0,1.0,,,
11396455,home,SV Werder Bremen,Justin Njinmah,justin-njinmah,J. Njinmah,F,11,185,714,M,1005343,EUR,974246400,F,17,17,True,2.0,1.0,1.0,,,1.0,1.0,1.0,,1.0,,,,,,,14.0,6.0,8.5,2.0,0.4343,0.7083,0.463602,1,,1.0,,1.0,1.0,,,,,,,,,,,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,,,
11396455,home,SV Werder Bremen,Leon Opitz,opitz-leon,L. Opitz,M,17,183,129,M,1481688,EUR,1113177600,F,35,35,True,4.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,,1.0,,,,,,,9.0,8.0,6.7,5.0,0.0,0.0,0.00064228,0,,,,,1.0,,,,,,,,,,,1.0,,,,1.0,1.0,,,Leon Opitz,,,,,,,,,
11396455,home,SV Werder Bremen,Michael Zetterer,michael-zetterer,M. Zetterer,G,23,187,476,M,190161,EUR,805507200,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396455,home,SV Werder Bremen,Olivier Deman,deman-olivier,O. Deman,D,2,181,445,M,960114,EUR,954979200,F,2,2,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396455,home,SV Werder Bremen,Miloš Veljković,milos-veljkovic,M. Veljković,D,13,188,1253,M,227224,EUR,812073600,D,13,13,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396455,home,SV Werder Bremen,Nicolai Rapp,nicolai-rapp,N. Rapp,M,6,185,55,M,787931,EUR,850435200,M,23,23,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396455,away,1. FSV Mainz 05,Robin Zentner,robin-zentner,R. Zentner,G,27,193,298,M,174345,EUR,783302400,G,27,27,False,28.0,16.0,18.0,6.0,11.0,13.0,5.0,15.0,1.0,10.0,,1.0,2.0,,1.0,1.0,90.0,36.0,6.3,12.0,0.0,0.0,0.00237495,0,-0.145,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,1.0,
11396455,away,1. FSV Mainz 05,Andreas Hanche-Olsen,andreas-hanche-olsen,A. Hanche-Olsen,D,25,185,370,M,794294,EUR,853459200,D,25,25,False,18.0,12.0,3.0,,10.0,11.0,2.0,7.0,1.0,2.0,,,,,,,45.0,25.0,6.0,7.0,0.0,0.0,0.00063924,0,,2.0,2.0,3.0,3.0,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,1.0
11396455,away,1. FSV Mainz 05,Sepp van den Berg,sepp-van-den-berg,S. van den Berg,D,4,192,2107,M,924378,EUR,1008806400,D,3,3,False,59.0,45.0,10.0,4.0,35.0,38.0,10.0,21.0,5.0,3.0,,,,,,,90.0,73.0,6.5,14.0,0.0,0.0,0.0039093,0,,2.0,8.0,6.0,12.0,1.0,,1.0,2.0,3.0,2.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,
11396455,away,1. FSV Mainz 05,Edimilson Fernandes,edimilson-fernandes,E. Fernandes,M,6,190,345,M,330099,EUR,829526400,D,20,20,False,51.0,41.0,12.0,6.0,19.0,19.0,24.0,43.0,3.0,7.0,,,,,,,90.0,85.0,6.7,21.0,0.0636,0.0,0.115851,2,,3.0,,5.0,4.0,1.0,1.0,,3.0,2.0,2.0,2.0,1.0,2.0,,,,11.0,2.0,,,,1.0,,,,,1.0,,,,,
11396455,away,1. FSV Mainz 05,Anthony Caci,anthony-caci,A. Caci,M,19,184,357,M,846471,EUR,867715200,M,19,19,False,41.0,28.0,10.0,4.0,13.0,15.0,16.0,28.0,,9.0,,,,,,,90.0,70.0,6.6,18.0,0.1321,0.0,0.0600971,2,,3.0,1.0,7.0,5.0,1.0,2.0,,,,,3.0,2.0,,,,,2.0,1.0,2.0,1.0,,,,,,,,,,,,
11396455,away,1. FSV Mainz 05,Leandro Barreiro,leandro-barreiro,L. Barreiro,M,18,170,2537,M,906800,EUR,946857600,M,8,8,False,34.0,25.0,5.0,2.0,7.0,10.0,18.0,24.0,1.0,7.0,,,,,,,90.0,45.0,6.7,13.0,0.0552,0.0,0.0590615,1,,1.0,2.0,4.0,4.0,1.0,,,1.0,1.0,1.0,1.0,,,,2.0,,,,,,,1.0,,,2.0,,1.0,,,,,
11396455,away,1. FSV Mainz 05,Dominik Kohr,dominik-kohr,D. Kohr,D,31,183,342,M,152206,EUR,759974400,M,31,31,False,48.0,39.0,1.0,1.0,20.0,24.0,20.0,25.0,1.0,9.0,,,,,,,84.0,67.0,7.4,11.0,0.0129,0.0,0.139142,1,,2.0,1.0,3.0,6.0,,1.0,,4.0,3.0,2.0,2.0,,,,1.0,,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,
11396455,away,1. FSV Mainz 05,Phillipp Mwene,phillipp-mwene,P. Mwene,M,2,170,470,M,138126,EUR,759801600,M,2,2,False,20.0,13.0,3.0,,7.0,9.0,6.0,12.0,,2.0,,,,,,,67.0,34.0,6.5,9.0,0.0104,0.0403,0.00555494,1,,2.0,1.0,4.0,1.0,,,,1.0,,,,2.0,,,1.0,,1.0,,,,,,,,,,,1.0,,,,
11396455,away,1. FSV Mainz 05,Brajan Gruda,gruda-brajan,B. Gruda,M,10,178,2919,M,1198075,EUR,1085961600,F,43,43,False,26.0,15.0,3.0,,3.0,5.0,12.0,23.0,,2.0,,,,,,,66.0,40.0,6.6,17.0,0.0129,0.0,0.14573,0,,4.0,3.0,10.0,6.0,1.0,,,,,,2.0,2.0,,,1.0,,2.0,,4.0,1.0,,3.0,Brajan Gruda,,,,,,,,,
11396455,away,1. FSV Mainz 05,Jae-sung Lee,jae-sung-lee,J. Lee,F,7,180,2646,M,537552,EUR,713404800,F,7,7,False,22.0,14.0,2.0,,3.0,7.0,11.0,15.0,,7.0,,,,,,,66.0,39.0,6.7,14.0,0.1093,0.2988,0.0165925,3,,2.0,1.0,7.0,5.0,,1.0,,,1.0,1.0,,,1.0,,1.0,,,,5.0,3.0,,2.0,,,3.0,1.0,1.0,1.0,,,,
11396455,away,1. FSV Mainz 05,Karim Onisiwo,karim-onisiwo,K. Onisiwo,F,9,188,465,M,165413,EUR,700790400,F,9,9,False,34.0,17.0,1.0,,5.0,5.0,13.0,32.0,,2.0,,,,,,,90.0,59.0,7.8,25.0,0.162,0.3265,0.250468,3,,5.0,3.0,10.0,13.0,,2.0,1.0,,2.0,2.0,5.0,3.0,1.0,,3.0,,3.0,1.0,4.0,3.0,,1.0,,,2.0,,,1.0,,,,
11396455,away,1. FSV Mainz 05,Stefan Bell,stefan-bell,S. Bell,D,16,192,142,M,106662,EUR,682992000,D,16,16,True,29.0,26.0,2.0,1.0,23.0,23.0,3.0,6.0,1.0,,,,,,,,45.0,31.0,6.1,3.0,0.0,0.0,0.00193509,0,,1.0,3.0,2.0,3.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11396455,away,1. FSV Mainz 05,Marco Richter,marco-richter,M. Richter,M,23,176,248,M,796027,EUR,880329600,F,10,10,True,13.0,11.0,,,2.0,2.0,9.0,14.0,,,,,,,,,24.0,20.0,6.5,7.0,0.0,0.0,0.145656,0,,1.0,1.0,3.0,3.0,,,,,1.0,,1.0,,,,,,3.0,,1.0,,,,,,1.0,,,,,,,
11396455,away,1. FSV Mainz 05,Nelson Weiper,nelson-weiper,N. Weiper,F,44,192,1136,M,1152505,EUR,1111017600,F,44,44,True,13.0,9.0,,,,,9.0,13.0,,2.0,,,,,,,24.0,14.0,6.5,5.0,0.0,0.0,0.0267654,0,,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,1.0,,,,Nelson Weiper,,,,,,,,,
11396455,away,1. FSV Mainz 05,Tom Krauß,tom-krauss,T. Krauß,M,5,182,398,M,930272,EUR,993168000,M,14,14,True,12.0,9.0,,,1.0,1.0,8.0,11.0,,,,,,,,,23.0,16.0,6.5,5.0,0.0,0.0,0.106176,0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11396455,away,1. FSV Mainz 05,Matondo-Merveille Papela,matondo-merveille-papela,M. Papela,M,21,174,63,M,930279,EUR,979776000,M,24,24,True,7.0,5.0,1.0,1.0,2.0,2.0,3.0,5.0,,2.0,,,,,,,11.0,10.0,6.7,3.0,0.0,0.0,0.00376019,0,,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,
11396455,away,1. FSV Mainz 05,Daniel Batz,daniel-batz,D. Batz,G,33,189,138,M,94312,EUR,663638400,G,33,33,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396455,away,1. FSV Mainz 05,Lasse Riess,lasse-riess,L. Riess,G,1,191,83,M,1069252,EUR,996192000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396455,away,1. FSV Mainz 05,Danny da Costa,danny-da-costa,D. Costa,D,21,186,305,M,97926,EUR,742521600,D,21,21,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396455,away,1. FSV Mainz 05,David Mamutovic,mamutovic-david,D. Mamutovic,F,45,189,10,M,991096,EUR,975974400,M,45,45,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
