match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,player_sofascoreId,stat_challengeLost,stat_unsuccessfulTouch,stat_totalOffside,captain,stat_blockedScoringAttempt,stat_penaltyConceded,stat_wasFouled,stat_shotOffTarget,stat_goalAssist,stat_errorLeadToAShot,stat_totalContest,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_penaltyWon,stat_wonContest,stat_bigChanceCreated,stat_goals,stat_bigChanceMissed,stat_goodHighClaim,stat_outfielderBlock
10437946,home,Benfica,Odysseas Vlachodimos,,,odysseas-vlachodimos,O. Vlachodimos,G,1,191,2909,M,138149,EUR,767318400,G,99,99,False,20.0,16.0,8.0,4.0,13.0,15.0,3.0,5.0,2.0,1.0,1.0,1.0,90.0,23.0,6.4,4.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437946,home,Benfica,Alexander Bah,,,alexander-bah,A. Bah,D,6,183,2276,M,850976,EUR,881625600,D,6,6,False,54.0,44.0,3.0,1.0,26.0,29.0,20.0,30.0,7.0,,,,90.0,77.0,7.0,15.0,0,5.0,2.0,2.0,3.0,7.0,5.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,
10437946,home,Benfica,António Silva,,,antonio-silva,A. Silva,D,4,187,8155,M,1006069,EUR,1067472000,D,66,66,False,74.0,66.0,7.0,3.0,54.0,55.0,12.0,19.0,7.0,,,,90.0,91.0,6.8,11.0,0,,,,1.0,3.0,2.0,,5.0,3.0,1.0,1.0,2.0,1.0,antoniosilva.66,1.0,3.0,1.0,,,,,,,,,,,,,,,,,
10437946,home,Benfica,Nicolás Otamendi,,,nicolas-otamendi,N. Otamendi,D,30,183,17844,M,74915,EUR,571622400,D,30,30,False,82.0,79.0,3.0,3.0,59.0,59.0,20.0,23.0,7.0,,,,90.0,97.0,6.8,3.0,1,,,,2.0,3.0,7.0,,4.0,3.0,3.0,3.0,2.0,,Notamendi30,2.0,,,True,1.0,1.0,2.0,,,,,,,,,,,,,
10437946,home,Benfica,Alejandro Grimaldo,,,alejandro-grimaldo,A. Grimaldo,M,20,171,13008,M,177177,EUR,811555200,D,3,3,False,63.0,54.0,2.0,1.0,34.0,35.0,23.0,34.0,7.0,,,,90.0,85.0,6.7,15.0,1,6.0,3.0,,,3.0,,,,1.0,,,1.0,1.0,grimaldo35,2.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,
10437946,home,Benfica,Florentino Luís,,,florentino-luis,F. Luís,M,16,184,3615,M,855845,EUR,935020800,M,61,61,False,87.0,78.0,6.0,3.0,39.0,44.0,39.0,43.0,8.0,,,,90.0,93.0,7.0,9.0,0,,,,1.0,1.0,3.0,,,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
10437946,home,Benfica,Enzo Fernández,,,enzo-fernandez,E. Fernández,M,8,177,121227,M,974505,EUR,979689600,M,13,13,False,108.0,95.0,15.0,11.0,48.0,54.0,49.0,57.0,7.0,,,,90.0,121.0,8.4,14.0,1,3.0,2.0,,,1.0,8.0,,,1.0,5.0,3.0,,4.0,Enzo8,1.0,,,,,,3.0,1.0,1.0,1.0,,,,,,,,,,
10437946,home,Benfica,David Neres,,,david-neres,D. Neres,F,7,175,15134,M,850993,EUR,857347200,M,7,7,False,34.0,30.0,2.0,2.0,11.0,11.0,20.0,24.0,10.0,,,,90.0,50.0,7.5,10.0,2,1.0,1.0,,,1.0,4.0,,,1.0,2.0,1.0,,1.0,davidneres,,2.0,,,,,2.0,1.0,,,1.0,1.0,1.0,,,,,,,
10437946,home,Benfica,Rafa Silva,,,rafa-silva,R. Silva,M,27,170,16782,M,252577,EUR,737596800,M,27,27,False,21.0,18.0,1.0,1.0,3.0,3.0,15.0,18.0,2.0,,,,67.0,35.0,7.3,9.0,2,,,,,2.0,3.0,1.0,,,2.0,1.0,,3.0,Rafa_Silva,,3.0,1.0,,1.0,,1.0,,,,1.0,1.0,,1.0,,,,,,
10437946,home,Benfica,João Mário,,,joao-mario,J. Mário,M,10,179,3804,M,97001,EUR,727401600,M,20,20,False,27.0,25.0,2.0,1.0,8.0,8.0,18.0,21.0,1.0,,,,81.0,46.0,7.9,6.0,4,2.0,1.0,,,3.0,5.0,,,1.0,3.0,1.0,1.0,2.0,JoaoMario,1.0,2.0,,,2.0,,1.0,1.0,,,2.0,1.0,,,1.0,1.0,1.0,,,
