match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_accurateCross,stat_outfielderBlock,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,player_firstName,player_lastName,stat_unsuccessfulTouch,stat_keyPass,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_goalAssist,stat_blockedScoringAttempt,stat_goals,stat_hitWoodwork,stat_totalOffside,player_sofascoreId,stat_savedShotsFromInsideTheBox,stat_punches
11067649,home,Cruzeiro,Rafael Cabral,rafael-cabral,Rafael Cabral,G,1,186,340,M,124980,EUR,643161600,G,1,1,False,True,25.0,21.0,9.0,5.0,20.0,21.0,1.0,4.0,1.0,1.0,6.0,1.0,1.0,1.0,90.0,35.0,6.5,5.0,0.0,0.0,0.00015621,0,-0.3051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067649,home,Cruzeiro,Helibelton Palacios,helibelton-palacios,H. Palacios,D,13,181,374,M,329597,EUR,739584000,D,24,24,False,,31.0,26.0,4.0,1.0,8.0,10.0,18.0,24.0,2.0,6.0,5.0,2.0,,,90.0,55.0,6.3,12.0,0.0,0.0,0.00844956,0,,3.0,2.0,10.0,2.0,2.0,4.0,1.0,2.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,
11067649,home,Cruzeiro,Neris,neris,Neris,D,77,190,332,M,840247,EUR,708739200,D,27,27,False,,41.0,36.0,4.0,1.0,18.0,19.0,19.0,23.0,1.0,4.0,8.0,1.0,,,90.0,52.0,6.9,6.0,0.0,0.0,0.0221321,0,,1.0,4.0,5.0,,1.0,4.0,1.0,2.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,
11067649,home,Cruzeiro,Luciano Castan,luciano-castan,Luciano Castan,D,4,187,212,M,845110,EUR,621648000,D,4,4,False,,41.0,36.0,3.0,1.0,26.0,28.0,10.0,13.0,5.0,5.0,3.0,,,,90.0,52.0,6.9,5.0,0.2554,0.2366,0.00221197,4,,,2.0,3.0,,,5.0,1.0,,,1.0,,,1.0,2.0,2.0,,,,,,,,,,,,,,,
11067649,home,Cruzeiro,Marlon,marlon,Marlon,D,23,178,1921,M,870787,EUR,864086400,D,3,3,False,,40.0,35.0,4.0,2.0,15.0,16.0,21.0,29.0,1.0,3.0,8.0,1.0,,,90.0,61.0,6.6,12.0,0.0037,0.0,0.0479328,1,,5.0,1.0,6.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,,,1.0,,,,1.0,1.0,,,,,,,,,,,
11067649,home,Cruzeiro,Lucas Silva,lucas-silva,L. Silva,M,16,182,2401,M,245159,EUR,729820800,M,16,16,False,,59.0,47.0,5.0,1.0,16.0,20.0,37.0,49.0,,6.0,5.0,1.0,,,90.0,82.0,7.9,18.0,0.0187,0.0,0.33373,1,,10.0,2.0,5.0,,,,1.0,3.0,3.0,1.0,6.0,,,1.0,,,,,5.0,4.0,2.0,1.0,,,,,,,,
11067649,home,Cruzeiro,Matheus Jussa,matheus-jussa,Matheus Jussa,M,22,183,183,M,794849,EUR,827452800,M,18,18,False,,51.0,46.0,3.0,1.0,26.0,26.0,20.0,25.0,1.0,2.0,6.0,,,,90.0,57.0,6.8,6.0,0.0,0.0,0.0202305,0,,,,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,,1.0,2.0,,,,,,,,,,,
11067649,home,Cruzeiro,Wesley Ribeiro,wesley,W. Ribeiro,M,21,175,1823,M,985766,EUR,922752000,M,11,11,False,,21.0,15.0,,,5.0,7.0,10.0,16.0,1.0,9.0,7.0,2.0,,,82.0,40.0,6.9,11.0,0.1145,0.2294,0.0147395,2,,2.0,,9.0,1.0,,1.0,,1.0,,5.0,,,,,2.0,,,,,8.0,5.0,,,,,,,,,
11067649,home,Cruzeiro,Arthur Gomes,arthur-gomes,Arthur Gomes,M,11,175,667,M,822524,EUR,899424000,M,19,19,False,,22.0,17.0,1.0,,4.0,6.0,13.0,17.0,1.0,6.0,3.0,3.0,,,67.0,38.0,6.4,11.0,0.059,0.0655,0.0170272,2,,1.0,,5.0,1.0,1.0,,,,,1.0,,,,1.0,1.0,,,,,5.0,2.0,,,,,,,,,
11067649,home,Cruzeiro,Bruno Rodrigues,bruno-rodrigues,B. Rodrigues,F,11,177,3335,M,817650,EUR,857692800,M,9,9,False,,33.0,24.0,2.0,,4.0,6.0,20.0,29.0,1.0,4.0,2.0,,,,82.0,53.0,7.4,16.0,0.0781,0.0,0.472904,2,,2.0,,3.0,,,1.0,2.0,1.0,,,,,,,,,,1.0,4.0,5.0,2.0,1.0,1.0,2.0,,,,,,
