match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_totalContest,stat_penaltyConceded,stat_challengeLost,stat_wonContest,stat_goals,stat_unsuccessfulTouch,stat_wasFouled,player_sofascoreId,stat_errorLeadToAShot,stat_accurateCross,stat_dispossessed,stat_keyPass,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_totalOffside,stat_errorLeadToAGoal,stat_hitWoodwork
14109769,home,Göztepe,Juan Santos da Silva,juan,Juan,F,9,176,1031,M,1009928,EUR,1015459200,F,9,9,False,,20.0,11.0,,,1.0,3.0,5.0,8.0,15.0,1.0,7.0,1.0,4.0,,,,,,,85.0,32.0,7.1,12.0,0.0839899,77.259496162958,10.0,-1.47,9.24,,2,,0.15,0.19,0.2,,,,1.0,4.0,7.0,,,1.0,1.0,27.906871779192,2.0,,1.0,1.0,0.3089,0.351,0.03,3.0,,,2.0,,,3.0,,,,1.0,2.0,,1.0,1.0,1.0,,
14109769,home,Göztepe,Efkan Bekiroğlu,efkan-bekiroglu,E. Bekiroğlu,M,11,185,168,M,800458,EUR,811036800,M,11,11,True,,10.0,6.0,1.0,1.0,0.0,3.0,4.0,3.0,6.0,,1.0,,1.0,,,,,,,21.0,13.0,7.5,5.0,0.13112,,,,,,1,,0.34,,0.0,,,,1.0,,,,,1.0,,,,,1.0,,0.23,0.789,0.32,,,,,1.0,,,,,,,1.0,,,,,,
14109769,home,Göztepe,Rhaldney,rhaldney,Rhaldney,M,26,184,223,M,992024,EUR,911520000,M,6,6,True,,5.0,4.0,,,0.0,2.0,2.0,2.0,3.0,,2.0,,2.0,,,,,,,20.0,10.0,6.6,2.0,0.00156522,14.541316323066,2.0,-3.36,-0.31500000000001,,0,,-0.07,-0.01,0.15,,,,,,1.0,,1.0,2.0,1.0,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,
14109769,home,Göztepe,Jeh,jeh,Jeh,F,19,185,222,M,1464661,EUR,940723200,F,19,19,True,,6.0,3.0,,,0.0,,,3.0,6.0,,3.0,,3.0,,,,,,,21.0,17.0,6.4,9.0,0.0134108,76.025880424293,8.0,7.665,25.41,,1,,-0.02,0.13,-0.01,,Jeh,,,1.0,4.0,,,,,25.562492914424,1.0,,1.0,,0.0411,0.4872,-0.23,3.0,,,2.0,,3.0,1.0,,,,2.0,,,,,,,
14109769,home,Göztepe,Guilherme Luiz,guilherme-luiz-oliveira-da-silva,G. Luiz,F,80,191,331,M,1631434,EUR,1114387200,F,14,14,True,,,,,,0.0,,,,,,1.0,,,,,,,,,14.0,2.0,6.5,1.0,,3.0809225890957,1.0,2.73,2.73,,0,,,0.0,-0.04,,Guilherme Luiz,,,,1.0,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,
14109769,home,Göztepe,Allan,allan,Allan,D,3,187,118,M,987088,EUR,765417600,D,3,3,True,,,,,,0.0,,,,,,,,,,,,,,,10.0,,6.6,,,,,,,,0,,,,0.13,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109769,home,Göztepe,Uğur Kaan Yıldız,ugur-kaan-yildiz,U. K. Yıldız,D,22,181,91,M,995383,EUR,1028592000,D,22,22,True,,,,,,0.0,,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109769,home,Göztepe,Mehmet Şamil Öztürk,ozturk-mehmet-samil,M. Ş. Öztürk,G,33,194,25,M,1216027,EUR,1115596800,G,33,33,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Mehmet Ozturk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109769,home,Göztepe,Furkan Bayır,furkan-bayir,F. Bayır,D,23,188,77,M,1003161,EUR,950054400,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109769,home,Göztepe,Ogün Bayrak,ogun-bayrak,O. Bayrak,M,77,175,45,M,903999,EUR,907977600,D,77,77,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109769,home,Göztepe,Ibrahim Sabra,ibrahim-sabra,I. Sabra,F,7,183,526,M,1522038,EUR,1138752000,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Ibrahim Sabra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109769,away,Çaykur Rizespor,Yahia Fofana,yahia-fofana,Y. Fofana,G,75,194,3551,M,877977,EUR,966816000,G,75,75,False,,23.0,16.0,11.0,4.0,0.0,16.0,16.0,,7.0,,1.0,,6.0,4.0,,4.0,,,,90.0,31.0,6.8,7.0,6.487e-05,10.91547804108,3.0,5.67,3.045,0.4728,0,0.0971,0.04,-0.04,-0.27,0.4,,,,,,,1.0,,,,,,,,,,,1.0,,,1.0,,,,yahia.fofana_,,,,,,,,,,
14109769,away,Çaykur Rizespor,Taha Şahin,taha-sahin,T. Şahin,D,37,178,238,M,1394729,EUR,972172800,D,37,37,False,,36.0,31.0,4.0,2.0,0.0,18.0,19.0,13.0,17.0,,2.0,,5.0,,,,,,,84.0,45.0,5.9,8.0,0.0311422,33.984056662133,6.0,-10.5,5.46,,0,,0.11,0.0,-0.52,,Taha Sahin,,1.0,2.0,3.0,,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,
14109769,away,Çaykur Rizespor,Husniddin Alikulov,alikulov-husniddin,H. Alikulov,D,2,186,2627,M,1121174,EUR,923184000,D,2,2,False,,27.0,21.0,7.0,2.0,0.0,14.0,15.0,7.0,12.0,4.0,4.0,5.0,2.0,,,,,,,75.0,39.0,6.3,6.0,0.00355549,57.156145378802,8.0,43.995,13.335,,2,,0.11,0.02,-0.28,,,,,1.0,2.0,1.0,3.0,,,,,,,1.0,0.043,,-0.09,,,,,,,,,,,,,,2.0,,,,
14109769,away,Çaykur Rizespor,Samet Akaydın,samet-akaydin,S. Akaydın,D,3,190,969,M,863600,EUR,763516800,D,3,3,False,,56.0,47.0,10.0,6.0,0.0,35.0,37.0,12.0,19.0,3.0,4.0,6.0,9.0,,,,,,,90.0,70.0,6.0,12.0,0.00502121,305.69854420788,27.0,142.695,19.635,,0,,-0.02,0.14,-0.75,,,,,1.0,2.0,,2.0,1.0,1.0,,,,,,,,,1.0,,,,,2.0,,,,,,,,,,,1.0,
14109769,away,Çaykur Rizespor,Modibo Sagnan,modibo-sagnan,M. Sagnan,D,27,187,580,M,904759,EUR,924048000,D,27,27,False,,40.0,38.0,6.0,4.0,0.0,21.0,21.0,17.0,19.0,4.0,7.0,4.0,1.0,,,,,,,90.0,56.0,6.2,3.0,0.0109658,203.58447797655,21.0,118.545,23.94,,1,,0.13,0.11,-0.5,,,,,2.0,7.0,,1.0,2.0,2.0,23.940869157155,1.0,1.0,,4.0,0.1293,,-0.22,1.0,,1.0,1.0,,1.0,,,,,,1.0,,,1.0,,,
14109769,away,Çaykur Rizespor,Casper Højer,casper-hojer,C. Højer,D,5,183,148,M,281233,EUR,785289600,D,5,5,False,True,22.0,15.0,2.0,1.0,0.0,7.0,8.0,8.0,14.0,2.0,4.0,1.0,3.0,,,,,,,71.0,46.0,6.1,17.0,0.0977853,37.240351386871,7.0,15.225,11.235,,1,,0.08,-0.1,-0.4,,,,7.0,,6.0,,,1.0,1.0,13.459679379539,1.0,,,1.0,0.015,,-0.07,2.0,,2.0,,,1.0,1.0,,,2.0,1.0,2.0,,1.0,,,,
14109769,away,Çaykur Rizespor,Qazim Laci,qazim-laci,Q. Laci,M,20,173,992,M,284395,EUR,822009600,M,20,20,False,,64.0,54.0,7.0,4.0,0.0,26.0,29.0,28.0,35.0,,5.0,,11.0,,,,,,,90.0,91.0,7.3,21.0,0.220274,130.73206598895,23.0,41.58,7.455,,5,,0.25,0.24,-0.16,,,,7.0,1.0,5.0,,1.0,3.0,2.0,,,1.0,2.0,,1.0161,0.898,0.27,2.0,,,2.0,1.0,2.0,,,,2.0,4.0,3.0,1.0,2.0,,,,
14109769,away,Çaykur Rizespor,Giannis Papanikolaou,giannis-papanikolaou,G. Papanikolaou,M,6,182,212,M,856988,EUR,911347200,M,6,6,False,,25.0,18.0,1.0,,0.0,10.0,11.0,8.0,14.0,4.0,5.0,2.0,3.0,,,,,,,71.0,33.0,6.3,8.0,0.0162475,33.132807286078,6.0,1.365,6.93,,0,,-0.07,0.06,-0.13,,,,,2.0,4.0,,1.0,,,,,,,1.0,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,
14109769,away,Çaykur Rizespor,Ibrahim Olawoyin,ibrahim-olawoyin,I. Olawoyin,M,10,178,461,M,1008173,EUR,880934400,M,10,10,False,,26.0,18.0,3.0,,0.0,6.0,9.0,12.0,17.0,1.0,5.0,,5.0,,,,,,,84.0,48.0,6.5,16.0,0.0209414,171.44168073204,20.0,50.82,26.04,,2,,0.05,0.23,-0.1,,,,2.0,1.0,3.0,1.0,,,,41.206157299007,2.0,1.0,1.0,,0.1016,0.0482,-0.16,3.0,,,1.0,,4.0,3.0,,,,,,,,,,,
14109769,away,Çaykur Rizespor,Loide Augusto,loide-augusto,L. Augusto,M,50,183,1033,M,1110708,EUR,951523200,F,50,50,False,,30.0,27.0,1.0,1.0,0.0,9.0,10.0,18.0,20.0,,3.0,,4.0,,,,,,,90.0,49.0,6.3,13.0,0.0493426,249.1899022485,20.0,189.315,29.295,,3,,0.07,0.31,-0.07,,Loide Augusto,,5.0,3.0,9.0,,,,,145.4145947093,7.0,,2.0,1.0,0.072,0.0633,-0.22,3.0,,1.0,2.0,,2.0,1.0,,,1.0,3.0,1.0,,1.0,,,,
14109769,away,Çaykur Rizespor,Ali Sowe,ali-sowe,A. Sowe,F,9,186,1037,M,238394,EUR,771552000,F,9,9,False,,25.0,18.0,2.0,2.0,0.0,7.0,8.0,11.0,17.0,1.0,4.0,,1.0,,,,,,,90.0,36.0,6.4,12.0,0.0308706,36.231160302389,6.0,13.44,8.4,,0,,-0.53,0.03,-0.03,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,4.0,3.0,,,,1.0,4.0,,,,1.0,,
14109769,away,Çaykur Rizespor,Mithat Pala,mithat-pala,M. Pala,D,54,172,57,M,1016393,EUR,966297600,M,54,54,True,,15.0,11.0,1.0,,0.0,5.0,8.0,6.0,7.0,,1.0,,1.0,,,,,,,19.0,20.0,6.4,5.0,0.00396992,40.122947889977,7.0,28.35,8.925,,0,,-0.03,0.04,-0.08,,,,,,2.0,,,1.0,1.0,,,,,,,,,,,2.0,,,1.0,,,,,,,,,,,,
14109769,away,Çaykur Rizespor,Taylan Antalyalı,taylan-antalyali,T. Antalyalı,M,14,180,286,M,190197,EUR,789523200,M,14,14,True,,15.0,13.0,1.0,1.0,0.0,6.0,6.0,7.0,9.0,,1.0,,3.0,,,,,,,19.0,21.0,6.4,4.0,0.00811795,35.632427041507,5.0,10.5,13.125,,1,,0.01,0.03,-0.07,,,,1.0,,1.0,,1.0,,,,,,,,0.0574,,-0.2,,,,,,,1.0,,,,1.0,,,1.0,,,,
14109769,away,Çaykur Rizespor,Valentin Mihăilă,valentin-mihaila,V. Mihăilă,M,7,177,3270,M,925242,EUR,949449600,F,7,7,True,,12.0,9.0,1.0,1.0,0.0,2.0,2.0,7.0,10.0,,1.0,,2.0,,,,,,,15.0,18.0,6.7,6.0,0.0521438,84.728132842874,7.0,4.935,25.935,,1,,0.14,0.08,-0.06,,,,2.0,,1.0,,,,,25.963867219657,1.0,1.0,,,0.0207,,-0.08,,,1.0,,,2.0,1.0,,,1.0,,,,,,,,1.0
14109769,away,Çaykur Rizespor,Altin Zeqiri,zeqiri-altin,A. Zeqiri,M,77,185,141,M,991742,EUR,963878400,M,77,77,True,,3.0,3.0,,,0.0,,,3.0,3.0,,,,,,,,,,,15.0,4.0,6.7,,0.0266806,26.434017174845,1.0,21.84,21.84,,0,,0.08,0.07,0.13,,,,,,,,,,,26.434017174845,1.0,,,,,,,,,,,,,,,,,,,,,,,,
14109769,away,Çaykur Rizespor,Halil Dervişoğlu,halil-dervisoglu,H. Dervişoğlu,F,11,183,812,M,930775,EUR,944611200,F,11,11,True,,3.0,2.0,,,0.0,,,2.0,3.0,,1.0,,1.0,,,,,,,15.0,6.0,6.4,3.0,0.00206972,,,,,,0,,-0.03,-0.48,0.0,,,,,,1.0,,,,,,,,,,,,,1.0,,,1.0,,,,,,,1.0,,,,,,,
14109769,away,Çaykur Rizespor,Erdem Canpolat,erdem-canpolat,E. Canpolat,G,1,194,88,M,1066726,EUR,987120000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Erdem Canpolat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109769,away,Çaykur Rizespor,Attila Mocsi,attila-mocsi,A. Mocsi,D,4,188,454,M,889382,EUR,959558400,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109769,away,Çaykur Rizespor,Muhamed Buljubašić,muhamed-buljubasic,M. Buljubašić,M,18,180,202,M,1134586,EUR,1088899200,M,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109769,away,Çaykur Rizespor,Emrecan Bulut,emrecan-bulut,E. Bulut,F,99,185,166,M,1480663,EUR,1038268800,F,99,99,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Emrecan Bulut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109769,away,Çaykur Rizespor,Adedire Mebude,adedire-mebude,A. Mebude,F,17,179,340,M,1144096,EUR,1085702400,F,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Adedire Mebude,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
