match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_bigChanceCreated,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,captain,stat_aerialWon,stat_wasFouled,stat_fouls,stat_interceptionWon,stat_totalContest,player_sofascoreId,stat_dispossessed,stat_wonContest,stat_shotOffTarget,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_savedShotsFromInsideTheBox,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_totalOffside,stat_hitWoodwork
12624893,home,Al-Kholood,Jackson Muleka,jackson-muleka,J. Muleka,F,40,180.0,3687,M,927649,EUR,938995200,F,18,18,False,27.0,21.0,1.0,1.0,0.0,8.0,11.0,13.0,16.0,3.0,2.0,,,90.0,51.0,7.8,10.0,3,,,,,2.0,5.0,10.0,,,1.0,3.0,2.0,1.0,1.0,,1.0,4.0,,,4.0,,1.0,2.0,2.0,,1.0,,,,,,,
12624893,home,Al-Kholood,Abdulfattah Asiri,abdulfattah-asiri,A. Asiri,M,,167.0,63,M,374524,EUR,762220800,F,45,45,True,11.0,9.0,2.0,2.0,0.0,3.0,3.0,6.0,8.0,,2.0,,,44.0,16.0,6.9,3.0,2,,,,,,2.0,2.0,1.0,,,,,1.0,1.0,,,2.0,1.0,,,,,,2.0,,,,,,,,,
12624893,home,Al-Kholood,Sultan Al Shehri,sultan-al-shehri,S. A. Shehri,D,7,179.0,16,M,1549237,EUR,804729600,D,7,7,True,8.0,4.0,3.0,1.0,0.0,,3.0,4.0,5.0,2.0,1.0,,,16.0,17.0,6.8,6.0,1,Sultan Al Shehri,,,,,1.0,2.0,1.0,,,2.0,2.0,1.0,,,,,,,,,,,1.0,,,,,,,,,
12624893,home,Al-Kholood,Muhammad Sawan,muhammad-sawan,M. Sawan,M,70,170.0,23,M,1549247,EUR,965779200,M,11,11,True,4.0,,1.0,,0.0,,2.0,,3.0,,2.0,,,9.0,11.0,7.0,6.0,1,Muhammad Sawan,,1.0,,1.0,2.0,2.0,,,,1.0,1.0,,,,,,,,2.0,,,1.0,,,1.0,,,,,,,
12624893,home,Al-Kholood,Ambrose Ochigbo,ambrose-ochigbo,A. Ochigbo,M,23,180.0,54,M,2018186,EUR,1132444800,M,6,6,True,2.0,2.0,1.0,1.0,0.0,,,2.0,2.0,,1.0,,,8.0,4.0,6.9,,1,Ambrose Ochigbo,,,,,,1.0,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,
12624893,home,Al-Kholood,Mohammed Mazyad Alshammari,mohammed-mazyad-alshammari,M. M. Alshammari,G,30,184.0,7,M,873364,EUR,692323200,G,30,30,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624893,home,Al-Kholood,Hassan Al-Asmari,hassan-al-asmari,H. Al-Asmari,D,12,,11,M,1085419,EUR,1033862400,D,12,12,True,,,,,,,,,,,,,,,,,,0,Hassan Al-Asmari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624893,home,Al-Kholood,Zaid Al-Anazi,zaid-al-anazi,Z. Al-Anazi,M,11,,12,M,1868595,EUR,1091145600,M,51,51,True,,,,,,,,,,,,,,,,,,0,Zaid Al-Anazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624893,home,Al-Kholood,Majed Khalifah,majed-khalifah,M. Khalifah,F,19,,24,,1926323,EUR,1086134400,F,99,99,True,,,,,,,,,,,,,,,,,,0,Majed Khalifah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624893,home,Al-Kholood,Bassem Al-Arini,bassem-al-arini,B. Al-Arini,F,,,11,M,1927664,EUR,1074384000,M,20,20,True,,,,,,,,,,,,,,,,,,0,Bassem Al-Arini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624893,away,Al Wehda,Abdullah Hussein Alowayshir,abdullah-hussein-al-owisher,A. H. Alowayshir,G,1,184.0,43,M,976548,EUR,674092800,G,1,1,False,22.0,19.0,9.0,6.0,0.0,15.0,16.0,4.0,6.0,1.0,8.0,,5.0,90.0,33.0,7.5,3.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,1.0,,
12624893,away,Al Wehda,Saeed Almuwallad,saeed-al-muwallad,S. Almuwallad,D,2,184.0,20,M,872205,EUR,668476800,D,2,2,False,53.0,43.0,3.0,2.0,0.0,16.0,21.0,28.0,41.0,4.0,8.0,,,90.0,90.0,7.9,24.0,0,,,9.0,1.0,,4.0,6.0,3.0,,,3.0,3.0,,5.0,,1.0,,,2.0,2.0,,1.0,2.0,,,,,,,,,,
12624893,away,Al Wehda,Abdullah Al-Hafith,abdullah-al-hafith,A. Al-Hafith,D,17,188.0,29,M,160901,EUR,725241600,D,17,17,False,83.0,62.0,17.0,7.0,0.0,28.0,31.0,34.0,53.0,2.0,4.0,,,90.0,98.0,7.6,23.0,5,,,1.0,,2.0,4.0,10.0,1.0,,1.0,2.0,1.0,1.0,,True,8.0,,1.0,,,,,,5.0,,,,,,,,,
12624893,away,Al Wehda,Jawad El Yamiq,jawad-el-yamiq,J. E. Yamiq,D,18,190.0,4432,M,877103,EUR,699321600,D,5,5,False,44.0,34.0,12.0,5.0,0.0,20.0,22.0,14.0,22.0,5.0,2.0,,,90.0,58.0,7.0,12.0,1,,,,,1.0,4.0,2.0,,,2.0,1.0,1.0,,,,1.0,,1.0,1.0,,,2.0,,,,1.0,,,,,,,
12624893,away,Al Wehda,Ali Al-Salem,ali-al-salem,A. Al-Salem,D,2,181.0,21,M,990189,EUR,903052800,D,49,49,False,16.0,12.0,2.0,1.0,0.0,4.0,5.0,8.0,14.0,,1.0,,,62.0,34.0,6.4,8.0,2,,,3.0,,1.0,4.0,3.0,3.0,,,2.0,1.0,1.0,,,,1.0,,1.0,,,,,1.0,,,1.0,,,,,,
12624893,away,Al Wehda,Alexandru Crețu,alexandru-cretu,A. Crețu,M,4,189.0,120,M,229678,EUR,704073600,M,6,6,False,12.0,10.0,2.0,1.0,0.0,6.0,7.0,4.0,5.0,,4.0,,,45.0,16.0,6.4,3.0,0,,,,,,3.0,1.0,1.0,,,1.0,1.0,1.0,,,,,2.0,,,,,,,,,,,,,,,
12624893,away,Al Wehda,Juninho Bacuna,juninho-bacuna,J. Bacuna,M,4,178.0,542,M,788971,EUR,870912000,M,10,10,False,75.0,62.0,20.0,13.0,0.0,30.0,30.0,32.0,46.0,,9.0,,,90.0,90.0,7.1,16.0,1,,,1.0,,1.0,8.0,5.0,3.0,,,2.0,1.0,,,,1.0,,3.0,2.0,2.0,,1.0,2.0,1.0,,,,,,,,,
12624893,away,Al Wehda,Youssef Amyn,amyn-youssef,Y. Amyn,M,20,175.0,3727,M,1106352,EUR,1061424000,M,11,11,False,4.0,3.0,,,0.0,1.0,1.0,2.0,5.0,,2.0,,,45.0,14.0,6.8,6.0,1,,,2.0,,1.0,2.0,3.0,,,,1.0,1.0,2.0,,,,2.0,,,,yaminio10,1.0,,,,1.0,,,,,,,
12624893,away,Al Wehda,Yahya Naji,yahya-naji,Y. Naji,F,80,170.0,27,M,984587,EUR,920332800,M,80,80,False,18.0,14.0,,,0.0,3.0,3.0,11.0,16.0,1.0,1.0,,,73.0,26.0,6.4,8.0,0,,,1.0,,,3.0,2.0,,,,,,1.0,,,,2.0,1.0,,1.0,,1.0,,,,,,,,,,1.0,
12624893,away,Al Wehda,Craig Goodwin,craig-goodwin,C. Goodwin,M,11,183.0,692,M,220113,EUR,692841600,M,23,23,False,29.0,22.0,1.0,,0.0,3.0,6.0,21.0,28.0,,4.0,,,90.0,47.0,7.7,13.0,4,,,5.0,2.0,1.0,5.0,7.0,,,,2.0,2.0,1.0,4.0,,2.0,1.0,2.0,,3.0,,1.0,2.0,2.0,,,2.0,,,,,,2.0
12624893,away,Al Wehda,Odion Ighalo,odion-ighalo,O. Ighalo,F,,183.0,2180,M,29774,EUR,613958400,F,9,9,False,16.0,13.0,,,0.0,3.0,3.0,10.0,14.0,1.0,1.0,,,72.0,25.0,6.7,5.0,0,,,1.0,,3.0,5.0,4.0,1.0,,,,,1.0,,,1.0,3.0,1.0,,,,,,,,,,,,,,,
12624893,away,Al Wehda,Saad Bguir,bguir-saad,S. Bguir,M,18,178.0,637,M,563030,EUR,764294400,M,18,18,True,35.0,29.0,2.0,2.0,0.0,9.0,9.0,22.0,30.0,,1.0,,,45.0,42.0,6.9,10.0,0,Saad,Bguir,4.0,2.0,1.0,2.0,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,
12624893,away,Al Wehda,Waleed Bakshween,waleed-bakshween,W. Bakshween,M,,176.0,23,M,911303,EUR,626832000,M,4,4,True,52.0,47.0,4.0,2.0,0.0,18.0,19.0,30.0,35.0,,4.0,,,45.0,61.0,7.0,6.0,1,,,2.0,1.0,,,1.0,,,,1.0,,,,,,,,2.0,,,,,,,,1.0,,,,,,
12624893,away,Al Wehda,Ali Makki,ali-makki,A. Makki,D,5,174.0,20,M,1399144,EUR,924566400,D,22,22,True,16.0,13.0,2.0,2.0,0.0,5.0,5.0,8.0,11.0,2.0,2.0,,,28.0,29.0,6.9,5.0,0,Ali Makki,,,,,2.0,4.0,1.0,,,3.0,1.0,1.0,,,,1.0,,1.0,,,1.0,,,,,,,,,,,
12624893,away,Al Wehda,Mourad Khodari,murad-khadhari,M. Khodari,F,77,171.0,66,M,1517639,EUR,1047427200,F,77,77,True,7.0,7.0,,,0.0,2.0,2.0,5.0,6.0,,1.0,,,18.0,10.0,6.5,2.0,1,,,1.0,,,2.0,,,,,,,,,,,,1.0,,,,1.0,,,,,1.0,,,,,,
12624893,away,Al Wehda,Hussain Ahmed Al Issa,hussain-ahmed-al-issa,H. A. A. Issa,M,20,173.0,18,M,989764,EUR,978048000,M,28,28,True,13.0,12.0,,,0.0,3.0,3.0,9.0,11.0,,2.0,,,17.0,19.0,6.2,5.0,0,,,1.0,,2.0,4.0,1.0,,,,,,1.0,,,,1.0,,,2.0,,,,,,,,,,,,,
12624893,away,Al Wehda,Ahmed Al Rashidi,ahmed-al-rashidi,A. A. Rashidi,G,47,180.0,5,M,1549265,EUR,1026864000,G,47,47,True,,,,,,,,,,,,,,,,,,0,Ahmed Al Rashidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624893,away,Al Wehda,Meshal Alaeli,meshal-alaeli,M. Alaeli,D,2,,31,M,1495868,EUR,1087430400,D,13,13,True,,,,,,,,,,,,,,,,,,0,Meshal Alaeli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624893,away,Al Wehda,Ahmed Bandar Derwish,ahmed-bandar-derwish,A. B. Derwish,D,14,171.0,9,M,1185167,EUR,1002153600,D,14,14,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624893,away,Al Wehda,Mohamed Al Makahasi,mohamed-al-makahasi,M. Makaazi,M,23,177.0,475,M,970835,EUR,791942400,M,35,35,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
