match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_shotOffTarget,stat_outfielderBlock,stat_errorLeadToAShot,stat_expectedGoals,captain,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_wasFouled,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_wonContest,stat_bigChanceCreated,stat_accurateCross,player_firstName,player_lastName,stat_penaltyWon,stat_bigChanceMissed,stat_penaltyConceded,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_punches,stat_totalOffside
12499291,home,Milan,Rafael Leão,rafael-leao,R. Leão,M,10,188,75751,M,RLeão,851284,EUR,928972800,F,10,10,False,23.0,20.0,1.0,1.0,1.0,8.0,8.0,13.0,17.0,2.0,,64.0,33.0,7.3,8.0,0.108731,1,,2.0,1.0,,4.0,3.0,,3.0,,,,,1.0,,2.0,,,,0.2069,,1.0,1.0,,2.0,0.654,,1.0,,1.0,,,1.0,1.0,,,,,
12499291,home,Milan,Noah Okafor,noah-okafor,N. Okafor,F,19,185,5947,M,noah.arinze,865523,EUR,959126400,F,17,17,True,11.0,11.0,,,0.0,3.0,3.0,8.0,11.0,1.0,,27.0,18.0,6.8,4.0,0.00924093,1,,3.0,,,1.0,1.0,,,,,1.0,,,1.0,,,,,0.0266,,,1.0,,,0.0168,,,,,,,,,,,,,
12499291,home,Milan,Álvaro Morata,alvaro-morata,Á. Morata,F,7,189,28279,M,ÁMorata,125407,EUR,719798400,F,7,7,True,4.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,3.0,1.0,,26.0,9.0,6.5,4.0,0.00200622,0,,,,,2.0,,,,,,,,2.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,
12499291,home,Milan,Yunus Musah,yunus-musah,Y. Musah,M,6,178,4211,M,yunusmusah8,983815,EUR,1038528000,M,80,80,True,25.0,24.0,2.0,2.0,0.0,8.0,8.0,16.0,17.0,2.0,,16.0,27.0,6.9,1.0,0.00895565,0,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12499291,home,Milan,Samuel Chukwueze,samuel-chukwueze,S. Chukwueze,F,19,172,21963,M,chukwuezesamuel8,822470,EUR,927331200,F,21,21,True,14.0,12.0,1.0,1.0,0.0,4.0,5.0,9.0,10.0,,,11.0,15.0,6.6,2.0,0.0124808,0,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
12499291,home,Milan,Kevin Zeroli,zeroli-kevin,K. Zeroli,M,8,187,1422,M,,1397348,EUR,1105401600,M,18,18,True,9.0,9.0,,,0.0,2.0,2.0,7.0,7.0,1.0,,11.0,11.0,6.7,1.0,0.00516867,0,,,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
12499291,home,Milan,Noah Raveyre,noah-raveyre,N. Raveyre,G,22,182,369,M,,1214870,EUR,1119398400,G,25,25,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Noah Raveyre,,,,,,,,
12499291,home,Milan,Lorenzo Torriani,lorenzo-torriani,L. Torriani,G,96,197,3855,M,,1403294,EUR,1107129600,G,96,96,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499291,home,Milan,Fikayo Tomori,fikayo-tomori,F. Tomori,D,23,185,7146,M,fikayotomori,788255,EUR,882489600,D,23,23,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499291,home,Milan,Filippo Terracciano,terracciano-filippo,F. Terracciano,D,24,181,1614,M,,1034303,EUR,1044662400,M,42,42,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499291,home,Milan,Davide Bartesaghi,davide-bartesaghi,D. Bartesaghi,D,33,193,5573,M,,1390489,EUR,1135814400,D,33,33,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499291,home,Milan,Luka Jović,luka-jovic,L. Jović,F,9,181,15141,M,lukajovic,319129,EUR,882835200,F,9,9,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499291,away,Venezia,Jesse Joronen,jesse-joronen,J. Joronen,G,66,197,329,M,,97978,EUR,732672000,G,1,1,False,28.0,17.0,15.0,5.0,0.0,16.0,19.0,1.0,9.0,15.0,4.0,90.0,50.0,6.7,11.0,0.00037724,0,-1.1409,,,1.0,1.0,1.0,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,2.0,
12499291,away,Venezia,Antonio Candela,candela-antonio,A. Candela,D,26,182,271,M,,862464,EUR,956793600,D,27,27,False,19.0,14.0,1.0,,0.0,9.0,11.0,5.0,10.0,5.0,,90.0,35.0,6.2,10.0,0.002285,1,,2.0,,2.0,4.0,7.0,1.0,2.0,2.0,,3.0,3.0,1.0,1.0,,1.0,,,0.0293,,1.0,,,1.0,,,1.0,,,,,,,,,,,
12499291,away,Venezia,Joel Schingtienne,schingtienne-joel,J. Schingtienne,D,3,188,258,M,,1388438,EUR,1029283200,D,25,25,False,29.0,28.0,,,0.0,27.0,28.0,1.0,1.0,6.0,,90.0,40.0,6.0,3.0,0.00031442,0,,,1.0,,2.0,4.0,,,1.0,1.0,4.0,4.0,2.0,1.0,,,,,,,,,,,,,,,,Joel Schingtienne,,,,1.0,,,,
12499291,away,Venezia,Michael Svoboda,michael-svoboda,M. Svoboda,D,30,195,196,M,,888340,EUR,908409600,D,30,30,False,48.0,42.0,4.0,1.0,0.0,36.0,38.0,6.0,10.0,2.0,,90.0,60.0,6.2,9.0,0.00172177,0,,,1.0,,3.0,3.0,1.0,,2.0,2.0,1.0,1.0,1.0,,,,1.0,,,,1.0,,,2.0,,,,,,,,,,,,,,
12499291,away,Venezia,Jay Idzes,jay-idzes,J. Idzes,D,21,190,19111,M,jayidzes,933641,EUR,959904000,D,4,4,False,56.0,49.0,6.0,1.0,0.0,41.0,42.0,8.0,14.0,2.0,,90.0,70.0,6.1,11.0,0.00681533,0,,,1.0,1.0,3.0,2.0,,,5.0,,1.0,1.0,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,
12499291,away,Venezia,Francesco Zampano,francesco-zampano,F. Zampano,M,7,177,142,M,,235656,EUR,749347200,D,7,7,False,35.0,33.0,3.0,2.0,0.0,20.0,20.0,14.0,17.0,3.0,,89.0,50.0,6.2,6.0,0.187846,0,,2.0,,1.0,2.0,3.0,,2.0,3.0,1.0,1.0,,1.0,,,,,,,,1.0,,,,,,1.0,,1.0,,,,,,,,,1.0
12499291,away,Venezia,Gaetano Oristanio,gaetano-oristanio,G. Oristanio,F,21,174,968,M,,965009,EUR,1033171200,M,11,11,False,8.0,7.0,2.0,2.0,0.0,5.0,5.0,3.0,7.0,1.0,,64.0,27.0,6.7,9.0,0.0291678,3,,4.0,,,5.0,6.0,1.0,3.0,,,1.0,1.0,3.0,2.0,,1.0,,,0.1675,,2.0,1.0,,2.0,0.0287,1.0,3.0,,1.0,,,,,,,,,
12499291,away,Venezia,Alfred Duncan,alfred-duncan,A. Duncan,M,32,178,572,M,,232224,EUR,731721600,M,32,32,False,24.0,17.0,3.0,2.0,0.0,11.0,16.0,6.0,9.0,5.0,,64.0,33.0,6.4,11.0,0.00471269,1,,1.0,,,1.0,1.0,,,1.0,1.0,1.0,,2.0,1.0,,1.0,,,0.0433,,,,,,,,,,,,,,,,,,,
12499291,away,Venezia,Hans Nicolussi Caviglia,hans-nicolussi-caviglia,H. N. Caviglia,M,41,184,1622,M,,876259,EUR,961286400,M,14,14,False,26.0,22.0,3.0,1.0,0.0,14.0,15.0,8.0,11.0,1.0,,73.0,39.0,5.9,9.0,0.0207368,1,,,1.0,,8.0,5.0,,1.0,,,1.0,,2.0,4.0,2.0,1.0,,,0.0115,,3.0,,,3.0,,,1.0,,,,,,,,,,,
12499291,away,Venezia,Gianluca Busio,gianluca-busio,G. Busio,M,6,170,907,M,,896180,EUR,1022544000,M,6,6,False,31.0,26.0,2.0,1.0,0.0,14.0,15.0,12.0,16.0,4.0,,79.0,40.0,6.6,6.0,0.0192875,0,,,,,2.0,2.0,1.0,2.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,
12499291,away,Venezia,Joel Pohjanpalo,joel-pohjanpalo,J. Pohjanpalo,F,20,184,2714,M,,137155,EUR,779414400,F,20,20,False,12.0,9.0,,,0.0,8.0,9.0,1.0,3.0,1.0,,79.0,17.0,6.4,6.0,0.00077169,0,,,4.0,2.0,5.0,2.0,,,,,,,2.0,,,,,,,True,1.0,,,,,,,,,,,,,,,,,1.0
12499291,away,Venezia,Issa Doumbia,issa-doumbia,I. Doumbia,M,8,185,313,M,,1141754,EUR,1066262400,M,97,97,True,10.0,9.0,,,0.0,6.0,7.0,3.0,3.0,1.0,,26.0,13.0,6.3,4.0,0.00030497,0,,,,,2.0,,1.0,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,
12499291,away,Venezia,John Yeboah,john-yeboah,J. Yeboah,F,10,170,3981,M,,879802,EUR,961718400,M,10,10,True,4.0,4.0,,,0.0,2.0,2.0,2.0,2.0,,,26.0,9.0,6.6,3.0,0.00038049,0,,,,,1.0,2.0,,1.0,,,1.0,1.0,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,
12499291,away,Venezia,Magnus Kofod Andersen,andersen-magnus-kofod,M. K. Andersen,M,8,170,225,M,,872272,EUR,926294400,M,38,38,True,4.0,4.0,,,0.0,3.0,3.0,1.0,2.0,2.0,,11.0,8.0,6.5,2.0,0.0001384,0,,1.0,,,1.0,1.0,,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
12499291,away,Venezia,Antonio Raimondo,antonio-raimondo,A. Raimondo,F,9,185,362,M,,1121578,EUR,1079568000,F,45,45,True,2.0,2.0,,,0.0,,,2.0,2.0,1.0,,11.0,2.0,6.5,,0.00077721,0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,Antonio Raimondo,,,,,,,,
12499291,away,Venezia,Franco Carboni,carboni-franco,F. Carboni,M,29,190,965,M,,1086199,EUR,1049414400,D,79,79,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,1.0,,1.0,5.0,,,0.00078911,0,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,
12499291,away,Venezia,Bruno Bertinato,bertinato-bruno,B. Bertinato,G,1,194,124,M,,977079,EUR,896486400,G,12,12,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499291,away,Venezia,Matteo Grandi,matteo-grandi,M. Grandi,G,23,190,41,M,,125807,EUR,718848000,G,23,23,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499291,away,Venezia,Filip Stanković,filip-stankovic,F. Stanković,G,1,185,1020,M,,986355,EUR,1014595200,G,35,35,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499291,away,Venezia,Richie Sagrado,richie-sagrado,R. Sagrado,M,20,182,280,M,,1198069,EUR,1075420800,D,21,21,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Richie Sagrado,,,,,,,,
12499291,away,Venezia,Saad El Haddad,saad-el-haddad,S. E. Haddad,M,80,175,2394,M,,1887618,EUR,1122163200,M,80,80,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Saad El Haddad,,,,,,,,
12499291,away,Venezia,Mikael Ellertsson,mikael-ellertsson,M. Ellertsson,M,77,182,433,M,,933203,EUR,1015804800,M,77,77,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499291,away,Venezia,Domen Črnigoj,domen-crnigoj,D. Črnigoj,M,89,187,119,M,,232096,EUR,816652800,M,22,22,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499291,away,Venezia,Christian Gytkjær,christian-gytkjaer,C. Gytkjær,F,9,185,437,M,,78939,EUR,641952000,F,9,9,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
