match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,captain,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_dispossessed,stat_onTargetScoringAttempt,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,player_firstName,player_lastName,stat_challengeLost,stat_interceptionWon,stat_unsuccessfulTouch,player_sofascoreId,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_bigChanceCreated,stat_totalOffside,stat_lastManTackle,stat_hitWoodwork
12499777,home,RB Leipzig,Loïs Openda,lois-openda,L. Openda,F,20,177,15660,M,835480,EUR,950659200,F,11,11,False,34.0,21.0,3.0,,0.0,6.0,10.0,15.0,25.0,3.0,,,90.0,52.0,6.7,22.0,0.0529497,2,,,6.0,3.0,3.0,,,2.0,1.0,,1.0,,1.0,1.0,,1.0,1.0,0.2822,,1.0,,,,1.0,4.0,l_openda,,2.0,,,1.0,2.0,,
12499777,home,RB Leipzig,Amadou Haidara,amadou-haidara,A. Haidara,M,21,174,6620,M,822708,EUR,886204800,M,8,8,True,18.0,15.0,1.0,1.0,0.0,5.0,5.0,10.0,17.0,1.0,,,23.0,30.0,6.8,7.0,0.0267571,1,,,2.0,1.0,,,,1.0,1.0,,4.0,,1.0,,,,1.0,0.0262,,,,,,,,amadou_haidara04,,,1.0,,,,,
12499777,home,RB Leipzig,Benjamin Šeško,benjamin-sesko,B. Šeško,F,30,195,79780,M,986397,EUR,1054339200,F,30,30,True,7.0,7.0,,,0.0,3.0,3.0,4.0,4.0,2.0,,,23.0,7.0,6.6,,0.0037977,0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,benjamin_sesko,,,,,,,,
12499777,home,RB Leipzig,Nicolas Seiwald,seiwald-nicolas,N. Seiwald,M,13,179,1528,M,976575,EUR,988934400,M,13,13,True,12.0,10.0,,,0.0,5.0,5.0,5.0,7.0,1.0,,,9.0,13.0,6.6,2.0,0.013779,1,,,,,,,,,,,,,,,,,,0.0175,,,,,,,,,,,1.0,,,,,
12499777,home,RB Leipzig,Assan Ouédraogo,assan-ouedraogo,A. Ouédraogo,M,20,192,7677,M,1418623,EUR,1147132800,M,20,20,True,7.0,5.0,,,0.0,1.0,1.0,4.0,7.0,,,,9.0,11.0,6.4,6.0,0.00219752,0,,,2.0,,1.0,,,,,,1.0,,,1.0,,,,,,,Assan Ouédraogo,,,,,,,,,,,,,
12499777,home,RB Leipzig,Maarten Vandevoordt,maarten-vandevoordt,M. Vandevoordt,G,26,192,1417,M,934385,EUR,1014681600,G,26,26,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499777,home,RB Leipzig,Leopold Zingerle,leopold-zingerle,L. Zingerle,G,25,188,122,M,148263,EUR,765936000,G,25,25,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499777,home,RB Leipzig,Eljif Elmas,eljif-elmas,E. Elmas,M,20,182,3709,M,838232,EUR,938131200,M,6,6,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499777,home,RB Leipzig,Viggo Gebel,viggo-gebel,V. Gebel,M,47,175,303,M,1900995,EUR,1195689600,M,47,47,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499777,home,RB Leipzig,André Silva,andre-silva,A. Silva,F,9,185,5788,M,190159,EUR,815616000,F,19,19,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,andresilva9,,,,,,,,
12499777,away,Borussia M'gladbach,Moritz Nicolas,moritz-nicolas,M. Nicolas,G,33,193,411,M,578166,EUR,877392000,G,33,33,False,46.0,36.0,21.0,12.0,0.0,30.0,34.0,6.0,12.0,8.0,4.0,5.0,90.0,56.0,8.0,10.0,0.00121629,0,1.3334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499777,away,Borussia M'gladbach,Joseph Scally,scally-joseph,J. Scally,D,29,184,1087,M,1002920,EUR,1041292800,D,29,29,False,34.0,25.0,6.0,1.0,0.0,17.0,22.0,8.0,14.0,4.0,,,90.0,61.0,6.8,16.0,0.00385367,0,,,7.0,6.0,2.0,3.0,,2.0,2.0,,2.0,,2.0,1.0,,3.0,1.0,,,,,,2.0,1.0,1.0,,1.0,,,,,,,
12499777,away,Borussia M'gladbach,Marvin Friedrich,marvin-friedrich,M. Friedrich,D,5,193,161,M,254449,EUR,818812800,D,5,5,False,49.0,42.0,10.0,4.0,0.0,36.0,41.0,6.0,8.0,1.0,,,90.0,64.0,7.3,7.0,0.00265103,2,,,,2.0,,6.0,1.0,2.0,,,,,,,1.0,,,0.098,0.0324,,,,,,,,,1.0,,1.0,,,1.0,
12499777,away,Borussia M'gladbach,Ko Itakura,ko-itakura,K. Itakura,D,4,189,3073,M,790989,EUR,854323200,D,3,3,False,40.0,38.0,,,0.0,30.0,30.0,8.0,10.0,3.0,,,90.0,52.0,7.0,3.0,0.00219215,0,,,1.0,1.0,1.0,7.0,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
12499777,away,Borussia M'gladbach,Lukas Ullrich,lukas-ullrich,L. Ullrich,D,26,177,362,M,1083382,EUR,1079395200,D,26,26,False,27.0,21.0,3.0,1.0,0.0,15.0,17.0,6.0,12.0,3.0,,,89.0,54.0,7.1,11.0,0.00263488,1,,1.0,4.0,4.0,,5.0,1.0,2.0,1.0,,2.0,,1.0,1.0,,1.0,1.0,0.008,,,Lukas Ullrich,,1.0,2.0,1.0,,,,1.0,,,,,
12499777,away,Borussia M'gladbach,Rocco Reitz,rocco-reitz,R. Reitz,M,27,175,1025,M,1048650,EUR,1022630400,M,27,27,False,26.0,22.0,3.0,3.0,0.0,10.0,13.0,12.0,14.0,6.0,,,72.0,50.0,7.6,9.0,0.0626416,1,,2.0,3.0,9.0,,3.0,,4.0,2.0,,1.0,,,2.0,1.0,3.0,,0.0841,0.0709,,,,1.0,7.0,1.0,,,,,,,,,
12499777,away,Borussia M'gladbach,Julian Weigl,julian-weigl,J. Weigl,M,5,186,1190,M,237068,EUR,810518400,M,8,8,False,35.0,34.0,3.0,3.0,0.0,17.0,17.0,18.0,19.0,5.0,,,90.0,46.0,7.0,4.0,0.117945,1,,1.0,4.0,3.0,,2.0,,1.0,,True,1.0,1.0,,3.0,,1.0,,0.0212,,2.0,,,1.0,1.0,,,,,1.0,,,,,
12499777,away,Borussia M'gladbach,Franck Honorat,franck-honorat,F. Honorat,M,9,180,718,M,280453,EUR,839721600,M,9,9,False,26.0,19.0,1.0,1.0,0.0,4.0,7.0,19.0,26.0,2.0,,,81.0,46.0,7.7,17.0,0.246345,1,,,3.0,1.0,2.0,1.0,,,,,7.0,4.0,1.0,1.0,,,,0.2272,,4.0,,,,,3.0,,1.0,1.0,,,2.0,1.0,,1.0
12499777,away,Borussia M'gladbach,Alassane Pléa,alassane-plea,A. Pléa,M,14,180,1816,M,192308,EUR,731721600,M,14,14,False,26.0,22.0,3.0,2.0,0.0,9.0,10.0,14.0,17.0,3.0,,,72.0,41.0,6.9,9.0,0.0424859,3,,,4.0,3.0,1.0,,,,,,1.0,1.0,,3.0,,2.0,,0.1146,,,,,1.0,1.0,1.0,,1.0,1.0,2.0,,,,,
12499777,away,Borussia M'gladbach,Robin Hack,robin-hack,R. Hack,M,25,176,520,M,876858,EUR,904176000,M,25,25,False,23.0,16.0,3.0,1.0,0.0,10.0,12.0,8.0,14.0,6.0,,,81.0,39.0,6.8,13.0,0.272399,2,,,3.0,1.0,1.0,2.0,,,,,3.0,2.0,,3.0,1.0,,1.0,0.0428,0.1226,2.0,,,,,2.0,,1.0,,1.0,,,1.0,,
12499777,away,Borussia M'gladbach,Tim Kleindienst,tim-kleindienst,T. Kleindienst,F,11,194,2514,M,228981,EUR,809827200,F,11,11,False,34.0,24.0,,,0.0,12.0,16.0,12.0,18.0,3.0,,,90.0,56.0,7.0,18.0,0.046738,3,,5.0,13.0,9.0,1.0,3.0,1.0,2.0,2.0,,,,4.0,4.0,1.0,3.0,4.0,0.322,0.2076,2.0,,,,,3.0,,,1.0,1.0,1.0,,2.0,,
12499777,away,Borussia M'gladbach,Philipp Sander,philipp-sander,P. Sander,M,16,185,246,M,939880,EUR,888019200,M,16,16,True,5.0,2.0,3.0,,0.0,2.0,3.0,,2.0,,,,18.0,11.0,6.6,3.0,4.31e-06,0,,,,2.0,,4.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12499777,away,Borussia M'gladbach,Florian Neuhaus,florian-neuhaus,F. Neuhaus,M,10,185,880,M,837205,EUR,858470400,M,10,10,True,4.0,2.0,2.0,,0.0,1.0,2.0,1.0,2.0,1.0,,,18.0,8.0,6.3,4.0,0.00023581,0,,,2.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
12499777,away,Borussia M'gladbach,Nathan N'Goumou,nathan-ngoumou,N. Ngoumou,M,19,182,657,M,962409,EUR,952992000,M,19,19,True,1.0,,,,0.0,,,,1.0,1.0,,,9.0,3.0,6.6,1.0,,0,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
12499777,away,Borussia M'gladbach,Tomáš Čvančara,tomas-cvancara,T. Čvančara,F,11,190,835,M,929163,EUR,966124800,F,31,31,True,2.0,2.0,,,0.0,2.0,2.0,,1.0,1.0,,,9.0,4.0,6.5,2.0,0.00017463,0,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,
12499777,away,Borussia M'gladbach,Fabio Chiarodia,fabio-chiarodia,F. Chiarodia,D,2,186,609,M,1130067,EUR,1117929600,D,2,2,True,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,,,,,1.0,1.0,,,1.09e-06,0,,,,,,,,,,,,,,,,,,,,,Fabio Chiarodia,,,,,,,,,,,,,
12499777,away,Borussia M'gladbach,Tobias Sippel,tobias-sippel,T. Sippel,G,21,180,101,M,8772,EUR,574992000,G,21,21,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499777,away,Borussia M'gladbach,Stefan Lainer,stefan-lainer,S. Lainer,D,22,176,447,M,113920,EUR,714873600,D,22,22,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499777,away,Borussia M'gladbach,Kevin Stöger,kevin-stoger,K. Stöger,M,7,175,715,M,95381,EUR,746409600,M,7,7,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499777,away,Borussia M'gladbach,Grant-Leon Ranos,grant-leon-ranos,G. Ranos,F,25,180,1271,M,1130950,EUR,1058659200,F,28,28,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Grant-Leon Ranos,,,,,,,,,,,,,
