match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_keyPass,stat_aerialWon,stat_challengeLost,stat_clearanceOffLine,stat_unsuccessfulTouch,stat_wasFouled,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_goals,stat_dispossessed,stat_totalOffside,stat_goalAssist,stat_bigChanceMissed,player_sofascoreId,stat_punches
11370016,home,Royale Union Saint-Gilloise,Anthony Moris,anthony-moris,A. Moris,G,49,184,297,M,39457,EUR,641347200,G,49,49,False,True,24.0,20.0,15.0,11.0,17.0,18.0,3.0,6.0,6.0,1.0,3.0,4.0,90.0,35.0,7.5,4.0,0.00046251,0,-0.0785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11370016,home,Royale Union Saint-Gilloise,Ross Sykes,ross-sykes,R. Sykes,D,26,196,234,M,845558,EUR,922406400,D,26,26,False,,57.0,49.0,10.0,7.0,30.0,32.0,20.0,28.0,3.0,,,,90.0,87.0,7.5,15.0,0.0422952,2,,,,3.0,1.0,3.0,4.0,2.0,1.0,1.0,2.0,7.0,1.0,2.0,1.0,1.0,1.0,2.0,0.1376,1.0,,,,,,,,,,,,,,,,
11370016,home,Royale Union Saint-Gilloise,Christian Burgess,christian-burgess,C. Burgess,D,16,196,311,M,303634,EUR,686793600,D,16,16,False,,46.0,38.0,3.0,3.0,26.0,29.0,12.0,17.0,7.0,,,,90.0,67.0,8.4,9.0,0.0144255,2,,,,,,1.0,2.0,8.0,1.0,1.0,2.0,4.0,1.0,3.0,,4.0,2.0,,0.1487,3.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,
11370016,home,Royale Union Saint-Gilloise,Koki Machida,koki-machida,K. Machida,D,28,190,1344,M,790977,EUR,872467200,D,28,28,False,,73.0,61.0,11.0,5.0,26.0,33.0,36.0,41.0,9.0,,,,90.0,97.0,7.3,16.0,0.175154,3,,,,1.0,1.0,,2.0,2.0,2.0,1.0,1.0,5.0,1.0,1.0,,,,,0.1124,2.0,1.0,1.0,,,,1.0,1.0,0.0885,,,,,,,,
11370016,home,Royale Union Saint-Gilloise,Alessio Castro-Montes,alessio-castro-montes,A. Castro-Montes,M,21,175,290,M,839898,EUR,863827200,M,21,21,False,,37.0,32.0,1.0,,12.0,13.0,22.0,29.0,11.0,,,,90.0,64.0,8.4,11.0,0.415379,1,,,,5.0,2.0,2.0,5.0,6.0,3.0,2.0,,3.0,,,,3.0,3.0,1.0,0.1203,3.0,1.0,1.0,,2.0,,1.0,,0.8835,1.0,1.0,,,,,,
11370016,home,Royale Union Saint-Gilloise,Mathias Rasmussen,mathias-rasmussen,M. Rasmussen,M,20,180,239,M,834244,EUR,880416000,M,4,4,False,,33.0,23.0,1.0,1.0,9.0,10.0,15.0,25.0,10.0,,,,69.0,48.0,6.9,15.0,0.130971,1,,,,2.0,1.0,,5.0,5.0,3.0,1.0,1.0,1.0,,1.0,,2.0,1.0,,0.0398,1.0,1.0,2.0,,1.0,1.0,,,,,,1.0,,,,,
11370016,home,Royale Union Saint-Gilloise,Charles Vanhoutte,charles-vanhoutte,C. Vanhoutte,M,24,182,634,M,928033,EUR,905904000,M,24,24,False,,51.0,44.0,2.0,,25.0,25.0,19.0,26.0,3.0,,,,90.0,67.0,7.2,8.0,0.0104423,0,,,,,,1.0,6.0,10.0,,,,,,3.0,,4.0,3.0,,,,4.0,5.0,,1.0,2.0,,,,,,,,,,,
11370016,home,Royale Union Saint-Gilloise,Cameron Puertas,cameron-puertas,C. Puertas,M,18,178,1148,M,916176,EUR,903398400,M,23,23,False,,34.0,25.0,2.0,,7.0,10.0,20.0,31.0,4.0,,,,90.0,64.0,6.1,26.0,0.193886,1,,,,7.0,2.0,,9.0,5.0,5.0,1.0,,,,,,3.0,,,0.0237,2.0,,3.0,,5.0,1.0,1.0,,0.0179,,,2.0,1.0,,,,
11370016,home,Royale Union Saint-Gilloise,Loïc Lapoussin,loic-lapoussin,L. Lapoussin,M,,181,702,M,902987,EUR,827884800,M,10,10,False,,55.0,44.0,4.0,1.0,13.0,16.0,33.0,42.0,4.0,,,,89.0,76.0,7.0,17.0,0.441557,1,,,,3.0,2.0,1.0,7.0,6.0,5.0,1.0,1.0,,,2.0,,,,,0.2297,1.0,1.0,2.0,,1.0,4.0,,,,1.0,,,,1.0,1.0,,
11370016,home,Royale Union Saint-Gilloise,Gustaf Nilsson,gustaf-nilsson,G. Nilsson,F,19,197,774,M,572286,EUR,864345600,F,29,29,False,,22.0,13.0,,,3.0,4.0,10.0,18.0,3.0,,,,89.0,44.0,6.7,18.0,0.0218643,4,,,,,,4.0,8.0,6.0,2.0,,1.0,1.0,,1.0,,2.0,2.0,,0.2089,,3.0,,,4.0,1.0,1.0,2.0,0.0361,,,2.0,,,,,
