match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_totalOffside,stat_expectedGoals,stat_keyPass,stat_interceptionWon,stat_fouls,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_totalContest,stat_wonContest,player_sofascoreId,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_outfielderBlock,stat_hitWoodwork,stat_errorLeadToAShot
12437502,home,Osasuna,Ante Budimir,ante-budimir,A. Budimir,F,17,190,8134,M,37318,EUR,680140800,F,17,17,False,,7.0,6.0,1.0,1.0,0.0,2.0,2.0,4.0,5.0,2.0,1.0,,,,,88.0,17.0,7.2,3.0,0.00204974,3,,,,,,,5.0,2.0,7.0,,,1.0,,,,2.0,,0.3165,,,1.0,1.0,1.0,0.7503,1.0,,budimir_ante,,1.0,1.0,,,
12437502,home,Osasuna,Kike Barja,kike-barja,K. Barja,F,11,178,163,M,591132,EUR,860112000,F,11,11,True,,2.0,1.0,,,1.0,,,2.0,3.0,,,,,,,30.0,4.0,6.9,1.0,0.169352,0,,,,1.0,1.0,2.0,,3.0,,1.0,,,,,,,,,1.0,,,,,,,,,1.0,,,,,
12437502,home,Osasuna,Jon Moncayola,jon-moncayola,J. Moncayola,M,7,182,703,M,976141,EUR,895017600,M,7,7,True,,6.0,4.0,2.0,,0.0,2.0,3.0,2.0,4.0,,1.0,,,,,19.0,7.0,6.5,3.0,0.00082184,0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437502,home,Osasuna,Iker Muñoz,iker-munoz,I. Muñoz,M,8,179,228,M,1119586,EUR,1036454400,M,18,18,True,,6.0,4.0,,,0.0,3.0,3.0,1.0,3.0,,1.0,,,,,18.0,6.0,6.5,2.0,0.00155996,0,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,
12437502,home,Osasuna,Abel Bretones,abel-bretones,A. Bretones,D,23,188,428,M,1010165,EUR,966816000,D,23,23,True,,1.0,1.0,,,0.0,1.0,1.0,,,,,,,,,9.0,3.0,6.6,,1.708e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437502,home,Osasuna,Moi Gómez,moi-gomez,M. Gómez,M,16,174,627,M,149370,EUR,772329600,M,16,16,True,,,,,,0.0,,,,,,,,,,,10.0,2.0,6.4,1.0,,0,,,,,,,,2.0,,,,,,,1.0,,,,,1.0,2.0,,,,,,,,,,,,
12437502,home,Osasuna,Raúl García de Haro,raul-garcia-de-haro,R. García,F,9,192,691,M,997280,EUR,973209600,F,9,9,True,,5.0,5.0,,,0.0,1.0,1.0,4.0,4.0,,,,,,,10.0,8.0,6.5,2.0,0.00324586,0,,,,,,2.0,,3.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,
12437502,home,Osasuna,Pablo Valencia,pablo-valencia,P. Valencia,G,13,188,74,M,1009653,EUR,984700800,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437502,home,Osasuna,Aitor Fernández,aitor-fernandez,A. Fernández,G,13,182,248,M,99516,EUR,673228800,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437502,home,Osasuna,Jorge Herrando,herrando-jorge,J. Herrando,D,5,192,259,M,944225,EUR,983318400,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437502,home,Osasuna,Unai García,unai-garcia,U. García,D,4,182,118,M,330675,EUR,715392000,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,0,,Unai,García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437502,home,Osasuna,Iñigo Arguibide,inigo-arguibide,I. Arguibide,D,41,178,53,M,1495856,EUR,1113868800,F,41,41,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437502,home,Osasuna,José Manuel Arnáiz,jose-manuel-arnaiz,J. M. Arnáiz,F,11,175,337,M,824130,EUR,797904000,F,20,20,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437502,away,Atlético Madrid,Jan Oblak,jan-oblak,J. Oblak,G,13,189,12131,M,69768,EUR,726364800,G,13,13,False,,21.0,20.0,1.0,,0.0,19.0,20.0,1.0,1.0,,5.0,1.0,1.0,,,90.0,26.0,6.2,1.0,6.314e-05,0,-0.7053,,,,,,,,,,,,,,,,,,,,,,,,,,oblakjan,,,,,,
12437502,away,Atlético Madrid,Marcos Llorente,marcos-llorente,M. Llorente,D,14,184,9206,M,353138,EUR,791424000,D,14,14,False,,44.0,40.0,2.0,1.0,0.0,19.0,19.0,21.0,25.0,,5.0,,,,,90.0,58.0,6.6,5.0,0.0230626,0,,,,,,1.0,1.0,4.0,3.0,,,,1.0,1.0,1.0,1.0,1.0,,,2.0,3.0,,,,,,marcosllorente,,,,,,
12437502,away,Atlético Madrid,José María Giménez,jose-maria-gimenez,J. M. Giménez,D,2,185,5874,M,325355,EUR,790560000,D,2,2,False,,63.0,61.0,4.0,3.0,0.0,42.0,42.0,19.0,21.0,5.0,3.0,,,,,90.0,73.0,6.9,2.0,0.00577402,0,,,,,,3.0,2.0,3.0,3.0,,,,1.0,1.0,,,,,,1.0,,,,,,,JoseMaGimenez13,,,,1.0,,
12437502,away,Atlético Madrid,Robin Le Normand,robin-le-normand,R. Le Normand,D,24,187,6479,M,787751,EUR,847670400,D,24,24,False,,68.0,63.0,5.0,3.0,0.0,43.0,46.0,20.0,22.0,6.0,9.0,,,,,90.0,82.0,6.9,7.0,0.00647715,0,,,,,,1.0,2.0,1.0,4.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,lenormand_r,,,,1.0,,
12437502,away,Atlético Madrid,Javi Galán,javi-galan,J. Galán,D,20,172,2472,M,825133,EUR,785203200,D,21,21,False,,14.0,13.0,,,0.0,4.0,4.0,11.0,13.0,,1.0,,,,,45.0,30.0,6.6,7.0,0.226412,0,,,,3.0,2.0,1.0,,3.0,3.0,,1.0,,,,2.0,1.0,,,1.0,,1.0,,,,2.0,2.0,,,,,,,
12437502,away,Atlético Madrid,Giuliano Simeone,giuliano-simeone,G. Simeone,M,20,178,16028,M,1099352,EUR,1040169600,M,22,22,False,,14.0,10.0,1.0,,0.0,2.0,2.0,8.0,14.0,1.0,,,,,,45.0,22.0,6.9,6.0,0.104773,1,,,,2.0,,,,,3.0,,,1.0,1.0,1.0,,2.0,,0.0327,,,,,,,,,giulisimeone,,,,,,
12437502,away,Atlético Madrid,Rodrigo de Paul,rodrigo-de-paul,R. de Paul,M,7,180,54582,M,249399,EUR,769737600,M,5,5,False,,80.0,66.0,10.0,7.0,0.0,25.0,25.0,41.0,56.0,,5.0,,,,,90.0,90.0,7.5,17.0,0.231897,1,,,,1.0,,,,2.0,6.0,1.0,,1.0,2.0,1.0,1.0,4.0,,0.0123,1.0,,1.0,,,,,,RodridePaul,,,,,,
12437502,away,Atlético Madrid,Koke,koke,Koke,M,6,177,5822,M,84539,EUR,694828800,M,6,6,False,True,56.0,55.0,3.0,3.0,0.0,23.0,23.0,34.0,36.0,1.0,1.0,,,,,64.0,61.0,7.0,2.0,0.404696,0,,,,3.0,2.0,,,,,,,,,,,,,,1.0,,,,,,,,Koke6,,,,,,
12437502,away,Atlético Madrid,Pablo Barrios,pablo-barrios,P. Barrios,M,8,181,6589,M,1142588,EUR,1055635200,M,8,8,False,,26.0,23.0,,,0.0,4.0,6.0,20.0,22.0,,1.0,,,,,52.0,35.0,6.9,7.0,0.388715,1,,,,2.0,1.0,,,,1.0,,,,1.0,1.0,2.0,,,0.079,1.0,,,1.0,,0.0811,,,PBarrios,1.0,,,,1.0,2.0
12437502,away,Atlético Madrid,Alexander Sørloth,alexander-sorloth,A. Sørloth,F,9,195,17312,M,309078,EUR,818121600,F,9,9,False,,15.0,11.0,,,0.0,3.0,3.0,8.0,12.0,3.0,,,,,,67.0,31.0,6.7,9.0,0.0194687,4,,,,,,1.0,3.0,7.0,4.0,,2.0,,1.0,1.0,1.0,,,0.9788,,,2.0,4.0,,1.158,2.0,,asorloth,,,1.0,,,
12437502,away,Atlético Madrid,Julián Alvarez,julian-alvarez,J. Álvarez,F,19,170,224894,M,944656,EUR,949276800,F,19,19,False,,26.0,22.0,4.0,2.0,0.0,4.0,4.0,19.0,23.0,1.0,2.0,,,,,63.0,37.0,7.2,8.0,0.445479,0,,,,1.0,1.0,,,2.0,3.0,1.0,,,,,3.0,1.0,1.0,,2.0,2.0,,,,,3.0,2.0,LaAraña,,,,,,
12437502,away,Atlético Madrid,César Azpilicueta,cesar-azpilicueta,C. Azpilicueta,D,3,178,4642,M,21555,EUR,620265600,D,3,3,True,,31.0,28.0,1.0,,0.0,15.0,16.0,13.0,16.0,1.0,2.0,,,,,45.0,47.0,6.7,7.0,0.00716305,0,,,,1.0,,2.0,2.0,2.0,3.0,,,,1.0,1.0,2.0,,1.0,,,1.0,,,,,,,Dave,,,,,,
12437502,away,Atlético Madrid,Samuel Lino,samuel-lino,S. Lino,M,16,178,22125,M,874705,EUR,945907200,M,12,12,True,,24.0,17.0,1.0,,0.0,4.0,5.0,14.0,23.0,,2.0,,,,,45.0,40.0,6.8,14.0,0.197205,0,,,,4.0,1.0,1.0,1.0,7.0,6.0,,1.0,,2.0,1.0,,1.0,,,1.0,,2.0,,,,5.0,2.0,osamuellino,1.0,,,,,
12437502,away,Atlético Madrid,Nahuel Molina,nahuel-molina,N. Molina,D,16,175,13426,M,831799,EUR,891820800,D,16,16,True,,31.0,28.0,2.0,1.0,0.0,13.0,14.0,15.0,18.0,2.0,2.0,,,,,38.0,44.0,6.9,5.0,0.181447,1,,,,1.0,,,,,3.0,,,1.0,1.0,1.0,1.0,1.0,1.0,0.2409,,,,,,,1.0,1.0,nahuelmolina_35,,,1.0,,,
12437502,away,Atlético Madrid,Antoine Griezmann,antoine-griezmann,A. Griezmann,F,7,176,100258,M,85859,EUR,669513600,F,7,7,True,,19.0,16.0,,,0.0,2.0,3.0,15.0,18.0,,,,,,,27.0,22.0,6.7,4.0,0.032773,0,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,AGriez,,,,,,
12437502,away,Atlético Madrid,Ángel Correa,angel-correa,Á. Correa,F,7,171,16959,M,316152,EUR,794707200,F,10,10,True,,8.0,8.0,,,0.0,2.0,2.0,6.0,8.0,,,,,,,26.0,14.0,6.6,5.0,0.0241677,1,,,,2.0,,,,2.0,,,,1.0,,,2.0,,,0.0175,1.0,,1.0,,,,1.0,,angelcorrea32,,,,,,
12437502,away,Atlético Madrid,Conor Gallagher,conor-gallagher,C. Gallagher,M,22,182,16658,M,904970,EUR,949795200,M,4,4,True,,11.0,7.0,,,0.0,4.0,4.0,3.0,7.0,,1.0,,,,,23.0,13.0,6.4,6.0,0.0211559,0,,,,,,2.0,,3.0,,,,,,,,,,,,,1.0,,,,1.0,,conorgallagher92,,,,,,
12437502,away,Atlético Madrid,Juan Musso,juan-musso,J. Musso,G,1,191,4938,M,263651,EUR,768182400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,juanmusso,,,,,,
12437502,away,Atlético Madrid,Clément Lenglet,clement-lenglet,C. Lenglet,D,15,186,7982,M,580550,EUR,803347200,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,clement_lenglet,,,,,,
12437502,away,Atlético Madrid,Axel Witsel,axel-witsel,A. Witsel,D,20,186,9808,M,35612,EUR,600566400,D,20,20,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,axelwitsel28,,,,,,
12437502,away,Atlético Madrid,Reinildo Mandava,reinildo-mandava,R. Mandava,D,17,180,11835,M,831424,EUR,759110400,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,ReinildoMandava,,,,,,
12437502,away,Atlético Madrid,Thomas Lemar,thomas-lemar,T. Lemar,M,11,170,3300,M,191182,EUR,816134400,M,11,11,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437502,away,Atlético Madrid,Rodrigo Riquelme,rodrigo-riquelme,R. Riquelme,M,17,174,4780,M,989113,EUR,954633600,M,17,17,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
