match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,captain,stat_totalCross,stat_aerialLost,stat_duelLost,stat_totalContest,stat_onTargetScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_dispossessed,stat_challengeLost,stat_wasFouled,stat_wonContest,stat_totalOffside,stat_blockedScoringAttempt,stat_accurateCross,stat_shotOffTarget,stat_bigChanceMissed,stat_outfielderBlock,stat_hitWoodwork,stat_bigChanceCreated
12530686,home,Bodrum FK,Diogo Sousa,diogo-sousa,D. Sousa,G,1,195.0,145,M,882110,EUR,905904000,G,1,1,False,35.0,26.0,14.0,6.0,0.0,21.0,23.0,5.0,12.0,1.0,1.0,10.0,2.0,2.0,2.0,3.0,3.0,90.0,48.0,7.5,9.0,0.00119169,0,0.1821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530686,home,Bodrum FK,Ondřej Čelůstka,ondrej-celustka,O. Čelůstka,D,,186.0,48,M,45764,EUR,614131200,D,33,33,False,23.0,15.0,4.0,1.0,0.0,5.0,6.0,10.0,19.0,1.0,2.0,2.0,,,,,,90.0,47.0,6.9,15.0,0.0140262,1,,,,True,2.0,2.0,7.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,4.0,0.0632,0.2995,1.0,,,,,,,,,,,,
12530686,home,Bodrum FK,Arlind Ajeti,arlind-ajeti,A. Ajeti,D,15,184.0,457,M,111746,EUR,748915200,D,15,15,False,44.0,34.0,10.0,4.0,0.0,27.0,31.0,7.0,13.0,3.0,3.0,1.0,,,,,,90.0,50.0,6.7,11.0,0.013096,0,,,,,,3.0,6.0,,,4.0,,,,,2.0,,,,1.0,,,,,,,,,,,
12530686,home,Bodrum FK,Ali Aytemur,ali-aytemur,A. Aytemur,D,34,184.0,29,M,802650,EUR,828489600,D,34,34,False,57.0,43.0,14.0,7.0,0.0,36.0,42.0,7.0,15.0,2.0,2.0,1.0,,,,,,90.0,65.0,6.9,15.0,0.0053719,0,,,,,,2.0,4.0,,,6.0,1.0,,,,1.0,,,1.0,,1.0,,,,,,,,,,
12530686,home,Bodrum FK,Cenk Şen,cenk-sen,C. Şen,D,77,170.0,45,M,957359,EUR,970444800,D,77,77,False,37.0,22.0,9.0,2.0,0.0,14.0,18.0,8.0,20.0,1.0,7.0,4.0,,,,,,90.0,71.0,7.1,18.0,0.00598505,0,,,,,1.0,2.0,6.0,1.0,,2.0,,3.0,2.0,,2.0,,,1.0,,1.0,3.0,,,,,,,,,
12530686,home,Bodrum FK,Taylan Antalyalı,taylan-antalyali,T. Antalyalı,M,14,180.0,286,M,190197,EUR,789523200,M,5,5,False,44.0,33.0,3.0,,0.0,18.0,21.0,15.0,23.0,3.0,14.0,11.0,,,,,,90.0,64.0,7.8,13.0,0.00879052,1,,,,,,,1.0,1.0,1.0,2.0,2.0,5.0,4.0,1.0,,0.0353,0.1134,,1.0,,5.0,1.0,,,,,,,,
12530686,home,Bodrum FK,Taulant Seferi,taulant-seferi,T. Seferi,F,99,177.0,450,M,279487,EUR,848016000,M,99,99,False,27.0,23.0,,,0.0,8.0,8.0,15.0,20.0,,5.0,4.0,,,,,,84.0,44.0,6.4,11.0,0.0213977,0,,,,,1.0,2.0,7.0,4.0,,1.0,1.0,1.0,1.0,3.0,2.0,,,,1.0,,2.0,2.0,2.0,,,,,,,
12530686,home,Bodrum FK,Fredy,fredy,Fredy,M,16,169.0,1026,M,845281,EUR,638496000,M,16,16,False,34.0,23.0,2.0,2.0,0.0,10.0,12.0,13.0,27.0,,5.0,5.0,,,,,,90.0,55.0,6.8,21.0,0.0158967,1,,,,,5.0,2.0,10.0,5.0,,,1.0,1.0,1.0,2.0,2.0,0.0352,,,,4.0,1.0,3.0,,1.0,,,,,,
12530686,home,Bodrum FK,Enis Bardhi,enis-bardhi,E. Bardhi,M,10,172.0,1009,M,355024,EUR,804643200,M,10,10,False,26.0,20.0,4.0,1.0,0.0,6.0,9.0,15.0,21.0,,2.0,5.0,,,,,,84.0,40.0,6.7,13.0,0.079383,2,,,,,4.0,,3.0,1.0,,,1.0,,,1.0,1.0,0.0651,,2.0,1.0,,2.0,,3.0,1.0,1.0,1.0,,,,
12530686,home,Bodrum FK,Jonathan Okita,jonathan-okita,J. Okita,M,14,180.0,279,M,809225,EUR,844387200,M,11,11,False,25.0,13.0,1.0,,0.0,3.0,5.0,10.0,22.0,2.0,6.0,9.0,,,,,,84.0,49.0,6.8,23.0,0.0134679,2,,,,,2.0,2.0,5.0,4.0,,1.0,,1.0,1.0,3.0,,0.0426,,1.0,1.0,,1.0,2.0,,2.0,,,1.0,,,
12530686,home,Bodrum FK,George Pușcaș,george-puscas,G. Pușcaș,F,,187.0,1438,M,190319,EUR,828921600,F,9,9,False,9.0,6.0,,,0.0,1.0,1.0,5.0,8.0,1.0,4.0,2.0,,,,,,66.0,21.0,6.7,9.0,0.00234766,1,,,,,,2.0,5.0,,,,,1.0,,3.0,1.0,0.0743,,,2.0,,2.0,,2.0,,,1.0,,,,
12530686,home,Bodrum FK,Pedro Brazão,pedro-brazao,P. Brazão,M,10,172.0,167,M,981535,EUR,1041206400,M,20,20,True,7.0,4.0,2.0,,0.0,,,4.0,9.0,,1.0,1.0,,,,,,24.0,17.0,6.5,8.0,0.013025,1,,,,,2.0,,2.0,3.0,,,1.0,,,1.0,,0.0172,,1.0,,,,1.0,,,,1.0,,,,
12530686,home,Bodrum FK,Ahmet Aslan,ahmet-aslan,A. Aslan,M,21,179.0,23,M,1134098,EUR,993772800,M,21,21,True,4.0,4.0,,,0.0,,,4.0,4.0,,4.0,1.0,,,,,,11.0,12.0,6.8,3.0,0.00094123,0,,Ahmet Aslan,,,,,1.0,,,,,3.0,2.0,2.0,,,,,1.0,,1.0,,,,,,,,,
12530686,home,Bodrum FK,Zdravko Dimitrov,zdravko-dimitrov,Z. Dimitrov,M,22,180.0,222,M,871342,EUR,903916800,F,7,7,True,3.0,3.0,,,0.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,,,,,,12.0,8.0,6.6,2.0,0.00044844,0,,,,,,,1.0,2.0,,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,
12530686,home,Bodrum FK,Celal Dumanli,celal-dumanli,C. Dumanli,F,48,189.0,27,M,903334,EUR,767491200,F,48,48,True,3.0,2.0,,,0.0,,,2.0,3.0,1.0,2.0,,,,,,,11.0,4.0,6.5,1.0,0.00070216,0,,,,,,2.0,3.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,
12530686,home,Bodrum FK,Gökhan Akkan,gokhan-akkan,G. Akkan,G,22,188.0,109,M,225012,EUR,788918400,G,53,53,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530686,home,Bodrum FK,Ege Bilsel,ege-bilsel,E. Bilsel,D,70,175.0,74,M,1011244,EUR,1073174400,F,70,70,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530686,home,Bodrum FK,Christophe Herelle,christophe-herelle,C. Herelle,D,4,188.0,65,M,225092,EUR,714441600,D,29,29,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530686,home,Bodrum FK,Süleyman Özdamar,suleyman-ozdamar,S. Ozdamar,D,,182.0,11,M,124952,EUR,730598400,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530686,home,Bodrum FK,Erkan Degismez,erkan-degismez,E. Degismez,M,,180.0,9,M,130493,EUR,525484800,M,4,4,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530686,home,Bodrum FK,Gökdeniz Bayrakdar,gokdeniz-bayrakdar,G. Bayrakdar,F,41,181.0,144,M,952564,EUR,1006473600,F,41,41,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530686,away,Antalyaspor,Kenan Pirić,kenan-piric,K. Pirić,G,13,193.0,309,M,840898,EUR,773539200,G,13,13,False,43.0,27.0,31.0,15.0,0.0,13.0,15.0,14.0,28.0,,1.0,11.0,,1.0,2.0,2.0,2.0,90.0,52.0,7.5,16.0,0.00274818,0,0.4129,,,,,,,1.0,,2.0,,,,,,,,,,,,1.0,,,,,,,,
12530686,away,Antalyaspor,Mert Yilmaz,mert-yilmaz,M. Yilmaz,D,27,174.0,32,M,881966,EUR,920851200,D,27,27,False,21.0,16.0,3.0,3.0,0.0,8.0,11.0,9.0,11.0,1.0,5.0,4.0,,,,,,87.0,56.0,7.0,11.0,0.0196628,0,,,,,1.0,,4.0,,,6.0,3.0,2.0,2.0,,1.0,,,,1.0,2.0,2.0,,1.0,,1.0,,,,,
12530686,away,Antalyaspor,Amar Gerxhaliu,amar-gerxhaliu,A. Gerxhaliu,D,4,193.0,60,M,1123371,EUR,1019779200,D,4,4,False,53.0,43.0,11.0,4.0,0.0,29.0,32.0,14.0,21.0,1.0,2.0,6.0,,,,,,90.0,66.0,7.4,11.0,0.0139729,0,,,,,,1.0,3.0,,,6.0,3.0,1.0,1.0,,1.0,,,,1.0,,,,,,,,,1.0,,
12530686,away,Antalyaspor,Thalisson Kelven,thalisson-kelven,T. Kelven,D,2,184.0,112,M,863277,EUR,894499200,D,2,2,False,27.0,23.0,4.0,2.0,0.0,21.0,23.0,2.0,4.0,4.0,5.0,1.0,,,,,,90.0,39.0,7.2,4.0,0.00142496,0,,,,,,1.0,5.0,,,8.0,1.0,1.0,1.0,,3.0,,,,,1.0,,,,,,,,2.0,,
12530686,away,Antalyaspor,Güray Vural,guray-vural,G. Vural,D,77,177.0,69,M,43559,EUR,581990400,D,11,11,False,20.0,15.0,3.0,1.0,0.0,9.0,10.0,6.0,12.0,,5.0,5.0,,,,,,72.0,37.0,7.0,10.0,0.00378827,0,,,,True,2.0,,3.0,,,2.0,1.0,3.0,2.0,2.0,1.0,,,,,2.0,2.0,,,,,,,,,
12530686,away,Antalyaspor,Erdal Rakip,erdal-rakip,E. Rakip,M,,179.0,73,M,319871,EUR,824169600,M,6,6,False,16.0,10.0,1.0,,0.0,3.0,6.0,7.0,10.0,,8.0,4.0,,,,,,80.0,32.0,7.2,9.0,0.131671,0,,,,,,,4.0,3.0,,1.0,1.0,5.0,3.0,1.0,1.0,,,2.0,1.0,1.0,1.0,2.0,,,,,,1.0,,
