match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_challengeLost,stat_lastManTackle,stat_keyPass,stat_bigChanceMissed,stat_shotOffTarget,stat_outfielderBlock,stat_accurateCross,stat_penaltyConceded,stat_dispossessed,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,captain,stat_goals,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_punches,stat_errorLeadToAShot
12765042,home,Heart of Midlothian,James Wilson,james-wilson,J. Wilson,F,21,183.0,338,M,1493211,EUR,1173139200,F,21,21,False,9.0,6.0,,,0.0,4.0,4.0,2.0,6.0,3.0,,,,90.0,21.0,7.0,6.0,0.00285857,2,,James Wilson,,1.0,4.0,1.0,5.0,3.0,1.0,,,,,1.0,1.0,1.0,1.0,,0.3635,,,1.0,1.0,1.0,,,,,,1.0,0.6005,,1.0,1.0,,,
12765042,home,Heart of Midlothian,Blair Spittal,blair-spittal,B. Spittal,M,16,183.0,124,M,1083273,EUR,819331200,M,16,16,True,24.0,17.0,2.0,2.0,0.0,4.0,5.0,13.0,20.0,4.0,,,,45.0,37.0,7.3,14.0,0.0110819,1,,,,1.0,2.0,2.0,6.0,5.0,3.0,1.0,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.1603,,,,,,,,,1.0,,1.0,0.7368,,1.0,,,,
12765042,home,Heart of Midlothian,Malachi Boateng,malachi-boateng,M. Boateng,M,19,182.0,122,M,1020669,EUR,1025827200,M,18,18,True,24.0,20.0,1.0,,0.0,4.0,7.0,16.0,18.0,,,,,21.0,28.0,6.3,6.0,0.00691096,0,,,,1.0,1.0,,2.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,
12765042,home,Heart of Midlothian,Jorge Grant,jorge-grant,J. Grant,M,8,175.0,63,M,587102,EUR,780537600,M,7,7,True,18.0,15.0,,,0.0,6.0,6.0,10.0,14.0,2.0,,,,21.0,23.0,6.6,4.0,0.0246861,1,,,,2.0,,,,1.0,1.0,1.0,1.0,,,,,,,,0.078,,,,,,,1.0,,,,,,,,,,,
12765042,home,Heart of Midlothian,Kenneth Vargas,kenneth-vargas,K. Vargas,F,11,175.0,460,M,1106182,EUR,1019001600,F,77,77,True,8.0,7.0,,,0.0,,,7.0,10.0,1.0,,,,12.0,10.0,6.6,3.0,0.0135201,0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765042,home,Heart of Midlothian,Liam Boyce,liam-boyce,L. Boyce,F,27,184.0,100,M,77338,EUR,671068800,F,27,27,True,,,,,0.0,,,,,1.0,,,,13.0,1.0,6.4,1.0,,0,,,,,1.0,,3.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
12765042,home,Heart of Midlothian,Zander Clark,zander-clark,Z. Clark,G,1,191.0,126,M,556366,EUR,709516800,G,28,28,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765042,home,Heart of Midlothian,Andrés Salazar,andres-salazar,A. Salazar,D,17,182.0,306,M,1174790,EUR,1042588800,D,80,80,True,,,,,,,,,,,,,,,,,,,0,,Andrés Salazar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765042,home,Heart of Midlothian,Callum Sandilands,callum-sandilands,C. Sandilands,M,8,,2,M,1391829,EUR,1126051200,M,36,36,True,,,,,,,,,,,,,,,,,,,0,,Callum,Sandilands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765042,home,Heart of Midlothian,Yutaro Oda,oda-yutaro,Y. Oda,F,9,181.0,183,M,981714,EUR,997574400,F,11,11,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765042,home,Heart of Midlothian,Barrie McKay,barrie-mckay,B. McKay,F,,175.0,53,M,233286,EUR,788745600,F,10,10,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765042,away,FC Petrocub Hîncesti,Silviu Șmalenea,silviu-smalenea,S. Șmalenea,G,1,184.0,24,M,1138466,EUR,1039392000,G,1,1,False,28.0,12.0,23.0,7.0,0.0,7.0,11.0,5.0,17.0,11.0,5.0,,2.0,90.0,47.0,7.5,17.0,0.00160882,0,0.2803,Silviu Smalenea,,,,7.0,,7.0,,,,6.0,,,,,2.0,,,,,,,,,,,,,,,,,,1.0,4.0,
12765042,away,FC Petrocub Hîncesti,Maxim Potirniche,maxim-potirniche,M. Potirniche,D,,185.0,16,M,63989,EUR,613699200,D,21,21,False,34.0,24.0,12.0,3.0,0.0,21.0,23.0,3.0,11.0,4.0,,,,90.0,46.0,6.3,12.0,0.00074631,0,,,,,1.0,,3.0,2.0,,,,3.0,4.0,1.0,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,
12765042,away,FC Petrocub Hîncesti,Victor Mudrac,victor-mudrac,V. Mudrac,D,4,181.0,45,M,224920,EUR,762652800,D,4,4,False,31.0,22.0,5.0,2.0,0.0,14.0,18.0,8.0,13.0,1.0,,,,90.0,55.0,7.3,9.0,0.00394186,1,,,,,4.0,3.0,6.0,5.0,,,,14.0,2.0,2.0,1.0,,,1.0,0.7884,1.0,,,,,1.0,,,,,1.0,0.7819,,1.0,,,,
12765042,away,FC Petrocub Hîncesti,Ion Borș,ion-bors,I. Borș,D,66,,31,M,1083666,EUR,1027555200,D,66,66,False,28.0,25.0,3.0,1.0,0.0,18.0,21.0,7.0,7.0,8.0,,,,90.0,63.0,7.9,5.0,0.00385419,0,,Ion Bors,,,3.0,3.0,5.0,6.0,,,,19.0,2.0,3.0,2.0,1.0,,,,1.0,,,,,3.0,,,1.0,,,,,,,,,
12765042,away,FC Petrocub Hîncesti,Ion Jardan,ion-jardan,I. Jardan,M,90,182.0,22,M,66047,EUR,631929600,M,90,90,False,39.0,26.0,2.0,,0.0,17.0,21.0,10.0,21.0,7.0,,,,90.0,65.0,6.7,18.0,0.0839306,0,,,,3.0,5.0,6.0,9.0,9.0,2.0,1.0,,2.0,3.0,1.0,1.0,,1.0,3.0,,,,1.0,,,,1.0,,,,,,,,1.0,,,
12765042,away,FC Petrocub Hîncesti,Manuel Agyemang,manuel-nana-agyemang,M. N. Agyemang,M,8,191.0,34,M,1484181,EUR,1019865600,M,55,55,False,19.0,13.0,,,0.0,9.0,14.0,4.0,5.0,5.0,,,,90.0,39.0,6.4,10.0,0.00961465,1,,Manuel,Agyemang,,1.0,1.0,6.0,5.0,,,,5.0,1.0,3.0,3.0,3.0,1.0,2.0,0.0096,3.0,,,,1.0,,,,,,,,,,,,,
12765042,away,FC Petrocub Hîncesti,Donalio Melachio Douanla,donalio-melachio-douanla,D. M. Douanla,M,13,180.0,31,M,938171,EUR,875059200,M,20,20,False,22.0,19.0,2.0,2.0,0.0,13.0,15.0,6.0,8.0,1.0,,,,78.0,42.0,5.8,10.0,0.00552359,0,,Donalio,Melachio Douanla,1.0,3.0,,10.0,2.0,1.0,,,5.0,2.0,2.0,1.0,1.0,,2.0,,1.0,,,,,,,,4.0,,,,,,,,,1.0
12765042,away,FC Petrocub Hîncesti,Dumitru Demian,dumitru-demian,D. Demian,M,8,184.0,28,M,915558,EUR,918432000,M,8,8,False,19.0,10.0,4.0,2.0,0.0,6.0,12.0,5.0,9.0,3.0,,,,78.0,38.0,6.7,12.0,0.0836974,1,,,,2.0,,2.0,4.0,4.0,,,,5.0,,2.0,1.0,1.0,,1.0,0.0534,2.0,,1.0,,1.0,1.0,1.0,,1.0,,,,,,,,,
12765042,away,FC Petrocub Hîncesti,Vladimir Ambros,vladimir-ambros,V. Ambros,F,9,180.0,32,M,822189,EUR,757209600,F,9,9,False,15.0,10.0,1.0,1.0,1.0,3.0,7.0,7.0,8.0,2.0,,,,60.0,21.0,6.8,7.0,0.068172,0,,,,,2.0,,5.0,,1.0,,,2.0,,,,1.0,,1.0,,1.0,,2.0,,,,,,,1.0,,,True,,,,,
12765042,away,FC Petrocub Hîncesti,Sergiu Plătică,sergiu-platica,S. Plătică,D,11,185.0,50,M,883484,EUR,676425600,F,11,11,False,20.0,16.0,,,0.0,8.0,10.0,8.0,12.0,5.0,,,,90.0,47.0,6.9,14.0,0.0210841,5,,,,2.0,6.0,,14.0,7.0,4.0,2.0,2.0,,,3.0,3.0,3.0,2.0,2.0,1.0678,2.0,,,2.0,1.0,,,,2.0,,2.0,0.2366,,1.0,,,,
12765042,away,FC Petrocub Hîncesti,Dan Pușcaș,dan-puscas,D. Pușcaș,M,37,175.0,30,M,1050779,EUR,991353600,F,37,37,False,29.0,26.0,2.0,2.0,0.0,14.0,15.0,14.0,17.0,7.0,,,,89.0,52.0,6.9,13.0,0.0844946,0,,,,3.0,,,9.0,6.0,4.0,3.0,,2.0,1.0,2.0,2.0,3.0,1.0,1.0,,2.0,,,,,,2.0,,5.0,,,,,,,,,
12765042,away,FC Petrocub Hîncesti,Marin Caruntu,marin-caruntu,M. Caruntu,F,,178.0,18,M,884870,EUR,880675200,F,22,22,True,8.0,5.0,,,0.0,1.0,1.0,4.0,8.0,1.0,,,,30.0,10.0,6.5,5.0,0.0153684,0,,,,1.0,2.0,1.0,2.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
12765042,away,FC Petrocub Hîncesti,Boubacar Diallo,boubacar-diallo,B. Diallo,M,,175.0,27,M,1002377,EUR,1021420800,M,6,6,True,6.0,4.0,1.0,,0.0,2.0,3.0,2.0,3.0,1.0,,,,12.0,11.0,6.7,3.0,0.00130785,0,,Boubacar,Diallo,,1.0,,2.0,1.0,,,,1.0,1.0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,
12765042,away,FC Petrocub Hîncesti,Mihai Lupan,mihai-lupan,M. Lupan,F,23,173.0,48,M,1388127,EUR,1094601600,M,23,23,True,3.0,3.0,,,0.0,2.0,2.0,1.0,1.0,2.0,,,,12.0,5.0,6.4,1.0,0.00147612,0,,,,,,,1.0,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,
12765042,away,FC Petrocub Hîncesti,Vasile Jardan,vasile-jardan,V. Jardan,M,22,178.0,14,M,98091,EUR,743126400,M,30,30,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,,,,9.0,4.0,6.5,1.0,0.0002015,0,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,
12765042,away,FC Petrocub Hîncesti,Victor Dodon,victor-dodon,V. Dodon,G,31,186.0,19,M,1124041,EUR,1078099200,G,31,31,True,,,,,,,,,,,,,,,,,,,0,,Victor Dodon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765042,away,FC Petrocub Hîncesti,Gilbert Narh,narh-gilbert-djangmah,N. G. Djangmah,D,17,183.0,38,M,1914988,EUR,1090627200,D,5,5,True,,,,,,,,,,,,,,,,,,,0,,Narh,Gilbert Djangmah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765042,away,FC Petrocub Hîncesti,Vsevolod Nihaev,vsevolod-nihaev,V. Nihaev,M,,182.0,6,M,931770,EUR,925776000,M,17,17,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
