match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_totalShots,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_possessionLostCtrl,stat_keyPass,stat_aerialLost,stat_onTargetScoringAttempt,stat_totalOffside,stat_blockedScoringAttempt,stat_totalCross,stat_challengeLost,player_sofascoreId,captain,stat_accurateCross,stat_dispossessed,stat_shotOffTarget,stat_bigChanceMissed,stat_outfielderBlock,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
11724982,home,Al-Ettifaq,Paulo Victor,,,paulo-victor,P. Victor,G,48,187.0,212,M,34142,EUR,537408000,G,48,48,False,6.0,6.0,0.0,6.0,6.0,4.0,90.0,7.0,6.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11724982,home,Al-Ettifaq,Mohammed Abdulrahman,Mohammed Abdulrahman,,mohammed-abdulrahman,M. Abdulrahman,D,29,170.0,146,M,1133141,EUR,1042502400,D,29,29,False,45.0,38.0,0.0,11.0,11.0,7.0,58.0,59.0,7.2,0,1.0,1.0,27.0,34.0,2.0,1.0,6.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,9.0,1.0,,,,,,,,,,,,,,,,,,
11724982,home,Al-Ettifaq,Marcel Tisserand,,,marcel-tisserand,M. Tisserand,D,32,190.0,461,M,338651,EUR,726624000,D,32,32,False,74.0,67.0,0.0,27.0,29.0,10.0,90.0,81.0,7.5,1,4.0,3.0,40.0,45.0,5.0,4.0,7.0,,,1.0,,2.0,1.0,,,1.0,7.0,1.0,4.0,1.0,1.0,,,,,,,,,,,,,,,
11724982,home,Al-Ettifaq,Jack Hendry,,,jack-hendry,J. Hendry,D,4,195.0,333,M,795696,EUR,799804800,D,4,4,False,100.0,93.0,0.0,20.0,21.0,3.0,90.0,102.0,7.6,1,17.0,14.0,73.0,79.0,3.0,,3.0,,,,,,,1.0,,,8.0,,,,,1.0,,,,,,,,,,,,,,
11724982,home,Al-Ettifaq,Abdullah Al Khateeb,,,abdullah-al-khateeb,A. A. Khateeb,D,70,173.0,38,M,920498,EUR,794966400,D,70,70,False,67.0,56.0,0.0,16.0,19.0,8.0,90.0,95.0,7.1,0,7.0,3.0,40.0,49.0,1.0,9.0,7.0,2.0,,1.0,2.0,3.0,2.0,2.0,3.0,4.0,18.0,2.0,1.0,,,,1.0,2.0,,,,,,,,,,,,
11724982,home,Al-Ettifaq,Mohammed Mahzari,Mohammed Mahzari,,mohammed-mahzari,M. Mahzari,D,5,178.0,49,M,1092809,EUR,1021766400,M,18,18,False,40.0,37.0,0.0,11.0,11.0,4.0,45.0,43.0,6.8,0,1.0,,26.0,29.0,,2.0,1.0,1.0,1.0,,1.0,,,,,,3.0,,,,,,,2.0,,,,,,,,,,,,
11724982,home,Al-Ettifaq,Jordan Henderson,,,jordan-henderson,J. Henderson,M,6,183.0,6336,M,42694,EUR,645580800,M,10,10,False,94.0,79.0,0.0,23.0,23.0,8.0,90.0,114.0,8.1,1,8.0,3.0,61.0,81.0,,1.0,3.0,,,,2.0,1.0,1.0,,2.0,,22.0,4.0,,,,1.0,10.0,,jordanhenderson,True,5.0,1.0,,,,,,,,
11724982,home,Al-Ettifaq,Georginio Wijnaldum,,,georginio-wijnaldum,G. Wijnaldum,M,8,175.0,8339,M,22126,EUR,658281600,M,25,25,False,23.0,21.0,0.0,5.0,5.0,4.0,90.0,31.0,7.1,4,,,16.0,18.0,3.0,4.0,4.0,,,,,,,,1.0,,5.0,2.0,,2.0,,1.0,,1.0,gwijnaldum,,,3.0,1.0,,,,,,,
11724982,home,Al-Ettifaq,Mohammed Al-Kuwaykibi,,,mohammed-al-kuwaykibi,M. Al-Kuwaykibi,F,7,168.0,101,M,847233,EUR,786326400,F,7,7,False,33.0,24.0,0.0,3.0,3.0,6.0,90.0,62.0,7.2,3,2.0,1.0,23.0,41.0,,6.0,5.0,6.0,4.0,,,1.0,,1.0,,1.0,23.0,1.0,1.0,1.0,1.0,1.0,11.0,1.0,,,2.0,1.0,1.0,,,,,,,
11724982,home,Al-Ettifaq,Demarai Gray,,,demarai-gray,D. Gray,M,10,184.0,1784,M,355152,EUR,835920000,F,19,19,False,19.0,14.0,0.0,,,1.0,90.0,37.0,6.8,3,,,14.0,22.0,1.0,4.0,5.0,3.0,2.0,1.0,,1.0,,3.0,1.0,1.0,13.0,,1.0,,1.0,2.0,3.0,,,,,1.0,1.0,,,,,,,
