match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAShot,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_expectedGoals,stat_keyPass,stat_aerialWon,stat_totalClearance,stat_fouls,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_unsuccessfulTouch,stat_expectedGoalsOnTarget,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_bigChanceMissed,stat_hitWoodwork,captain,stat_totalOffside,stat_outfielderBlock,stat_errorLeadToAGoal
11450041,home,Alanyaspor,Ertuğrul Taşkıran,,,ertugrul-taskiran,E. Taşkıran,G,1,191.0,137,M,105974,EUR,626227200,G,1,1,False,27.0,23.0,5.0,2.0,22.0,24.0,1.0,3.0,10.0,1.0,2.0,5.0,90.0,40.0,7.9,4.0,0.00018232,0,1.5382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450041,home,Alanyaspor,Florent Hadergjonaj,,,florent-hadergjonaj,F. Hadergjonaj,D,94,183.0,410,M,354860,EUR,775612800,D,94,94,False,71.0,60.0,6.0,3.0,21.0,21.0,40.0,52.0,7.0,,,,90.0,82.0,8.1,14.0,0.522956,2,,1.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0887,1.0,,,,,,,,,,,,,,,,,,
11450041,home,Alanyaspor,Furkan Bayır,,,furkan-bayir,F. Bayır,D,23,188.0,77,M,1003161,EUR,950054400,D,4,4,False,65.0,60.0,4.0,1.0,25.0,27.0,36.0,39.0,2.0,,,,45.0,67.0,6.7,5.0,0.0180703,0,,,1.0,1.0,,1.0,1.0,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,
11450041,home,Alanyaspor,Fidan Aliti,,,fidan-aliti,F. Aliti,D,5,182.0,320,M,385296,EUR,749606400,D,5,5,False,56.0,54.0,2.0,2.0,36.0,38.0,18.0,18.0,4.0,,,,90.0,60.0,7.1,2.0,0.0130275,0,,,,,,,4.0,,,,1.0,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,
11450041,home,Alanyaspor,Jure Balkovec,,,jure-balkovec,J. Balkovec,D,29,185.0,292,M,171625,EUR,779068800,D,29,29,False,57.0,48.0,12.0,6.0,32.0,35.0,18.0,25.0,5.0,,,,90.0,77.0,8.0,12.0,0.115722,1,,,3.0,2.0,1.0,5.0,5.0,1.0,,,5.0,3.0,,0.017,2.0,,1.0,2.0,1.0,1.0,1.0,1.0,0.1272,,,,,,,,,,
11450041,home,Alanyaspor,Richard,,,richard-candido,Richard,M,36,191.0,349,M,897617,EUR,761529600,M,25,25,False,64.0,62.0,3.0,2.0,32.0,33.0,30.0,31.0,4.0,,,,59.0,70.0,7.1,4.0,0.0384667,0,,,,,,2.0,4.0,,,,2.0,2.0,1.0,,,,,1.0,1.0,,,1.0,,1.0,1.0,,,,,,,,
11450041,home,Alanyaspor,Nicolas Janvier,,,nicolas-janvier,N. Janvier,M,17,171.0,91,M,802150,EUR,902793600,M,17,17,False,38.0,35.0,6.0,5.0,8.0,10.0,27.0,29.0,4.0,,,,59.0,55.0,9.4,9.0,0.0508586,4,,1.0,1.0,,1.0,4.0,5.0,,,,2.0,1.0,2.0,0.1948,1.0,,,,3.0,3.0,2.0,2.0,0.7491,1.0,1.0,1.0,1.0,,,,,,
11450041,home,Alanyaspor,Oğuz Aydın,,,oguz-aydin,O. Aydın,M,70,183.0,3374,M,999396,EUR,972604800,M,11,11,False,76.0,65.0,4.0,2.0,19.0,22.0,47.0,60.0,3.0,,,,90.0,90.0,9.5,19.0,0.205835,4,,1.0,6.0,1.0,,2.0,,,1.0,,,,,1.2194,4.0,,,1.0,1.0,2.0,2.0,2.0,0.9117,,,2.0,,1.0,1.0,,,,
11450041,home,Alanyaspor,Efecan Karaca,,,efecan-karaca,E. Karaca,M,7,166.0,109,M,60510,EUR,627177600,M,7,7,False,47.0,45.0,1.0,1.0,22.0,22.0,24.0,26.0,3.0,,,,76.0,62.0,7.5,6.0,0.0972868,1,,1.0,1.0,1.0,,2.0,4.0,,,,2.0,2.0,2.0,0.0908,2.0,,,2.0,,,,3.0,,,,1.0,1.0,1.0,,True,,,
11450041,home,Alanyaspor,Yusuf Özdemir,Yusuf Ozdemir,,yusuf-ozdemir,Y. Özdemir,M,88,181.0,157,M,1084884,EUR,979084800,M,88,88,False,16.0,15.0,,,6.0,7.0,9.0,10.0,2.0,,,,68.0,26.0,7.4,4.0,0.604478,0,,1.0,1.0,,,2.0,5.0,,1.0,,5.0,3.0,,,1.0,,1.0,1.0,1.0,,,1.0,,,,,,,,,1.0,,
11450041,home,Alanyaspor,Ahmed Hassan,,,ahmed-hassan,A. Hassan,F,19,191.0,1938,M,1143587,EUR,731289600,F,9,9,False,16.0,14.0,,,9.0,10.0,5.0,6.0,2.0,,,,90.0,22.0,7.4,2.0,0.015824,2,,,,,2.0,6.0,1.0,2.0,,,,,,0.7399,1.0,1.0,1.0,3.0,,1.0,1.0,,0.8617,,,1.0,,,,,,1.0,
11450041,home,Alanyaspor,Fatih Aksoy,,,fatih-aksoy,F. Aksoy,D,20,189.0,69,M,827922,EUR,878774400,D,20,20,True,31.0,28.0,6.0,5.0,20.0,22.0,8.0,9.0,2.0,,,,45.0,40.0,6.9,3.0,0.00281515,0,,,,,,2.0,2.0,2.0,,,2.0,1.0,,,,,2.0,,,,,,,,,,3.0,,,,,,
11450041,home,Alanyaspor,João Novais,,,joao-novais,J. Novais,M,7,183.0,160,M,233370,EUR,742262400,M,10,10,True,22.0,19.0,5.0,5.0,7.0,7.0,12.0,15.0,5.0,,,,31.0,31.0,7.7,5.0,0.184932,1,,,,,,3.0,4.0,,1.0,,,,,0.0441,3.0,1.0,,1.0,2.0,,,,,3.0,3.0,1.0,2.0,,,,,,
11450041,home,Alanyaspor,Leroy Fer,,,leroy-fer,L. Fer,M,8,188.0,136,M,31821,EUR,631497600,M,8,8,True,18.0,17.0,,,13.0,13.0,4.0,5.0,3.0,,,,31.0,29.0,6.9,5.0,0.0173717,2,,,,,1.0,2.0,3.0,,,,2.0,1.0,1.0,0.1569,,,,,1.0,,,3.0,,,,2.0,,,,,,,
11450041,home,Alanyaspor,Pione Sisto,,,pione-sisto,P. Sisto,M,77,171.0,409,M,287943,EUR,791856000,F,18,18,True,19.0,18.0,1.0,1.0,7.0,7.0,11.0,12.0,1.0,,,,22.0,24.0,7.0,3.0,0.0150952,0,,,,,,1.0,3.0,,,,,,1.0,,,,,,1.0,,,1.0,,2.0,2.0,,,,,,,,
11450041,home,Alanyaspor,Carlos Eduardo,,,carlos-eduardo,Carlos Eduardo,F,96,173.0,354,M,795295,EUR,844905600,F,28,28,True,4.0,4.0,,,1.0,1.0,3.0,3.0,1.0,,,,14.0,6.0,6.5,1.0,0.00118144,0,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,
11450041,home,Alanyaspor,Yusuf Karagöz,Yusuf Karagoz,,yusuf-karagoz,Y. Karagöz,G,99,195.0,33,M,1133582,EUR,939081600,G,99,99,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450041,home,Alanyaspor,Yunus Bahadir,,,yunus-bahadir,Y. Bahadir,D,2,170.0,42,M,964756,EUR,1028678400,D,42,42,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450041,home,Alanyaspor,Nuno Lima,Nuno Lima,,nuno-lima,N. Lima,D,3,184.0,123,M,1133301,EUR,984700800,D,2,2,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450041,home,Alanyaspor,Loide Augusto,Loide Augusto,,loide-augusto,L. Augusto,M,50,183.0,1033,M,1110708,EUR,951523200,F,27,27,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450041,home,Alanyaspor,Anderson Silva,,,anderson-silva,A. Silva,F,33,186.0,521,M,892272,EUR,880070400,F,33,33,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
