match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,player_jerseyNumber,stat_aerialWon,stat_interceptionWon,captain,stat_dispossessed,stat_onTargetScoringAttempt,stat_wasFouled,stat_totalContest,stat_goals,stat_wonContest,stat_shotOffTarget,stat_keyPass,stat_goalAssist,stat_totalOffside,player_sofascoreId,stat_blockedScoringAttempt,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceCreated,stat_bigChanceMissed
10382006,home,FC Emmen,Richairo Živković,,,richairo-zivkovic,R. Živković,F,186,197,M,295137,EUR,841881600,F,9,9,False,12.0,6.0,1.0,,4.0,4.0,2.0,8.0,,2.0,,,,74.0,15.0,6.5,8.0,0,,,1.0,3.0,2.0,,,,,1.0,1.0,30,2.0,,,1.0,,,,,,,,,,,,,,,,
10382006,home,FC Emmen,Michaël Heylen,,,michael-heylen,M. Heylen,D,187,30,M,311954,EUR,757555200,D,13,13,True,10.0,7.0,1.0,,7.0,9.0,,1.0,1.0,2.0,,,,16.0,14.0,6.6,3.0,0,,,2.0,3.0,2.0,,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,
10382006,home,FC Emmen,Azzeddine Toufiqui,Azzeddine,Toufiqui,toufiqui-azzeddine,A. Toufiqui,M,175,52,,914710,EUR,924998400,M,27,27,True,4.0,2.0,1.0,,,1.0,2.0,3.0,,1.0,,,,16.0,8.0,6.6,3.0,1,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,
10382006,home,FC Emmen,Jasin Assehnoun,,,jasin-assehnoun,J. Assehnoun,M,175,80,M,943188,EUR,914630400,M,11,11,True,5.0,5.0,1.0,1.0,3.0,3.0,2.0,2.0,1.0,2.0,,,,16.0,16.0,7.2,1.0,1,,,,,6.0,,,2.0,1.0,1.0,,78,,,,,,2.0,2.0,,2.0,,,,,,1.0,,,,,
10382006,home,FC Emmen,Fernando Pacheco,,,fernando-pacheco,F. Pacheco,F,175,307,M,874987,EUR,930355200,F,17,17,True,1.0,,,,,,,1.0,,,,,,2.0,1.0,,1.0,0,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,
10382006,home,FC Emmen,Max Wolfs,,,max-wolfs,M. Wolfs,G,190,9,M,1131200,EUR,1020470400,G,26,26,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382006,home,FC Emmen,Julius Dirksen,,,julius-dirksen,J. Dirksen,D,185,74,M,1001943,EUR,1044144000,D,24,24,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,26,,,,,,,,,,,,,,,,,,,,
10382006,home,FC Emmen,Lorenzo Burnet,Lorenzo,Burnet,lorenzo-burnet,L. Burnet,D,170,12,M,100384,EUR,663552000,D,18,18,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,
10382006,home,FC Emmen,Teun Bijleveld,,,teun-bijleveld,T. Bijleveld,D,176,44,M,803027,EUR,896227200,M,28,28,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,
10382006,home,FC Emmen,Arnaud Luzayadio,Arnaud,Luzayadio,luzayadio-arnaud,A. Luzayadio,D,176,19,,872888,EUR,932342400,D,29,29,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,
10382006,home,FC Emmen,Remi van Ekeris,Remi van Ekeris,,remi-van-ekeris,R. v. Ekeris,M,178,19,M,1383661,EUR,1032739200,M,12,12,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,
10382006,home,FC Emmen,Ben Scholte,Ben Scholte,,ben-scholte,B. Scholte,F,185,21,M,1048127,EUR,997401600,M,19,19,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382006,home,FC Emmen,Gonzalo Sanchez,,,sanchez-gonzalo,G. Sanchez,F,181,40,M,928435,EUR,957571200,F,15,15,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382006,away,FC Utrecht,Vasilis Barkas,,,vasilis-barkas,V. Barkas,G,196,390,M,347726,EUR,770256000,G,1,1,False,30.0,18.0,17.0,5.0,15.0,16.0,3.0,14.0,2.0,15.0,3.0,4.0,1.0,90.0,49.0,6.6,13.0,0,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1.0,1.0,1.0,,
10382006,away,FC Utrecht,Ruben Kluivert,,,ruben-kluivert,R. Kluivert,D,187,1734,M,1014540,EUR,990403200,D,25,25,False,76.0,57.0,17.0,5.0,46.0,49.0,11.0,27.0,4.0,10.0,,,,90.0,85.0,6.2,21.0,0,,,2.0,3.0,2.0,,,1.0,,2.0,1.0,21,1.0,1.0,,,,,,,,,,,,,,,,,,
10382006,away,FC Utrecht,Nick Viergever,,,nick-viergever,N. Viergever,D,182,150,M,46900,EUR,618105600,D,24,24,False,57.0,49.0,5.0,2.0,37.0,40.0,13.0,18.0,1.0,3.0,,,,90.0,66.0,6.6,8.0,0,1.0,1.0,1.0,2.0,4.0,,,1.0,1.0,,1.0,24,3.0,1.0,True,,,,,,,,1.0,,,,,,,,,
10382006,away,FC Utrecht,Modibo Sagnan,,,modibo-sagnan,M. Sagnan,D,187,577,M,904759,EUR,924048000,D,17,17,False,17.0,9.0,5.0,2.0,7.0,7.0,2.0,10.0,2.0,3.0,,,,45.0,27.0,6.6,10.0,0,,,,1.0,3.0,1.0,,2.0,1.0,2.0,,27,1.0,2.0,,,,,,,,,,,,,,,,,,
10382006,away,FC Utrecht,Hidde ter Avest,,,hidde-ter-avest,H. t. Avest,D,182,95,M,361788,EUR,864086400,M,5,5,False,40.0,31.0,4.0,2.0,18.0,21.0,14.0,23.0,4.0,7.0,,,,90.0,77.0,6.7,14.0,0,4.0,1.0,,4.0,5.0,1.0,1.0,4.0,3.0,,1.0,24,,,,,,1.0,2.0,,,,,,,,,,,,,
10382006,away,FC Utrecht,Can Bozdoğan,,,can-bozdogan,C. Bozdoğan,M,175,306,M,934249,EUR,986428800,M,6,6,False,26.0,21.0,3.0,,5.0,8.0,18.0,25.0,1.0,4.0,,,,68.0,42.0,7.2,14.0,1,7.0,2.0,,2.0,1.0,,,1.0,,3.0,1.0,8,,1.0,,,,,1.0,,,1.0,1.0,1.0,,,,,,,,
10382006,away,FC Utrecht,Luuk Brouwers,,,luuk-brouwers,L. Brouwers,M,180,141,M,794014,EUR,894153600,M,8,8,False,39.0,32.0,2.0,2.0,24.0,26.0,8.0,14.0,1.0,9.0,,,,83.0,50.0,6.9,9.0,0,1.0,,1.0,2.0,2.0,,1.0,2.0,2.0,1.0,1.0,8,,4.0,,,,,,,,,,,,,,,,,,
10382006,away,FC Utrecht,Othman Boussaid,,,othman-boussaid,O. Boussaid,M,166,244,M,877032,EUR,952387200,M,26,26,False,27.0,22.0,5.0,3.0,11.0,11.0,14.0,24.0,1.0,4.0,,,,90.0,52.0,6.8,15.0,0,8.0,3.0,,4.0,2.0,1.0,,,,1.0,,49,,1.0,,,,1.0,4.0,,1.0,,3.0,,,,,,,,1.0,
10382006,away,FC Utrecht,Anastasios Douvikas,,,douvikas-anastasios,A. Douvikas,F,184,4415,M,894863,EUR,933552000,F,9,9,False,7.0,5.0,,,1.0,1.0,4.0,7.0,1.0,3.0,,,,68.0,27.0,6.9,12.0,1,1.0,,3.0,6.0,3.0,,,1.0,1.0,6.0,,11,1.0,,,,1.0,1.0,3.0,1.0,,,,,,,,,,,,
10382006,away,FC Utrecht,Daishawn Redan,,,daishawn-redan,D. Redan,F,173,289,M,856745,EUR,981072000,F,7,7,False,15.0,13.0,1.0,,6.0,7.0,7.0,8.0,,4.0,,,,82.0,27.0,6.1,4.0,3,,,2.0,3.0,4.0,,,2.0,,2.0,1.0,,1.0,,,,1.0,1.0,,,,1.0,,,1.0,,1.0,,,,,2.0
10382006,away,FC Utrecht,Bas Dost,,,bas-dost,B. Dost,F,196,697,M,32260,EUR,612576000,F,28,28,False,24.0,13.0,1.0,,4.0,8.0,9.0,16.0,1.0,2.0,,,,90.0,34.0,7.4,13.0,3,,,7.0,9.0,11.0,,,,,,,,9.0,,,2.0,2.0,2.0,,1.0,,,1.0,,,,1.0,,,,,
10382006,away,FC Utrecht,Djevencio van der Kust,,,djevencio-van-der-kust,D. v. d. Kust,D,178,181,M,974530,EUR,988588800,D,15,15,True,26.0,23.0,,,13.0,15.0,10.0,13.0,1.0,4.0,,,,45.0,34.0,6.6,7.0,0,2.0,,1.0,2.0,2.0,,,1.0,1.0,1.0,,5,1.0,1.0,,1.0,,,,,,,1.0,,,,,,,,1.0,
10382006,away,FC Utrecht,Taylor Booth,,,taylor-booth,T. Booth,M,173,530,M,906024,EUR,991267200,M,10,10,True,11.0,6.0,2.0,1.0,2.0,3.0,4.0,9.0,,1.0,,,,22.0,19.0,6.4,9.0,0,1.0,,,4.0,3.0,1.0,,1.0,1.0,,,8,,,,2.0,,,3.0,,2.0,,1.0,,,,,,,,,
10382006,away,FC Utrecht,Moussa Sylla,,,sylla-moussa,M. Sylla,F,181,2073,M,861980,EUR,943488000,F,29,29,True,5.0,5.0,,,1.0,1.0,4.0,5.0,,,,,,22.0,12.0,6.4,2.0,1,1.0,,1.0,2.0,3.0,,,,,,,9,2.0,,,,,1.0,2.0,,1.0,,,,,,1.0,,,,,
10382006,away,FC Utrecht,Mimoun Mahi,Mimoun,Mahi,mimoun-mahi,M. Mahi,F,181,195,M,252253,EUR,763516800,F,11,11,True,,,,,,,,,,,,,,8.0,,6.5,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382006,away,FC Utrecht,Rocco Robert Shein,,,rocco-robert-shein,R. R. Shein,M,185,267,M,954624,EUR,1058140800,M,38,38,True,10.0,10.0,,,3.0,3.0,7.0,8.0,,,,,,11.0,15.0,6.2,3.0,0,1.0,,,2.0,,1.0,,,,1.0,,19,,,,,,,1.0,,,,,,,,,,,,,
10382006,away,FC Utrecht,Calvin Raatsie,,,calvin-raatsie,C. Raatsie,G,188,83,M,961616,EUR,1013212800,G,32,32,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,
10382006,away,FC Utrecht,Thijmen Nijhuis,,,thijmen-nijhuis,T. Nijhuis,G,196,50,M,845979,EUR,901324800,G,31,31,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
10382006,away,FC Utrecht,Rick Meissen,Rick Meijssen,,rick-meissen,R. Meissen,D,193,44,M,1048906,EUR,1014508800,D,46,46,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,
10382006,away,FC Utrecht,Django Warmerdam,,,django-warmerdam,D. Warmerdam,D,180,44,M,356018,EUR,810000000,D,21,21,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,
10382006,away,FC Utrecht,Derensili Sanches Fernandes,,,derensili-sanches-fernandes,D. S. Fernandes,M,176,146,M,1046142,EUR,991008000,M,37,37,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,
10382006,away,FC Utrecht,Albert Lottin,,,lottin-albert,A. Lottin,M,181,44,M,980528,EUR,999043200,M,19,19,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,
