match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,stat_aerialWon,stat_challengeLost,stat_outfielderBlock,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,captain,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_totalOffside,stat_lastManTackle,stat_hitWoodwork
12765050,home,FC St. Gallen 1879,Lawrence Ati,,,lawrence-ati,L. A. Zigi,G,1,188,1745,M,791092,EUR,849225600,G,1,1,False,43.0,35.0,13.0,5.0,0.0,33.0,38.0,2.0,5.0,1.0,1.0,1.0,1.0,11.0,2.0,9.0,12.0,1.0,1.0,90.0,65.0,9.3,8.0,0.00281407,0,-0.811,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765050,home,FC St. Gallen 1879,Hugo Vandermersch,,,hugo-vandermersch,H. Vandermersch,D,28,180,66,M,988250,EUR,925862400,D,28,28,False,41.0,29.0,5.0,1.0,1.0,15.0,21.0,15.0,24.0,4.0,8.0,3.0,2.0,6.0,,,,,,90.0,83.0,6.3,28.0,0.244172,1,,4.0,1.0,1.0,8.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0285,1.0,,,,,,,,,,,,,,,
12765050,home,FC St. Gallen 1879,Abdoulaye Diaby,,,abdoulaye-diaby,A. Diaby,D,15,195,2320,M,906042,EUR,962668800,D,15,15,False,60.0,46.0,11.0,,0.0,36.0,39.0,10.0,21.0,2.0,,,6.0,3.0,,,,,,90.0,77.0,6.0,17.0,0.00493821,0,,,,1.0,5.0,,,,1.0,2.0,,2.0,,,2.0,2.0,2.0,,,,,,,,,,,,
12765050,home,FC St. Gallen 1879,Albert Vallci,,,albert-vallci,A. Vallci,D,5,191,115,M,557878,EUR,804643200,D,20,20,False,69.0,58.0,8.0,4.0,0.0,46.0,50.0,12.0,19.0,6.0,,,5.0,3.0,,,,,,90.0,88.0,6.4,12.0,0.0086341,1,,,,2.0,4.0,1.0,,,1.0,,1.0,,0.0308,,2.0,1.0,1.0,1.0,3.0,1.0,,,,,,,,,
12765050,home,FC St. Gallen 1879,Chima Okoroji,,,chima-okoroji,C. Okoroji,D,36,178,100,M,800465,EUR,861408000,D,36,36,False,28.0,19.0,3.0,1.0,0.0,12.0,14.0,7.0,16.0,4.0,3.0,,2.0,3.0,,,,,,90.0,53.0,5.6,17.0,0.0117812,0,,2.0,,1.0,6.0,,,,1.0,1.0,2.0,,,,,2.0,,,2.0,1.0,1.0,,,,,,,,
12765050,home,FC St. Gallen 1879,Lukas Görtler,,,lukas-gortler,L. Görtler,M,16,186,114,M,174243,EUR,771638400,M,16,16,False,19.0,16.0,,,0.0,11.0,11.0,5.0,8.0,3.0,2.0,,,4.0,,,,,,45.0,26.0,6.3,5.0,0.017253,1,,,,,3.0,,,1.0,1.0,,1.0,1.0,0.035,,2.0,,,,1.0,1.0,1.0,True,,,,,,,
12765050,home,FC St. Gallen 1879,Mihailo Stevanović,Mihailo Stevanovic,,mihailo-stevanovic,M. Stevanović,M,64,185,88,M,1047733,EUR,1010102400,M,64,64,False,26.0,22.0,,,0.0,14.0,16.0,8.0,10.0,1.0,,,,2.0,,,,,,61.0,29.0,6.1,5.0,0.011163,0,,,,1.0,5.0,,,,,1.0,,3.0,,,,2.0,,,1.0,,,,,,,,,,
12765050,home,FC St. Gallen 1879,Corsin Konietzke,Corsin Konietzke,,corsin-konietzke,C. Konietzke,M,63,185,105,M,1470464,EUR,1150848000,M,63,63,False,7.0,5.0,,,0.0,2.0,3.0,3.0,4.0,2.0,2.0,,,3.0,,,,,,45.0,19.0,6.4,7.0,0.0103666,2,,,,,4.0,1.0,,,,2.0,,1.0,0.4283,1.0,,1.0,1.0,1.0,2.0,1.0,,,1.0,1.0,0.6201,,,,
12765050,home,FC St. Gallen 1879,Christian Witzig,,,christian-witzig,C. Witzig,M,7,178,182,M,929622,EUR,978998400,M,7,7,False,20.0,11.0,2.0,,0.0,5.0,7.0,6.0,17.0,6.0,3.0,1.0,2.0,3.0,,,,,,78.0,42.0,6.4,18.0,0.015759,1,,4.0,,3.0,10.0,2.0,,,,1.0,2.0,,0.2687,,,3.0,,1.0,3.0,3.0,1.0,,,,,,,,
12765050,home,FC St. Gallen 1879,Kevin Csoboth,,,csoboth-kevin,K. Csoboth,M,17,174,1001,M,879542,EUR,961459200,M,77,77,False,19.0,18.0,,,0.0,5.0,6.0,13.0,13.0,3.0,,,,4.0,,,,,,90.0,26.0,7.7,2.0,0.156816,1,,,,1.0,1.0,,2.0,,1.0,1.0,1.0,,0.3483,3.0,2.0,,,,,,,,,1.0,0.5721,1.0,,,
12765050,home,FC St. Gallen 1879,Chadrac Akolo,,,chadrac-akolo,C. Akolo,F,,172,1073,M,553488,EUR,796694400,F,10,10,False,12.0,9.0,1.0,1.0,0.0,4.0,4.0,5.0,8.0,1.0,,,,4.0,,,,,,61.0,19.0,6.6,6.0,0.0239589,2,,,,1.0,4.0,2.0,,,1.0,1.0,,1.0,0.3047,1.0,,,,,1.0,1.0,,,1.0,2.0,0.5782,,,,
12765050,home,FC St. Gallen 1879,Jordi Quintillà,,,jordi-quintilla,J. Quintillà,M,8,181,73,M,254725,EUR,751507200,M,8,8,True,34.0,25.0,2.0,1.0,0.0,13.0,17.0,12.0,19.0,2.0,,,,6.0,,,,,,45.0,41.0,6.2,12.0,0.0213197,0,,2.0,,2.0,5.0,1.0,,,,,,1.0,,,,1.0,,,2.0,1.0,1.0,,,,,,,,
12765050,home,FC St. Gallen 1879,Bastien Toma,,,bastien-toma,B. Toma,M,24,172,106,M,825858,EUR,930182400,M,24,24,True,24.0,20.0,,,0.0,7.0,8.0,13.0,18.0,2.0,,,,2.0,,,,,,45.0,32.0,6.5,7.0,0.015904,1,,2.0,,,1.0,,,1.0,1.0,1.0,,1.0,0.0304,,,,,,2.0,1.0,,,,,,,,,
12765050,home,FC St. Gallen 1879,Victor Ruiz,,,victor-ruiz,V. Ruiz,M,77,172,64,M,975496,EUR,752198400,M,30,30,True,18.0,12.0,2.0,1.0,0.0,7.0,8.0,5.0,10.0,1.0,,,,3.0,,,,,,29.0,23.0,6.5,8.0,0.00581621,0,,,,,,,,,2.0,2.0,,,,,,,,,1.0,,,,,,,,,,
12765050,home,FC St. Gallen 1879,Moustapha Cissé,,,moustapha-cisse,M. Cissé,F,14,182,288,M,1186444,EUR,1063497600,F,11,11,True,5.0,4.0,,,0.0,3.0,3.0,1.0,2.0,1.0,,,,2.0,,,,,,29.0,7.0,6.5,2.0,0.0031031,0,,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,
12765050,home,FC St. Gallen 1879,Felix Mambimbi,,,felix-mambimbi,F. K. Mambimbi,F,10,170,317,M,910076,EUR,979776000,F,18,18,True,6.0,4.0,,,0.0,2.0,2.0,2.0,5.0,2.0,,,,,,,,,,12.0,14.0,6.4,6.0,0.00221394,0,,1.0,,,2.0,2.0,,,,1.0,2.0,,,,,,,,,,,,,,,,,,
12765050,home,FC St. Gallen 1879,Lukas Watkowiak,,,lukas-watkowiak,L. Watkowiak,G,25,195,37,M,794669,EUR,826070400,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765050,home,FC St. Gallen 1879,Bela Dumrath,Bela,Dumrath,dumrath-bela,B. Dumrath,G,35,198,24,M,1385603,EUR,1069113600,G,35,35,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765050,home,FC St. Gallen 1879,Jozo Stanić,,,jozo-stanic,J. Stanić,D,4,184,154,M,869708,EUR,923356800,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765050,home,FC St. Gallen 1879,Stephan Ambrosius,,,stephan-ambrosius,S. Ambrosius,D,5,182,354,M,886130,EUR,913939200,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765050,home,FC St. Gallen 1879,Noah Yannick,Yannick Noah,,yannick-noah,Y. Noah,D,14,180,60,M,1430464,EUR,1078963200,D,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765050,home,FC St. Gallen 1879,Konrad Faber,,,konrad-faber,K. Faber,D,2,176,61,M,939622,EUR,878601600,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765050,home,FC St. Gallen 1879,Betim Fazliji,,,betim-fazliji,B. Fazliji,M,23,186,139,M,988905,EUR,924998400,M,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765050,away,Vitória SC,Bruno Varela,,,bruno-varela,B. Varela,G,14,191,625,M,138895,EUR,783907200,G,14,14,False,32.0,24.0,12.0,4.0,0.0,22.0,22.0,2.0,10.0,1.0,,,,6.0,2.0,2.0,3.0,,,90.0,39.0,7.0,8.0,0.00066037,0,0.7704,,,,,,,,,,,,,,1.0,,,,,,,True,,,,,,,
12765050,away,Vitória SC,Alberto Costa,Alberto Baio,,alberto-baio,A. Costa,D,20,185,2739,M,1160957,EUR,1064793600,D,22,22,False,28.0,24.0,1.0,,0.0,12.0,13.0,12.0,15.0,9.0,4.0,3.0,8.0,6.0,,,,,,90.0,62.0,8.4,7.0,0.0185284,3,,,,1.0,3.0,,,,2.0,1.0,,1.0,0.1143,,2.0,,1.0,1.0,4.0,4.0,,,,2.0,0.1901,1.0,,,
12765050,away,Vitória SC,Óscar Rivas,Óscar Rivas,,oscar-rivas,Ó. Rivas,D,4,190,112,M,1168093,EUR,954115200,D,15,15,False,48.0,43.0,8.0,5.0,0.0,32.0,34.0,11.0,14.0,1.0,,,5.0,2.0,,,,,,90.0,57.0,6.9,5.0,0.00603238,1,,,,1.0,1.0,,,,,,,,0.0373,,,,,,1.0,1.0,,,,1.0,0.0698,,,,
12765050,away,Vitória SC,Mikel Villanueva,,,mikel-villanueva,M. Villanueva,D,17,192,345,M,836279,EUR,734745600,D,3,3,False,73.0,64.0,10.0,5.0,0.0,51.0,53.0,13.0,20.0,6.0,1.0,1.0,6.0,4.0,,,,,,90.0,88.0,7.4,9.0,0.0332909,0,,,,,1.0,,,,,,1.0,1.0,,1.0,2.0,,1.0,,2.0,1.0,,,,,,,,1.0,
12765050,away,Vitória SC,João Mendes,,,joao-mendes,J. Mendes,D,13,179,180,M,1133568,EUR,955584000,D,13,13,False,66.0,52.0,12.0,6.0,0.0,32.0,38.0,20.0,32.0,6.0,1.0,,8.0,9.0,,,,,,90.0,97.0,7.2,21.0,0.0174955,1,,4.0,,1.0,5.0,,,,2.0,1.0,,2.0,0.0118,,4.0,1.0,,,2.0,1.0,,,,1.0,0.0584,,,,
12765050,away,Vitória SC,Gustavo Silva,,,gustavo-silva,G. Silva,F,11,180,414,M,1468082,EUR,928195200,M,71,71,False,16.0,10.0,2.0,1.0,0.0,2.0,2.0,8.0,16.0,5.0,4.0,1.0,2.0,7.0,,,,,,70.0,43.0,7.4,18.0,0.0534489,5,,2.0,,2.0,7.0,2.0,,1.0,,4.0,1.0,,0.9319,1.0,2.0,,,3.0,1.0,1.0,,,1.0,1.0,0.2633,1.0,,,1.0
12765050,away,Vitória SC,Manuel Silva,,,manuel-silva,M. Silva,M,16,190,1056,M,1085740,EUR,992304000,M,6,6,False,50.0,44.0,7.0,4.0,0.0,22.0,23.0,22.0,27.0,10.0,3.0,2.0,3.0,8.0,,,,,,90.0,70.0,7.4,8.0,0.0132171,3,,,,1.0,3.0,1.0,,1.0,,,2.0,1.0,0.0533,,2.0,,,1.0,4.0,2.0,,,,1.0,0.0749,,,,
12765050,away,Vitória SC,Tiago Silva,,,tiago-silva,T. Silva,M,77,170,349,M,252095,EUR,738979200,M,10,10,False,59.0,50.0,6.0,4.0,0.0,26.0,29.0,28.0,37.0,,1.0,,2.0,7.0,,,,,,89.0,79.0,7.2,16.0,0.27412,1,,7.0,4.0,1.0,3.0,1.0,1.0,,,2.0,,,0.0699,7.0,,,,1.0,,,1.0,,,,,,,,
12765050,away,Vitória SC,Nuno Santos,,,nuno-santos,N. Santos,M,10,180,2205,M,930552,EUR,920332800,M,77,77,False,44.0,35.0,4.0,,2.0,10.0,12.0,26.0,34.0,10.0,3.0,1.0,1.0,12.0,,,,,,89.0,68.0,9.1,13.0,0.805212,3,,2.0,1.0,,3.0,,4.0,1.0,1.0,1.0,2.0,1.0,0.1092,6.0,,,1.0,1.0,7.0,4.0,,,1.0,1.0,0.2354,,,,
12765050,away,Vitória SC,João Mendes,,,joao-mendes,J. Mendes,M,10,183,227,M,857376,EUR,782697600,F,17,17,False,29.0,24.0,1.0,,0.0,8.0,8.0,16.0,21.0,3.0,,,,3.0,,,,,,71.0,40.0,7.3,7.0,0.0135278,3,,,,,3.0,1.0,,,,1.0,2.0,,0.509,,1.0,2.0,,,1.0,1.0,,,1.0,3.0,0.6446,1.0,1.0,,
12765050,away,Vitória SC,Nélson Oliveira,,,nelson-oliveira,N. Oliveira,F,7,186,454,M,42898,EUR,681609600,F,7,7,False,17.0,15.0,,,0.0,3.0,4.0,12.0,13.0,5.0,2.0,2.0,,1.0,,,,,,75.0,28.0,6.7,4.0,0.0123547,2,,,,1.0,2.0,,,,,2.0,2.0,,0.1038,1.0,,1.0,,2.0,1.0,,,,1.0,,,,,,
