match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_bigChanceCreated,stat_unsuccessfulTouch,stat_keyPass,stat_aerialWon,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_challengeLost,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_accurateCross,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_dispossessed,stat_bigChanceMissed,stat_shotOffTarget,player_sofascoreId,stat_totalOffside,captain,stat_errorLeadToAShot,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_clearanceOffLine,stat_lastManTackle
12421041,home,Club Brugge KV,Simon Mignolet,simon-mignolet,S. Mignolet,G,22,193,1240,M,10406,EUR,573609600,G,22,22,False,52.0,45.0,12.0,5.0,0.0,44.0,47.0,1.0,5.0,1.0,1.0,12.0,1.0,1.0,2.0,3.0,1.0,90.0,67.0,7.7,7.0,0.00048013,0,1.1331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421041,home,Club Brugge KV,Joaquin Seys,joaquin-seys,J. Seys,D,65,178,1482,M,1395881,EUR,1111968000,D,65,65,False,35.0,31.0,4.0,2.0,0.0,25.0,28.0,6.0,8.0,,2.0,3.0,,,,,,63.0,45.0,6.9,6.0,0.036655,0,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12421041,home,Club Brugge KV,Joel Ordóñez,joel-ordonez,J. Ordóñez,D,4,188,4924,M,1187275,EUR,1082505600,D,4,4,False,77.0,72.0,7.0,4.0,0.0,62.0,64.0,10.0,13.0,3.0,2.0,3.0,1.0,,,,,90.0,82.0,7.1,5.0,0.0135071,0,,,,,3.0,3.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
12421041,home,Club Brugge KV,Brandon Mechele,brandon-mechele,B. Mechele,D,44,188,823,M,248331,EUR,728179200,D,44,44,False,92.0,84.0,13.0,8.0,0.0,72.0,75.0,12.0,17.0,4.0,2.0,4.0,,,,,,90.0,104.0,8.1,8.0,0.00546764,1,,,,,2.0,3.0,,,,4.0,,,3.0,1.0,1.0,1.0,1.0,1.0,0.319,0.9666,,,,,,,,,,,,,,,
12421041,home,Club Brugge KV,Maxim De Cuyper,maxim-de-cuyper,M. De Cuyper,D,29,183,4477,M,997152,EUR,977443200,D,55,55,False,88.0,74.0,16.0,10.0,0.0,39.0,45.0,40.0,51.0,4.0,6.0,7.0,1.0,,,,,90.0,119.0,8.2,19.0,0.142219,1,,,,8.0,1.0,2.0,,1.0,4.0,2.0,,,,,,,,1.0,0.0247,,5.0,1.0,1.0,1.0,,,,,,,,,,,
12421041,home,Club Brugge KV,Hugo Vetlesen,hugo-vetlesen,H. Vetlesen,M,10,174,784,M,877236,EUR,951696000,M,10,10,False,23.0,15.0,4.0,2.0,1.0,6.0,8.0,11.0,18.0,7.0,1.0,3.0,2.0,,,,,90.0,44.0,8.2,12.0,0.333756,4,,,,3.0,,4.0,3.0,,5.0,,4.0,2.0,,,2.0,,,1.0,0.5956,0.6366,2.0,1.0,3.0,2.0,1.0,1.0,1.0,,,,,,,,
12421041,home,Club Brugge KV,Raphael Onyedika,raphael-onyedika,R. Onyedika,M,15,184,6213,M,1129862,EUR,987638400,M,15,15,False,55.0,45.0,11.0,7.0,0.0,33.0,37.0,12.0,18.0,3.0,2.0,3.0,1.0,,,,,90.0,70.0,7.1,13.0,0.0114158,0,,,,,4.0,6.0,,3.0,,,,,3.0,,,,,2.0,,,,,2.0,1.0,,,,,,,,,,,
12421041,home,Club Brugge KV,Andreas Skov Olsen,andreas-skov-olsen,A. Skov Olsen,M,7,187,2523,M,888537,EUR,946425600,M,7,7,False,23.0,20.0,,,1.0,8.0,10.0,12.0,13.0,3.0,,2.0,1.0,,,,,68.0,38.0,8.9,5.0,0.331803,6,,,,,2.0,3.0,1.0,1.0,3.0,,2.0,2.0,,,4.0,1.0,,2.0,1.2565,1.0612,,,,,,1.0,2.0,,,,,,,,
12421041,home,Club Brugge KV,Christos Tzolis,tzolis-christos,C. Tzolis,M,8,180,9518,M,1031259,EUR,1012348800,M,8,8,False,28.0,22.0,2.0,1.0,0.0,5.0,9.0,17.0,21.0,,1.0,3.0,,,,,,81.0,40.0,7.7,12.0,0.566074,3,,,,2.0,,4.0,1.0,2.0,3.0,,2.0,,,1.0,2.0,1.0,,1.0,0.6732,0.9956,,1.0,,,,,,absolute_christostzolis,1.0,,,,,,
12421041,home,Club Brugge KV,Hans Vanaken,hans-vanaken,H. Vanaken,M,20,194,2941,M,118085,EUR,714614400,M,20,20,False,38.0,35.0,1.0,1.0,0.0,20.0,21.0,16.0,18.0,5.0,1.0,2.0,1.0,,,,,64.0,49.0,7.0,4.0,0.0689663,1,,,,1.0,,1.0,,1.0,,2.0,,,1.0,1.0,,,,,0.076,,1.0,,3.0,2.0,,1.0,1.0,,,True,,,,,
12421041,home,Club Brugge KV,Gustaf Nilsson,gustaf-nilsson,G. Nilsson,F,19,197,774,M,572286,EUR,864345600,F,19,19,False,20.0,9.0,1.0,1.0,1.0,3.0,4.0,6.0,16.0,6.0,,2.0,,,,,,81.0,26.0,7.4,14.0,0.305893,1,,,,,1.0,1.0,1.0,3.0,1.0,5.0,,,,,,,,,0.068,,,,1.0,,,,1.0,,,,,,,,
12421041,home,Club Brugge KV,Hugo Siquet,hugo-siquet,H. Siquet,D,41,180,607,M,983041,EUR,1026172800,D,41,41,True,17.0,11.0,1.0,,0.0,8.0,10.0,4.0,8.0,3.0,1.0,2.0,,,,,,27.0,28.0,6.5,6.0,0.0126745,1,,,,1.0,1.0,1.0,,,,2.0,,,,,,,,,0.0278,,1.0,1.0,1.0,,,,,,,,,,,,
