match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_totalShots,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_dispossessed,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_possessionLostCtrl,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_totalClearance,stat_totalContest,stat_goals,captain,stat_unsuccessfulTouch,stat_goalAssist,stat_bigChanceCreated,stat_challengeLost,stat_wonContest,stat_blockedScoringAttempt,stat_outfielderBlock,stat_totalOffside,stat_penaltyConceded,player_sofascoreId,stat_errorLeadToAGoal,stat_punches,stat_penaltyWon
10382155,home,NEC Nijmegen,Jasper Cillessen,,,jasper-cillessen,J. Cillessen,G,22,185,1498,M,123865,EUR,609206400,G,22,22,False,22.0,22.0,3.0,3.0,21.0,21.0,1.0,1.0,8.0,1.0,1.0,1.0,2.0,90.0,28.0,6.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382155,home,NEC Nijmegen,Bart van Rooij,,,bart-van-rooij,B. v. Rooij,D,28,174,343,M,946506,EUR,990835200,D,28,28,False,49.0,44.0,2.0,1.0,14.0,15.0,32.0,37.0,7.0,,,,,90.0,69.0,7.4,2,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,8.0,3.0,,,,,,,,,,,,,,,,,,,
10382155,home,NEC Nijmegen,Iván Márquez,,,ivan-marquez,I. Márquez,D,44,191,78,M,862479,EUR,771120000,D,4,4,False,56.0,52.0,3.0,2.0,29.0,29.0,23.0,27.0,8.0,,,,,90.0,64.0,6.8,1,,,1.0,2.0,,,1.0,,2.0,1.0,1.0,,,4.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,
10382155,home,NEC Nijmegen,Philippe Sandler,,,philippe-sandler,P. Sandler,D,3,188,233,M,842275,EUR,855532800,D,3,3,False,87.0,84.0,8.0,6.0,39.0,40.0,45.0,47.0,5.0,,,,,76.0,93.0,7.1,0,,,,2.0,,,,,1.0,2.0,1.0,,,3.0,,,,2.0,,,,,,,,,,,,,,,,
10382155,home,NEC Nijmegen,Souffian El Karouani,,,souffian-el-karouani,S. El Karouani,D,16,178,3591,M,991679,EUR,971913600,D,16,16,False,49.0,44.0,1.0,,19.0,20.0,26.0,35.0,6.0,,,,,67.0,72.0,7.7,1,6.0,1.0,2.0,7.0,1.0,,,1.0,,4.0,2.0,3.0,,12.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,
10382155,home,NEC Nijmegen,Lasse Schöne,,,lasse-schone,L. Schöne,M,,178,570,M,10077,EUR,517536000,M,20,20,False,73.0,69.0,1.0,,29.0,31.0,41.0,49.0,7.0,,,,,90.0,95.0,7.8,1,7.0,1.0,,4.0,,,1.0,,2.0,4.0,2.0,,,12.0,3.0,,,,,,True,2.0,,,,,,,,,,,,
10382155,home,NEC Nijmegen,Dirk Proper,,,dirk-proper,D. Proper,M,71,167,193,M,961685,EUR,1014508800,M,71,71,False,62.0,54.0,,,22.0,23.0,32.0,39.0,4.0,,,,,90.0,74.0,7.0,0,,,3.0,7.0,1.0,,,,,3.0,1.0,2.0,2.0,11.0,1.0,,2.0,,,,,2.0,,,,,,,,,,,,
10382155,home,NEC Nijmegen,Oussama Tannane,,,oussama-tannane,O. Tannane,F,14,178,2916,M,249435,EUR,764380800,M,14,14,False,68.0,58.0,5.0,4.0,8.0,9.0,52.0,68.0,4.0,,,,,90.0,91.0,7.7,3,9.0,2.0,5.0,3.0,1.0,,3.0,,,,,2.0,2.0,25.0,3.0,,1.0,,2.0,,,4.0,1.0,1.0,,,,,,,,,,
10382155,home,NEC Nijmegen,Magnus Mattsson,,,magnus-mattsson,M. Mattsson,M,8,174,794,M,896117,EUR,919900800,F,11,11,False,35.0,30.0,,,6.0,8.0,24.0,28.0,1.0,,,,,83.0,54.0,7.5,7,1.0,,4.0,3.0,2.0,1.0,1.0,4.0,1.0,2.0,,,,10.0,,,,,2.0,1.0,,1.0,,,1.0,1.0,2.0,1.0,,,,,,
10382155,home,NEC Nijmegen,Landry Dimata,,,landry-dimata,L. Dimata,F,10,185,507,M,826944,EUR,873072000,F,19,19,False,20.0,15.0,,,2.0,2.0,13.0,19.0,,,,,,76.0,32.0,7.3,3,1.0,,5.0,4.0,2.0,,1.0,2.0,,,,1.0,,11.0,3.0,2.0,3.0,,1.0,1.0,,2.0,,,,,,,1.0,,,,,
