match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_shotValueNormalized,stat_aerialLost,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_lastManTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_totalContest,stat_keyPass,stat_accurateCross,stat_dispossessed,stat_wonContest,stat_bigChanceCreated,captain,stat_goals,stat_penaltyWon,stat_totalOffside,stat_penaltyConceded,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_keeperSaveValue,stat_errorLeadToAGoal
14035931,home,Royal Antwerp FC,Taishi Brandon Nozawa,,,taishi-brandon-nozawa,T. B. Nozawa,G,41,191.0,524,M,1002358,EUR,1040774400,G,41,41,False,25.0,19.0,13.0,7.0,0.0,18.0,19.0,1.0,6.0,2.0,90.0,25.0,6.3,6.0,0.00040184,0,-0.3724,0.02,0.0,-0.12,-0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035931,home,Royal Antwerp FC,Zeno Van Den Bosch,,,van-den-bosch-zeno,Z. V. D. Bosch,D,33,191.0,594,M,1103765,EUR,1057449600,D,33,33,False,87.0,77.0,16.0,9.0,0.0,37.0,38.0,40.0,49.0,,90.0,100.0,7.3,11.0,0.0374792,2,,0.55,0.15,-0.16,,1.0,2.0,4.0,4.0,1.0,2.0,5.0,1.0,2.0,1.0,3.0,0.1405,-0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035931,home,Royal Antwerp FC,Boubakar Kouyaté,,,boubakar-kouyate,B. Kouyaté,D,25,192.0,905,M,848537,EUR,861062400,D,25,25,False,59.0,54.0,6.0,3.0,0.0,42.0,42.0,12.0,17.0,1.0,79.0,76.0,7.9,6.0,0.00435799,1,,0.06,0.08,0.92,,,3.0,3.0,9.0,,,8.0,,5.0,3.0,2.0,0.0259,-0.15,2.0,1.0,1.0,1.0,1.0,1.0,0.035,,,,,,,,,,,,,,,,,,,,,
14035931,home,Royal Antwerp FC,Yuto Tsunashima,Yuto Tsunashima,,tsunashima-yuto,Y. Tsunashima,D,4,188.0,256,M,1470622,EUR,966297600,D,4,4,False,75.0,70.0,7.0,4.0,0.0,52.0,53.0,18.0,22.0,1.0,90.0,89.0,7.1,6.0,0.0125435,1,,0.07,0.12,-0.03,,1.0,6.0,5.0,8.0,1.0,,6.0,1.0,2.0,1.0,1.0,0.0204,-0.05,3.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
14035931,home,Royal Antwerp FC,Thibo Somers,,,somers-thibo,T. Somers,F,24,183.0,225,M,1002804,EUR,921542400,M,24,24,False,28.0,21.0,,,0.0,7.0,7.0,14.0,21.0,1.0,90.0,56.0,6.8,11.0,0.0408204,1,,0.03,0.06,-0.06,,1.0,2.0,3.0,8.0,1.0,1.0,3.0,,5.0,3.0,,0.0307,-0.2,1.0,,,,2.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,
14035931,home,Royal Antwerp FC,Mauricio Benitez,Mauricio Benitez,,mauricio-benitez,M. Benitez,M,16,185.0,390,M,1402224,EUR,1075766400,M,16,16,False,57.0,47.0,5.0,2.0,0.0,29.0,29.0,18.0,28.0,7.0,90.0,70.0,6.6,14.0,0.0184857,0,,0.2,0.03,-0.08,,,,4.0,4.0,2.0,,2.0,,4.0,4.0,,,,1.0,,,,3.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
14035931,home,Royal Antwerp FC,Dennis Praet,,,dennis-praet,D. Praet,M,8,181.0,724,M,135647,EUR,768873600,M,8,8,False,64.0,56.0,8.0,5.0,0.0,36.0,39.0,20.0,25.0,6.0,90.0,74.0,7.6,9.0,0.439003,0,,0.56,0.19,-0.03,,1.0,1.0,1.0,3.0,,,2.0,1.0,1.0,,1.0,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,
14035931,home,Royal Antwerp FC,Farouck Adekami,Farouck Adekami,,farouck-adekami,F. Adekami,M,22,,253,M,1920581,EUR,1139788800,M,22,22,False,31.0,25.0,3.0,1.0,1.0,5.0,5.0,20.0,26.0,7.0,79.0,60.0,7.2,25.0,0.169607,1,,0.44,0.18,-0.03,,8.0,,8.0,6.0,,,,,1.0,1.0,2.0,0.0161,0.01,1.0,1.0,,,4.0,2.0,0.0414,,8.0,4.0,1.0,1.0,3.0,1.0,,,,,,,,,,,,,,
14035931,home,Royal Antwerp FC,Youssef Hamdaoui,,,youssef-hamdaoui,Y. Hamdaoui,M,43,,475,M,1590946,EUR,1205971200,F,43,43,False,18.0,15.0,,,0.0,7.0,8.0,8.0,10.0,6.0,65.0,42.0,7.0,15.0,0.0201182,0,,0.0,0.11,0.0,,3.0,,4.0,8.0,,,,,4.0,2.0,1.0,,,,,,,6.0,3.0,,,2.0,2.0,,2.0,1.0,,,,,,,,,,,,,,,
14035931,home,Royal Antwerp FC,Vincent Janssen,,,vincent-janssen,V. Janssen,F,18,184.0,1452,M,339901,EUR,771552000,F,18,18,False,20.0,16.0,3.0,3.0,1.0,4.0,6.0,12.0,14.0,3.0,90.0,44.0,7.9,12.0,0.0827561,2,,0.1,0.04,0.31,,,1.0,10.0,6.0,,,1.0,1.0,1.0,1.0,1.0,0.7968,0.31,3.0,1.0,1.0,,2.0,5.0,0.7621,1.0,,2.0,,6.0,,,True,1.0,1.0,1.0,,,,,,,,,,
14035931,home,Royal Antwerp FC,Marwan Alsahafi,,,alsahafi-marwan,M. Alsahafi,F,9,179.0,1131,M,1474689,EUR,1076976000,F,9,9,False,17.0,14.0,2.0,,0.0,10.0,10.0,4.0,7.0,6.0,67.0,26.0,7.8,5.0,0.00673268,2,,-0.07,0.32,0.15,,,1.0,1.0,3.0,,,1.0,,1.0,1.0,,0.5882,0.49,,1.0,,,1.0,1.0,0.473,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,
14035931,home,Royal Antwerp FC,Isaac Babadi,,,isaac-babadi,I. Babadi,M,10,179.0,1021,M,1120701,EUR,1112745600,M,10,10,True,16.0,11.0,2.0,1.0,0.0,2.0,2.0,9.0,14.0,1.0,25.0,19.0,6.4,5.0,0.00959776,0,,-0.13,0.07,-0.04,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035931,home,Royal Antwerp FC,Christopher Scott,,,christopher-scott,C. Scott,M,30,174.0,169,M,997118,EUR,1023408000,M,30,30,True,12.0,9.0,1.0,,0.0,3.0,3.0,6.0,9.0,1.0,23.0,21.0,7.8,3.0,0.070056,1,,0.12,0.11,-0.05,,,,2.0,4.0,1.0,,2.0,,4.0,3.0,1.0,0.037,0.51,1.0,1.0,,,,,0.4086,,,,,,,,,1.0,,,,,,,,,,,,
14035931,home,Royal Antwerp FC,Rosen Bozhinov,Rosen Bozhinov,,rosen-bozhinov,R. Bozhinov,D,2,195.0,619,M,1152943,EUR,1106438400,D,26,26,True,8.0,8.0,,,0.0,7.0,7.0,1.0,1.0,,11.0,13.0,6.4,,0.00023377,0,,0.01,0.02,-0.16,,,2.0,1.0,2.0,,,5.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035931,home,Royal Antwerp FC,Gabriel Jesus David,Gabriel Jesus David,,david-gabriel-jesus,G. David,F,92,,96,M,2058686,EUR,1167696000,F,92,92,True,4.0,4.0,,,0.0,3.0,3.0,1.0,1.0,,11.0,9.0,6.4,2.0,0.00087875,0,,0.0,0.01,-0.01,,,1.0,4.0,1.0,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,
14035931,home,Royal Antwerp FC,Yannick Thoelen,,,yannick-thoelen,Y. Thoelen,G,15,188.0,95,M,794571,EUR,648259200,G,15,15,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
