match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_wasFouled,captain,stat_aerialLost,stat_aerialWon,stat_shotOffTarget,stat_blockedScoringAttempt,stat_fouls,stat_expectedGoals,stat_keyPass,stat_interceptionWon,stat_totalTackle,stat_totalCross,stat_accurateCross,stat_wonTackle,stat_challengeLost,stat_hitWoodwork,stat_outfielderBlock,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_penaltyWon,stat_goodHighClaim,stat_penaltyFaced,stat_totalOffside,stat_penaltyConceded,stat_bigChanceCreated
12514174,home,Famalicão,Lazar Carević,lazar-carevic,L. Carević,G,25,195,237,M,886204,EUR,921542400,G,25,25,False,23.0,22.0,2.0,1.0,0.0,21.0,22.0,1.0,1.0,1.0,5.0,2.0,3.0,1.0,1.0,90.0,32.0,6.4,1.0,0.00018666,0,-0.6016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514174,home,Famalicão,Calegari,calegari,Calegari,D,2,171,471,M,988906,EUR,1014768000,D,2,2,False,33.0,30.0,2.0,,0.0,14.0,15.0,16.0,18.0,,3.0,,,,,52.0,46.0,6.4,6.0,0.0103205,0,,,,1.0,3.0,1.0,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12514174,home,Famalicão,Riccieli,riccieli,Riccieli,D,5,184,208,M,927166,EUR,905990400,D,15,15,False,82.0,75.0,3.0,1.0,0.0,49.0,53.0,26.0,29.0,3.0,4.0,,,,,90.0,91.0,6.8,7.0,0.0148398,2,,,,5.0,6.0,,1.0,1.0,,2.0,True,4.0,3.0,1.0,1.0,1.0,0.1119,1.0,,,,,,,,,,,,,,,,,
12514174,home,Famalicão,Enea Mihaj,enea-mihaj,E. Mihaj,D,4,186,414,M,850828,EUR,899596800,D,4,4,False,81.0,73.0,4.0,1.0,0.0,52.0,55.0,21.0,26.0,3.0,5.0,,,,,90.0,89.0,6.6,8.0,0.00632969,0,,,,2.0,5.0,,,,,1.0,,1.0,3.0,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,
12514174,home,Famalicão,Rafa Soares,rafa-soares,R. Soares,D,5,177,195,M,190137,EUR,799977600,D,5,5,False,57.0,50.0,5.0,3.0,0.0,16.0,19.0,37.0,48.0,1.0,2.0,,,,,90.0,87.0,7.2,15.0,0.206461,0,,,,3.0,4.0,,2.0,1.0,,1.0,,2.0,,,,,,2.0,,2.0,10.0,3.0,2.0,,,,,,,,,,,,
12514174,home,Famalicão,Mirko Topić,mirko-topic,M. Topić,M,22,190,486,M,980797,EUR,981331200,M,8,8,False,95.0,84.0,5.0,3.0,0.0,43.0,46.0,41.0,49.0,2.0,4.0,,,,,90.0,104.0,6.9,13.0,0.0593407,1,,,,9.0,4.0,2.0,,,,1.0,,4.0,2.0,1.0,,1.0,0.0189,,1.0,1.0,,,1.0,2.0,1.0,,,,,,,,,,
12514174,home,Famalicão,Zaydou Youssouf,zaydou-youssouf,Z. Youssef,M,33,183,570,M,862194,EUR,931651200,M,28,28,False,23.0,19.0,3.0,,0.0,8.0,8.0,11.0,17.0,2.0,1.0,,,,,66.0,35.0,6.6,8.0,0.0069027,2,,,,1.0,4.0,1.0,,,1.0,1.0,,,3.0,2.0,,,0.1201,,,,2.0,,,,,,,,,,,,,,
12514174,home,Famalicão,Gil Dias,gil-dias,Gil,M,23,186,342,M,583838,EUR,843868800,M,23,23,False,20.0,15.0,,,0.0,4.0,4.0,11.0,17.0,1.0,2.0,,,,,66.0,36.0,6.5,11.0,0.00973987,1,,,,4.0,3.0,,2.0,,3.0,2.0,,,,1.0,,1.0,0.0672,1.0,,1.0,1.0,,,1.0,,1.0,,,,,,,,,
12514174,home,Famalicão,Gustavo Sá,gustavo-sa,G. Sá,M,20,186,1268,M,1563665,EUR,1100131200,M,20,20,False,36.0,23.0,2.0,,0.0,4.0,5.0,20.0,33.0,1.0,3.0,,,,,90.0,54.0,6.8,19.0,0.0773928,0,,,,5.0,6.0,1.0,,,3.0,2.0,,2.0,1.0,,,1.0,,2.0,1.0,3.0,2.0,1.0,1.0,1.0,,,,,,,,,,,
12514174,home,Famalicão,Rochinha,rochinha,Rochinha,M,10,169,158,M,352874,EUR,799459200,M,10,10,False,8.0,7.0,2.0,2.0,0.0,4.0,4.0,4.0,6.0,,3.0,,,,,52.0,16.0,6.6,4.0,0.083572,0,,,,2.0,2.0,1.0,1.0,,,2.0,,,,,,,,1.0,,,2.0,1.0,,,,,,,,,,,,,
12514174,home,Famalicão,Óscar Aranda,oscar-aranda,Ó. Aranda,F,11,178,568,M,984626,EUR,1020038400,F,11,11,False,27.0,23.0,2.0,,0.0,7.0,7.0,16.0,22.0,,5.0,,,,,90.0,51.0,7.7,14.0,0.0320941,2,,,,6.0,10.0,4.0,5.0,4.0,3.0,4.0,,1.0,,1.0,,,0.8138,,,2.0,2.0,,2.0,,1.0,,1.0,1.0,0.7859,,,,,,
12514174,home,Famalicão,Rodrigo Pinheiro,pinheiro-rodrigo,R. Pinheiro,D,17,181,262,M,991924,EUR,1030492800,D,17,17,True,29.0,22.0,4.0,,0.0,7.0,9.0,15.0,23.0,,2.0,,,,,38.0,45.0,7.1,11.0,0.0387566,0,,,,,5.0,,,,,1.0,,,1.0,,,,,,1.0,3.0,3.0,,3.0,,,,,,,,,,,,
12514174,home,Famalicão,Mario González,mario-gonzalez,M. González,F,20,183,212,M,847147,EUR,825206400,F,9,9,True,7.0,5.0,,,0.0,1.0,1.0,4.0,6.0,,,,,,,38.0,11.0,6.7,2.0,0.0095917,2,,,,2.0,1.0,,,,,,,2.0,1.0,1.0,1.0,,0.2144,,,,,,,,,,,,,,,,,,
12514174,home,Famalicão,Mathias De Amorim,de-amorim-mathias,M. D. Amorim,M,14,178,237,M,1511656,EUR,1102636800,M,14,14,True,17.0,13.0,1.0,1.0,0.0,2.0,3.0,11.0,14.0,,1.0,,,,,24.0,22.0,7.0,5.0,0.0776749,1,,,,1.0,2.0,,2.0,1.0,,,,,,1.0,,,0.0276,1.0,,1.0,,,,,,,,,,,,,,,
12514174,home,Famalicão,Sorriso,sorriso,Sorriso,M,7,175,556,M,1105595,EUR,982886400,F,7,7,True,12.0,9.0,,,0.0,3.0,4.0,6.0,11.0,,2.0,,,,,24.0,19.0,6.9,7.0,0.00830164,0,,Sorriso,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,3.0,,,,,,,,,1.0,,,,,
12514174,home,Famalicão,Gabriel Cabral,gabriel-cabral,G. Cabral,G,22,196,26,M,1176208,EUR,1050710400,G,22,22,True,,,,,,,,,,,,,,,,,,,,,0,,Gabriel Cabral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514174,home,Famalicão,Justin De Haas,justin-de-haas,J. De Haas,D,16,192,307,M,876255,EUR,949363200,D,16,16,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514174,home,Famalicão,Tom Van De Looi,tom-van-de-looi,T. V. D. Looi,M,6,186,105,M,836676,EUR,930873600,M,6,6,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514174,home,Famalicão,Afonso Rodrigues,rodrigues-afonso,A. Rodrigues,M,19,178,40,M,1495552,EUR,1029715200,F,19,19,True,,,,,,,,,,,,,,,,,,,,,0,,Afonso Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514174,home,Famalicão,Otso Liimatta,liimatta-otso,O. Liimatta,M,8,169,288,M,1123032,EUR,1089417600,M,18,18,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514174,away,SC Farense,Ricardo Velho,ricardo-velho,R. Velho,G,24,188,499,M,845792,EUR,903571200,G,33,33,False,27.0,17.0,20.0,10.0,0.0,12.0,14.0,5.0,13.0,,5.0,,,,,90.0,29.0,6.6,10.0,0.0006216,0,-0.2141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,
12514174,away,SC Farense,Marco Moreno,marco-moreno,M. Moreno,D,21,190,81,M,997094,EUR,982627200,D,3,3,False,17.0,11.0,5.0,1.0,0.0,8.0,11.0,3.0,6.0,6.0,4.0,,,,,90.0,29.0,7.3,6.0,0.00266962,2,,,,,6.0,,,,,,,,4.0,,,,0.049,,1.0,2.0,,,2.0,,,,2.0,,0.1387,,,,,,
12514174,away,SC Farense,Claudio Falcão,claudio-falcao,C. Falcão,D,29,187,132,M,845699,EUR,773193600,D,29,29,False,14.0,7.0,7.0,2.0,0.0,5.0,8.0,2.0,6.0,6.0,4.0,,,,,90.0,25.0,7.0,7.0,0.0289955,0,,,,,1.0,,,,,,,,,,,,,2.0,2.0,1.0,,,1.0,,,1.0,,,,,,,,,
12514174,away,SC Farense,Lucas Áfrico,lucas-africo,L. Áfrico,D,40,188,120,M,939792,EUR,791942400,D,44,44,False,17.0,9.0,4.0,1.0,0.0,8.0,10.0,1.0,7.0,5.0,2.0,,,,,90.0,35.0,6.9,12.0,0.00038638,0,,,,2.0,5.0,1.0,1.0,1.0,1.0,,,,3.0,,,1.0,,,1.0,1.0,,,1.0,,,,,,,,,,,,
12514174,away,SC Farense,Pastor,pastor,Pastor,D,2,176,138,M,1046354,EUR,951004800,M,28,28,False,13.0,11.0,2.0,1.0,0.0,5.0,5.0,6.0,8.0,2.0,4.0,,,,,90.0,33.0,6.6,7.0,0.00333333,1,,,,6.0,2.0,,3.0,1.0,2.0,,,1.0,,1.0,,2.0,0.0234,1.0,3.0,1.0,,,1.0,1.0,,,,,,,,,1.0,,
12514174,away,SC Farense,Miguel Menino,menino-miguel,M. Menino,M,8,181,78,M,1163100,EUR,1042156800,M,93,93,False,19.0,16.0,3.0,2.0,0.0,10.0,11.0,6.0,8.0,,3.0,,,,,88.0,28.0,7.3,6.0,0.00207606,1,,,,7.0,4.0,,,,3.0,1.0,,3.0,,,,3.0,0.0345,,,3.0,,,3.0,1.0,,,1.0,1.0,0.6914,,,,,,
12514174,away,SC Farense,Neto,neto,Neto,M,8,181,91,M,843358,EUR,683769600,M,6,6,False,21.0,16.0,5.0,2.0,0.0,11.0,11.0,5.0,10.0,1.0,3.0,,,,,88.0,31.0,6.0,9.0,0.00368044,0,,,,6.0,1.0,1.0,,,3.0,,,1.0,,,,3.0,,,2.0,1.0,,,1.0,1.0,,,,,,,,,,1.0,
12514174,away,SC Farense,Derick Poloni,derick-poloni,D. Poloni,D,6,173,38,M,892169,EUR,746841600,M,31,31,False,23.0,11.0,8.0,,0.0,4.0,9.0,8.0,19.0,4.0,4.0,,,,,90.0,61.0,6.2,24.0,0.0108818,0,,,,4.0,3.0,1.0,1.0,,3.0,,,1.0,1.0,,,1.0,,,1.0,2.0,5.0,1.0,,,,,,,,,,,,,
12514174,away,SC Farense,Elves Baldé,elves-balde,E. Baldé,F,21,168,195,M,846040,EUR,938822400,F,7,7,False,5.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,7.0,1.0,1.0,,,,,77.0,15.0,6.8,5.0,0.0450857,2,,,,7.0,1.0,2.0,,,,,,1.0,,,1.0,3.0,0.0777,1.0,,1.0,3.0,1.0,,1.0,,,1.0,,0.0286,,,,,,1.0
12514174,away,SC Farense,Marco Matias,marco-matias,M. Matias,F,77,177,35,M,77929,EUR,610761600,F,77,77,False,13.0,13.0,,,0.0,4.0,4.0,11.0,12.0,,7.0,,,,,71.0,28.0,7.4,6.0,0.0204911,1,,,,7.0,5.0,,3.0,1.0,3.0,3.0,True,1.0,,,,2.0,0.098,1.0,,1.0,3.0,2.0,1.0,2.0,,,1.0,1.0,0.5396,,,,1.0,,
12514174,away,SC Farense,Darío Poveda,dario-poveda,D. Poveda,F,14,188,58,M,836600,EUR,858211200,F,14,14,False,8.0,3.0,,,0.0,1.0,3.0,2.0,6.0,2.0,2.0,,,,,71.0,20.0,6.7,11.0,0.00133625,0,,,,7.0,7.0,2.0,1.0,1.0,3.0,1.0,,3.0,4.0,,,1.0,,,,1.0,1.0,,,1.0,,1.0,,,,,,,1.0,,
12514174,away,SC Farense,Álex Bermejo Escribano,alex-bermejo-escribano,Á. B. Escribano,F,95,183,48,M,966293,EUR,913334400,F,11,11,True,4.0,3.0,,,0.0,,,3.0,4.0,1.0,1.0,,,,,19.0,9.0,6.2,3.0,0.00342534,0,,Álex,Bermejo Escribano,4.0,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,,,2.0,,,,,,,,,,,
12514174,away,SC Farense,Tomané,tomane,Tomané,F,7,185,176,M,126076,EUR,719798400,F,9,9,True,5.0,1.0,,,0.0,1.0,1.0,,4.0,,,,,,,19.0,9.0,6.4,8.0,2.761e-05,0,,,,5.0,4.0,,,,4.0,,,2.0,4.0,,,3.0,,,,,,,,,,,,,,,,,,,
12514174,away,SC Farense,Mehdi Merghem,mehdi-merghem,M. Merghem,F,19,185,677,M,846506,EUR,869270400,F,79,79,True,3.0,2.0,,,0.0,1.0,1.0,1.0,2.0,,3.0,,,,,13.0,9.0,6.7,4.0,0.00020315,0,,,,,2.0,,,,,,,,,,,,,,1.0,2.0,,,1.0,,,,,,,,,,,,
12514174,away,SC Farense,Artur Jorge,artur-jorge,A. Jorge,D,44,186,53,M,310800,EUR,776822400,D,4,4,True,,,,,0.0,,,,,,,,,,,8.0,2.0,6.6,,,0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
12514174,away,SC Farense,Filipe Soares,filipe-soares,F. Soares,M,22,180,145,M,851030,EUR,927158400,M,21,21,True,1.0,,1.0,,0.0,,,,1.0,,,,,,,8.0,1.0,6.5,1.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514174,away,SC Farense,Lucas Cañizares,lucas-canizares,L. Cañizares,G,30,186,485,M,1022248,EUR,1020988800,G,23,23,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514174,away,SC Farense,Rivaldo,rivaldo,Rivaldo,D,70,184,80,M,1533897,EUR,969235200,D,70,70,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514174,away,SC Farense,Raúl Silva,raul-silva,R. Silva,D,,191,71,M,551812,EUR,626140800,D,34,34,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514174,away,SC Farense,Jaime Pinto,jaime-pinto,J. Pinto,F,21,183,30,M,829583,EUR,875404800,F,71,71,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
