match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,player_firstName,player_lastName,captain,stat_wonTackle,stat_challengeLost,stat_blockedScoringAttempt,stat_wonContest,stat_shotOffTarget,stat_outfielderBlock,stat_dispossessed,stat_bigChanceMissed,stat_penaltyWon,stat_totalOffside,stat_onTargetScoringAttempt,stat_goals,stat_bigChanceCreated,stat_penaltyFaced,stat_goalAssist,stat_penaltyConceded,stat_hitWoodwork
10433782,home,Ümraniyespor,Berke Özer,berke-ozer,B. Özer,G,1,191.0,3020,M,847494,EUR,959212800,G,35,35,False,34.0,26.0,19.0,11.0,18.0,19.0,8.0,15.0,1.0,9.0,4.0,5.0,1.0,1.0,90.0,43.0,7.3,8.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433782,home,Ümraniyespor,Strahil Popov,strahil-popov,S. Popov,D,,185.0,50,M,52001,EUR,652060800,D,90,90,False,58.0,45.0,5.0,2.0,25.0,31.0,25.0,36.0,5.0,14.0,,,,,90.0,96.0,7.1,22.0,0,9.0,5.0,2.0,1.0,5.0,5.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,
10433782,home,Ümraniyespor,Tomislav Glumac,tomislav-glumac,T. Glumac,D,44,194.0,39,M,93736,EUR,674179200,D,44,44,False,13.0,8.0,5.0,2.0,6.0,9.0,2.0,4.0,1.0,2.0,,,,,45.0,22.0,6.7,6.0,0,,,1.0,1.0,2.0,4.0,,2.0,3.0,1.0,,1.0,,,,True,2.0,,,,,,,,,,,,,,,,
10433782,home,Ümraniyespor,Alexandru Epureanu,alexandru-epureanu,A. Epureanu,D,6,187.0,54,,18577,EUR,528163200,D,24,24,False,54.0,48.0,16.0,13.0,33.0,38.0,15.0,16.0,3.0,5.0,,,,,90.0,65.0,7.0,8.0,1,,,,3.0,1.0,4.0,,3.0,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,
10433782,home,Ümraniyespor,Mustafa Eser,eser-mustafa,M. Eser,D,4,185.0,9,M,1033248,EUR,999043200,D,4,4,False,46.0,33.0,7.0,1.0,23.0,28.0,10.0,18.0,1.0,8.0,,,,,90.0,72.0,7.3,15.0,1,,,2.0,2.0,3.0,8.0,2.0,3.0,4.0,1.0,,,,,,,4.0,1.0,,2.0,1.0,2.0,,,,,,,,,,,
10433782,home,Ümraniyespor,Serkan Göksu,serkan-goksu,S. Göksu,M,8,182.0,8,M,595044,EUR,737769600,M,8,8,False,39.0,30.0,5.0,3.0,16.0,18.0,15.0,23.0,1.0,8.0,,,,,57.0,55.0,6.7,14.0,0,2.0,1.0,1.0,2.0,6.0,7.0,2.0,,3.0,1.0,1.0,1.0,,,,,3.0,1.0,,1.0,,,2.0,,,,,,,,,,
10433782,home,Ümraniyespor,Isaac Sackey,isaac-sackey,I. Sackey,M,,190.0,64,M,292965,EUR,765417600,M,5,5,False,35.0,31.0,6.0,3.0,17.0,18.0,14.0,17.0,2.0,7.0,,,,,66.0,51.0,6.6,8.0,0,,,,1.0,7.0,5.0,2.0,,3.0,3.0,,1.0,,,,,1.0,5.0,,1.0,,2.0,,,,,,,,,,,
10433782,home,Ümraniyespor,Valentin Gheorghe,gheorghe-valentin,V. Gheorghe,M,11,175.0,86,M,845365,EUR,855878400,M,7,7,False,23.0,17.0,,,7.0,10.0,12.0,18.0,2.0,3.0,,,,,80.0,46.0,7.1,13.0,2,5.0,2.0,2.0,,7.0,6.0,3.0,,2.0,2.0,2.0,2.0,3.0,,,,,1.0,2.0,2.0,,,1.0,,,,,,,,,,
10433782,home,Ümraniyespor,Onur Ayık,onur-ayik,O. Ayık,F,,183.0,5,M,67140,EUR,633484800,F,11,11,False,38.0,28.0,3.0,1.0,11.0,16.0,19.0,25.0,2.0,9.0,,,,,90.0,61.0,7.5,15.0,2,3.0,2.0,1.0,3.0,1.0,11.0,2.0,2.0,3.0,3.0,3.0,,,,,,2.0,,,2.0,2.0,,,1.0,1.0,1.0,,,,,,,
10433782,home,Ümraniyespor,Umut Nayir,mehmet-umut-nayir,U. Nayir,F,18,191.0,738,M,284767,EUR,741225600,F,18,18,False,24.0,16.0,,,3.0,3.0,13.0,21.0,1.0,1.0,,,,,90.0,42.0,7.7,13.0,7,,,2.0,7.0,4.0,9.0,1.0,,1.0,1.0,,,3.0,,,,,,,1.0,5.0,1.0,2.0,1.0,,1.0,2.0,1.0,,,,,
10433782,home,Ümraniyespor,Jesse Sekidika,jesse-sekidika,J. Sekidika,M,70,174.0,285,M,840663,EUR,837302400,F,77,77,False,24.0,19.0,2.0,1.0,6.0,9.0,14.0,16.0,,6.0,,,,,90.0,38.0,6.9,9.0,1,1.0,1.0,1.0,,5.0,2.0,2.0,3.0,,2.0,2.0,1.0,2.0,,,,,1.0,1.0,,,,,,,1.0,,,1.0,,,,
10433782,home,Ümraniyespor,Oğuz Gürbulak,oguz-gurbulak,O. Gürbulak,M,20,178.0,15,M,139439,EUR,713404800,M,20,20,True,30.0,24.0,7.0,6.0,7.0,8.0,20.0,25.0,,5.0,,,,,45.0,42.0,7.4,10.0,0,3.0,3.0,2.0,1.0,6.0,5.0,,,3.0,3.0,1.0,2.0,3.0,,,,3.0,1.0,,,,,1.0,,,,,,1.0,,,,
10433782,home,Ümraniyespor,Fatih Yiğit Şanlıtürk,fatih-yigit-sanliturk,F. Y. Şanlıtürk,M,10,176.0,33,M,1091864,EUR,1041379200,M,23,23,True,17.0,14.0,4.0,2.0,6.0,6.0,8.0,11.0,,1.0,,,,,33.0,25.0,6.9,4.0,1,,,,,3.0,4.0,1.0,2.0,3.0,,,1.0,,,,,2.0,1.0,,1.0,,,1.0,,,,1.0,,,,,,
10433782,home,Ümraniyespor,Geraldo,geraldo,Geraldo,M,29,170.0,192,M,244089,EUR,690854400,F,29,29,True,10.0,7.0,1.0,,4.0,4.0,3.0,8.0,,1.0,,,,,24.0,22.0,7.0,8.0,1,2.0,,1.0,,1.0,4.0,1.0,,3.0,3.0,,1.0,,,,,3.0,,,1.0,,,,,,,1.0,,,,,,
10433782,home,Ümraniyespor,Mert Yilmaz,mert-yilmaz,M. Yilmaz,D,27,174.0,32,M,881966,EUR,920851200,D,2,2,True,9.0,9.0,,,6.0,6.0,3.0,3.0,,3.0,,,,,10.0,11.0,6.5,1.0,0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
10433782,home,Ümraniyespor,Anil Demir,anil-demir,A. Demir,G,,190.0,8,M,830443,EUR,847065600,G,34,34,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433782,home,Ümraniyespor,Onur Yıldırım,yildirim-onur,O. Yildirim,G,99,189.0,3,M,1490709,EUR,1140998400,G,99,99,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433782,home,Ümraniyespor,Yusuf Saitoğlu,yusuf-saitoglu,Y. Saitoğlu,D,97,183.0,5,M,1431472,EUR,1041379200,D,70,70,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433782,home,Ümraniyespor,Yunus Emre Mertoğlu,yunus-emre-mertoglu,Y. E. Mertoğlu,M,15,185.0,3,M,1033249,EUR,987724800,M,6,6,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433782,home,Ümraniyespor,Dogukan Saral,saral-dogukan,D. Saral,M,,185.0,2,M,1494571,EUR,1043971200,M,53,53,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433782,home,Ümraniyespor,Osman Bugra Erdogan,erdogan-osman-bugra,O. B. Erdogan,F,78,,3,M,1494569,EUR,1089936000,F,78,78,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433782,away,MKE Ankaragücü,Gökhan Akkan,gokhan-akkan,G. Akkan,G,22,188.0,109,M,225012,EUR,788918400,G,32,32,False,31.0,15.0,20.0,4.0,11.0,14.0,4.0,17.0,,8.0,1.0,3.0,,,90.0,36.0,6.6,16.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
10433782,away,MKE Ankaragücü,Kévin Malcuit,kevin-malcuit,K. Malcuit,D,,178.0,215,,115666,EUR,680918400,D,24,24,False,31.0,21.0,5.0,2.0,10.0,14.0,13.0,20.0,4.0,2.0,,,,,90.0,48.0,7.6,14.0,2,3.0,2.0,1.0,2.0,2.0,5.0,1.0,1.0,2.0,1.0,1.0,,1.0,,,,1.0,,,,1.0,,,,,,1.0,1.0,,,,,
10433782,away,MKE Ankaragücü,Arda Kızıldağ,arda-kizildag,A. Kızıldağ,D,4,187.0,127,M,904228,EUR,908409600,D,37,37,False,26.0,21.0,7.0,4.0,14.0,14.0,7.0,12.0,6.0,5.0,,,,,90.0,37.0,7.0,5.0,2,,,3.0,1.0,5.0,2.0,,1.0,1.0,,,1.0,1.0,,,,,1.0,,,2.0,1.0,,,,,,,,,1.0,,
10433782,away,MKE Ankaragücü,Nihad Mujakić,nihad-mujakic,N. Mujakić,D,5,189.0,775,M,858004,EUR,892598400,D,18,18,False,37.0,24.0,9.0,2.0,13.0,14.0,11.0,23.0,1.0,12.0,,,,,90.0,50.0,5.7,17.0,0,,,5.0,3.0,10.0,4.0,,1.0,1.0,2.0,,1.0,,,,,,2.0,,,,1.0,2.0,,,,,,,,,1.0,
10433782,away,MKE Ankaragücü,Stelios Kitsiou,stelios-kitsiou,S. Kitsiou,D,70,173.0,90,M,189627,EUR,749174400,M,17,17,False,29.0,23.0,7.0,4.0,5.0,5.0,20.0,29.0,,6.0,,,,,72.0,49.0,7.1,9.0,5,5.0,2.0,,1.0,1.0,5.0,1.0,,,,3.0,1.0,2.0,,,,,,2.0,1.0,2.0,,,,,,1.0,,,,,,
10433782,away,MKE Ankaragücü,Andrej Đokanović,andrej-dokanovic,A. Đokanović,M,88,177.0,78,M,985366,EUR,983404800,M,16,16,False,37.0,27.0,3.0,2.0,6.0,10.0,21.0,27.0,,8.0,,,,,84.0,52.0,6.5,17.0,0,,,,2.0,7.0,7.0,4.0,1.0,4.0,2.0,,2.0,,,,,2.0,,,1.0,,,2.0,,,,,,,,,,
10433782,away,MKE Ankaragücü,Taylan Antalyalı,taylan-antalyali,T. Antalyalı,M,14,180.0,286,M,190197,EUR,789523200,M,48,48,False,16.0,13.0,1.0,1.0,3.0,5.0,10.0,11.0,,3.0,,,,,45.0,26.0,6.3,6.0,2,,,,,4.0,3.0,2.0,,1.0,1.0,2.0,,,,,,1.0,2.0,1.0,,1.0,,,,,,,,,,,,
10433782,away,MKE Ankaragücü,Matěj Hanousek,matej-hanousek,M. Hanousek,D,23,182.0,56,M,320905,EUR,738979200,M,5,5,False,23.0,14.0,2.0,,5.0,9.0,10.0,16.0,,1.0,,,,,90.0,58.0,6.1,18.0,0,2.0,1.0,2.0,,7.0,,,1.0,,3.0,,1.0,,,,,,2.0,,,,,2.0,,,,,,,,,,
10433782,away,MKE Ankaragücü,Milson,milson,Milson,M,77,170.0,4189,M,939721,EUR,939686400,F,70,70,False,31.0,22.0,1.0,,,,25.0,36.0,,4.0,,,,,85.0,61.0,8.3,21.0,3,5.0,3.0,,,8.0,9.0,7.0,,2.0,6.0,2.0,2.0,3.0,,,,,2.0,,5.0,1.0,,2.0,,,1.0,2.0,1.0,,,,,1.0
10433782,away,MKE Ankaragücü,Giorgi Beridze,giorgi-beridze,G. Beridze,F,7,174.0,144,M,798377,EUR,863395200,F,21,21,False,16.0,11.0,4.0,1.0,2.0,4.0,13.0,20.0,,4.0,,,,,62.0,34.0,7.1,16.0,0,8.0,4.0,2.0,2.0,4.0,4.0,2.0,,,5.0,1.0,,3.0,,,,,,,1.0,,,1.0,,,,,,,,1.0,,
10433782,away,MKE Ankaragücü,Ali Sowe,ali-sowe,A. Sowe,F,9,186.0,1037,M,238394,EUR,771552000,F,22,22,False,23.0,16.0,,,5.0,6.0,11.0,17.0,1.0,2.0,,,,,90.0,51.0,6.5,25.0,2,,,5.0,3.0,15.0,5.0,3.0,,1.0,9.0,,1.0,1.0,,,True,,,,1.0,,1.0,7.0,,,,2.0,,,,,,
10433782,away,MKE Ankaragücü,Lamine Diack,lamine-diack,L. Diack,M,25,186.0,193,M,982317,EUR,974246400,M,14,14,True,16.0,15.0,1.0,1.0,6.0,7.0,9.0,9.0,1.0,3.0,,,,,45.0,24.0,6.6,3.0,1,,,2.0,1.0,5.0,3.0,,1.0,1.0,1.0,1.0,2.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,
10433782,away,MKE Ankaragücü,Ghayas Zahid,ghayas-zahid,G. Zahid,M,29,173.0,472,M,252121,EUR,785116800,M,19,19,True,24.0,21.0,1.0,1.0,5.0,6.0,16.0,20.0,,3.0,,,,,28.0,33.0,6.9,9.0,0,2.0,,,,3.0,2.0,4.0,,,1.0,,,2.0,,,,,,,2.0,,,1.0,,,,,,1.0,,,,
10433782,away,MKE Ankaragücü,Pedrinho,pedrinho,Pedrinho,M,14,170.0,130,M,182385,EUR,724809600,M,8,8,True,10.0,5.0,2.0,,3.0,4.0,2.0,6.0,,4.0,,,,,18.0,14.0,6.5,7.0,0,,,,,1.0,1.0,1.0,,1.0,1.0,,,,,,,1.0,,,,,1.0,,,,,,,,,,,
10433782,away,MKE Ankaragücü,Atakan Çankaya,atakan-cankaya,A. Çankaya,D,35,180.0,44,M,1066338,EUR,898732800,M,4,4,True,3.0,2.0,1.0,,1.0,1.0,1.0,2.0,,1.0,,,,,13.0,6.0,6.4,3.0,0,,,1.0,,1.0,,,,,1.0,,,,Atakan Cankaya,,,,,,,,,,,,,,,,,,,
