match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,captain,stat_challengeLost,stat_blockedScoringAttempt,stat_expectedGoals,stat_shotValueNormalized,stat_outfielderBlock,stat_lastManTackle,stat_fouls,stat_dispossessed,stat_shotOffTarget,stat_hitWoodwork,stat_totalContest,stat_onTargetScoringAttempt,stat_wasFouled,stat_wonContest,stat_bigChanceCreated,stat_bigChanceMissed,stat_expectedGoalsOnTarget,stat_goals,stat_clearanceOffLine,stat_errorLeadToAShot,player_sofascoreId,stat_errorLeadToAGoal,stat_totalOffside
14053724,home,Excelsior,Stijn van Gassel,,,stijn-van-gassel,S. van Gassel,G,1,185,164,M,367118,EUR,845596800,G,1,1,False,46.0,23.0,36.0,14.0,0.0,11.0,14.0,12.0,32.0,8.0,4.0,6.0,1.0,1.0,90.0,59.0,7.5,23.0,0.00443402,0.297,0,0.6357,0.11,0.02,-0.15,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053724,home,Excelsior,Ilias Bronkhorst,Ilias,Bronkhorst,ilias-bronkhorst,I. Bronkhorst,D,2,185,69,M,899644,EUR,863222400,D,2,2,False,48.0,35.0,4.0,2.0,0.0,15.0,16.0,20.0,32.0,8.0,,,,,90.0,73.0,6.9,21.0,0.193882,,0,,0.3,0.13,-0.28,,4.0,1.0,2.0,4.0,2.0,8.0,3.0,1.0,4.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
14053724,home,Excelsior,Casper Widell,,,widell-casper,C. Widell,D,4,192,137,M,1031721,EUR,1052092800,D,4,4,False,29.0,24.0,4.0,2.0,0.0,10.0,12.0,14.0,17.0,3.0,,,,,90.0,49.0,6.6,5.0,0.0228229,,1,,0.23,0.0,-0.28,,,,1.0,2.0,2.0,5.0,7.0,4.0,3.0,1.0,,,True,1.0,1.0,0.0318,-0.03,,,,,,,,,,,,,,,,,,,
14053724,home,Excelsior,Rick Meissen,Rick Meijssen,,rick-meissen,R. Meissen,D,3,193,44,M,1048906,EUR,1014508800,D,3,3,False,25.0,23.0,3.0,2.0,0.0,13.0,13.0,10.0,12.0,4.0,,,,,90.0,36.0,6.3,2.0,0.00680314,,0,,0.13,0.02,0.35,,,,1.0,,3.0,1.0,8.0,1.0,1.0,,,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,
14053724,home,Excelsior,Arthur Zagre,Arthur,Zagre,zagre-arthur,A. Zagre,D,12,168,406,M,910053,EUR,1002153600,D,12,12,False,27.0,25.0,2.0,1.0,0.0,7.0,8.0,18.0,19.0,1.0,,,,,90.0,50.0,6.5,5.0,0.0685019,,2,,0.33,0.1,-0.32,,1.0,,1.0,,4.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,,2.0,1.0,0.1126,-0.14,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,
14053724,home,Excelsior,Noah Naujoks,,,noah-naujoks,N. Naujoks,M,10,183,204,M,1048487,EUR,1020297600,M,10,10,False,25.0,16.0,1.0,,0.0,4.0,5.0,12.0,20.0,2.0,,,,,71.0,39.0,6.5,13.0,0.0138967,,2,,-0.1,0.16,0.0,,,,1.0,5.0,6.0,6.0,1.0,3.0,1.0,,2.0,,,2.0,,0.1722,-0.51,1.0,,1.0,,1.0,,2.0,1.0,,,,,,,,,,,
14053724,home,Excelsior,Adam Carlén,,,adam-carlen,A. Carlén,M,6,193,65,M,991039,EUR,962064000,M,6,6,False,35.0,26.0,7.0,5.0,0.0,14.0,16.0,12.0,19.0,5.0,,,,,81.0,48.0,6.8,9.0,0.00875528,,1,,-0.01,0.05,-0.04,,,,2.0,1.0,4.0,7.0,1.0,2.0,5.0,1.0,,,,,1.0,0.0122,0.0,,,2.0,,,,,,1.0,,,,,,,,,,
14053724,home,Excelsior,Derensili Sanches Fernandes,,,derensili-sanches-fernandes,D. S. Fernandes,M,30,176,134,M,1046142,EUR,991008000,M,30,30,False,23.0,19.0,1.0,1.0,0.0,8.0,9.0,11.0,14.0,4.0,,,,,71.0,43.0,6.8,14.0,0.331393,,2,,0.39,0.32,-0.09,,5.0,1.0,1.0,,6.0,3.0,1.0,,1.0,1.0,3.0,2.0,,1.0,1.0,0.0961,-0.36,,,1.0,2.0,1.0,,2.0,,1.0,1.0,1.0,,,,,,,,
14053724,home,Excelsior,Irakli Yegoian,Irakli Yegoian,,yegoian-irakli,I. Yegoian,M,23,168,310,M,1384483,EUR,1079654400,M,23,23,False,26.0,22.0,1.0,1.0,0.0,1.0,1.0,21.0,25.0,1.0,,,,,90.0,39.0,6.1,12.0,0.0355937,,3,,0.12,0.15,-0.16,,3.0,,1.0,1.0,5.0,1.0,,1.0,,,2.0,1.0,,1.0,,0.4286,-0.54,,,,3.0,1.0,,,2.0,,,,1.0,0.1687,,,,,,
14053724,home,Excelsior,Gyan de Regt,,,gyan-de-regt,G. d. Regt,M,11,176,358,M,1126966,EUR,1061164800,M,11,11,False,16.0,12.0,1.0,,0.0,4.0,4.0,8.0,12.0,3.0,,,,,81.0,32.0,6.5,11.0,0.217432,,1,,0.17,0.21,-0.11,,4.0,2.0,,,2.0,2.0,,1.0,2.0,2.0,2.0,2.0,,,1.0,0.0202,-0.13,,,,1.0,,,1.0,,,,1.0,,,,,,,,
14053724,home,Excelsior,Szymon Włodarczyk,,,szymon-wlodarczyk,S. Włodarczyk,F,9,189,1149,M,1009285,EUR,1041724800,F,9,9,False,11.0,9.0,,,0.0,2.0,2.0,7.0,9.0,3.0,,,,,60.0,23.0,7.5,6.0,0.0710543,,2,,0.17,0.27,-0.09,,1.0,1.0,4.0,,8.0,2.0,,,1.0,,2.0,3.0,,2.0,,1.2148,0.5,,,1.0,1.0,1.0,,1.0,1.0,,1.0,,1.0,0.5435,1.0,,,,,
14053724,home,Excelsior,Jerolldino Bergraaf,Jerolldino,Bergraaf,jerolldino-armantrading,J. Bergraaf,F,33,190,97,M,1893852,EUR,1152057600,F,33,33,True,6.0,2.0,,,0.0,1.0,1.0,1.0,5.0,1.0,,,,,30.0,9.0,6.4,5.0,0.00038963,,0,,-0.39,,0.13,,,,2.0,2.0,3.0,3.0,,,,,1.0,1.0,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,
14053724,home,Excelsior,Chris-Kévin Nadje,Chris-Kévin,Nadje,chris-kevin-nadje,C. Nadje,M,18,190,338,M,1528458,EUR,997747200,M,18,18,True,9.0,9.0,,,0.0,2.0,2.0,7.0,7.0,2.0,,,,,19.0,13.0,6.5,1.0,0.00725775,,2,,0.03,0.05,-0.05,,,,,,1.0,1.0,,,,,,,,,1.0,0.0387,-0.1,,,,1.0,1.0,,,,1.0,,,,,,,,,,
14053724,home,Excelsior,Stefan Mitrović,,,stefan-mitrovic,S. Mitrović,F,75,181,903,M,1019892,EUR,1029369600,F,22,22,True,3.0,3.0,,,0.0,,,3.0,3.0,,,,,,19.0,9.0,6.6,5.0,0.00163823,,1,,-0.03,0.06,-0.01,,2.0,,,1.0,1.0,1.0,,,,,2.0,,,,,0.0328,0.01,,,1.0,,,,,1.0,,,,,0.0158,,,,,,
14053724,home,Excelsior,Lewis Schouten,,,lewis-schouten,L. Schouten,D,14,191,149,M,1145987,EUR,1075852800,D,14,14,True,4.0,3.0,,,0.0,2.0,3.0,1.0,1.0,2.0,,,,,9.0,5.0,6.8,1.0,0.00421697,,0,,0.04,0.01,0.13,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
14053724,home,Excelsior,Mike van Duinen,Mike,van Duinen,mike-van-duinen,M. v. Duinen,F,29,183,40,M,150494,EUR,689385600,F,29,29,True,2.0,2.0,,,0.0,,,2.0,2.0,,,,,,9.0,4.0,6.6,1.0,0.0532652,,1,,0.28,,0.0,,,,3.0,2.0,3.0,2.0,,,,,1.0,,,,,0.015,-0.24,,,,,1.0,,,,,,,,,,,,,,
14053724,home,Excelsior,Calvin Raatsie,,,calvin-raatsie,C. Raatsie,G,16,188,83,M,961616,EUR,1013212800,G,16,16,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053724,home,Excelsior,Stan Henderikx,Stan Hendrikx,,henderikx-stan,S. Henderikx,D,5,187,51,M,1133679,EUR,1057622400,D,5,5,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053724,home,Excelsior,Simon Janssen,Simon,Janssen,simon-janssen,S. Janssen,D,15,179,37,M,946950,EUR,969840000,D,15,15,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053724,home,Excelsior,Yoon Do-young,Do-young Yun,,do-young-yun,D. Yun,M,20,172,652,M,1500752,EUR,1161993600,F,7,7,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053724,home,Excelsior,Stijn Middendorp,Stijn,Middendorp,stijn-middendorp,S. Middendorp,M,36,186,59,M,1891895,EUR,1076544000,M,25,25,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053724,home,Excelsior,Nolan Martens,,,nolan-martens,N. Martens,M,2,180,81,M,1153163,EUR,1089158400,D,17,17,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053724,away,PSV Eindhoven,Matěj Kovář,,,matej-kovar,M. Kovář,G,32,196,2094,M,927366,EUR,958521600,G,32,32,False,48.0,34.0,18.0,5.0,0.0,32.0,35.0,2.0,13.0,10.0,1.0,3.0,1.0,1.0,90.0,58.0,7.2,14.0,0.00054444,0.1726,0,-0.272,0.07,0.01,-0.02,0.07,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
