match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_sofascoreId,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_onTargetScoringAttempt,stat_goals,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_shotValueNormalized,captain,stat_aerialWon,stat_shotOffTarget,stat_wasFouled,stat_outfielderBlock,stat_totalContest,stat_wonContest,stat_accurateCross,stat_dispossessed,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_hitWoodwork,stat_bigChanceMissed,stat_savedShotsFromInsideTheBox,stat_totalOffside
14425840,away,Derby County,Ebou Adams,,,ebou-adams,E. Adams,M,38,181.0,546,M,557614,EUR,821664000,M,32,32,False,29.0,25.0,3.0,1.0,0.0,16.0,17.0,9.0,12.0,2.0,,90.0,48.0,6.5,7.0,34.985766226115,6.0,1.89,5.775,,1,-0.04,0.09,-0.04,,,1.0,,6.0,5.0,1.0,1.0,,3.0,1.0,1.0,,2.0,5.0,,-0.02,True,2.0,,2.0,2.0,,,,,,,,,,
14425840,away,Derby County,Ben Osborn,Ben,Osborn,ben-osborn,B. Osborn,M,23,176.0,75,M,282665,EUR,776044800,M,8,8,False,34.0,32.0,1.0,,0.0,22.0,23.0,10.0,11.0,1.0,,62.0,43.0,6.6,6.0,52.434970947154,7.0,-4.515,7.665,,0,0.02,-0.06,-0.1,,,1.0,,1.0,2.0,1.0,,,,1.0,1.0,1.0,3.0,,2.0,,,1.0,,,,,,1.0,,,,,,,
14425840,away,Derby County,Bobby Clark,,,bobby-clark,B. Clark,M,42,178.0,1774,M,1142638,EUR,1107734400,M,42,42,False,13.0,12.0,1.0,,0.0,7.0,7.0,5.0,6.0,5.0,,62.0,26.0,7.6,7.0,40.552970203092,5.0,-17.535,7.35,,1,-0.09,0.2,-0.03,,,1.0,2.0,6.0,3.0,,1.0,1.0,,1.0,,,,,1.0,0.52,,,,1.0,,2.0,2.0,,4.0,,,,,,
14425840,away,Derby County,Callum Elder,,,callum-elder,C. Elder,D,20,180.0,121,M,786274,EUR,791164800,M,20,20,False,23.0,20.0,3.0,2.0,1.0,12.0,12.0,8.0,11.0,2.0,,45.0,27.0,6.8,5.0,104.46248745136,8.0,-89.88,-1.26,,0,0.22,0.05,-0.07,,,2.0,,,,,,,,1.0,,,,,2.0,,,,,,,,,1.0,,1.0,,,,,
14425840,away,Derby County,Rhian Brewster,,,rhian-brewster,R. Brewster,F,10,180.0,881,M,878705,EUR,954547200,F,10,10,False,16.0,10.0,3.0,1.0,0.0,4.0,6.0,6.0,10.0,3.0,,62.0,29.0,6.4,9.0,47.551398195089,7.0,-13.86,3.885,,1,0.09,0.12,0.17,,,,5.0,9.0,3.0,,,,1.0,,,,1.0,2.0,1.0,-0.13,,1.0,,,,4.0,2.0,,,,1.0,,,,
14425840,away,Derby County,Kayden Jackson,,,kayden-jackson,K. Jackson,F,19,181.0,95,M,340689,EUR,761875200,F,19,19,False,15.0,11.0,,,0.0,6.0,6.0,5.0,9.0,2.0,,90.0,29.0,6.0,11.0,83.932632699608,7.0,-55.86,3.78,,1,-0.08,0.17,-0.03,,,,5.0,6.0,2.0,1.0,,,,,,,7.0,1.0,,-0.3,,1.0,,2.0,,,,,,,1.0,,,,1.0
14425840,away,Derby County,Matthew Clarke,,,matthew-clarke,M. Clarke,D,5,185.0,92,M,376394,EUR,843350400,D,5,5,True,26.0,25.0,1.0,,0.0,20.0,20.0,5.0,6.0,1.0,,45.0,37.0,6.4,3.0,41.278006834341,7.0,-23.94,1.89,,2,0.11,0.02,-0.12,,,,3.0,3.0,3.0,,,,2.0,1.0,1.0,,1.0,,,-0.34,,2.0,2.0,,,,,,,,,,,,
14425840,away,Derby County,Liam Thompson,,,thompson-liam,L. Thompson,M,16,173.0,55,M,998924,EUR,1020038400,M,16,16,True,19.0,16.0,1.0,1.0,0.0,10.0,12.0,6.0,7.0,,,28.0,27.0,6.4,6.0,31.980574890979,6.0,3.15,4.83,,0,-0.05,0.02,-0.03,,,,,3.0,2.0,,,,,2.0,2.0,1.0,1.0,1.0,,,,,,,1.0,,,,2.0,,,,,,
14425840,away,Derby County,Andreas Weimann,,,andreas-weimann,A. Weimann,M,26,179.0,259,M,87185,EUR,681350400,F,14,14,True,9.0,8.0,1.0,1.0,0.0,4.0,4.0,4.0,5.0,1.0,,28.0,12.0,6.6,2.0,15.470629199589,3.0,-0.84,3.36,,0,0.01,-0.11,0.13,,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,
14425840,away,Derby County,Dajaune Brown,Dajaune Brown,,dajaune-brown,D. Brown,F,10,182.0,85,M,1467305,EUR,1129420800,F,39,39,True,2.0,1.0,,,0.0,1.0,2.0,,,1.0,,28.0,7.0,6.5,5.0,32.379472262531,1.0,-25.2,-25.2,,0,-0.01,0.02,0.0,,,,,1.0,1.0,,,,,,,,3.0,,,,,1.0,,,,1.0,,,,,,,,,
14425840,away,Derby County,Kane Wilson,,,kane-wilson,K. Wilson,D,12,178.0,60,M,843765,EUR,952732800,D,2,2,True,8.0,8.0,,,0.0,4.0,4.0,4.0,4.0,1.0,,19.0,15.0,6.3,3.0,37.160744160668,6.0,-21.945,3.57,,0,-0.02,0.01,-0.18,,,1.0,,2.0,1.0,1.0,,,3.0,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,
14425840,away,Derby County,Richard O'Donnell,,,richard-odonnell,R. O'Donnell,G,12,188.0,33,M,23562,EUR,590025600,G,12,12,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14425840,away,Derby County,Ryan Nyambe,,,nyambe-ryan,R. Nyambe,D,24,182.0,92,M,793958,EUR,881193600,D,24,24,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14425840,away,Derby County,Kenzo Goudmijn,,,kenzo-goudmijn,K. Goudmijn,M,24,174.0,248,M,916947,EUR,1008633600,M,17,17,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14425840,away,Derby County,Lennon Wheeldon,Lennon,Wheeldon,lennon-wheeldon,L. Wheeldon,F,48,,14,M,1416966,EUR,1140048000,F,48,48,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
