match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_aerialWon,stat_shotOffTarget,stat_outfielderBlock,stat_wasFouled,stat_expectedGoals,captain,stat_blockedScoringAttempt,stat_accurateCross,stat_dispossessed,stat_clearanceOffLine,stat_keyPass,stat_hitWoodwork,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_lastManTackle,stat_goalAssist,stat_goals
11352403,home,Liverpool,Luis Díaz,luis-diaz,L. Díaz,F,14,178,142017,M,LuisDíaz,883537,EUR,853113600,F,7,7,False,15.0,12.0,,,1.0,2.0,11.0,15.0,,2.0,,,66.0,28.0,6.8,10.0,0.0255552,1,,,,2.0,,3.0,2.0,,2.0,1.0,,1.0,1.0,1.0,,,,,,0.2109,,,,2.0,,,,,1.0,,0.1572,,,,,,,
11352403,home,Liverpool,Dominik Szoboszlai,dominik-szoboszlai,D. Szoboszlai,M,8,187,72138,M,DomSzobo,869856,EUR,972432000,M,8,8,True,32.0,25.0,2.0,2.0,8.0,11.0,19.0,25.0,,5.0,,,45.0,48.0,7.5,12.0,0.358787,1,,,,4.0,1.0,3.0,4.0,,1.0,,,1.0,1.0,2.0,1.0,1.0,1.0,,2.0,0.0163,,,2.0,,,3.0,,,,,,1.0,,,,,,
11352403,home,Liverpool,Trent Alexander-Arnold,trent-alexander-arnold,T. Alexander-Arnold,D,12,180,210733,M,TrentAA,795064,EUR,907718400,D,66,66,True,43.0,26.0,11.0,3.0,3.0,6.0,26.0,43.0,1.0,3.0,,,42.0,56.0,6.8,20.0,0.0810447,1,,,,6.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,,,0.0419,,,3.0,,,1.0,,,,,,,,,,,,
11352403,home,Liverpool,Cody Gakpo,cody-gakpo,C. Gakpo,M,18,193,51371,M,CodyGakpo,862967,EUR,926035200,F,18,18,True,13.0,12.0,1.0,1.0,1.0,1.0,15.0,19.0,,4.0,,,24.0,26.0,7.7,5.0,0.409998,0,,,,7.0,,1.0,4.0,,3.0,3.0,,1.0,1.0,,,,,,,,,,4.0,1.0,,2.0,,,,,,1.0,,,,,,
11352403,home,Liverpool,Diogo Jota,diogo-jota,D. Jota,F,,178,31287,M,DiogoJ18,606164,EUR,849657600,F,20,20,True,6.0,5.0,1.0,,,,5.0,6.0,,1.0,,,24.0,15.0,6.7,3.0,0.00921855,2,,,,,2.0,3.0,1.0,,,,,,,1.0,,1.0,1.0,,,0.4889,,,,1.0,,1.0,,1.0,1.0,,,1.0,,,,,,
11352403,home,Liverpool,Harvey Elliott,harvey-elliott,H. Elliott,M,9,170,21132,M,harvelliott,955245,EUR,1049414400,M,19,19,True,13.0,11.0,1.0,,2.0,2.0,9.0,14.0,,,,,8.0,19.0,7.1,5.0,0.0137574,1,,,,3.0,,,1.0,,,,,1.0,1.0,,,,,,,0.1256,,,,,,,,,1.0,,0.0225,,,,,,,
11352403,home,Liverpool,Caoimhin Kelleher,caoimhin-kelleher,C. Kelleher,G,1,188,9953,M,caoimhinkelleher98,827362,EUR,911779200,G,62,62,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352403,home,Liverpool,Jarell Quansah,jarell-quansah,J. Quansah,D,4,190,10315,M,jarellquansah,1003339,EUR,1043798400,D,78,78,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352403,home,Liverpool,Joe Gomez,joe-gomez,J. Gomez,D,2,188,14125,M,joegomez5,318927,EUR,864345600,D,2,2,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352403,home,Liverpool,Ryan Gravenberch,ryan-gravenberch,R. Gravenberch,M,38,190,31083,M,ryanjiro,904897,EUR,1021507200,M,38,38,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352403,away,Crystal Palace,Dean Henderson,dean-henderson,D. Henderson,G,1,188,5010,M,deanhenderson,788134,EUR,858124800,G,30,30,False,24.0,4.0,20.0,1.0,4.0,5.0,,19.0,2.0,10.0,5.0,5.0,90.0,35.0,7.7,20.0,3.103e-05,0,0.5017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,
11352403,away,Crystal Palace,Nathaniel Clyne,nathaniel-clyne,N. Clyne,D,17,175,676,M,,43215,EUR,670809600,D,17,17,False,26.0,20.0,4.0,1.0,19.0,24.0,1.0,2.0,3.0,2.0,,,77.0,34.0,7.3,7.0,0.00052439,0,,,,,1.0,2.0,,1.0,,,,,,1.0,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,
11352403,away,Crystal Palace,Joachim Andersen,joachim-andersen,J. Andersen,D,5,190,2378,M,,362682,EUR,833500800,D,16,16,False,36.0,25.0,16.0,9.0,12.0,16.0,13.0,20.0,13.0,4.0,,,90.0,53.0,7.6,13.0,0.215145,0,,,,,1.0,1.0,2.0,,,,1.0,1.0,,,,1.0,,,,,True,,,,,1.0,,,,,,1.0,,,,,,
11352403,away,Crystal Palace,Jefferson Lerma,jefferson-lerma,J. Lerma,M,8,179,5444,M,jeffersonlerma,355796,EUR,783043200,D,8,8,False,31.0,24.0,4.0,,16.0,18.0,8.0,13.0,8.0,6.0,,,90.0,54.0,7.7,10.0,0.00434128,0,,,,,,4.0,6.0,,1.0,1.0,4.0,2.0,1.0,2.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,1.0,,
11352403,away,Crystal Palace,Daniel Muñoz,daniel-munoz,D. Muñoz,M,2,183,12060,M,daniel.chitiva,870360,EUR,833068800,M,12,12,False,28.0,16.0,2.0,,11.0,13.0,5.0,15.0,3.0,5.0,,,90.0,59.0,7.1,18.0,0.0280481,0,,,,,4.0,9.0,9.0,2.0,2.0,1.0,1.0,6.0,3.0,2.0,2.0,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,
11352403,away,Crystal Palace,Adam Wharton,adam-wharton,A. Wharton,M,20,182,5795,M,,1109771,EUR,1076025600,M,20,20,False,25.0,22.0,2.0,2.0,11.0,12.0,11.0,13.0,5.0,5.0,,,90.0,46.0,7.5,4.0,0.00639755,1,,,,,,2.0,8.0,1.0,,,1.0,6.0,4.0,,,,,,2.0,0.0793,,1.0,,1.0,,1.0,,,,,,,,,,,,
11352403,away,Crystal Palace,Will Hughes,will-hughes,W. Hughes,M,19,185,1026,M,,193554,EUR,798076800,M,19,19,False,30.0,21.0,4.0,1.0,9.0,11.0,12.0,19.0,1.0,4.0,,,77.0,43.0,6.8,11.0,0.0865754,0,,,,,3.0,5.0,7.0,,,,1.0,4.0,1.0,1.0,2.0,1.0,,,2.0,,,,,1.0,,,,,,,,,,,,,,
11352403,away,Crystal Palace,Tyrick Mitchell,tyrick-mitchell,T. Mitchell,M,3,174,1388,M,,988275,EUR,936144000,M,3,3,False,36.0,28.0,3.0,,11.0,15.0,18.0,24.0,5.0,7.0,,,90.0,72.0,7.6,15.0,0.12782,0,,,,3.0,,3.0,9.0,,3.0,2.0,,3.0,1.0,,,3.0,,1.0,1.0,,,,1.0,2.0,,1.0,,,,1.0,,1.0,,,,,1.0,
11352403,away,Crystal Palace,Michael Olise,michael-olise,M. Olise,M,17,185,76795,M,MOlise,978838,EUR,1008115200,F,7,7,False,34.0,27.0,,,14.0,16.0,13.0,18.0,,3.0,,,68.0,49.0,6.9,12.0,0.0864927,2,,,,,,5.0,6.0,1.0,3.0,2.0,1.0,2.0,,1.0,,1.0,,,1.0,0.076,,1.0,,3.0,,1.0,,,1.0,,0.0736,,,,,,,
11352403,away,Crystal Palace,Jean-Philippe Mateta,jean-philippe-mateta,J. Mateta,F,14,192,9441,M,Matetajphilippe,848276,EUR,867456000,F,14,14,False,14.0,9.0,1.0,1.0,3.0,5.0,6.0,9.0,,3.0,,,89.0,32.0,6.0,13.0,0.0129157,3,,,,,5.0,13.0,3.0,,2.0,1.0,,1.0,1.0,2.0,2.0,1.0,1.0,,,1.2398,,,,5.0,,1.0,,2.0,2.0,2.0,0.7717,,,,,,,
11352403,away,Crystal Palace,Eberechi Eze,eberechi-eze,E. Eze,F,10,178,55840,M,eze,864921,EUR,899078400,F,10,10,False,28.0,22.0,3.0,3.0,8.0,8.0,17.0,23.0,,5.0,,,77.0,55.0,8.2,18.0,0.752215,2,,,,3.0,2.0,9.0,4.0,2.0,7.0,3.0,,,,4.0,,,,1.0,1.0,0.5879,,,3.0,1.0,,3.0,,,2.0,2.0,0.3247,1.0,,,,,,1.0
11352403,away,Crystal Palace,Jordan Ayew,jordan-ayew,J. Ayew,F,9,182,13272,M,jordanayew9,103045,EUR,684547200,F,9,9,True,5.0,3.0,,,1.0,1.0,2.0,4.0,1.0,4.0,,,22.0,15.0,6.4,6.0,0.00101516,0,,,,,1.0,5.0,3.0,,4.0,1.0,,,,,,,,,2.0,,,,,1.0,,,,,,,,,,,,,,
11352403,away,Crystal Palace,Jeffrey Schlupp,jeffrey-schlupp,J. Schlupp,D,27,178,764,M,,148710,EUR,725068800,M,15,15,True,4.0,2.0,1.0,,1.0,1.0,1.0,4.0,,1.0,,,13.0,8.0,6.4,4.0,0.00016339,0,,,,1.0,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11352403,away,Crystal Palace,Joel Ward,joel-ward,J. Ward,D,25,188,258,M,,39183,EUR,625622400,D,2,2,True,1.0,,,,,1.0,,,2.0,,,,13.0,4.0,6.6,1.0,,0,,,,,2.0,2.0,2.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
11352403,away,Crystal Palace,Jaïro Riedewald,jairo-riedewald,J. Riedewald,M,44,186,1219,M,,285989,EUR,842227200,M,44,44,True,2.0,,1.0,,,1.0,,1.0,2.0,,,,13.0,5.0,6.6,2.0,,0,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11352403,away,Crystal Palace,Odsonne Édouard,odsonne-edouard,O. Édouard,F,11,187,6612,M,,795228,EUR,884908800,F,22,22,True,,,,,,,,,,,,,8.0,3.0,6.3,2.0,,0,,,,,1.0,2.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11352403,away,Crystal Palace,Remi Matthews,remi-matthews,R. Matthews,G,31,184,206,M,,581610,EUR,760838400,G,31,31,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352403,away,Crystal Palace,James Tomkins,james-tomkins,J. Tomkins,D,,192,104,M,,32124,EUR,607132800,D,5,5,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352403,away,Crystal Palace,David Ozoh,david-ozoh,D. Ozoh,M,18,183,315,M,,1212155,EUR,1115337600,M,52,52,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352403,away,Crystal Palace,Naouirou Ahamada,naouirou-ahamada,N. Ahamada,M,8,183,454,M,,997104,EUR,1017360000,M,29,29,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
