match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,stat_keyPass,stat_totalContest,stat_wonContest,stat_fouls,player_firstName,player_lastName,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_totalTackle,stat_wonTackle,stat_blockedScoringAttempt,stat_penaltyConceded,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_totalOffside,captain,stat_goodHighClaim,stat_goalAssist,stat_bigChanceCreated,stat_penaltyWon,stat_bigChanceMissed,stat_goals,stat_penaltyMiss
10913386,home,Al-Khaleej,Marwan Al-Haidari,marwan-al-haidari,M. Al-Haidari,G,96,191,32,M,832497,EUR,829267200,G,96,96,False,16.0,13.0,9.0,6.0,10.0,10.0,3.0,6.0,1.0,1.0,1.0,6.0,4.0,1.0,1.0,6.0,1.0,90.0,29.0,8.1,3.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913386,home,Al-Khaleej,Omar Al-Oudah,omar-al-oudah,O. Al-Oudah,D,22,174,4,,2266015,EUR,914889600,D,2,2,False,35.0,31.0,1.0,,18.0,20.0,14.0,18.0,2.0,3.0,4.0,5.0,,,,,,89.0,56.0,6.6,9.0,0,3.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
10913386,home,Al-Khaleej,Mohammed Al-Khabrani,mohammed-al-khabrani,M. Al-Khabrani,D,3,178,21,M,818696,EUR,750556800,D,3,3,False,48.0,45.0,11.0,9.0,35.0,36.0,10.0,12.0,1.0,2.0,6.0,7.0,,,,,,90.0,59.0,7.1,4.0,0,,,3.0,5.0,,1.0,2.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
10913386,home,Al-Khaleej,Izuchukwu Jude Anthony,izuchukwu-jude-anthony,I. J. Anthony,D,16,187,51,M,834130,EUR,878515200,D,25,25,False,27.0,24.0,4.0,2.0,21.0,22.0,3.0,5.0,1.0,1.0,5.0,6.0,,,,,,90.0,34.0,6.6,3.0,0,,,2.0,3.0,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
10913386,home,Al-Khaleej,Pedro Amaral,amaral-pedro,P. Amaral,D,24,178,86,M,834247,EUR,872467200,D,5,5,False,38.0,26.0,6.0,2.0,12.0,18.0,16.0,26.0,,,1.0,6.0,,,,,,90.0,54.0,6.1,17.0,0,6.0,2.0,1.0,3.0,2.0,,,1.0,,2.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,
10913386,home,Al-Khaleej,Khaled Al-Semeiry,khaled-al-semeiry,K. Al-Semeiry,M,88,170,35,M,857390,EUR,852076800,M,6,6,False,47.0,42.0,8.0,7.0,18.0,20.0,24.0,27.0,,4.0,,8.0,,,,,,90.0,60.0,6.4,7.0,0,,,1.0,11.0,6.0,2.0,,2.0,2.0,,,,2.0,,,,,2.0,2.0,,,,,,,,,,,,,,
10913386,home,Al-Khaleej,Hassan Al-Majhad,hassan-al-majhad,H. Al-Majhad,M,17,175,4,M,1915048,EUR,706147200,M,17,17,False,33.0,23.0,6.0,,14.0,17.0,9.0,16.0,,3.0,,6.0,,,,,,80.0,42.0,5.7,12.0,1,,,,3.0,2.0,,,1.0,2.0,,1.0,1.0,1.0,Hassan,Al-Majhad,,2.0,,,1.0,1.0,,,,,,,,,,,,
10913386,home,Al-Khaleej,Morato,morato,Morato,M,12,170,60,M,866468,EUR,715305600,M,10,10,False,27.0,21.0,,,4.0,6.0,17.0,22.0,,2.0,,1.0,,,,,,90.0,44.0,6.6,12.0,4,1.0,,1.0,7.0,2.0,3.0,,1.0,,2.0,1.0,1.0,1.0,,,,2.0,1.0,1.0,1.0,,2.0,1.0,1.0,,,,,,,,,
10913386,home,Al-Khaleej,André Poko,andre-poko,A. B. Poko,M,53,173,385,M,177103,EUR,725846400,M,15,15,False,32.0,26.0,1.0,,8.0,9.0,18.0,24.0,,5.0,,3.0,,,,,,90.0,50.0,6.6,13.0,2,1.0,,2.0,7.0,1.0,,,1.0,,1.0,6.0,4.0,2.0,,,,3.0,1.0,1.0,2.0,,,,,1.0,,,,,,,,
10913386,home,Al-Khaleej,Fábio Martins,fabio-martins,F. Martins,M,10,178,359,M,193064,EUR,743472000,M,93,93,False,26.0,22.0,2.0,2.0,3.0,4.0,19.0,25.0,1.0,6.0,1.0,4.0,,,,,,89.0,43.0,6.6,11.0,1,3.0,,,4.0,2.0,,,,1.0,1.0,4.0,2.0,,,,,,2.0,,,,1.0,,,,True,,,,,,,
