match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_aerialLost,stat_duelLost,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_challengeLost,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_shotOffTarget,stat_unsuccessfulTouch,stat_keyPass,captain,stat_totalContest,stat_goalAssist,stat_bigChanceCreated,stat_outfielderBlock,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_wonContest,stat_totalOffside,stat_clearanceOffLine,stat_hitWoodwork
10390058,home,Olympique de Marseille,Eric Bailly,eric-bailly,E. Bailly,D,2,187,4273,M,606346,EUR,766108800,D,3,3,True,22.0,17.0,8.0,5.0,14.0,19.0,3.0,3.0,1.0,1.0,4.0,,,,45.0,26.0,6.8,5.0,0.0,0.0,0.00151336,0,,ericbailly,,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
10390058,home,Olympique de Marseille,Souleymane Isaak Touré,souleymane-isaak-toure,S. I. Touré,D,95,206,1092,M,1012650,EUR,1048809600,D,18,18,True,6.0,5.0,1.0,,4.0,5.0,1.0,1.0,,1.0,3.0,,,,23.0,10.0,6.3,2.0,0.0,0.0,0.00016906,0,,,,4.0,1.0,1.0,1.0,,2.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,
10390058,home,Olympique de Marseille,Jordan Veretout,jordan-veretout,J. Veretout,M,21,177,1268,M,151124,EUR,730944000,M,27,27,True,7.0,4.0,2.0,1.0,2.0,2.0,2.0,5.0,,1.0,2.0,,,,23.0,10.0,6.8,3.0,0.0804,0.0,0.00180338,1,,,,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,
10390058,home,Olympique de Marseille,Gerson,gerson,Gerson,M,11,185,29866,M,611876,EUR,864086400,M,8,8,True,,,,,,,,,,,,,,,10.0,9.0,5.7,5.0,0.0,0.0,0.0,0,,gerson_santos,,6.0,,,,,2.0,1.0,,,,,,,,3.0,,2.0,,,,,,,,,,,,
10390058,home,Olympique de Marseille,Rubén Blanco,ruben-blanco,R. Blanco,G,,188,391,M,180515,EUR,806630400,G,36,36,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390058,home,Olympique de Marseille,Issa Kaboré,issa-kabore,I. Kaboré,D,12,180,16736,M,1006189,EUR,989625600,D,29,29,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,issa_kabore_29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390058,home,Olympique de Marseille,Dimitri Payet,dimitri-payet,D. Payet,M,10,175,8276,M,14216,EUR,543974400,M,10,10,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,payet27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390058,home,Olympique de Marseille,Luis Javier Suárez,luis-javier-suarez,L. J. Suárez ,F,97,185,22877,M,914213,EUR,881020800,F,11,11,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,Luis,Javier Suárez,,,,,,,,,,,,,,,,,
10390058,away,Lille,Lucas Chevalier,chevalier-lucas,L. Chevalier,G,30,188,21320,M,996953,EUR,1005004800,G,30,30,False,29.0,16.0,18.0,5.0,15.0,16.0,1.0,13.0,,,6.0,,3.0,4.0,90.0,36.0,6.8,13.0,0.0,0.0,0.00020442,0,-0.4878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390058,away,Lille,Bafodé Diakité,bafode-diakite,B. Diakité,D,18,182,1863,M,962408,EUR,978739200,D,18,18,False,54.0,47.0,4.0,3.0,24.0,26.0,23.0,28.0,2.0,4.0,8.0,,,,90.0,69.0,7.2,8.0,0.0,0.0,0.146051,0,,,5.0,9.0,2.0,1.0,,,3.0,,,,2.0,,,,,1.0,,,1.0,,1.0,,,1.0,,,1.0,,1.0,
10390058,away,Lille,José Fonte,jose-fonte,J. Fonte,D,6,191,691,M,27622,EUR,440899200,D,6,6,False,42.0,36.0,7.0,5.0,21.0,23.0,15.0,19.0,3.0,4.0,5.0,,,,90.0,52.0,6.9,7.0,0.0496,0.0,0.0104384,1,,,,1.0,5.0,1.0,1.0,,1.0,,,,,,,,,,1.0,1.0,,True,,,,1.0,,,,,,
10390058,away,Lille,Tiago Djaló,tiago-djalo,T. Djaló,D,35,190,2965,M,892735,EUR,955238400,D,3,3,False,43.0,39.0,7.0,5.0,25.0,26.0,14.0,17.0,,3.0,11.0,,,,90.0,58.0,6.8,5.0,0.0,0.0,0.0122913,0,,,2.0,4.0,6.0,2.0,1.0,1.0,1.0,1.0,,,1.0,,,,,,,1.0,,,,,,1.0,,,,,,
10390058,away,Lille,Akim Zedadka,akim-zedadka,A. Zedadka,D,80,173,1095,M,558524,EUR,801792000,M,13,13,False,26.0,19.0,,,13.0,15.0,6.0,13.0,2.0,7.0,5.0,,,,86.0,47.0,6.7,14.0,0.2443,0.0,0.0958867,1,,,1.0,4.0,,,,4.0,1.0,,,,,,,2.0,,2.0,,1.0,2.0,,1.0,,,,,1.0,1.0,1.0,,
10390058,away,Lille,Benjamin André,benjamin-andre,B. André,M,21,180,759,M,51665,EUR,649641600,M,21,21,False,49.0,35.0,7.0,3.0,16.0,20.0,19.0,29.0,1.0,15.0,8.0,,,,90.0,77.0,7.3,17.0,0.0322,0.0,0.0162804,1,,,1.0,9.0,2.0,10.0,4.0,3.0,2.0,3.0,,,1.0,,,,,2.0,1.0,,,,2.0,,,,,,1.0,,,
10390058,away,Lille,Angel Gomes,angel-gomes,A. Gomes,M,47,168,3430,M,867441,EUR,967680000,M,20,20,False,32.0,26.0,3.0,1.0,12.0,12.0,14.0,21.0,1.0,3.0,7.0,,,,65.0,43.0,6.3,10.0,0.0,0.0,0.0107915,0,,,1.0,6.0,1.0,2.0,2.0,,3.0,,,,,,,1.0,,2.0,,1.0,,,,,,,,,,,,
10390058,away,Lille,Ismaily,ismaily,Ismaily,D,,177,339,M,78352,EUR,632016000,M,31,31,False,29.0,15.0,2.0,,4.0,9.0,11.0,20.0,4.0,10.0,5.0,,,,90.0,43.0,7.6,16.0,0.467,0.6997,0.0108938,1,,,2.0,3.0,,5.0,3.0,1.0,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,
10390058,away,Lille,Adam Ounas,adam-ounas,A. Ounas,M,10,172,8650,M,818440,EUR,847670400,F,11,11,False,23.0,20.0,2.0,1.0,5.0,6.0,15.0,18.0,,6.0,5.0,,,,78.0,40.0,6.9,12.0,0.1712,0.0,0.0179749,1,,ounas_11,1.0,3.0,,,,5.0,,,,,,,,1.0,,2.0,1.0,5.0,,,1.0,,,,,,1.0,,,1.0
10390058,away,Lille,Jonathan David,jonathan-david,J. David,F,30,180,21023,M,935564,EUR,947808000,F,9,9,False,17.0,12.0,,,5.0,7.0,7.0,10.0,,2.0,,,,,78.0,26.0,6.5,10.0,0.0517,0.0872,0.0113869,1,,jodavid,2.0,4.0,,,,2.0,,,1.0,,,,,,,1.0,,3.0,,,1.0,,,,,,,,,
10390058,away,Lille,Jonathan Bamba,jonathan-bamba,J. Bamba,F,19,175,1936,M,595576,EUR,827798400,F,7,7,False,25.0,19.0,,,6.0,8.0,13.0,19.0,1.0,7.0,4.0,,,,90.0,44.0,6.9,12.0,0.0,0.0,0.0945909,0,,,2.0,5.0,,3.0,1.0,3.0,2.0,,,,1.0,,,2.0,,1.0,,3.0,1.0,,,,,,,,,,,
10390058,away,Lille,André Gomes,andre-gomes,A. Gomes,M,26,188,1679,M,235460,EUR,743990400,M,28,28,True,18.0,15.0,3.0,2.0,3.0,5.0,13.0,15.0,,3.0,1.0,,,,25.0,28.0,6.9,6.0,0.0,0.0,0.169155,0,,,,4.0,,2.0,1.0,,3.0,,,,,,,2.0,1.0,,,,,,2.0,,,1.0,,,1.0,,,
10390058,away,Lille,Mohamed Bayo,mohamed-bayo,M. Bayo,F,9,188,4444,M,909318,EUR,896918400,F,27,27,True,3.0,3.0,,,,,3.0,4.0,,2.0,,,,,12.0,8.0,6.9,2.0,0.0554,0.0291,0.0101132,1,,mohamedbayo27,,,,,,1.0,,,1.0,,,,,1.0,,,,1.0,,,1.0,,,,,,1.0,,,
10390058,away,Lille,Alan Virginius,alan-virginius,A. Virginius,F,7,175,548,M,1048014,EUR,1041552000,F,26,26,True,7.0,6.0,1.0,1.0,2.0,2.0,4.0,5.0,,1.0,,,,,12.0,10.0,6.5,2.0,0.0,0.0,0.0147218,0,,,,2.0,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,
10390058,away,Lille,Gabriel Gudmundsson,gabriel-gudmundsson,G. Gudmundsson,D,3,181,1194,M,834308,EUR,925344000,D,5,5,True,5.0,3.0,1.0,,2.0,3.0,2.0,4.0,1.0,4.0,,,,,10.0,12.0,7.0,4.0,0.0,0.0,0.147564,0,,,,1.0,,,,1.0,,,,,1.0,,,2.0,1.0,,,,2.0,,3.0,,,,,,2.0,,,
10390058,away,Lille,Léo Jardim,leo-jardim,L. Jardim,G,1,188,5877,M,595598,EUR,795657600,G,1,1,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,leocjardim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390058,away,Lille,Alexsandro Ribeiro,alexsandro-ribeiro,A. Ribeiro,D,4,192,4572,M,1049775,EUR,934156800,D,4,4,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,Alexsandro Ribeiro,,,,,,,,,,,,,,,,,,
10390058,away,Lille,Leny Yoro,leny-yoro,L. Yoro,D,15,190,20033,M,1153315,EUR,1131840000,D,15,15,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,YL15,,,,,,,,,,,,Leny Yoro,,,,,,,,,,,,,,,,,,
10390058,away,Lille,Jonas Martin,jonas-martin,J. Martin,M,90,184,95,M,123264,EUR,639619200,M,8,8,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390058,away,Lille,Carlos Baleba,baleba-carlos,C. Baleba,M,17,179,25912,M,1199043,EUR,1073088000,M,35,35,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,carlos_baleba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
