match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_aerialWon,stat_dispossessed,stat_blockedScoringAttempt,captain,stat_accurateCross,stat_outfielderBlock,stat_wonContest,stat_bigChanceMissed,stat_hitWoodwork,stat_onTargetScoringAttempt,stat_goals,stat_goalAssist,stat_bigChanceCreated,player_sofascoreId,stat_totalOffside
10835051,home,FC Twente,Lars Unnerstall,lars-unnerstall,L. Unnerstall,G,1,198.0,265,M,94835,EUR,648432000,G,1,1,False,24.0,21.0,7.0,5.0,19.0,21.0,2.0,3.0,1.0,6.0,1.0,1.0,1.0,1.0,90.0,28.0,6.5,3.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10835051,home,FC Twente,Alfons Sampsted,alfons-sampsted,A. Sampsted,D,2,180.0,197,M,842536,EUR,891820800,D,12,12,False,43.0,36.0,2.0,2.0,20.0,21.0,16.0,23.0,1.0,3.0,,,,,77.0,64.0,6.9,12.0,1,1.0,1.0,5.0,6.0,1.0,1.0,1.0,1.0,4.0,3.0,3.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,
10835051,home,FC Twente,Julio Pleguezuelo,julio-pleguezuelo,J. Pleguezuelo,D,5,180.0,108,M,788238,EUR,854236800,D,4,4,False,64.0,55.0,8.0,5.0,40.0,43.0,15.0,22.0,7.0,7.0,,,,,90.0,81.0,7.0,12.0,1,1.0,1.0,2.0,6.0,,,,1.0,1.0,,1.0,1.0,,,,,4.0,1.0,1.0,,,,,,,,,,,,
10835051,home,FC Twente,Robin Pröpper,robin-propper,R. Pröpper,D,3,190.0,266,M,196082,EUR,748742400,D,3,3,False,91.0,84.0,14.0,12.0,41.0,42.0,43.0,49.0,1.0,10.0,,,,,77.0,99.0,7.2,8.0,0,,1.0,2.0,5.0,,,,,1.0,,,1.0,1.0,1.0,,,3.0,1.0,,True,,,,,,,,,,,
10835051,home,FC Twente,Gijs Smal,gijs-smal,G. Smal,D,5,183.0,341,M,860160,EUR,872985600,D,5,5,False,64.0,50.0,5.0,1.0,17.0,19.0,34.0,48.0,,3.0,,,,,61.0,84.0,7.5,17.0,1,3.0,,,5.0,,,,1.0,4.0,2.0,,1.0,,1.0,,,,,1.0,,1.0,1.0,,,,,,,,,
10835051,home,FC Twente,Mathias Kjølø,mathias-kjolo,M. Kjølø,M,4,174.0,168,M,966546,EUR,993600000,M,21,21,False,67.0,60.0,,,17.0,19.0,43.0,48.0,2.0,9.0,,,,,90.0,79.0,7.5,8.0,2,,3.0,5.0,7.0,,1.0,2.0,,4.0,3.0,1.0,1.0,2.0,5.0,,,1.0,,,,,,1.0,1.0,1.0,,,,,,
10835051,home,FC Twente,Anass Salah-Eddine,anass-salah-eddine,A. Salah-Eddine,D,2,179.0,6700,M,961684,EUR,1011312000,M,17,17,False,60.0,51.0,4.0,2.0,14.0,18.0,38.0,43.0,,6.0,,,,,90.0,81.0,8.1,12.0,2,1.0,1.0,2.0,9.0,,3.0,,2.0,4.0,1.0,2.0,2.0,,6.0,,,1.0,,1.0,,1.0,,2.0,,,1.0,,,,,
10835051,home,FC Twente,Daan Rots,daan-rots,D. Rots,M,11,179.0,509,M,1048430,EUR,996019200,M,11,11,False,35.0,26.0,2.0,2.0,6.0,8.0,21.0,30.0,2.0,9.0,,,,,90.0,56.0,8.1,19.0,4,3.0,,6.0,1.0,,2.0,,,1.0,1.0,1.0,,,1.0,,,,4.0,1.0,,1.0,,,,,3.0,2.0,,,,
10835051,home,FC Twente,Sem Steijn,sem-steijn,S. Steijn,M,14,173.0,3409,M,944467,EUR,1005523200,M,14,14,False,35.0,32.0,1.0,1.0,7.0,7.0,26.0,33.0,,3.0,,,,,86.0,49.0,8.0,8.0,4,5.0,1.0,2.0,3.0,,,1.0,1.0,2.0,,,,,4.0,,,1.0,1.0,2.0,,1.0,,,,,1.0,,1.0,1.0,,
10835051,home,FC Twente,Virgil Misidjan,virgil-misidjan,V. Misidjan,F,7,173.0,281,M,148623,EUR,743472000,M,10,10,False,36.0,31.0,,,7.0,8.0,26.0,33.0,,5.0,,,,,77.0,56.0,8.1,12.0,6,5.0,,2.0,3.0,,3.0,,,,,2.0,1.0,1.0,3.0,,,,1.0,2.0,,2.0,,2.0,,,4.0,1.0,,,,
10835051,home,FC Twente,Manfred Ugalde,manfred-ugalde,M. Ugalde,F,9,171.0,2753,M,993560,EUR,1022284800,F,27,27,False,19.0,14.0,,,2.0,3.0,12.0,17.0,,3.0,,,,,90.0,42.0,8.2,12.0,8,1.0,1.0,7.0,6.0,,2.0,3.0,,1.0,,1.0,3.0,1.0,4.0,,,2.0,3.0,2.0,,,1.0,,,1.0,3.0,,1.0,2.0,,
10835051,home,FC Twente,Max Bruns,max-bruns,M. Bruns,D,38,186.0,104,M,1091627,EUR,1036540800,M,38,38,True,21.0,20.0,1.0,1.0,6.0,6.0,14.0,16.0,,6.0,,,,,29.0,35.0,7.3,3.0,1,1.0,1.0,2.0,6.0,,3.0,,1.0,1.0,1.0,,2.0,,,Max Bruns,,1.0,,,,,1.0,2.0,,,1.0,,,,,
10835051,home,FC Twente,Mees Hilgers,mees-hilgers,M. Hilgers,D,2,185.0,8858,M,1014288,EUR,989712000,D,2,2,True,7.0,6.0,1.0,1.0,3.0,3.0,3.0,4.0,,2.0,,,,,13.0,11.0,6.7,2.0,0,,,1.0,1.0,,,,2.0,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,meeshilgerss,
10835051,home,FC Twente,Christos Tzolis,tzolis-christos,C. Tzolis,M,8,180.0,9510,M,1031259,EUR,1012348800,F,19,19,True,3.0,1.0,1.0,,,1.0,1.0,3.0,,,,,,,13.0,6.0,6.8,4.0,1,1.0,,1.0,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,1.0,,,,absolute_christostzolis,
10835051,home,FC Twente,Wout Brama,wout-brama,W. Brama,M,6,176.0,15,,9895,EUR,524966400,M,6,6,True,11.0,9.0,,,5.0,5.0,5.0,7.0,,3.0,,,,,13.0,15.0,6.9,2.0,0,1.0,,,1.0,,,,1.0,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,
10835051,home,FC Twente,Ricky van Wolfswinkel,ricky-van-wolfswinkel,R. van Wolfswinkel,F,9,186.0,790,M,35193,EUR,601862400,F,9,9,True,4.0,2.0,,,,1.0,2.0,3.0,,,,,,,8.0,6.0,6.7,2.0,1,,,,2.0,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,
10835051,home,FC Twente,Issam El Maach,issam-el-maach,I. E. Maach,G,16,187.0,444,M,904775,EUR,949363200,G,16,16,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10835051,home,FC Twente,Sam Karssies,sam-karssies,S. Karssies,G,21,186.0,89,M,1201942,EUR,1046217600,G,30,30,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Sam Karssies,,,,,,,,,,,,,,,,
10835051,home,FC Twente,Irakli Yegoian,yegoian-irakli,I. Yegoian,M,23,168.0,317,M,1384483,EUR,1079654400,M,15,15,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Irakli Yegoian,,,,,,,,,,,,,,,,
10835051,home,FC Twente,Václav Černý,vaclav-cerny,V. Černý,M,18,182.0,3503,M,280631,EUR,877046400,F,7,7,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10835051,home,FC Twente,Denilho Cleonise,denilho-cleonise,D. Cleonise,F,7,179.0,62,M,971006,EUR,1007769600,F,26,26,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10835051,away,SC Telstar,Ronald Koeman Jr,ronald-koeman-jr,R. Koeman Jr,G,1,180.0,156,M,268701,EUR,801187200,G,1,1,False,34.0,14.0,31.0,11.0,7.0,11.0,7.0,23.0,,20.0,,5.0,11.0,,90.0,57.0,8.5,21.0,0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10835051,away,SC Telstar,Mitch Apau,mitch-apau,M. Apau,D,3,180.0,27,M,74489,EUR,641174400,D,3,3,False,20.0,13.0,3.0,1.0,10.0,15.0,3.0,5.0,,8.0,,,,,90.0,31.0,6.8,9.0,0,,,,3.0,,,,,3.0,1.0,1.0,,,,,,,,,,,3.0,,,,,,,,,
10835051,away,SC Telstar,Ozgur Aktas,ozgur-aktas,O. Aktas,D,24,190.0,22,M,877609,EUR,854323200,D,4,4,False,10.0,5.0,3.0,,4.0,6.0,1.0,4.0,10.0,2.0,,,,,90.0,29.0,7.0,5.0,0,,4.0,6.0,3.0,,,,2.0,1.0,,,1.0,2.0,1.0,,,1.0,,,,,3.0,,,,,,1.0,,,
10835051,away,SC Telstar,Thomas Oude Kotte,thomas-oude-kotte,T. O. Kotte,D,55,184.0,34,M,838150,EUR,827280000,D,24,24,False,30.0,21.0,5.0,2.0,15.0,20.0,7.0,11.0,3.0,7.0,,,,,90.0,44.0,7.1,9.0,3,1.0,2.0,3.0,1.0,,,1.0,1.0,,,,,1.0,,,,1.0,,1.0,,1.0,1.0,,,,1.0,1.0,,,,1.0
