match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,captain,stat_blockedScoringAttempt,stat_outfielderBlock,stat_unsuccessfulTouch,stat_keyPass,player_sofascoreId,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_challengeLost,player_firstName,player_lastName,stat_goals,stat_errorLeadToAGoal,stat_goodHighClaim,stat_punches,stat_hitWoodwork,stat_totalOffside
11352608,home,Fulham,Alex Iwobi,alex-iwobi,A. Iwobi,M,17,183,8263,M,352770,EUR,831081600,F,22,22,True,30.0,26.0,2.0,1.0,11.0,13.0,15.0,18.0,,1.0,5.0,,,,28.0,35.0,6.8,6.0,0.1073,0.0,0.0120737,2,,1.0,,,1.0,,1.0,,,1.0,,,1.0,1.0,,,1.0,,,,alexanderiwobi,,,,,,,,,,,
11352608,home,Fulham,Carlos Vinícius,carlos-vinicius,C. Vinícius,F,95,190,7091,M,891920,EUR,796089600,F,30,30,True,7.0,5.0,,,1.0,2.0,4.0,6.0,,1.0,1.0,,,,28.0,14.0,7.1,6.0,0.3158,0.9532,0.00534914,1,,1.0,,1.0,3.0,1.0,,,,,,,1.0,,1.0,,,,2.0,,,,1.0,,,,1.0,,,,,
11352608,home,Fulham,Tom Cairney,tom-cairney,T. Cairney,M,10,185,581,M,82566,EUR,664329600,M,10,10,True,12.0,11.0,,,3.0,3.0,8.0,9.0,1.0,1.0,1.0,,,,9.0,12.0,6.6,1.0,0.0,0.0,0.00393226,0,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
11352608,home,Fulham,Bobby Decordova-Reid,bobby-decordova-reid,B. Reid,M,14,170,1230,M,151499,EUR,728611200,F,14,14,True,8.0,7.0,,,1.0,1.0,6.0,7.0,,2.0,,1.0,,,9.0,12.0,6.9,3.0,0.0,0.0,0.00990236,0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,
11352608,home,Fulham,Calvin Bassey,calvin-bassey,C. Bassey,D,3,185,8710,M,861972,EUR,946598400,D,3,3,True,3.0,2.0,1.0,1.0,2.0,3.0,,,,,,,,,1.0,3.0,,1.0,0.0,0.0,0.00010512,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352608,home,Fulham,Marek Rodák,marek-rodak,M. Rodák,G,1,188,517,M,358694,EUR,850435200,G,1,1,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352608,home,Fulham,Fodé Ballo-Touré,fode-ballo-toure,F. Ballo-Touré,D,97,177,1466,M,788170,EUR,852249600,D,12,12,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352608,home,Fulham,Tyrese Francois,tyrese-francois,T. Francois,M,35,167,88,M,941757,EUR,963705600,M,35,35,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352608,home,Fulham,Rodrigo Muniz,rodrigo-muniz,R. Muniz,F,9,184,4470,M,1015256,EUR,988934400,F,19,19,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,RodrigoMuniz019,,,,,,,,,,,
11352608,away,Luton Town,Thomas Kaminski,thomas-kaminski,T. Kaminski,G,1,190,545,M,45959,EUR,719798400,G,24,24,False,22.0,8.0,18.0,5.0,3.0,6.0,5.0,16.0,,,9.0,,,1.0,90.0,34.0,6.1,14.0,0.0,0.0,0.0133227,0,-0.0255,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,1.0,2.0,1.0,,
11352608,away,Luton Town,Issa Kaboré,issa-kabore,I. Kaboré,D,12,180,16736,M,1006189,EUR,989625600,D,12,12,False,14.0,11.0,,,4.0,5.0,11.0,13.0,2.0,5.0,1.0,1.0,,,90.0,46.0,7.3,11.0,0.0314,0.0,0.366137,1,,4.0,4.0,,6.0,,3.0,1.0,,,2.0,1.0,2.0,,3.0,,1.0,1.0,2.0,3.0,issa_kabore_29,2.0,,1.0,,,,,,,,
11352608,away,Luton Town,Reece Burke,reece-burke,R. Burke,D,32,189,102,M,372342,EUR,841622400,D,16,16,False,17.0,11.0,1.0,,8.0,8.0,3.0,10.0,5.0,7.0,2.0,,,,81.0,28.0,7.1,10.0,0.0,0.0,0.00097927,0,,1.0,,1.0,2.0,1.0,,,,,3.0,,2.0,2.0,,,,2.0,2.0,,,,,,,,,,,,,
11352608,away,Luton Town,Tom Lockyer,tom-lockyer,T. Lockyer,D,12,183,189,M,197848,EUR,786412800,D,4,4,False,30.0,20.0,8.0,2.0,17.0,21.0,3.0,9.0,2.0,6.0,8.0,1.0,,,90.0,42.0,6.7,11.0,0.2094,0.0,0.00202609,1,,,,1.0,1.0,,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,True,,,1.0,,,,,,,,,,,,,
11352608,away,Luton Town,Mads Juel Andersen,mads-juel-andersen,M. J. Andersen,D,5,194,150,M,841005,EUR,883180800,D,5,5,False,30.0,24.0,4.0,3.0,19.0,20.0,5.0,10.0,2.0,2.0,7.0,,,,90.0,39.0,6.9,6.0,0.0,0.0,0.00163228,0,,,,1.0,1.0,,,,,,2.0,3.0,,,,,,1.0,,,,,,,,,,,,,,
11352608,away,Luton Town,Amari'i Bell,amarii-bell,A. Bell,D,17,179,289,M,369674,EUR,768096000,D,29,29,False,13.0,7.0,3.0,1.0,6.0,8.0,1.0,5.0,,4.0,2.0,1.0,,,90.0,29.0,6.6,8.0,0.2498,0.6748,0.00129515,1,,,,1.0,4.0,,,,1.0,,3.0,1.0,3.0,1.0,2.0,,,,2.0,,,,1.0,1.0,,,,,,,,
11352608,away,Luton Town,Albert Sambi Lokonga,albert-sambi-lokonga,A. S. Lokonga,M,6,183,3626,M,901892,EUR,940550400,M,28,28,False,22.0,18.0,,,12.0,14.0,6.0,10.0,,1.0,8.0,1.0,,,74.0,32.0,6.2,10.0,0.0,0.0,0.00319041,0,,2.0,,2.0,7.0,1.0,2.0,,,,,,,,2.0,,,,,1.0,,,,,,,,,,,,
11352608,away,Luton Town,Marvelous Nakamba,marvelous-nakamba,M. Nakamba,M,18,177,1065,M,556904,EUR,758937600,M,13,13,False,20.0,17.0,1.0,,13.0,15.0,4.0,5.0,1.0,7.0,4.0,,,,90.0,32.0,7.1,3.0,0.0,0.0,0.00095349,0,,,,,4.0,,,,,,1.0,1.0,6.0,5.0,2.0,,,2.0,,,,,,2.0,,,,,,,,
11352608,away,Luton Town,Tahith Chong,tahith-chong,T. Chong,M,24,185,1632,M,825845,EUR,944265600,M,14,14,False,12.0,8.0,2.0,,5.0,7.0,3.0,5.0,,2.0,2.0,1.0,,,74.0,19.0,6.4,8.0,0.0519,0.1953,0.00061527,1,,,,,,,,,,,,,1.0,,1.0,,,,4.0,,,,1.0,,,,,,,,,
11352608,away,Luton Town,Jacob Brown,jacob-brown,J. Brown,F,40,178,156,M,858911,EUR,892166400,F,19,19,False,7.0,4.0,,,1.0,2.0,4.0,6.0,2.0,7.0,2.0,1.0,,,74.0,26.0,7.3,7.0,0.3486,0.0,0.205915,1,,1.0,1.0,,3.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,,,,,1.0,2.0,,1.0,,,,,,,,,1.0,1.0
11352608,away,Luton Town,Carlton Morris,carlton-morris,C. Morris,F,9,185,1069,M,358222,EUR,819072000,F,9,9,False,18.0,11.0,1.0,1.0,6.0,6.0,5.0,12.0,2.0,3.0,4.0,,,,74.0,28.0,6.3,15.0,0.0984,0.0,0.00271089,1,,,,4.0,12.0,5.0,1.0,,,1.0,,,1.0,1.0,2.0,,,,2.0,,,,,,,,,,,,,
11352608,away,Luton Town,Pelly Ruddock Mpanzu,pelly-ruddock-mpanzu,P. R. Mpanzu,M,17,175,298,M,387116,EUR,742867200,M,17,17,True,4.0,2.0,1.0,,,,2.0,4.0,,,1.0,,,,16.0,6.0,6.5,2.0,0.0,0.0,0.0247223,0,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
11352608,away,Luton Town,Alfie Doughty,alfie-doughty,A. Doughty,M,14,183,521,M,945792,EUR,945734400,M,45,45,True,2.0,1.0,,,,,1.0,6.0,,,,,,,16.0,9.0,6.5,5.0,0.0,0.0,0.00626671,0,,4.0,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
11352608,away,Luton Town,Chiedozie Ogbene,ogbene-chiedozie,C. Ogbene,M,19,181,757,M,849309,EUR,862444800,F,7,7,True,7.0,4.0,,,,1.0,4.0,6.0,,1.0,2.0,,,,16.0,10.0,6.6,4.0,0.0,0.0,0.0066212,0,,,,,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11352608,away,Luton Town,Elijah Adebayo,adebayo-elijah,E. Adebayo,F,11,193,980,M,920542,EUR,884131200,F,11,11,True,4.0,4.0,,,,,4.0,4.0,2.0,2.0,,,,,16.0,8.0,6.7,3.0,0.0,0.0,0.00986176,0,,,,1.0,1.0,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,
11352608,away,Luton Town,Cauley Woodrow,cauley-woodrow,C. Woodrow,F,12,184,112,M,140487,EUR,786326400,F,10,10,True,,,,,,,,,1.0,1.0,,,,,9.0,3.0,6.6,1.0,0.1104,0.0,0.0,1,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
11352608,away,Luton Town,Tim Krul,tim-krul,T. Krul,G,,193,418,M,18154,EUR,576028800,G,23,23,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352608,away,Luton Town,Teden Mengi,teden-mengi,T. Mengi,D,15,183,754,M,979233,EUR,1020124800,D,15,15,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352608,away,Luton Town,Ryan Giles,ryan-giles,R. Giles,D,3,179,245,M,931304,EUR,948844800,M,26,26,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352608,away,Luton Town,Luke Berry,luke-berry,L. Berry,M,8,177,75,M,97465,EUR,710899200,M,8,8,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
