match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_totalTackle,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_aerialWon,stat_shotOffTarget,stat_totalClearance,stat_wonTackle,stat_unsuccessfulTouch,stat_aerialLost,stat_duelLost,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_interceptionWon,stat_fouls,stat_keyPass,stat_totalCross,captain,stat_challengeLost,stat_dispossessed,stat_wasFouled,player_sofascoreId,stat_accurateCross,stat_blockedScoringAttempt,stat_outfielderBlock,stat_goalAssist,stat_bigChanceCreated,stat_totalOffside,stat_bigChanceMissed,stat_goals,stat_goodHighClaim,stat_punches,stat_errorLeadToAGoal
10411537,home,Udinese,Marco Silvestri,marco-silvestri,M. Silvestri,G,16,191,324,M,43970,EUR,667872000,G,1,1,False,19.0,16.0,5.0,2.0,16.0,18.0,1.0,1.0,1.0,1.0,3.0,4.0,90.0,25.0,6.7,3.0,0.0,0.0,5.135e-05,0,-0.9033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411537,home,Udinese,Nehuén Pérez,nehuen-perez,N. Pérez,D,18,184,3369,M,913401,EUR,961804800,D,18,18,False,45.0,38.0,7.0,3.0,23.0,25.0,20.0,6.0,4.0,4.0,,,81.0,63.0,6.9,10.0,0.0674,0.0,0.0107981,2,,,,15.0,2.0,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
10411537,home,Udinese,Jaka Bijol,jaka-bijol,J. Bijol,D,15,192,2511,M,886930,EUR,918172800,D,29,29,False,55.0,51.0,5.0,3.0,31.0,33.0,22.0,11.0,5.0,1.0,,,90.0,73.0,7.3,5.0,0.203,0.0462,0.185368,2,,,,20.0,9.0,1.0,5.0,1.0,,3.0,5.0,1.0,1.0,1.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,
10411537,home,Udinese,Enzo Ebosse,enzo-ebosse,E. Ebosse,D,77,185,507,M,848279,EUR,921110400,D,23,23,False,48.0,36.0,9.0,3.0,17.0,21.0,28.0,5.0,5.0,1.0,,,90.0,63.0,6.5,15.0,0.0,0.0,0.0156541,0,,,,19.0,4.0,,1.0,1.0,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,
10411537,home,Udinese,Roberto Pereyra,roberto-pereyra,R. Pereyra,M,37,184,1199,M,122701,EUR,663206400,M,37,37,False,36.0,31.0,1.0,1.0,10.0,10.0,30.0,3.0,8.0,1.0,,,90.0,57.0,6.4,15.0,0.0,0.0,0.0380198,0,,,,21.0,,,,1.0,1.0,2.0,7.0,4.0,1.0,,,,1.0,4.0,True,1.0,1.0,1.0,,,,,,,,,,,,
10411537,home,Udinese,Lazar Samardžić,lazar-samardzic,L. Samardžić,M,10,183,4807,M,980624,EUR,1014508800,M,24,24,False,21.0,19.0,4.0,4.0,5.0,6.0,18.0,3.0,2.0,2.0,,,65.0,30.0,6.6,6.0,0.0,0.0,0.0729455,0,,,,15.0,,,,,,1.0,5.0,1.0,,,,1.0,1.0,3.0,,2.0,1.0,1.0,lakisamar10,1.0,,,,,,,,,,
10411537,home,Udinese,Walace,walace,Walace,M,5,188,1455,M,553686,EUR,796953600,M,11,11,False,36.0,30.0,4.0,2.0,17.0,20.0,16.0,5.0,8.0,2.0,,,81.0,45.0,6.8,8.0,0.011,0.0,0.0075394,1,,,,13.0,1.0,,,1.0,2.0,,2.0,,,,1.0,2.0,1.0,,,,,2.0,,,1.0,,,,,,,,,
10411537,home,Udinese,Jean-Victor Makengo,jean-victor-makengo,J. Makengo,M,17,177,232,M,802138,EUR,897609600,M,6,6,False,21.0,15.0,1.0,,5.0,8.0,13.0,1.0,,,,,65.0,25.0,6.5,7.0,0.0297,0.0,0.00556516,1,,,,10.0,,1.0,,,,,3.0,,,,,2.0,,,,,1.0,1.0,,,,1.0,,,,,,,,
10411537,home,Udinese,Destiny Udogie,destiny-udogie,D. Udogie,D,13,186,5941,M,983572,EUR,1038441600,M,13,13,False,25.0,21.0,,,5.0,7.0,18.0,7.0,7.0,5.0,,,90.0,49.0,6.9,12.0,0.0,0.0,0.309643,0,,,,16.0,1.0,,2.0,3.0,2.0,1.0,8.0,4.0,,,1.0,,1.0,,,2.0,1.0,1.0,udogiethree,,,,1.0,1.0,,,,,,
10411537,home,Udinese,Isaac Success,isaac-success,S. Isaac,F,29,182,366,M,359640,EUR,820972800,F,7,7,False,22.0,14.0,2.0,1.0,,2.0,21.0,8.0,2.0,,,,65.0,39.0,7.0,15.0,0.0325,0.0,0.0410349,1,,Isaac,Success,14.0,1.0,1.0,,,4.0,2.0,6.0,,,,,2.0,2.0,1.0,,,2.0,7.0,,,,,,1.0,1.0,,,,,
