match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,player_jerseyNumber,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wonContest,stat_outfielderBlock,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_challengeLost,stat_shotOffTarget,stat_dispossessed,stat_keyPass,captain,stat_goals,stat_goalAssist,stat_accurateCross,stat_hitWoodwork,stat_errorLeadToAShot,stat_totalOffside,player_sofascoreId,stat_bigChanceCreated,stat_bigChanceMissed
10390073,home,Auxerre,Nuno Da Costa,nuno-da-costa,N. Da Costa,F,184,1014,M,209374,EUR,666144000,F,9,9,False,14.0,10.0,2.0,2.0,5.0,6.0,5.0,8.0,,3.0,,,,,82.0,29.0,6.9,9.0,0.3311,0.0535,0.00264048,2,,,,10,,,2.0,2.0,7.0,3.0,1.0,,1.0,1.0,1.0,2.0,,4.0,2.0,2.0,,1.0,,1.0,,,,,,,,,,
10390073,home,Auxerre,Gauthier Hein,gauthier-hein,G. Hein,M,170,632,M,842391,EUR,839376000,F,7,7,True,21.0,19.0,3.0,2.0,9.0,9.0,10.0,13.0,1.0,4.0,,,,,26.0,30.0,6.9,5.0,0.0726,0.0,0.061723,2,,,,10,1.0,2.0,,5.0,2.0,1.0,,,,1.0,1.0,,,,1.0,1.0,,2.0,1.0,1.0,,,,,1.0,,,,,
10390073,home,Auxerre,Gaëtan Perrin,gaetan-perrin,G. Perrin,M,169,447,M,827506,EUR,834105600,M,10,10,True,3.0,3.0,,,2.0,2.0,1.0,2.0,1.0,2.0,,,,,8.0,8.0,6.9,2.0,0.0,0.0,0.0101028,0,,,,28,1.0,,1.0,1.0,3.0,3.0,,,,,,2.0,,,,,,,,1.0,,,,,,,,,,
10390073,home,Auxerre,Gaëtan Charbonnier,gaetan-charbonnier,G. Charbonnier,F,188,134,M,44213,EUR,599184000,F,19,19,True,2.0,2.0,,,2.0,2.0,,,,2.0,,,,,12.0,9.0,6.5,3.0,0.2947,0.0,2.93857e-05,3,,,,,,1.0,,4.0,,,,1.0,,,,,,1.0,,1.0,,2.0,2.0,,,,,,,,,,,
10390073,home,Auxerre,Donovan Léon,donovan-leon,D. Léon,G,186,316,M,159837,EUR,720748800,G,16,16,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390073,home,Auxerre,Alexandre Coeff,alexandre-coeff,A. Coeff,D,184,94,M,73057,EUR,698544000,D,20,20,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390073,home,Auxerre,Denys Bain,denys-bain,D. Bain,D,181,9,,152263,EUR,741571200,D,32,32,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,Denys,Bain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390073,home,Auxerre,Quentin Bernard,quentin-bernard,Q. Bernard,D,184,16,M,156367,EUR,615772800,D,3,3,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390073,home,Auxerre,Paul Joly,paul-joly,P. Joly,D,182,234,M,1130986,EUR,960336000,D,26,26,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,Paul Joly,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390073,home,Auxerre,Remy Dugimont,remy-dugimont,R. Dugimont,F,182,11,,144831,EUR,520560000,F,21,21,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390073,away,Ajaccio,Benjamin Leroy,benjamin-leroy,B. Leroy,G,184,45,M,80392,EUR,607910400,G,1,1,False,22.0,16.0,9.0,3.0,14.0,16.0,2.0,6.0,,6.0,,1.0,4.0,,90.0,28.0,7.0,6.0,0.0,0.0,0.000541044,0,0.5078,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390073,away,Ajaccio,Mohamed Youssouf,mohamed-youssouf,M. Youssouf,D,168,49,M,38081,EUR,575337600,D,20,20,False,69.0,57.0,9.0,4.0,29.0,30.0,28.0,44.0,1.0,6.0,,,,,90.0,104.0,6.8,22.0,0.0,0.0,0.019085,0,,,,20,5.0,3.0,5.0,9.0,12.0,2.0,,,3.0,3.0,1.0,,,1.0,4.0,2.0,1.0,,1.0,,,,,,,,,,,
10390073,away,Ajaccio,Cedric Avinel,cedric-avinel,C. Avinel,D,183,14,M,23568,EUR,526780800,D,21,21,False,43.0,39.0,6.0,3.0,28.0,30.0,11.0,13.0,4.0,2.0,,,,,62.0,49.0,6.1,4.0,0.0,0.0,0.00303215,0,,,,,,1.0,4.0,4.0,4.0,,,,,,,,1.0,,,2.0,1.0,,,,,,,,,,,,,
10390073,away,Ajaccio,Clement Vidal,clement-vidal,C. Vidal,D,181,43,M,940993,EUR,961286400,D,15,15,False,51.0,44.0,6.0,3.0,26.0,26.0,18.0,25.0,4.0,3.0,,,,,90.0,62.0,7.1,8.0,0.0973,0.0,0.00740432,1,,,,5,,1.0,4.0,2.0,6.0,,,1.0,,1.0,1.0,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,
10390073,away,Ajaccio,Youssouf Koné,youssouf-kone,Y. Koné,D,174,242,M,333243,EUR,804902400,D,99,99,False,45.0,36.0,8.0,3.0,16.0,17.0,21.0,34.0,2.0,7.0,,,,,90.0,70.0,6.7,16.0,0.0,0.0,0.0360616,0,,,,,6.0,1.0,,3.0,4.0,,,,2.0,4.0,2.0,,,2.0,,,2.0,,,,,,,1.0,,1.0,,,,
10390073,away,Ajaccio,Cyrille Bayala,cyrille-bayala,C. Bayala,F,181,606,M,785876,EUR,832896000,M,14,14,False,19.0,15.0,1.0,1.0,5.0,5.0,10.0,15.0,1.0,4.0,,,,,68.0,40.0,6.9,8.0,0.0546,0.0,0.0238407,1,,,,,1.0,3.0,2.0,7.0,8.0,3.0,,1.0,2.0,3.0,2.0,1.0,,1.0,2.0,,2.0,,,,,,,,,,1.0,,,
10390073,away,Ajaccio,Vincent Marchetti,vincent-marchetti,V. Marchetti,M,181,112,M,795508,EUR,867974400,M,8,8,False,55.0,50.0,5.0,3.0,17.0,18.0,33.0,37.0,1.0,5.0,,,,,90.0,68.0,6.3,13.0,0.0,0.0,0.061559,0,,,,4,,2.0,,9.0,3.0,3.0,,,,,,2.0,,4.0,1.0,1.0,2.0,,3.0,1.0,,,,,,,,,,
10390073,away,Ajaccio,Mathieu Coutadeur,mathieu-coutadeur,M. Coutadeur,M,170,9,M,16655,EUR,511660800,M,6,6,False,57.0,47.0,6.0,5.0,24.0,28.0,23.0,29.0,2.0,5.0,,,,,76.0,65.0,6.9,12.0,0.0,0.0,0.0260699,0,,,,,,,1.0,2.0,1.0,,,,1.0,,,,,1.0,,,2.0,,,1.0,True,,,,,,,,,
10390073,away,Ajaccio,Youcef Belaïli,youcef-belaili,Y. Belaïli,M,178,24608,M,901827,EUR,700531200,M,92,92,False,32.0,24.0,3.0,2.0,5.0,8.0,22.0,32.0,,6.0,,,,,80.0,50.0,7.3,19.0,0.0,0.0,0.350223,0,,,,11,8.0,,,3.0,1.0,1.0,,,,1.0,1.0,,,4.0,,2.0,,,1.0,3.0,,,,3.0,,,1.0,belaili_youcef,1.0,
10390073,away,Ajaccio,Bevic Moussiti Oko,bevic-moussiti-oko,B. M. Oko,F,185,59,M,806520,EUR,791251200,F,11,11,False,11.0,7.0,,,5.0,5.0,2.0,6.0,,2.0,,,,,68.0,20.0,6.4,7.0,0.1709,0.0,0.0336068,1,,,,,,3.0,2.0,5.0,5.0,1.0,,,,1.0,,,1.0,2.0,2.0,1.0,,1.0,,,,,,,,,,,,1.0
10390073,away,Ajaccio,Mounaim El Idrissy,mounaim-el-idrissy,M. El Idrissy,F,181,188,M,960007,EUR,918604800,F,7,7,False,16.0,12.0,,,4.0,4.0,8.0,12.0,,2.0,,,,,76.0,28.0,6.7,11.0,0.0467,0.1882,0.0152489,2,,,,9,,3.0,2.0,6.0,3.0,,1.0,,,,,,,5.0,1.0,3.0,,1.0,1.0,,,,,,,,1.0,,,
10390073,away,Ajaccio,Fernand Mayembo,fernand-mayembo,F. Mayembo,D,184,73,M,857267,EUR,821145600,D,77,77,True,20.0,19.0,1.0,,15.0,16.0,4.0,4.0,1.0,2.0,,,,,22.0,23.0,6.7,1.0,0.0,0.0,0.00134909,0,,,,5,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
10390073,away,Ajaccio,Kevin Spadanuda,spadanuda-kevin,K. Spadanuda,M,177,69,M,993155,EUR,853372800,M,27,27,True,10.0,9.0,,,1.0,1.0,8.0,9.0,,1.0,,,,,22.0,13.0,6.4,3.0,0.0,0.0,0.00284318,0,,,,7,,1.0,,2.0,,,,,1.0,,,,,2.0,,,1.0,,,,,,,,,,,,,
10390073,away,Ajaccio,Thomas Mangani,thomas-mangani,T. Mangani,M,183,41,M,14142,EUR,546652800,M,23,23,True,20.0,15.0,3.0,,7.0,7.0,8.0,14.0,,1.0,,,,,14.0,22.0,6.5,6.0,0.0,0.0,0.00273867,0,,,,,1.0,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
10390073,away,Ajaccio,Romain Hamouma,romain-hamouma,R. Hamouma,F,178,82,,74139,EUR,543974400,F,17,17,True,5.0,4.0,,,,,4.0,5.0,,,,,,,14.0,7.0,6.5,2.0,0.0,0.0,0.00679059,0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,
10390073,away,Ajaccio,Riad Nouri,riad-nouri,R. Nouri,M,178,36,M,74061,EUR,486950400,M,5,5,True,7.0,6.0,1.0,1.0,1.0,1.0,5.0,7.0,,1.0,,,,,10.0,12.0,6.3,5.0,0.0,0.0,0.00603096,0,,,,,1.0,,,2.0,1.0,,,,,1.0,1.0,,,1.0,,,,,2.0,,,,,,,,,,,
10390073,away,Ajaccio,Francois-Joseph Sollacaro,francois-joseph-sollacaro,F. Sollacaro,G,181,23,M,556980,EUR,764208000,G,16,16,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390073,away,Ajaccio,Mickaël Alphonse,mickael-alphonse,M. Alphonse,D,182,18,M,142061,EUR,616204800,D,2,2,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390073,away,Ajaccio,Ismaël Diallo,ismael-diallo,I. Diallo,D,177,979,M,359208,EUR,854496000,D,3,3,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390073,away,Ajaccio,Qazim Laci,qazim-laci,Q. Laci,M,173,1022,M,284395,EUR,822009600,M,10,10,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
