match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_totalTackle,stat_wonTackle,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,player_firstName,stat_shotOffTarget,stat_outfielderBlock,stat_blockedScoringAttempt,stat_totalOffside,captain,stat_accurateCross,stat_challengeLost,player_lastName,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_goodHighClaim,stat_ownGoals
12264385,home,Sacramento Republic FC,Kieran Phillips,kieran-phillips,K. Phillips,F,11,181.0,26,M,991589,EUR,950832000,F,23,23,False,10.0,9.0,,,0.0,3.0,4.0,6.0,6.0,2.0,2.0,1.0,,,,,,,64.0,23.0,7.4,6.0,3,,,,4.0,2.0,3.0,2.0,,,,1.0,,,1.0,,,,,,,,,2.0,1.0,,
12264385,home,Sacramento Republic FC,Aldair Sanchez,aldair-sanchez,A. Sanchez,M,3,173.0,10,M,1025372,EUR,1023321600,D,40,40,True,16.0,14.0,,,0.0,7.0,8.0,7.0,8.0,1.0,,1.0,1.0,,,,,,45.0,23.0,6.9,2.0,0,,,,,,,,,,,,,,,2.0,,1.0,,,,,,,,,
12264385,home,Sacramento Republic FC,Nick Ross,nick-ross,N. Ross,M,19,175.0,8,M,78861,EUR,689817600,M,19,19,True,35.0,31.0,3.0,1.0,0.0,18.0,20.0,13.0,15.0,,1.0,3.0,,,,,,,45.0,39.0,6.7,4.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12264385,home,Sacramento Republic FC,Jared Timmer,jared-timmer,J. Timmer,D,5,183.0,3,M,881855,EUR,862272000,D,5,5,True,16.0,15.0,1.0,,0.0,9.0,9.0,6.0,7.0,,1.0,,,,,,,,26.0,18.0,6.6,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12264385,home,Sacramento Republic FC,Trevor Amann,trevor-amann,T. Amann,F,7,185.0,72,M,935934,EUR,894153600,F,7,7,True,5.0,2.0,,,0.0,,1.0,2.0,5.0,,1.0,2.0,,,,,,,26.0,8.0,6.5,4.0,0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
12264385,home,Sacramento Republic FC,Jack Gurr,jack-gurr,J. Gurr,M,2,173.0,11,M,1025224,EUR,817344000,D,2,2,True,11.0,9.0,1.0,1.0,0.0,5.0,5.0,4.0,6.0,1.0,,,,,,,,,17.0,12.0,6.6,3.0,0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
12264385,home,Sacramento Republic FC,Jared Mazzola,jared-mazzola,J. Mazzola,G,99,,5,M,1397695,EUR,917136000,G,99,99,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,Jared Mazzola,,,,,,,,,,,,,
12264385,home,Sacramento Republic FC,Blake Willey,blake-willey,B. Willey,M,20,168.0,17,M,1489939,EUR,1177718400,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,Blake Willey,,,,,,,,,,,,,
12264385,away,Monterey Bay FC,Carlos Herrera,carlos-herrera,C. Herrera,G,21,185.0,6,M,982715,EUR,1100476800,G,21,21,False,32.0,26.0,11.0,5.0,0.0,20.0,23.0,6.0,9.0,,,6.0,,,1.0,1.0,,,90.0,39.0,6.5,6.0,0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,
12264385,away,Monterey Bay FC,Michael Gonzalez,michael-gonzalez,M. Gonzalez,F,,183.0,3,M,1832795,EUR,978480000,D,18,18,False,13.0,9.0,1.0,,0.0,5.0,6.0,4.0,8.0,1.0,1.0,2.0,1.0,1.0,,,,,45.0,30.0,6.1,12.0,0,1.0,1.0,,4.0,,2.0,,1.0,1.0,,1.0,,Michael Gonzalez,,,,,,,,,,,,,
12264385,away,Monterey Bay FC,Pierce Gallaway,pierce-gallaway,P. Gallaway,M,14,188.0,1,M,1819752,EUR,988156800,D,32,32,False,66.0,59.0,12.0,7.0,0.0,39.0,41.0,20.0,26.0,4.0,1.0,1.0,3.0,3.0,,,,,90.0,78.0,7.0,9.0,1,1.0,1.0,1.0,2.0,,1.0,,2.0,,,,1.0,Pierce Gallaway,1.0,,,,,,,,,,,,
12264385,away,Monterey Bay FC,Kai Greene,kai-greene,K. Greene,D,33,180.0,4,M,884768,EUR,742003200,D,30,30,False,59.0,54.0,4.0,1.0,0.0,30.0,32.0,25.0,29.0,5.0,1.0,4.0,2.0,1.0,,,,,90.0,75.0,6.3,7.0,1,2.0,1.0,3.0,4.0,,1.0,,,,,,,,1.0,,,,True,1.0,2.0,,,,,,1.0
12264385,away,Monterey Bay FC,Grant Robinson,grant-robinson,G. Robinson,D,12,175.0,5,M,982923,EUR,903139200,D,12,12,False,59.0,48.0,9.0,4.0,0.0,25.0,31.0,24.0,32.0,1.0,2.0,5.0,,,,,,,90.0,81.0,6.7,17.0,0,4.0,1.0,,3.0,,,,2.0,1.0,1.0,1.0,1.0,,,1.0,,,,1.0,1.0,,,,,,
12264385,away,Monterey Bay FC,Walmer Martinez,walmer-martinez,W. Martinez,M,,180.0,15,M,1119199,EUR,883612800,D,11,11,False,33.0,26.0,3.0,1.0,0.0,7.0,9.0,20.0,28.0,1.0,,3.0,,,,,,,90.0,50.0,6.7,14.0,2,4.0,,,3.0,1.0,2.0,1.0,,1.0,,,1.0,Walmer Martinez,,,,1.0,,1.0,1.0,,,2.0,,,
12264385,away,Monterey Bay FC,Xavi Gnaulati,xavi-gnaulati,X. Gnaulati,M,88,160.0,20,M,1118590,EUR,1106352000,M,99,99,False,17.0,13.0,2.0,2.0,0.0,6.0,6.0,7.0,11.0,5.0,,3.0,2.0,2.0,,,,,62.0,27.0,6.5,7.0,0,,1.0,,5.0,,4.0,1.0,,,2.0,,1.0,Xavi Gnaulati,,,,1.0,,,1.0,,,,,,
12264385,away,Monterey Bay FC,Miguel Guerrero,miguel-guerrero,M. Guerrero,M,14,,1,M,1838261,EUR,998524800,M,14,14,False,36.0,32.0,5.0,2.0,0.0,13.0,14.0,20.0,26.0,1.0,1.0,4.0,1.0,1.0,,,,,90.0,51.0,6.6,9.0,4,4.0,,,2.0,,1.0,,,1.0,,1.0,2.0,Miguel Guerrero,,,4.0,,,1.0,,,,,,,
12264385,away,Monterey Bay FC,Jerry Ayon,jerry-ayon,J. Ayon,M,,170.0,4,,1842879,EUR,1000598400,M,64,64,False,39.0,33.0,2.0,1.0,0.0,15.0,17.0,18.0,22.0,2.0,,8.0,1.0,1.0,,,,,84.0,46.0,6.2,10.0,0,,1.0,,6.0,,3.0,,,1.0,1.0,1.0,,Jerry Ayon,,,,,,,1.0,,,,,,
12264385,away,Monterey Bay FC,Ryan Dieter,ryan-dieter,R. Dieter,F,,180.0,1,,1823207,EUR,995068800,M,6,6,False,6.0,5.0,,,0.0,2.0,2.0,3.0,4.0,1.0,,2.0,1.0,1.0,,,,,45.0,11.0,6.3,4.0,0,,1.0,,4.0,1.0,,,,2.0,,1.0,,Ryan Dieter,,,,,,,1.0,,,,,,
12264385,away,Monterey Bay FC,Luther Archimede,archimede-luther,L. Archimede,F,,190.0,13,M,967455,EUR,937526400,F,17,17,False,9.0,8.0,,,0.0,5.0,5.0,3.0,4.0,3.0,,1.0,,,,,,,51.0,14.0,6.7,3.0,1,,2.0,2.0,2.0,,,,,2.0,1.0,,,,,,,,,,,,,1.0,,,
12264385,away,Monterey Bay FC,Alejandro Lara,alejandro-lara,A. Lara,D,4,185.0,3,M,1019788,EUR,905817600,D,4,4,True,42.0,36.0,4.0,1.0,0.0,26.0,30.0,10.0,13.0,2.0,2.0,2.0,1.0,1.0,,,,,45.0,48.0,6.8,7.0,0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,
12264385,away,Monterey Bay FC,Chase Boone,chase-boone,C. Boone,M,,188.0,4,M,1131131,EUR,811641600,F,31,31,True,24.0,21.0,2.0,2.0,0.0,7.0,7.0,14.0,20.0,3.0,,2.0,1.0,1.0,,,,,45.0,34.0,7.0,8.0,0,3.0,,,1.0,,1.0,1.0,,1.0,1.0,1.0,,Chase Boone,,,,,,,,,,,,,
12264385,away,Monterey Bay FC,Tristan Trager,tristan-trager,T. Trager,F,10,,8,M,1172595,EUR,935798400,F,9,9,True,8.0,7.0,,,0.0,1.0,1.0,6.0,7.0,1.0,,2.0,,,,,,,39.0,11.0,6.8,1.0,0,,1.0,,1.0,,,,,,1.0,,2.0,Tristan Trager,,,,,,,,,,,,,
12264385,away,Monterey Bay FC,Mobi Fehr,mobi-fehr,M. Fehr,M,13,182.0,5,M,155935,EUR,787276800,M,13,13,True,27.0,25.0,5.0,3.0,0.0,9.0,9.0,16.0,18.0,2.0,,2.0,1.0,,,,,,28.0,31.0,6.9,2.0,1,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,1.0,,,
12264385,away,Monterey Bay FC,Anthony Orendain,anthony-orendain,A. Orendain,F,,187.0,2,,1201232,EUR,889488000,F,20,20,True,,,,,0.0,,,,1.0,,,,,,,,,,9.0,1.0,6.5,1.0,0,1.0,,,1.0,,,,,,,1.0,,Anthony Orendain,,,,,,,,,,,,,
12264385,away,Monterey Bay FC,Gerold Ngnepi,gerold-ngnepi,G. Ngnepi,G,77,198.0,7,M,1118580,EUR,893635200,G,16,16,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,Gerold Ngnepi,,,,,,,,,,,,,
12264385,away,Monterey Bay FC,Max Glasser,max-glasser,M. Glasser,D,4,178.0,15,M,1476511,EUR,966384000,D,24,24,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
