match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_wasFouled,stat_keyPass,stat_outfielderBlock,player_sofascoreId,stat_challengeLost,stat_dispossessed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_blockedScoringAttempt,captain,stat_totalOffside,stat_bigChanceMissed,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goalAssist
11703892,home,SC Freiburg,Vincenzo Grifo,vincenzo-grifo,V. Grifo,M,32,181,2064,M,171961,EUR,734140800,F,32,32,False,56.0,48.0,7.0,5.0,18.0,19.0,35.0,49.0,,3.0,90.0,77.0,7.6,17.0,2,,,,,1.0,1.0,2.0,1.0,,,,1.0,,12.0,5.0,,,4.0,,,,,,1.0,,1.0,True,1.0,,,,,,,
11703892,home,SC Freiburg,Philipp Lienhart,philipp-lienhart,P. Lienhart,D,3,189,691,M,576266,EUR,837043200,D,3,3,True,49.0,45.0,9.0,5.0,21.0,21.0,24.0,28.0,3.0,4.0,45.0,56.0,6.9,6.0,1,,,2.0,1.0,2.0,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,1.0,,,,,,,,,
11703892,home,SC Freiburg,Lucas Höler,lucas-holer,L. Höler,F,9,184,583,M,280009,EUR,773798400,F,9,9,True,16.0,13.0,1.0,1.0,3.0,3.0,10.0,13.0,,1.0,45.0,30.0,6.9,6.0,3,,,1.0,1.0,5.0,4.0,1.0,1.0,,,,1.0,2.0,,,,2.0,1.0,,,1.0,1.0,,2.0,,1.0,,,1.0,,,,,,
11703892,home,SC Freiburg,Kenneth Schmidt,kenneth-schmidt,K. Schmidt,D,4,186,130,M,1063364,EUR,1023062400,D,4,4,True,8.0,5.0,1.0,,3.0,5.0,2.0,3.0,,,9.0,9.0,6.4,3.0,1,Kenneth Schmidt,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
11703892,home,SC Freiburg,Merlin Röhl,merlin-rohl,M. Röhl,M,34,191,734,M,1064082,EUR,1025827200,M,34,34,True,1.0,1.0,,,,,1.0,1.0,,1.0,9.0,6.0,6.5,4.0,0,,,,,2.0,1.0,1.0,1.0,,,,3.0,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,
11703892,home,SC Freiburg,Noah Atubolu,noah-atubolu,N. Atubolu,G,1,190,1842,M,980626,EUR,1022284800,G,1,1,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11703892,home,SC Freiburg,Jordy Makengo,makengo-jordy,J. Makengo,D,33,191,320,M,1131339,EUR,996710400,D,33,33,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11703892,home,SC Freiburg,Lukas Kübler,lukas-kubler,L. Kübler,D,17,183,237,M,142525,EUR,715132800,D,17,17,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11703892,home,SC Freiburg,Fabian Rudlin,fabian-rudlin,F. Rudlin,M,35,176,11,M,846458,EUR,853113600,M,35,35,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11703892,away,SC Paderborn 07,Pelle Boevink,pelle-boevink,P. Boevink,G,26,190,50,M,875613,EUR,884044800,G,1,1,False,57.0,28.0,46.0,18.0,11.0,14.0,17.0,43.0,1.0,24.0,90.0,75.0,8.7,29.0,0,,,,1.0,,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,4.0,7.0,8.0,1.0,1.0,
11703892,away,SC Paderborn 07,Laurin Curda,laurin-curda,L. Curda,D,17,181,107,M,981788,EUR,1004400000,D,17,17,False,26.0,19.0,5.0,1.0,16.0,17.0,3.0,9.0,6.0,1.0,90.0,43.0,7.1,7.0,0,,,1.0,,1.0,2.0,,,2.0,2.0,2.0,,,,,,,,2.0,,,,,,,,,,,,,,,,
11703892,away,SC Paderborn 07,Visar Musliu,visar-musliu,V. Musliu,D,26,186,206,M,134231,EUR,784684800,D,16,16,False,21.0,20.0,3.0,2.0,16.0,16.0,4.0,5.0,5.0,2.0,90.0,31.0,6.9,1.0,0,Visar,Musliu,4.0,2.0,5.0,4.0,,,,1.0,1.0,,1.0,,,,1.0,,2.0,,,,,,,,,,,,,,,,
11703892,away,SC Paderborn 07,David Kinsombi,david-kinsombi,D. Kinsombi,M,8,183,42,M,254207,EUR,818726400,D,8,8,False,32.0,26.0,4.0,1.0,22.0,26.0,4.0,6.0,5.0,6.0,90.0,47.0,6.9,7.0,0,,,3.0,1.0,4.0,6.0,2.0,2.0,,2.0,1.0,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,
11703892,away,SC Paderborn 07,Raphael Obermair,raphael-obermair,R. Obermair,M,23,182,125,M,820465,EUR,828316800,M,23,23,False,27.0,18.0,3.0,1.0,9.0,11.0,9.0,18.0,4.0,6.0,90.0,41.0,7.2,11.0,0,,,,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,,2.0,2.0,,,,1.0,1.0,,,,,,,,,,,,,,,,
11703892,away,SC Paderborn 07,Kai Klefisch,kai-klefisch,K. Klefisch,M,17,186,46,M,928416,EUR,944179200,M,27,27,False,30.0,24.0,9.0,4.0,17.0,19.0,7.0,11.0,1.0,9.0,90.0,44.0,7.0,6.0,0,,,1.0,,1.0,4.0,,,3.0,4.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,
11703892,away,SC Paderborn 07,Florent Muslija,florent-muslija,F. Muslija,M,24,172,809,M,882019,EUR,899683200,M,30,30,False,34.0,28.0,8.0,4.0,11.0,14.0,18.0,27.0,,5.0,75.0,56.0,8.2,16.0,2,,,,,6.0,6.0,4.0,2.0,1.0,4.0,3.0,1.0,2.0,7.0,1.0,1.0,,1.0,,,2.0,,1.0,1.0,1.0,,,,,,,,,,1.0
11703892,away,SC Paderborn 07,Sirlord Conteh,sirlord-conteh,S. Conteh,F,31,178,173,M,800400,EUR,836870400,F,11,11,False,10.0,8.0,,,2.0,2.0,6.0,9.0,,1.0,75.0,19.0,7.1,8.0,0,,,1.0,1.0,4.0,4.0,,,,,,3.0,1.0,1.0,,1.0,3.0,2.0,,,,2.0,,,,,,,,,,,,,1.0
11703892,away,SC Paderborn 07,Filip Bilbija,bilbija-filip,F. Bilbija,F,7,189,609,M,989630,EUR,956534400,M,7,7,False,10.0,8.0,,,3.0,3.0,5.0,7.0,3.0,2.0,89.0,30.0,8.3,7.0,2,,,1.0,1.0,8.0,4.0,1.0,,2.0,3.0,3.0,3.0,4.0,,,,,,,,2.0,,,2.0,2.0,,,,,,,,,,
11703892,away,SC Paderborn 07,Robert Leipertz,robert-leipertz,R. Leipertz,M,31,182,58,M,169427,EUR,728524800,F,13,13,False,15.0,11.0,4.0,2.0,5.0,7.0,6.0,8.0,,3.0,78.0,26.0,6.9,6.0,1,,,,,4.0,6.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,,,,3.0,,,,2.0,,,,,1.0,True,,,,,,,,
11703892,away,SC Paderborn 07,Adriano Grimaldi,adriano-grimaldi,A. Grimaldi,F,33,188,174,M,48445,EUR,670809600,F,39,39,False,15.0,12.0,1.0,1.0,4.0,4.0,8.0,12.0,,2.0,78.0,26.0,6.7,8.0,0,,,2.0,5.0,8.0,8.0,,,,,,4.0,4.0,1.0,,,3.0,,,,2.0,,,,,,,1.0,,,,,,,
11703892,away,SC Paderborn 07,Sebastian Klaas,sebastian-klaas,S. Klaas,M,26,180,32,M,878628,EUR,899164800,M,26,26,True,1.0,1.0,,,,,1.0,1.0,,,15.0,2.0,6.4,1.0,0,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
11703892,away,SC Paderborn 07,Niclas Tibor Nadj,niclas-tibor-nadj,N. T. Nadj,M,,178,27,M,952259,EUR,977616000,M,40,40,True,5.0,2.0,1.0,,2.0,2.0,,3.0,,,15.0,11.0,6.5,5.0,0,,,1.0,2.0,3.0,3.0,,,1.0,1.0,1.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,
11703892,away,SC Paderborn 07,Marcel Hoffmeier,marcel-hoffmeier,M. Hoffmeier,D,33,180,54,M,930702,EUR,931996800,D,33,33,True,4.0,2.0,1.0,,2.0,2.0,,2.0,1.0,3.0,12.0,8.0,6.7,2.0,0,,,,,1.0,2.0,,,,2.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,
11703892,away,SC Paderborn 07,Felix Platte,felix-platte,F. Platte,F,,190,111,M,352264,EUR,823996800,F,36,36,True,7.0,1.0,1.0,,,,1.0,7.0,2.0,,12.0,14.0,6.8,8.0,0,,,2.0,2.0,3.0,4.0,1.0,1.0,,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11703892,away,SC Paderborn 07,Tobias Müller,tobias-muller,T. Müller,D,5,188,27,M,289203,EUR,773625600,D,15,15,True,3.0,2.0,,,2.0,2.0,,1.0,1.0,1.0,8.0,4.0,6.6,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11703892,away,SC Paderborn 07,Jannik Huth,jannik-huth,J. Huth,G,24,185,61,M,174341,EUR,766368000,G,21,21,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11703892,away,SC Paderborn 07,Maximilian Rohr,maximilian-rohr,M. Rohr,D,31,195,80,M,846398,EUR,804211200,D,31,31,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11703892,away,SC Paderborn 07,Marco Schuster,marco-schuster,M. Schuster,M,5,179,28,M,254165,EUR,813283200,M,6,6,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11703892,away,SC Paderborn 07,Max Kruse,max-kruse,M. Kruse,F,,181,271,M,26687,EUR,574732800,F,10,10,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
