match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_shotOffTarget,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_shotValueNormalized,stat_aerialLost,stat_outfielderBlock,stat_interceptionWon,stat_errorLeadToAShot,stat_fouls,stat_totalContest,stat_wonContest,stat_accurateCross,stat_blockedScoringAttempt,stat_totalOffside,stat_keyPass,stat_bigChanceCreated,player_sofascoreId,captain,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_penaltyConceded,stat_goals
14065168,home,VfB Stuttgart,Alexander Nübel,,,alexander-nubel,A. Nübel,G,33,193,2048,M,584722,EUR,844041600,G,33,33,False,47.0,27.0,27.0,8.0,0.0,22.0,26.0,5.0,21.0,1.0,2.0,1.0,15.0,1.0,1.0,4.0,1.0,5.0,1.0,1.0,1.0,90.0,63.0,5.9,21.0,0.00292894,97.801573220225,15.0,57.33,10.605,1.2561,0,-0.525,0.05,-0.04,-0.85,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065168,home,VfB Stuttgart,Josha Vagnoman,,,josha-vagnoman,J. Vagnoman,D,4,186,549,M,906278,EUR,976492800,D,4,4,False,24.0,19.0,,,0.0,14.0,15.0,5.0,9.0,1.0,3.0,1.0,,,,,,,,,,74.0,33.0,6.3,8.0,0.00255571,41.203289437881,6.0,18.06,8.085,,1,,-0.05,0.09,-0.08,,1.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0524,-0.04,,,,,,,,,,,,,,,,,,,
14065168,home,VfB Stuttgart,Ameen Al-Dakhil,Ameen,Al-Dakhil,al-dhakil,A. Al-Dakhil,D,2,185,567,M,1979970,EUR,1015372800,D,2,2,False,33.0,29.0,2.0,,0.0,25.0,28.0,4.0,5.0,2.0,3.0,7.0,3.0,,,,,,,,,90.0,47.0,5.5,6.0,0.00124597,74.447221836524,11.0,25.2,12.495,,0,,-0.06,0.04,-0.59,,,4.0,,,,,1.0,1.0,2.0,,,3.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,
14065168,home,VfB Stuttgart,Ramon Hendriks,,,ramon-hendriks,R. Hendriks,D,3,189,435,M,916943,EUR,995414400,D,3,3,False,50.0,44.0,2.0,1.0,0.0,37.0,40.0,7.0,10.0,1.0,4.0,5.0,4.0,,1.0,,,,,,,90.0,65.0,5.8,9.0,0.00404714,128.17760813981,17.0,41.265,14.385,,0,,-0.05,0.11,-0.74,,,,,,,,,,,,,,,4.0,,,2.0,2.0,,,,,,,,,,,,
14065168,home,VfB Stuttgart,Maximilian Mittelstädt,,,maximilian-mittelstadt,M. Mittelstädt,D,7,178,2368,M,788949,EUR,858643200,D,7,7,False,27.0,23.0,2.0,2.0,0.0,12.0,16.0,11.0,11.0,4.0,10.0,5.0,8.0,,3.0,,,,,,,90.0,53.0,6.4,8.0,0.00950823,94.141383509182,10.0,68.88,26.88,,2,,-0.07,0.08,-0.74,,4.0,3.0,2.0,,1.0,,3.0,1.0,,0.1244,-0.14,,,1.0,,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,
14065168,home,VfB Stuttgart,Chema Andrés,Chema Andrés,,chema-andres,C. Andrés,M,30,193,8497,M,1464641,EUR,1114387200,M,30,30,False,35.0,29.0,2.0,2.0,0.0,22.0,24.0,7.0,11.0,3.0,5.0,,4.0,,1.0,,,,,,,90.0,47.0,7.1,7.0,0.0230793,68.628645062386,11.0,6.93,7.875,,1,,0.19,0.08,0.57,,,3.0,,,1.0,1.0,2.0,2.0,,0.1809,-0.48,3.0,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,
14065168,home,VfB Stuttgart,Angelo Stiller,,,stiller-angelo,A. Stiller,M,6,183,7426,M,901882,EUR,986342400,M,6,6,False,66.0,57.0,3.0,1.0,0.0,39.0,41.0,18.0,25.0,,3.0,,8.0,,1.0,,,,,,,90.0,78.0,6.8,14.0,0.281156,118.15981568431,18.0,7.14,4.83,,0,,0.49,-0.27,-0.17,,3.0,5.0,,1.0,,,2.0,2.0,,,,2.0,,,,1.0,1.0,,1.0,,,1.0,1.0,,,,,,,
14065168,home,VfB Stuttgart,Nikolas Nartey,,,nartey-nikolas,N. Nartey,M,28,185,699,M,861981,EUR,951177600,M,28,28,False,15.0,14.0,,,0.0,8.0,8.0,6.0,7.0,,4.0,1.0,1.0,,2.0,,,,,,,61.0,25.0,6.9,3.0,0.229859,89.513168064699,9.0,-27.72,7.98,,1,,0.25,0.11,-0.05,,1.0,1.0,,,1.0,,,,2.0,0.0319,-0.1,1.0,,1.0,,,2.0,2.0,1.0,,1.0,2.0,,,,,,,,
14065168,home,VfB Stuttgart,Bilal El Khannouss,Bilal,El Khannouss,bilal-el-khannouss,B. E. Khannouss,M,11,180,25244,M,1126569,EUR,1084147200,M,11,11,False,34.0,29.0,1.0,1.0,0.0,15.0,16.0,14.0,18.0,1.0,2.0,,1.0,,,,,,,,,74.0,41.0,6.7,9.0,0.108304,28.069804425092,5.0,11.97,4.725,,1,,0.1,0.05,-0.05,,3.0,1.0,,,,,1.0,1.0,1.0,0.0529,0.0,1.0,,,,,,,1.0,1.0,,1.0,,bilalekns_34,,,,,,
14065168,home,VfB Stuttgart,Jamie Leweling,,,leweling-jamie,J. Leweling,M,18,184,1954,M,990201,EUR,983145600,M,18,18,False,20.0,14.0,4.0,1.0,0.0,8.0,11.0,6.0,9.0,1.0,6.0,2.0,1.0,,2.0,,,,,,,89.0,35.0,6.4,12.0,0.0925033,122.20251027437,15.0,55.125,13.335,,2,,0.28,0.15,-0.3,,1.0,4.0,,1.0,1.0,,,,3.0,0.0353,-0.29,1.0,,,,1.0,4.0,3.0,,1.0,,1.0,,,,,,,,
