match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_topSpeed,stat_kilometersCovered,stat_numberOfSprints,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_metersCoveredWalkingKm,stat_metersCoveredJoggingKm,stat_metersCoveredRunningKm,stat_metersCoveredHighSpeedRunningKm,stat_metersCoveredSprintingKm,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,player_firstName,player_lastName,stat_aerialWon,stat_challengeLost,stat_errorLeadToAShot,captain,stat_aerialLost,stat_outfielderBlock,stat_wasFouled,stat_fouls,stat_totalCross,stat_dispossessed,stat_blockedScoringAttempt,stat_hitWoodwork,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_totalOffside,stat_accurateCross,stat_bigChanceCreated,stat_goodHighClaim,stat_lastManTackle,stat_bigChanceMissed
14566738,home,Benfica,Anatoliy Trubin,anatoliy-trubin,A. Trubin,G,1,200,9685,M,anatoliytrubin81,966616,EUR,996624000,G,1,1,False,22.0,20.0,6.0,4.0,0.0,19.0,20.0,1.0,2.0,6.0,2.0,2.0,1.0,1.0,90.0,28.0,7.2,2.0,0.00022095,20.664,4.83118,0.0,0.6625,0,-0.2692,0.03,-0.02,-0.27,0.45,3.28,1.39,0.13,0.03,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566738,home,Benfica,Amar Dedić,amar-dedic,A. Dedić,D,17,180,5512,M,,1102791,EUR,1029628800,D,17,17,False,50.0,43.0,2.0,,0.0,19.0,21.0,24.0,29.0,8.0,,,,,90.0,76.0,6.6,11.0,0.0596541,31.284,10.97253,18.0,,1,,0.07,0.53,-0.46,,2.8,5.67,1.45,0.62,0.43,1.0,6.0,3.0,2.0,1.0,3.0,1.0,4.0,2.0,3.0,0.0265,1.0,-0.28,,,,,,,,,,,,,,,,,,,,,,,
14566738,home,Benfica,António Silva,antonio-silva,A. Silva,D,4,187,8185,M,antoniosilva.66,1006069,EUR,1067472000,D,4,4,False,42.0,36.0,8.0,4.0,0.0,22.0,24.0,14.0,18.0,2.0,,,,,90.0,53.0,6.7,6.0,0.0750299,30.06,10.37136,8.0,,0,,0.39,0.13,-0.59,,2.9,5.63,1.21,0.45,0.18,1.0,6.0,,,,6.0,1.0,3.0,1.0,,,1.0,,,,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,
14566738,home,Benfica,Nicolás Otamendi,nicolas-otamendi,N. Otamendi,D,30,183,18023,M,Notamendi30,74915,EUR,571622400,D,30,30,False,60.0,55.0,8.0,7.0,0.0,37.0,39.0,18.0,21.0,4.0,,,,,90.0,72.0,6.8,7.0,0.0128667,28.764,10.01101,7.0,,0,,0.19,0.27,-0.26,,3.14,4.78,1.38,0.57,0.14,6.0,5.0,,,,3.0,1.0,1.0,1.0,1.0,,,,,,4.0,1.0,,True,2.0,2.0,1.0,3.0,,,,,,,,,,,,,
14566738,home,Benfica,Samuel Dahl,dahl-samuel,S. Dahl,D,26,171,2240,M,,993101,EUR,1046736000,D,26,26,False,37.0,33.0,1.0,,0.0,10.0,12.0,23.0,25.0,3.0,,,,,90.0,55.0,5.4,15.0,0.02755,29.88,11.13083,22.0,,0,,-0.04,0.07,-0.54,,2.77,5.41,1.61,0.9,0.44,5.0,,1.0,,,,2.0,,,2.0,,,,,,,,,,1.0,,,2.0,6.0,1.0,,,,,,,,,,,
14566738,home,Benfica,Richard Ríos,richard-rios,R. Ríos,M,20,185,34402,M,richardrios,1015292,EUR,959904000,M,20,20,False,37.0,31.0,4.0,4.0,0.0,11.0,12.0,20.0,25.0,4.0,,,,,79.0,56.0,6.5,10.0,0.0291159,30.06,9.59996,9.0,,3,,0.14,0.3,-0.22,,2.4,4.81,1.61,0.58,0.21,8.0,4.0,2.0,1.0,2.0,2.0,,2.0,,1.0,0.1874,1.0,-0.39,,,,3.0,,,1.0,,1.0,1.0,,2.0,1.0,1.0,,,,,,,,,
14566738,home,Benfica,Enzo Barrenechea,enzo-barrenechea,E. Barrenechea,M,5,186,6540,M,,1087316,EUR,990489600,M,5,5,False,74.0,67.0,5.0,4.0,0.0,36.0,41.0,31.0,33.0,10.0,,,,,90.0,93.0,8.3,10.0,0.0375335,26.388,12.60024,5.0,,1,,0.35,0.12,-0.02,,2.43,6.82,2.58,0.7,0.08,6.0,8.0,2.0,1.0,,,3.0,4.0,2.0,,0.1313,,0.51,,,2.0,,,,3.0,,1.0,,,2.0,,,1.0,1.0,0.7078,,,,,,
14566738,home,Benfica,Fredrik Aursnes,fredrik-aursnes,F. Aursnes,M,8,179,4054,M,,228364,EUR,818553600,M,8,8,False,28.0,18.0,4.0,2.0,0.0,3.0,6.0,15.0,22.0,4.0,,,,,70.0,39.0,6.2,13.0,0.121526,27.324,8.99377,4.0,,1,,-0.07,0.02,-0.15,,2.0,4.69,1.65,0.56,0.1,2.0,1.0,,,,,1.0,1.0,1.0,3.0,0.0589,,-0.27,,,,1.0,,,1.0,,,,,,1.0,,,,,1.0,,,,,
14566738,home,Benfica,Georgiy Sudakov,georgiy-sudakov,G. Sudakov,M,10,177,6537,M,,1123925,EUR,1030838400,M,10,10,False,51.0,45.0,7.0,5.0,1.0,6.0,6.0,39.0,45.0,5.0,,,,,90.0,71.0,7.2,16.0,0.270785,27.432,12.21283,4.0,,2,,0.39,0.44,-0.18,,2.81,6.51,2.26,0.55,0.08,2.0,2.0,1.0,,,,,1.0,1.0,4.0,0.0847,2.0,-0.31,,,,,,,,,1.0,1.0,6.0,,1.0,,1.0,,0.362,,1.0,1.0,,,
14566738,home,Benfica,Andreas Schjelderup,andreas-schjelderup,A. Schjelderup,F,21,177,8929,M,andreasschjelderup,1100952,EUR,1086048000,M,21,21,False,27.0,24.0,2.0,1.0,0.0,5.0,5.0,19.0,22.0,6.0,,,,,70.0,38.0,6.8,8.0,0.128113,29.484,7.90277,8.0,,1,,0.28,0.44,-0.09,,2.32,3.6,1.23,0.57,0.18,7.0,3.0,3.0,1.0,,,,1.0,,1.0,0.02,2.0,-0.14,,,,,,,,,1.0,4.0,1.0,1.0,1.0,,,,,,,,,,
