match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_duelLost,stat_challengeLost,stat_totalContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_aerialLost,stat_blockedScoringAttempt,stat_totalCross,stat_dispossessed,stat_wonContest,stat_outfielderBlock,stat_keyPass,captain,stat_aerialWon,stat_unsuccessfulTouch,stat_shotOffTarget,stat_totalOffside,stat_accurateCross,stat_onTargetScoringAttempt,stat_goals,stat_errorLeadToAGoal,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceCreated,player_sofascoreId,stat_bigChanceMissed,stat_hitWoodwork
12388484,home,F.C. Hansa Rostock,Max Hagemoser,Max Hagemoser,,hagemoser-max,M. Hagemoser,G,30,190,25,M,1146249,EUR,1041897600,G,30,30,False,23.0,13.0,13.0,3.0,0.0,11.0,13.0,2.0,10.0,1.0,5.0,1.0,1.0,1.0,90.0,27.0,5.6,11.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12388484,home,F.C. Hansa Rostock,Ahmet Gürleyen,,,ahmet-gurleyen,A. Gürleyen,D,15,193,74,M,939699,EUR,925084800,D,15,15,False,26.0,22.0,5.0,2.0,0.0,13.0,13.0,9.0,13.0,4.0,1.0,1.0,,,90.0,42.0,6.0,5.0,0,5.0,1.0,1.0,4.0,3.0,3.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
12388484,home,F.C. Hansa Rostock,Damian Roßbach,,,damian-rossbach,D. Roßbach,D,,187,26,M,142116,EUR,730771200,D,4,4,False,26.0,18.0,8.0,4.0,0.0,14.0,20.0,4.0,6.0,1.0,1.0,,,,80.0,33.0,5.8,8.0,1,5.0,2.0,,2.0,,1.0,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
12388484,home,F.C. Hansa Rostock,Alexander Rossipal,,,alexander-rossipal,A. Rossipal,D,19,184,46,M,802863,EUR,834019200,D,21,21,False,27.0,14.0,7.0,1.0,0.0,11.0,15.0,3.0,13.0,4.0,5.0,1.0,,,90.0,43.0,5.7,17.0,0,5.0,2.0,1.0,3.0,2.0,2.0,,2.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
12388484,home,F.C. Hansa Rostock,Nico Neidhart,,,nico-neidhart,N. Neidhart,M,7,176,28,M,179209,EUR,780624000,M,7,7,False,16.0,11.0,4.0,2.0,0.0,6.0,7.0,5.0,10.0,,2.0,,,,72.0,25.0,6.6,8.0,0,2.0,1.0,,,1.0,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,
12388484,home,F.C. Hansa Rostock,Franz Pfanne,,,franz-pfanne,F. Pfanne,D,23,187,33,M,320063,EUR,787017600,M,23,23,False,15.0,11.0,1.0,,0.0,3.0,6.0,8.0,9.0,5.0,,,,,72.0,22.0,6.8,4.0,0,3.0,1.0,1.0,1.0,,3.0,2.0,1.0,1.0,,,,1.0,2.0,,True,1.0,,,,,,,,,,,,,,
12388484,home,F.C. Hansa Rostock,Marco Schuster,,,marco-schuster,M. Schuster,M,5,179,28,M,254165,EUR,813283200,M,5,5,False,12.0,9.0,,,0.0,3.0,4.0,6.0,10.0,4.0,1.0,,,,80.0,24.0,6.4,8.0,0,6.0,2.0,,2.0,,3.0,3.0,2.0,,,2.0,2.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,
12388484,home,F.C. Hansa Rostock,Kevin Schumacher,,,kevin-schumacher,K. Schumacher,M,13,182,19,M,844871,EUR,882921600,M,13,13,False,18.0,12.0,4.0,,0.0,9.0,11.0,3.0,11.0,4.0,2.0,1.0,,,90.0,47.0,6.5,14.0,1,5.0,,,4.0,3.0,2.0,2.0,3.0,2.0,,4.0,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,
12388484,home,F.C. Hansa Rostock,Nils Fröling,,,nils-froling,N. Fröling,M,16,180,107,M,932418,EUR,956188800,F,10,10,False,13.0,10.0,2.0,,0.0,6.0,8.0,4.0,5.0,5.0,2.0,1.0,,,54.0,26.0,6.9,8.0,1,5.0,,1.0,2.0,,3.0,2.0,2.0,2.0,,,1.0,1.0,,,,,3.0,1.0,,,,,,,,,,,,
12388484,home,F.C. Hansa Rostock,Cedric Harenbrock,,,cedric-harenbrock,C. Harenbrock,M,8,180,39,M,857916,EUR,892944000,F,8,8,False,29.0,18.0,3.0,,0.0,6.0,8.0,14.0,25.0,3.0,7.0,1.0,,,90.0,51.0,7.1,21.0,1,5.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,4.0,3.0,,2.0,3.0,,1.0,4.0,,,2.0,1.0,,,,,,,,,
