match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,captain,stat_aerialLost,stat_aerialWon,stat_dispossessed,stat_shotOffTarget,stat_interceptionWon,stat_totalOffside,stat_bigChanceCreated,player_firstName,player_lastName,stat_blockedScoringAttempt,stat_errorLeadToAShot,stat_goals,stat_accurateCross,stat_outfielderBlock,stat_savedShotsFromInsideTheBox,stat_punches,stat_goalAssist
10388293,home,Bayer 04 Leverkusen,Patrik Schick,patrik-schick,P. Schick,F,14,191,10655,M,280609,EUR,822441600,F,14,14,False,23.0,17.0,,,,1.0,17.0,23.0,2.0,,,,,90.0,34.0,6.6,11.0,0.3948,0.6811,0.0806101,3,,p_shicky,1.0,4.0,3.0,,,,1.0,1.0,1.0,,,4.0,1.0,,2.0,,4.0,2.0,,1.0,,,,,,1.0,,,,,,,
10388293,home,Bayer 04 Leverkusen,Piero Hincapié,piero-hincapie,P. Hincapié,D,5,184,31047,M,1002837,EUR,1010534400,D,3,3,True,13.0,8.0,2.0,,4.0,7.0,5.0,9.0,3.0,,,,,28.0,25.0,6.7,8.0,0.0,0.0,0.0785817,0,,pierohincapie,3.0,3.0,3.0,,1.0,1.0,,,,1.0,,1.0,,1.0,,,2.0,1.0,,,,,,,,,,,1.0,1.0,,,
10388293,home,Bayer 04 Leverkusen,Kerem Demirbay,kerem-demirbay,K. Demirbay,M,26,185,2108,M,142619,EUR,741657600,M,10,10,True,18.0,14.0,1.0,,4.0,4.0,11.0,18.0,2.0,,,,,28.0,31.0,6.8,11.0,0.0,0.0,0.797984,0,,,4.0,5.0,,,2.0,,,,,,,,,,2.0,,2.0,,1.0,,1.0,,2.0,,,,,,1.0,,,,
10388293,home,Bayer 04 Leverkusen,Amine Adli,amine-adli,A. Adli,F,21,174,17615,M,991478,EUR,957916800,F,21,21,True,8.0,5.0,,,2.0,5.0,3.0,4.0,4.0,,,,,28.0,20.0,6.6,7.0,0.0,0.0,0.0352355,0,,amine_ad10,1.0,2.0,3.0,,2.0,,,,,1.0,1.0,1.0,1.0,,,,,1.0,,,1.0,1.0,,,,,,,,,,,
10388293,home,Bayer 04 Leverkusen,Odilon Kossounou,odilon-kossounou,O. Kossounou,D,3,191,9920,M,973437,EUR,978566400,D,6,6,True,9.0,9.0,1.0,1.0,5.0,5.0,5.0,5.0,4.0,,,,,11.0,12.0,6.8,,0.0,0.0,0.0164334,0,,odilonkossounou,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,1.0,,,,
10388293,home,Bayer 04 Leverkusen,Joel Pohjanpalo,joel-pohjanpalo,J. Pohjanpalo,F,20,184,2712,M,137155,EUR,779414400,F,17,17,True,1.0,,1.0,,,,,1.0,1.0,,,,,11.0,1.0,6.5,1.0,0.0,0.0,0.0,0,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,
10388293,home,Bayer 04 Leverkusen,Niklas Lomb,niklas-lomb,N. Lomb,G,36,188,360,M,142471,EUR,743817600,G,36,36,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388293,home,Bayer 04 Leverkusen,Daley Sinkgraven,daley-sinkgraven,D. Sinkgraven,D,24,179,225,M,377206,EUR,804816000,D,22,22,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388293,home,Bayer 04 Leverkusen,Timothy Fosu-Mensah,timothy-fosu-mensah,T. Fosu-Mensah,D,,186,928,M,795260,EUR,883699200,D,24,24,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388293,home,Bayer 04 Leverkusen,Nadiem Amiri,nadiem-amiri,N. Amiri,M,10,180,2793,M,327755,EUR,846374400,M,11,11,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388293,away,FC Augsburg,Rafał Gikiewicz,rafal-gikiewicz,R. Gikiewicz,G,12,190,723,M,44938,EUR,562204800,G,1,1,False,41.0,21.0,38.0,18.0,3.0,4.0,18.0,37.0,14.0,1.0,9.0,,,90.0,56.0,8.8,20.0,0.0,0.0,0.00429628,0,1.3669,,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,8.0,1.0,
10388293,away,FC Augsburg,Robert Gumny,robert-gumny,R. Gumny,D,20,182,1253,M,834986,EUR,896918400,D,2,2,False,17.0,11.0,2.0,1.0,10.0,14.0,1.0,3.0,3.0,,,,,90.0,31.0,6.7,6.0,0.0,0.0,0.00023582,0,,,,4.0,5.0,1.0,,,,,8.0,1.0,1.0,,1.0,,,,3.0,3.0,,,2.0,,,,,,,,,,,,
10388293,away,FC Augsburg,Jeffrey Gouweleeuw,jeffrey-gouweleeuw,J. Gouweleeuw,D,6,187,229,M,146853,EUR,679104000,D,6,6,False,23.0,10.0,7.0,,8.0,12.0,2.0,11.0,8.0,,,,,90.0,37.0,6.7,14.0,0.0,0.0,0.00120622,0,,,,4.0,6.0,,1.0,,,,9.0,1.0,,,,1.0,,True,2.0,5.0,,,1.0,,,,,,,,,1.0,,,
10388293,away,FC Augsburg,Felix Uduokhai,felix-uduokhai,F. Uduokhai,D,14,193,1726,M,792142,EUR,873763200,D,19,19,False,16.0,8.0,5.0,,4.0,5.0,4.0,11.0,4.0,,,,,90.0,36.0,6.8,10.0,0.0,0.0,0.0026513,0,,,,4.0,2.0,1.0,,,,,8.0,,,1.0,,2.0,,,,2.0,1.0,,3.0,,,,,,,,,3.0,,,
10388293,away,FC Augsburg,Mads Pedersen,mads-pedersen,M. Pedersen,D,3,179,157,M,809219,EUR,841536000,M,3,3,False,16.0,13.0,1.0,,8.0,9.0,5.0,9.0,9.0,,,,,90.0,37.0,6.8,7.0,0.0,0.0,0.0259663,0,,,2.0,4.0,4.0,2.0,2.0,1.0,,,3.0,3.0,2.0,,,1.0,1.0,,,,,,2.0,,,,,,,,,,,,
10388293,away,FC Augsburg,Arne Maier,arne-maier,A. Maier,M,10,183,359,M,836706,EUR,915753600,M,10,10,False,30.0,22.0,2.0,1.0,7.0,8.0,15.0,24.0,7.0,,,,,88.0,45.0,6.4,18.0,0.0,0.0,0.113609,0,,,2.0,8.0,3.0,1.0,2.0,1.0,,,,2.0,1.0,4.0,,2.0,1.0,,1.0,,3.0,,,,,,,,,,,,,,
10388293,away,FC Augsburg,Carlos Gruezo,carlos-gruezo,C. Gruezo,M,11,172,502,M,155802,EUR,798249600,M,8,8,False,25.0,13.0,5.0,,6.0,14.0,7.0,11.0,7.0,,,,,90.0,35.0,6.6,13.0,0.0,0.0,0.00692459,0,,,,4.0,4.0,1.0,1.0,,,,,2.0,2.0,,1.0,2.0,,,,1.0,,,2.0,,,,,,,,,1.0,,,
10388293,away,FC Augsburg,Elvis Rexhbeçaj,elvis-rexhbecaj,E. Rexhbeçaj,M,8,178,483,M,842188,EUR,878342400,M,13,13,False,18.0,10.0,2.0,1.0,4.0,7.0,6.0,13.0,6.0,,,,,89.0,36.0,6.8,14.0,0.0421,0.0,0.0448089,1,,,2.0,6.0,7.0,2.0,,,,,1.0,5.0,4.0,3.0,1.0,3.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,,,
10388293,away,FC Augsburg,Iago Borduchi,iago,I. Borduchi,D,25,181,849,M,869644,EUR,859075200,M,22,22,False,16.0,10.0,3.0,1.0,1.0,1.0,9.0,17.0,3.0,,,,,65.0,35.0,6.5,14.0,0.0,0.0,0.0236376,0,,,2.0,3.0,1.0,,1.0,,,,,1.0,,2.0,,,,,2.0,,,,1.0,,,,,,,,,,,,
10388293,away,FC Augsburg,Ermedin Demirović,ermedin-demirovic,E. Demirović,F,9,184,5628,M,878081,EUR,890784000,F,9,9,False,12.0,8.0,,,3.0,5.0,5.0,8.0,1.0,,,,,65.0,25.0,7.5,8.0,0.0606,0.3234,0.300144,2,,e.demirovic29,1.0,6.0,6.0,,4.0,2.0,,2.0,,2.0,1.0,1.0,1.0,2.0,1.0,,2.0,1.0,,,,1.0,1.0,,,,,,,,,,1.0
10388293,away,FC Augsburg,Fredrik Jensen,fredrik-jensen,F. Jensen,M,97,183,325,M,846356,EUR,873763200,F,24,24,False,13.0,7.0,1.0,,2.0,4.0,5.0,10.0,1.0,,,,,65.0,22.0,7.0,11.0,0.2455,0.6623,0.0168488,1,,,1.0,4.0,2.0,,1.0,,,1.0,,,,2.0,1.0,,,,2.0,1.0,1.0,,,,,,,,,1.0,,1.0,,,
10388293,away,FC Augsburg,Daniel Caligiuri,daniel-caligiuri,D. Caligiuri,M,,182,214,,40253,EUR,569203200,M,20,20,True,14.0,7.0,2.0,1.0,1.0,3.0,6.0,11.0,3.0,,,,,25.0,25.0,6.3,9.0,0.0463,0.0,0.00819819,1,,,,3.0,1.0,1.0,,,,,1.0,,,1.0,1.0,,,,1.0,,1.0,,,,,,,1.0,,,,,,,
10388293,away,FC Augsburg,André Hahn,andre-hahn,A. Hahn,M,,185,43,,40326,EUR,650505600,M,28,28,True,7.0,2.0,,,,1.0,2.0,6.0,1.0,,,,,25.0,16.0,7.4,8.0,0.0453,0.407,0.00253868,1,,,,2.0,3.0,,,,,1.0,1.0,1.0,1.0,2.0,,,,,2.0,2.0,,,,,,,,,,1.0,,,,,
10388293,away,FC Augsburg,Florian Niederlechner,florian-niederlechner,F. Niederlechner,F,7,186,341,M,156146,EUR,656726400,F,7,7,True,7.0,2.0,1.0,,,,2.0,7.0,2.0,,,,,25.0,11.0,6.6,5.0,0.0,0.0,0.00100603,0,,,,2.0,3.0,,,,,,,2.0,,,,1.0,,,1.0,1.0,,,,1.0,,Florian,Niederlechner,,,,,,,,
10388293,away,FC Augsburg,Maximilian Bauer,maximilian-bauer,M. Bauer,D,5,189,96,M,940393,EUR,950054400,D,23,23,True,2.0,2.0,,,1.0,1.0,1.0,1.0,,,,,,10.0,6.0,6.8,,0.0,0.0,9.198e-05,0,,,,1.0,3.0,,,,,,3.0,,,,,1.0,,,,3.0,,,1.0,,,,,,,,,,,,
10388293,away,FC Augsburg,Ricardo Pepi,ricardo-pepi,R. Pepi,F,9,185,3729,M,986395,EUR,1042070400,F,18,18,True,2.0,,,,,,,2.0,,,,,,1.0,2.0,,2.0,0.0,0.0,0.0,0,,,,,2.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,
10388293,away,FC Augsburg,Daniel Klein,daniel-klein,D. Klein,G,25,192,165,M,930282,EUR,984441600,G,25,25,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388293,away,FC Augsburg,Felix Götze,felix-gotze,F. Götze,D,20,185,123,M,844131,EUR,887155200,D,31,31,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388293,away,FC Augsburg,Aaron Zehnter,aaron-zehnter,A. Zehnter,M,25,180,593,M,1127788,EUR,1099180800,D,42,42,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388293,away,FC Augsburg,Maurice Malone,maurice-malone,M. Malone,F,77,184,303,M,877845,EUR,966470400,F,37,37,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
