match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,captain,stat_dispossessed,stat_fouls,stat_blockedScoringAttempt,stat_outfielderBlock,stat_accurateCross,stat_totalOffside,stat_keyPass,player_firstName,player_lastName,player_sofascoreId,stat_challengeLost,stat_bigChanceCreated,stat_goals,stat_bigChanceMissed,stat_goalAssist,stat_errorLeadToAShot
11369912,home,Royal Antwerp FC,Jean Butez,jean-butez,J. Butez,G,1,188,1350,M,599114,EUR,802569600,G,1,1,False,47.0,37.0,17.0,7.0,34.0,36.0,3.0,11.0,2.0,7.0,3.0,4.0,90.0,56.0,7.8,11.0,0.00075977,0,0.4584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369912,home,Royal Antwerp FC,Jelle Bataille,jelle-bataille,J. Bataille,D,25,175,224,M,889387,EUR,927158400,D,34,34,False,28.0,21.0,1.0,,8.0,9.0,13.0,21.0,1.0,3.0,,,45.0,51.0,6.9,12.0,0.00728623,2,,2.0,1.0,2.0,3.0,6.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0559,0.1303,,,,,,,,,,,,,,,,,
11369912,home,Royal Antwerp FC,Toby Alderweireld,toby-alderweireld,T. Alderweireld,D,,186,1445,M,44575,EUR,604800000,D,23,23,False,83.0,60.0,26.0,14.0,40.0,44.0,20.0,40.0,6.0,4.0,,,90.0,96.0,7.2,27.0,0.0210563,0,,1.0,,2.0,2.0,4.0,,,,,,2.0,,1.0,,,,True,1.0,1.0,,,,,,,,,,,,,,
11369912,home,Royal Antwerp FC,Soumaila Coulibaly,soumaila-coulibaly,S. Coulibaly,D,44,190,1098,M,1001858,EUR,1066089600,D,44,44,False,71.0,65.0,8.0,6.0,43.0,44.0,22.0,27.0,4.0,4.0,,,90.0,86.0,8.0,6.0,0.00989587,3,,,,4.0,1.0,9.0,1.0,1.0,2.0,,,2.0,1.0,,2.0,0.1608,,,,1.0,1.0,1.0,,,,,,,,,,,,
11369912,home,Royal Antwerp FC,Owen Wijndal,owen-wijndal,O. Wijndal,D,5,174,794,M,836673,EUR,943747200,D,5,5,False,60.0,58.0,3.0,3.0,27.0,27.0,32.0,36.0,1.0,2.0,,,90.0,77.0,7.3,6.0,0.0640429,0,,3.0,1.0,,1.0,1.0,,,,,,,,2.0,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,
11369912,home,Royal Antwerp FC,Arthur Vermeeren,arthur-vermeeren,A. Vermeeren,M,18,180,4699,M,1149127,EUR,1107734400,M,48,48,False,42.0,38.0,2.0,1.0,19.0,21.0,19.0,22.0,2.0,1.0,,,90.0,51.0,6.8,7.0,0.0260972,0,,1.0,1.0,,4.0,2.0,1.0,,,,2.0,2.0,2.0,1.0,,,,,,,,,,,,Arthur Vermeeren,,arthurvermeeren,2.0,,,,,
11369912,home,Royal Antwerp FC,Alhassan Yusuf,alhassan-yusuf,A. Yusuf,M,80,175,917,M,943114,EUR,963878400,M,8,8,False,38.0,36.0,5.0,5.0,15.0,16.0,21.0,22.0,,3.0,,,66.0,40.0,6.9,2.0,0.0122821,1,,,2.0,2.0,2.0,3.0,,,1.0,,,1.0,1.0,,,0.0256,,,,,,,,,,,,,,,,,,
11369912,home,Royal Antwerp FC,Michel Ange Balikwisha,michel-ange-balikwisha,M. A. Balikwisha,M,10,177,4201,M,923969,EUR,989452800,M,10,10,False,35.0,27.0,,,7.0,7.0,22.0,34.0,,3.0,,,90.0,55.0,8.3,16.0,0.771545,2,,6.0,1.0,,4.0,4.0,3.0,2.0,,1.0,,1.0,1.0,2.0,1.0,0.4142,0.9218,,1.0,1.0,1.0,,2.0,1.0,5.0,,,,,2.0,1.0,,,
11369912,home,Royal Antwerp FC,Jürgen Ekkelenkamp,jurgen-ekkelenkamp,J. Ekkelenkamp,M,32,188,1195,M,904887,EUR,954892800,M,24,24,False,36.0,30.0,3.0,2.0,16.0,19.0,14.0,17.0,,2.0,,,89.0,45.0,6.6,8.0,0.00548294,3,,,,,,,,,1.0,,,,,2.0,,0.2335,,,,,2.0,,,,,,,,,,,1.0,,
11369912,home,Royal Antwerp FC,Chidera Ejuke,chidera-ejuke,C. Ejuke,M,21,176,3126,M,875890,EUR,883699200,M,19,19,False,58.0,55.0,6.0,5.0,12.0,12.0,44.0,48.0,1.0,5.0,,,74.0,86.0,8.1,14.0,0.412241,3,,2.0,,1.0,10.0,8.0,10.0,5.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.091,0.0474,,2.0,2.0,,,1.0,,5.0,,,,1.0,,,,,
