match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_dispossessed,stat_outfielderBlock,stat_blockedScoringAttempt,stat_expectedGoals,stat_bigChanceMissed,stat_shotOffTarget,captain,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoalsOnTarget,stat_goals,stat_punches,stat_hitWoodwork
12499644,home,Borussia M'gladbach,Moritz Nicolas,moritz-nicolas,M. Nicolas,G,33,193,411,M,578166,EUR,877392000,G,33,33,False,41.0,36.0,10.0,5.0,0.0,35.0,38.0,1.0,3.0,1.0,11.0,1.0,2.0,2.0,2.0,90.0,52.0,7.2,5.0,0.0003713,0,0.9194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499644,home,Borussia M'gladbach,Joseph Scally,scally-joseph,J. Scally,D,29,184,1087,M,1002920,EUR,1041292800,D,29,29,False,72.0,62.0,5.0,2.0,0.0,43.0,49.0,21.0,29.0,4.0,,,,,,90.0,112.0,7.6,18.0,0.125144,0,,6.0,2.0,1.0,3.0,4.0,8.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,
12499644,home,Borussia M'gladbach,Ko Itakura,ko-itakura,K. Itakura,D,4,189,3073,M,790989,EUR,854323200,D,3,3,False,105.0,96.0,6.0,1.0,0.0,82.0,86.0,14.0,19.0,5.0,,,,,,90.0,118.0,7.1,11.0,0.00669477,0,,,,,3.0,2.0,7.0,,,,,1.0,3.0,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,
12499644,home,Borussia M'gladbach,Nico Elvedi,nico-elvedi,N. Elvedi,D,30,188,1059,M,282229,EUR,844041600,D,30,30,False,84.0,76.0,3.0,2.0,0.0,57.0,62.0,19.0,22.0,4.0,4.0,,,,,90.0,95.0,7.5,9.0,0.0142093,0,,,,2.0,2.0,2.0,4.0,,,,,1.0,1.0,1.0,1.0,2.0,,,,,,1.0,,,,,,,,,,,
12499644,home,Borussia M'gladbach,Luca Netz,netz-luca,L. Netz,D,25,180,641,M,979144,EUR,1052956800,D,20,20,False,46.0,38.0,3.0,1.0,0.0,18.0,24.0,20.0,22.0,1.0,1.0,,,,,90.0,63.0,7.1,15.0,0.149794,1,,,,,2.0,2.0,3.0,,1.0,,1.0,,1.0,,4.0,,1.0,1.0,,,,,1.0,0.124,,,,,,,,,
12499644,home,Borussia M'gladbach,Philipp Sander,philipp-sander,P. Sander,M,16,185,246,M,939880,EUR,888019200,M,16,16,False,43.0,35.0,6.0,1.0,0.0,22.0,26.0,14.0,18.0,2.0,6.0,,,,,76.0,57.0,6.7,10.0,0.179408,1,,1.0,1.0,2.0,3.0,3.0,7.0,,1.0,,,1.0,3.0,1.0,1.0,1.0,,1.0,,,,,,0.1835,1.0,1.0,,,,,,,
12499644,home,Borussia M'gladbach,Julian Weigl,julian-weigl,J. Weigl,M,5,186,1190,M,237068,EUR,810518400,M,8,8,False,86.0,73.0,9.0,4.0,0.0,38.0,43.0,35.0,44.0,2.0,6.0,,,,,90.0,102.0,7.3,15.0,0.0271775,0,,1.0,,1.0,3.0,1.0,9.0,,,,,,5.0,2.0,1.0,1.0,,,,,,,,,,,True,,,,,,
12499644,home,Borussia M'gladbach,Nathan N'Goumou,nathan-ngoumou,N. Ngoumou,M,19,182,657,M,962409,EUR,952992000,M,19,19,False,20.0,16.0,1.0,,0.0,3.0,5.0,13.0,17.0,,2.0,,,,,76.0,33.0,6.8,7.0,0.0165811,1,,2.0,,1.0,,4.0,3.0,2.0,1.0,,,,1.0,1.0,,2.0,,,,,,,,0.0317,,,,1.0,1.0,0.0195,,,
12499644,home,Borussia M'gladbach,Kevin Stöger,kevin-stoger,K. Stöger,M,7,175,715,M,95381,EUR,746409600,M,7,7,False,36.0,25.0,5.0,1.0,0.0,11.0,15.0,15.0,23.0,3.0,1.0,,,,,72.0,56.0,6.4,17.0,0.125152,1,,2.0,1.0,2.0,,6.0,2.0,,3.0,,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,0.2122,1.0,1.0,,,,,,,
12499644,home,Borussia M'gladbach,Alassane Pléa,alassane-plea,A. Pléa,M,14,180,1816,M,192308,EUR,731721600,M,14,14,False,30.0,23.0,2.0,2.0,0.0,3.0,6.0,20.0,27.0,,,,,,,89.0,46.0,6.7,15.0,0.0429649,1,,3.0,,3.0,,6.0,3.0,,4.0,2.0,,,,,1.0,1.0,1.0,1.0,,,,,1.0,0.0857,,,,,1.0,,,,
