match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,captain,stat_aerialWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_fouls,player_firstName,player_lastName,stat_bigChanceMissed,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,player_sofascoreId,stat_errorLeadToAShot,stat_totalOffside
14573115,home,FC Lausanne-Sport,Karlo Letica,karlo-letica,K. Letica,G,25,201.0,508,M,827372,EUR,855619200,G,25,25,False,26.0,17.0,15.0,6.0,0.0,11.0,11.0,6.0,15.0,2.0,6.0,2.0,1.0,3.0,4.0,90.0,36.0,8.2,9.0,0.00244458,68.94171584482,8.0,29.82,8.085,0.838,0,0.6281,0.11,-0.02,0.28,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573115,home,FC Lausanne-Sport,Brandon Soppy,brandon-soppy,B. Soppy,M,2,181.0,439,M,963211,EUR,1014249600,D,2,2,False,41.0,33.0,3.0,1.0,0.0,21.0,22.0,12.0,19.0,5.0,4.0,3.0,,,,90.0,59.0,7.2,12.0,0.0142808,97.303750278028,14.0,19.425,18.165,,1,,0.21,0.06,0.21,,1.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0191,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
14573115,home,FC Lausanne-Sport,Kevin Mouanga,kevin-mouanga,K. Mouanga,D,14,191.0,118,M,962404,EUR,964396800,D,14,14,False,54.0,47.0,11.0,6.0,0.0,34.0,39.0,13.0,15.0,6.0,5.0,,,,,90.0,73.0,7.4,9.0,0.00772229,203.15805119146,24.0,48.405,14.7,,1,,0.05,0.26,0.38,,2.0,6.0,1.0,1.0,2.0,1.0,1.0,0.0272,,-0.04,True,3.0,1.0,1.0,1.0,10.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,
14573115,home,FC Lausanne-Sport,Abdou Karim Sow,abdou-karim-sow,A. K. Sow,D,71,194.0,147,M,1127855,EUR,1053561600,D,71,71,False,64.0,58.0,8.0,5.0,0.0,41.0,43.0,17.0,21.0,3.0,6.0,,,,,90.0,76.0,7.4,6.0,0.00380399,256.36372367454,33.0,25.095,24.465,,1,,0.12,0.15,0.55,,1.0,3.0,,1.0,1.0,,,0.2046,,-0.53,,2.0,,,,8.0,1.0,,2.0,,,1.0,,,,,,,,,,,,,
14573115,home,FC Lausanne-Sport,Sekou Fofana,sekou-fofana,S. Fofana,D,93,178.0,134,M,1510503,EUR,1048550400,D,93,93,False,57.0,45.0,5.0,1.0,0.0,27.0,30.0,18.0,27.0,4.0,8.0,3.0,,,,86.0,89.0,7.7,25.0,0.278568,195.35186061005,22.0,142.695,29.925,,1,,0.56,0.27,0.18,,1.0,2.0,,,1.0,,1.0,0.0692,2.0,-0.28,,,,1.0,,1.0,,,,,,,11.0,2.0,1.0,1.0,,,,,,,,,
14573115,home,FC Lausanne-Sport,Gabriel Sigua,sigua-gabriel,G. Sigua,M,38,191.0,705,M,1153198,EUR,1120089600,M,38,38,False,17.0,15.0,1.0,,0.0,9.0,11.0,6.0,6.0,2.0,5.0,,,,,70.0,30.0,7.5,7.0,0.101997,126.22998370947,13.0,-0.21000000000004,21.42,,1,,0.05,-0.57,0.13,,,4.0,,,1.0,,1.0,0.1404,1.0,0.51,,,,2.0,1.0,1.0,,1.0,3.0,Gabriel Sigua,,,4.0,1.0,1.0,,1.0,1.0,0.2088,,,,,,
14573115,home,FC Lausanne-Sport,Jamie Roche,roche-jamie,J. Roche,M,8,191.0,132,M,1021938,EUR,986428800,M,8,8,False,51.0,39.0,7.0,2.0,0.0,24.0,27.0,15.0,24.0,8.0,2.0,1.0,,,,90.0,74.0,7.5,12.0,0.0275937,93.300557616939,15.0,4.62,7.455,,3,,0.27,0.02,0.41,,1.0,2.0,,1.0,4.0,1.0,,0.0991,2.0,0.01,,3.0,,1.0,1.0,4.0,3.0,1.0,1.0,,,,1.0,1.0,,2.0,,,,,,,,,
14573115,home,FC Lausanne-Sport,Nathan Butler-Oyedeji,butler-oyedeji-nathan,N. Butler-Oyedeji,F,11,177.0,1636,M,998835,EUR,1041638400,M,11,11,False,31.0,26.0,2.0,,0.0,14.0,15.0,12.0,16.0,7.0,4.0,1.0,,,,79.0,50.0,7.2,9.0,0.0102994,213.27670662693,19.0,14.49,22.995,,2,,-0.2,0.67,0.2,,1.0,5.0,1.0,1.0,2.0,1.0,,0.1174,1.0,-0.42,,1.0,2.0,4.0,3.0,2.0,1.0,1.0,,,,,1.0,,,,1.0,,0.5587,,,,,,
14573115,home,FC Lausanne-Sport,Beyatt Lekoueiry,beyatt-lekweiry,B. Lekoueiry,M,27,171.0,1257,M,1169719,EUR,1113177600,M,27,27,False,41.0,35.0,2.0,1.0,0.0,10.0,12.0,25.0,29.0,8.0,4.0,1.0,,,,90.0,67.0,7.5,14.0,0.130617,274.23785506781,30.0,104.16,28.875,,4,,0.49,0.54,-0.12,,1.0,9.0,3.0,2.0,3.0,1.0,3.0,0.3091,2.0,0.0,,1.0,2.0,6.0,3.0,,,,,,,,,,,1.0,1.0,,0.4565,,,,,,
14573115,home,FC Lausanne-Sport,Thelonius Bair,bair-thelonius,T. Bair,F,9,191.0,416,M,936848,EUR,935712000,F,9,9,False,23.0,14.0,1.0,,0.0,2.0,5.0,12.0,18.0,5.0,,,,,,90.0,31.0,6.7,13.0,0.0267514,57.587630970984,5.0,38.745,15.645,,2,,-0.05,0.15,-0.03,,2.0,5.0,1.0,,,,2.0,0.3501,,0.03,,5.0,,2.0,,1.0,,,,,,1.0,,,,,2.0,,0.4301,,,,,,
