match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_keeperSaveValue,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_outfielderBlock,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_shotValueNormalized,stat_lastManTackle,stat_wonTackle,stat_blockedScoringAttempt,stat_interceptionWon,captain,stat_onTargetScoringAttempt,stat_totalOffside,stat_goals,stat_bigChanceCreated
14425839,home,Stoke City,Jack Bonham,jack-bonham,J. Bonham,G,1,192.0,34,M,94665,EUR,747964800,G,13,13,False,37.0,32.0,9.0,4.0,0.0,31.0,33.0,1.0,4.0,4.0,4.0,1.0,1.0,1.0,3.0,3.0,90.0,46.0,5.9,5.0,0.0866,0,0.05,0.0,-0.33,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14425839,home,Stoke City,Jaden Mears,jaden-mears,J. Mears,D,57,,17,M,1479680,EUR,1146441600,D,57,57,False,51.0,32.0,10.0,1.0,0.0,16.0,23.0,16.0,28.0,3.0,1.0,,,,,,90.0,98.0,6.2,33.0,,1,0.21,0.0,-0.4,,Jaden,Mears,5.0,1.0,1.0,2.0,8.0,8.0,1.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,0.01,,,,,,,,,
14425839,home,Stoke City,Ashley Phillips,ashley-phillips,A. Phillips,D,26,192.0,1100,M,1134744,EUR,1119744000,D,26,26,False,72.0,65.0,3.0,,0.0,52.0,53.0,13.0,19.0,6.0,6.0,,,,,,90.0,82.0,6.6,7.0,,0,0.01,0.22,0.39,,,,,,2.0,,2.0,1.0,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,
14425839,home,Stoke City,Maksym Talovierov,maksym-talovierov,M. Talovierov,D,40,195.0,1198,M,990355,EUR,962150400,D,40,40,False,47.0,38.0,4.0,1.0,0.0,29.0,36.0,9.0,11.0,5.0,4.0,,,,,,63.0,58.0,6.2,9.0,,1,-0.06,0.05,-0.39,,,,,,2.0,2.0,3.0,5.0,1.0,,,,,1.0,2.0,,1.0,,,0.03,,,1.0,,,,,,
14425839,home,Stoke City,Eric Bocat,eric-bocat,E. Bocat,D,17,182.0,70,M,1017684,EUR,932083200,D,17,17,False,60.0,45.0,8.0,2.0,0.0,21.0,26.0,24.0,34.0,6.0,4.0,,,,,,90.0,95.0,6.7,23.0,,1,0.29,0.08,-0.49,,,,7.0,2.0,1.0,7.0,2.0,9.0,,,1.0,,,,2.0,2.0,,,1.0,-0.07,,2.0,1.0,1.0,,,,,
14425839,home,Stoke City,Ben Pearson,ben-pearson,B. Pearson,M,4,174.0,72,M,190857,EUR,789177600,M,4,4,False,41.0,40.0,1.0,1.0,0.0,23.0,23.0,17.0,18.0,3.0,1.0,,,,,,72.0,51.0,6.7,3.0,,0,0.1,0.02,-0.04,,,,,,2.0,2.0,4.0,4.0,,,1.0,,,,1.0,,1.0,1.0,1.0,,,,,1.0,True,,,,
14425839,home,Stoke City,Bosun Lawal,lawal-mohammed-olabosun,B. Lawal,D,18,193.0,231,M,1005710,EUR,1054252800,M,18,18,False,29.0,26.0,4.0,3.0,0.0,15.0,16.0,11.0,13.0,3.0,3.0,,,,,,63.0,41.0,6.5,7.0,,0,-0.05,0.11,-0.11,,,,,,2.0,,5.0,4.0,,2.0,1.0,1.0,,,1.0,2.0,2.0,1.0,,,,,,,,,,,
14425839,home,Stoke City,Favour Fawunmi,favour-fawunmi,F. Fawunmi,F,19,,42,M,1479687,EUR,1146009600,M,56,56,False,12.0,10.0,1.0,,0.0,5.0,6.0,5.0,6.0,1.0,2.0,,,,,,90.0,33.0,6.3,11.0,,1,0.04,0.07,-0.15,,,,2.0,,1.0,,6.0,5.0,,2.0,4.0,2.0,1.0,,2.0,2.0,1.0,1.0,,-0.17,,1.0,,,,,,,
14425839,home,Stoke City,Jamie Donley,jamie-donley,J. Donley,M,33,183.0,1428,M,1150934,EUR,1104710400,M,14,14,False,30.0,23.0,2.0,1.0,0.0,15.0,16.0,8.0,14.0,1.0,6.0,,,,,,90.0,54.0,6.4,17.0,,3,0.11,0.14,-0.14,,Jamie Donley,,4.0,1.0,1.0,,6.0,5.0,,4.0,1.0,1.0,1.0,,2.0,3.0,2.0,1.0,2.0,-0.18,,1.0,1.0,,,1.0,1.0,,
14425839,home,Stoke City,Chinonso Chibueze,chinonso-chibueze,C. Chibueze,F,10,,34,M,1403044,EUR,1138406400,M,58,58,False,23.0,18.0,,,0.0,8.0,10.0,10.0,13.0,,,,,,,,90.0,36.0,6.1,11.0,,1,-0.15,0.01,-0.18,,Chinonso Chibueze,,2.0,,,2.0,4.0,3.0,,1.0,2.0,,,,,1.0,1.0,1.0,1.0,-0.52,,,1.0,1.0,,,,,
14425839,home,Stoke City,Róbert Boženík,robert-bozenik,R. Boženík,F,11,188.0,1031,M,912033,EUR,942883200,F,11,11,False,16.0,11.0,,,0.0,4.0,6.0,7.0,10.0,1.0,3.0,,,,,,90.0,37.0,6.1,13.0,,4,0.02,0.08,0.17,,,,,,5.0,4.0,13.0,7.0,,3.0,1.0,1.0,1.0,,1.0,5.0,1.0,6.0,1.0,-0.24,,1.0,2.0,1.0,,1.0,1.0,,
14425839,home,Stoke City,Ben Gibson,ben-gibson,B. Gibson,D,23,185.0,90,M,115432,EUR,727056000,D,23,23,True,35.0,32.0,5.0,3.0,0.0,19.0,19.0,13.0,16.0,1.0,4.0,,,,,,27.0,38.0,7.0,3.0,,0,0.1,0.03,0.19,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,
14425839,home,Stoke City,Tatsuki Seko,tatsuki-seko,T. Seko,M,12,175.0,348,M,1020071,EUR,882748800,M,12,12,True,23.0,19.0,1.0,,0.0,8.0,8.0,11.0,15.0,,2.0,,,,,,27.0,26.0,6.7,5.0,,1,0.09,0.05,0.15,,,,,,1.0,,2.0,1.0,,1.0,,,,,1.0,,,,1.0,-0.04,,1.0,1.0,,,,,,
14425839,home,Stoke City,William Smith,william-smith,W. Smith,M,46,,11,M,1197295,EUR,1133308800,M,46,46,True,7.0,5.0,3.0,1.0,0.0,3.0,4.0,2.0,3.0,2.0,2.0,,,,,,18.0,14.0,6.8,4.0,,0,-0.04,0.02,0.3,,William,Smith,,,,,1.0,1.0,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,
14425839,home,Stoke City,Frank Fielding,frank-fielding,F. Fielding,G,34,185.0,17,M,26910,EUR,576115200,G,34,34,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14425839,home,Stoke City,Junior Tchamadeu,junior-tchamadeu,J. Tchamadeu,D,22,180.0,2280,M,1093070,EUR,1072051200,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,Junior Tchamadeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14425839,home,Stoke City,Jun-Ho Bae,bae-jun-ho,B. Jun-Ho,M,10,180.0,1965,M,1185869,EUR,1061424000,M,10,10,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
