match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,captain,stat_totalCross,stat_accurateCross,stat_duelLost,stat_dispossessed,stat_outfielderBlock,stat_totalTackle,stat_wasFouled,stat_fouls,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,stat_shotOffTarget,stat_interceptionWon,stat_wonTackle,stat_expectedGoals,stat_shotValueNormalized,stat_aerialLost,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_challengeLost,stat_totalContest,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_wonContest,player_sofascoreId,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_totalOffside
14109788,home,Başakşehir FK,Muhammed Şengezer,muhammed-sengezer,M. Şengezer,G,16,185.0,464,M,827418,EUR,852422400,G,16,16,False,38.0,32.0,9.0,3.0,0.0,31.0,32.0,1.0,6.0,1.0,1.0,2.0,8.0,2.0,5.0,1.0,90.0,49.0,6.4,6.0,0.00843903,95.57928478784,16.0,54.367630955363,0.391,0,-1.4358,0.1,0.01,-0.2,-0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109788,home,Başakşehir FK,Ömer Ali Şahiner,omer-ali-sahiner,Ö. A. Şahiner,D,42,175.0,88,M,103912,EUR,694310400,D,42,42,False,23.0,16.0,3.0,1.0,0.0,12.0,15.0,4.0,8.0,,2.0,1.0,1.0,,,,79.0,40.0,6.4,9.0,0.146147,63.417105660524,7.0,24.043337971042,,0,,0.19,0.07,-0.25,,True,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,15.490221677936,41.697934982406,2.0,2.0,,,,,,,,,,,,,,,,,,,
14109788,home,Başakşehir FK,Léo Duarte,leo-duarte,L. Duarte,D,5,183.0,505,M,839982,EUR,837561600,D,5,5,False,63.0,58.0,6.0,3.0,0.0,40.0,41.0,18.0,22.0,4.0,5.0,2.0,2.0,,,,90.0,70.0,6.7,6.0,0.00936664,226.89716456398,28.0,140.18137621612,,1,,0.1,0.17,-0.28,,,1.0,,1.0,,,1.0,,1.0,,,,,1.0,1.0,1.0,0.1033,-0.35,,,,,,,,,,,,,,
14109788,home,Başakşehir FK,Jerome Opoku,opoku-jerome,J. Opoku,D,3,194.0,1395,M,920514,EUR,908323200,D,3,3,False,81.0,76.0,,,0.0,58.0,60.0,18.0,21.0,3.0,3.0,6.0,2.0,,,,90.0,93.0,6.7,7.0,0.00504803,286.73565679876,28.0,188.76008714701,,0,,0.1,0.11,-0.06,,,,,3.0,,2.0,,,2.0,26.818050650445,78.605485502597,3.0,,,,,,,1.0,2.0,,,,,,,,,,,,
14109788,home,Başakşehir FK,Christopher Operi,christopher-operi,C. Operi,D,21,182.0,1314,M,858977,EUR,862272000,D,21,21,False,52.0,45.0,4.0,3.0,1.0,17.0,18.0,28.0,34.0,,1.0,2.0,8.0,,,,90.0,83.0,7.1,13.0,0.234786,165.64994123817,19.0,98.446050029396,,1,,0.44,0.28,-0.23,,,4.0,,4.0,,2.0,1.0,,2.0,25.189061260093,29.163117545969,1.0,1.0,,4.0,1.0,0.0335,-0.1,,,,,1.0,1.0,1.0,1.0,,,,,,
14109788,home,Başakşehir FK,Olivier Kemen,olivier-kemen,O. Kemen,M,8,177.0,827,M,280447,EUR,837820800,M,8,8,False,45.0,37.0,6.0,3.0,0.0,20.0,22.0,17.0,23.0,,6.0,,2.0,,,,90.0,58.0,6.9,10.0,0.0153624,257.66826485145,18.0,159.21179002798,,1,,-0.11,0.33,-0.09,,,,,3.0,,,3.0,3.0,1.0,43.921126404425,133.83700668384,5.0,,,,2.0,0.0398,0.01,,1.0,,,1.0,1.0,,1.0,,,,,,
14109788,home,Başakşehir FK,Umut Güneş,umut-gunes,U. Güneş,M,20,177.0,131,M,876782,EUR,953164800,M,20,20,False,58.0,54.0,4.0,1.0,0.0,32.0,32.0,22.0,26.0,,2.0,,8.0,,,,73.0,65.0,6.4,7.0,0.0112404,200.14624790698,25.0,121.42780795091,,1,,0.01,0.23,-0.1,,,,,5.0,2.0,,1.0,,2.0,19.753978507121,56.298223500521,3.0,,1.0,1.0,,0.0212,-0.04,,,,,,2.0,,,1.0,,,,,
14109788,home,Başakşehir FK,Abbosbek Fayzullaev,fayzullaev-abbosbek,A. Fayzullaev,M,11,172.0,31162,M,1118429,EUR,1065139200,M,11,11,False,18.0,16.0,1.0,1.0,0.0,6.0,6.0,10.0,12.0,,4.0,,4.0,,,,63.0,33.0,6.6,10.0,0.10553,93.776773710137,11.0,11.518390134096,,2,,0.1,0.12,-0.09,,,5.0,1.0,4.0,,,1.0,2.0,2.0,,,,1.0,1.0,,1.0,0.2209,-0.28,,3.0,,,1.0,2.0,,,1.0,abbos,1.0,0.1214,,
14109788,home,Başakşehir FK,Eldor Shomurodov,shomurodov-eldor,E. Shomurodov,F,14,190.0,32386,M,791355,EUR,804384000,M,14,14,False,25.0,18.0,3.0,2.0,0.0,5.0,7.0,13.0,18.0,,1.0,,2.0,,,,90.0,36.0,7.3,12.0,0.0225449,150.40133556896,14.0,33.962048949509,,1,,-0.22,0.22,-0.15,,,2.0,1.0,2.0,1.0,,,1.0,,21.512947050203,39.651596181952,2.0,,,1.0,,0.6289,0.51,,3.0,,,1.0,,,,,,1.0,0.5408,1.0,
14109788,home,Başakşehir FK,Amine Harit,amine-harit,A. Harit,M,25,179.0,11354,M,827522,EUR,866592000,M,25,25,False,43.0,41.0,1.0,1.0,0.0,16.0,16.0,25.0,27.0,,5.0,,4.0,,,,72.0,56.0,6.8,9.0,0.0791235,200.34714179791,21.0,90.711765244578,,1,,0.28,0.31,-0.1,,,1.0,,5.0,1.0,,2.0,2.0,2.0,22.244132379845,89.096132959195,5.0,2.0,,,,0.1229,-0.14,,3.0,,,,3.0,,,1.0,amineharit,1.0,0.1438,,
