match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_keeperSaveValue,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_shotOffTarget,stat_totalClearance,stat_totalTackle,stat_wasFouled,stat_fouls,stat_shotValueNormalized,player_firstName,player_lastName,stat_interceptionWon,stat_wonTackle,stat_challengeLost,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_goals,stat_unsuccessfulTouch,stat_dispossessed,stat_penaltyWon,player_sofascoreId,stat_keyPass,stat_accurateCross,captain,stat_bigChanceMissed,stat_hitWoodwork,stat_penaltyMiss,stat_bigChanceCreated,stat_penaltyFaced,stat_outfielderBlock,stat_penaltyConceded,stat_totalOffside
14425852,home,Wolverhampton,Sam Johnstone,sam-johnstone,S. Johnstone,G,31,193,601,M,98427,EUR,733017600,G,31,31,False,27.0,16.0,16.0,5.0,0.0,15.0,15.0,1.0,12.0,4.0,2.0,2.0,1.0,1.0,90.0,32.0,6.3,11.0,0.2695,0,0.04,-0.02,-0.2,-0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14425852,home,Wolverhampton,Yerson Mosquera,yerson-mosquera,Y. Mosquera,D,15,188,3197,M,1014835,EUR,988761600,D,15,15,False,53.0,44.0,3.0,,0.0,32.0,33.0,12.0,20.0,4.0,,,,,72.0,60.0,6.5,10.0,,1,0.15,0.1,-0.32,,1.0,1.0,2.0,4.0,4.0,1.0,2.0,1.0,1.0,3.0,-0.04,,,,,,,,,,,,,,,,,,,,,,,,,
14425852,home,Wolverhampton,Emmanuel Agbadou,emmanuel-agbadou,E. Agbadou,D,12,192,3307,M,1013842,EUR,866505600,D,12,12,False,64.0,57.0,10.0,5.0,0.0,40.0,42.0,17.0,22.0,3.0,,,,,90.0,73.0,6.4,7.0,,0,0.09,0.08,-0.24,,,1.0,2.0,3.0,3.0,,6.0,1.0,,3.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
14425852,home,Wolverhampton,Santiago Bueno,santiago-bueno,S. Bueno,D,4,189,1181,M,846308,EUR,910569600,D,4,4,False,64.0,62.0,3.0,2.0,0.0,37.0,38.0,25.0,26.0,7.0,,,,,90.0,76.0,6.3,2.0,,1,0.09,0.08,-0.33,,,2.0,1.0,4.0,4.0,,4.0,2.0,,1.0,-0.19,,,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
14425852,home,Wolverhampton,Rodrigo Gomes,gomes-rodrigo,R. Gomes,M,21,171,1200,M,1006073,EUR,1057536000,M,21,21,False,11.0,10.0,,,0.0,3.0,3.0,7.0,8.0,2.0,,,,,72.0,32.0,6.9,8.0,,1,-0.1,0.0,-0.09,,,,1.0,,2.0,,1.0,1.0,,,0.33,,,2.0,1.0,,,,,1.0,1.0,4.0,,,,,,,,,,,,,,
14425852,home,Wolverhampton,Jean-Ricner Bellegarde,jean-ricner-bellegarde,J.-R. Bellegarde,M,27,170,29821,M,845273,EUR,898905600,M,27,27,False,29.0,25.0,2.0,,0.0,10.0,11.0,15.0,18.0,4.0,,,,,73.0,43.0,6.9,10.0,,1,0.05,0.01,-0.14,,1.0,1.0,1.0,6.0,5.0,1.0,2.0,2.0,1.0,2.0,-0.07,,,,,1.0,2.0,1.0,,,,3.0,1.0,1.0,,,,,,,,,,,,
14425852,home,Wolverhampton,André,andre,André,M,7,176,9120,M,1035996,EUR,995241600,M,7,7,False,37.0,33.0,3.0,2.0,0.0,9.0,10.0,24.0,27.0,7.0,,,,,90.0,51.0,7.1,8.0,,1,0.33,0.13,0.14,,1.0,,1.0,4.0,7.0,,,2.0,1.0,1.0,-0.09,André,,,1.0,,4.0,3.0,,1.0,,,2.0,,Andre7,2.0,,,,,,,,,,
14425852,home,Wolverhampton,Hugo Bueno,hugo-bueno,H. Bueno,D,3,180,796,M,1013928,EUR,1032307200,M,3,3,False,47.0,39.0,2.0,1.0,0.0,14.0,17.0,25.0,30.0,3.0,,,,,90.0,84.0,7.0,20.0,,0,0.21,0.24,-0.05,,10.0,1.0,1.0,3.0,6.0,,4.0,2.0,2.0,1.0,,,,2.0,1.0,,1.0,1.0,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,
14425852,home,Wolverhampton,Jhon Arias,jhon-arias,J. Arias,M,21,170,30718,M,844096,EUR,874800000,F,10,10,False,28.0,19.0,1.0,1.0,0.0,6.0,7.0,13.0,21.0,2.0,,,,,90.0,49.0,6.6,19.0,,5,0.19,0.3,-0.15,,3.0,1.0,1.0,8.0,4.0,,,2.0,,1.0,-0.51,,,,,3.0,4.0,1.0,3.0,2.0,,4.0,,,jhonariasa,2.0,,,,,,,,,,
14425852,home,Wolverhampton,Fer López,fer-lopez,F. López,M,30,186,1011,M,1526628,EUR,1085356800,F,28,28,False,30.0,25.0,3.0,2.0,0.0,6.0,8.0,19.0,22.0,3.0,,,,,73.0,39.0,6.8,8.0,,1,0.17,0.3,-0.1,,4.0,,1.0,4.0,1.0,,,,,1.0,-0.14,,,,,2.0,1.0,,1.0,,,1.0,,,,2.0,3.0,,,,,,,,,
