match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_fouls,stat_keyPass,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_dispossessed,stat_shotOffTarget,stat_lastManTackle,stat_wonTackle,stat_wasFouled,stat_expectedGoals,player_sofascoreId,stat_totalCross,stat_accurateCross,stat_challengeLost,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_aerialWon
12450181,home,RC Lens,Mathew Ryan,mathew-ryan,M. Ryan,G,13,184.0,1508,M,134029,EUR,702691200,G,30,30,False,18.0,13.0,9.0,4.0,0.0,11.0,14.0,2.0,4.0,8.0,2.0,2.0,4.0,1.0,1.0,90.0,29.0,7.9,5.0,0.00032824,0,0.4106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450181,home,RC Lens,Jonathan Gradit,jonathan-gradit,J. Gradit,D,24,180.0,273,M,369650,EUR,722563200,D,24,24,False,51.0,46.0,2.0,1.0,0.0,30.0,31.0,16.0,20.0,3.0,,,,,,90.0,60.0,7.3,5.0,0.00513216,0,,True,2.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
12450181,home,RC Lens,Abdulay Juma Bah,abdulay-juma-bah,A. J. Bah,D,28,195.0,5965,M,1606792,EUR,1144713600,D,27,27,False,33.0,32.0,4.0,3.0,0.0,27.0,27.0,5.0,6.0,3.0,,,,,,90.0,38.0,6.9,2.0,0.00177288,0,,,1.0,2.0,2.0,1.0,,1.0,2.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,
12450181,home,RC Lens,Facundo Medina,facundo-medina,F. Medina,D,32,184.0,4462,M,860307,EUR,927849600,D,14,14,False,61.0,56.0,10.0,5.0,0.0,40.0,42.0,16.0,19.0,3.0,,,,,,89.0,79.0,7.0,8.0,0.122089,1,,,2.0,5.0,3.0,4.0,,1.0,2.0,1.0,,,,,2.0,1.0,1.0,2.0,1.0,0.1439,,,,,,,,,,,,,
12450181,home,RC Lens,Nampalys Mendy,nampalys-mendy,N. Mendy,M,23,168.0,5158,M,123166,EUR,709257600,M,26,26,False,47.0,40.0,4.0,3.0,1.0,17.0,21.0,24.0,27.0,7.0,,,,,,90.0,62.0,7.8,10.0,0.123995,1,,,,4.0,4.0,,,3.0,3.0,2.0,1.0,1.0,,,2.0,,,1.0,1.0,0.1487,papy.mendy,1.0,1.0,1.0,1.0,1.0,,,,,,,
12450181,home,RC Lens,Ruben Aguilar,ruben-aguilar,R. Aguilar,M,2,172.0,407,M,579576,EUR,735782400,M,2,2,False,36.0,32.0,2.0,1.0,1.0,13.0,13.0,20.0,29.0,3.0,,,,,,80.0,54.0,7.3,11.0,0.0539394,1,,,2.0,4.0,,1.0,,,,1.0,2.0,1.0,,,,,,,,0.0309,,6.0,1.0,1.0,1.0,1.0,,,,,,,
12450181,home,RC Lens,Adrien Thomasson,adrien-thomasson,A. Thomasson,M,28,177.0,523,M,231946,EUR,755481600,M,28,28,False,45.0,37.0,3.0,2.0,0.0,17.0,20.0,21.0,26.0,10.0,,,,,,90.0,63.0,8.0,12.0,0.123252,2,,,,2.0,7.0,,,,3.0,,2.0,3.0,,,1.0,,,1.0,1.0,0.8718,,1.0,1.0,1.0,,,3.0,3.0,1.0,2.0,1.0,1.4763,
12450181,home,RC Lens,Neil El Aynaoui,neil-el-aynaoui,N. El Aynaoui,M,8,186.0,16055,M,1128530,EUR,994032000,M,23,23,False,31.0,26.0,2.0,2.0,0.0,13.0,14.0,14.0,21.0,6.0,,,,,,88.0,51.0,8.8,10.0,0.0522391,2,,,1.0,4.0,5.0,,,3.0,1.0,2.0,2.0,1.0,Neil,El Aynaoui,,,,,2.0,0.283,,4.0,1.0,,,,2.0,1.0,,2.0,2.0,1.0169,1.0
12450181,home,RC Lens,Anass Zaroury,anass-zaroury,A. Zaroury,F,9,176.0,4199,M,877036,EUR,973555200,M,21,21,False,42.0,30.0,7.0,3.0,0.0,16.0,18.0,14.0,27.0,4.0,,,,,,90.0,59.0,7.4,18.0,0.0326092,1,,,,6.0,5.0,,,2.0,3.0,2.0,,1.0,,,1.0,,,2.0,1.0,0.0312,zaroury,3.0,,2.0,,,2.0,1.0,,1.0,1.0,0.5593,
12450181,home,RC Lens,Goduine Koyalipou,goduine-koyalipou,G. Koyalipou,F,9,183.0,1187,M,891505,EUR,950572800,F,19,19,False,24.0,15.0,1.0,,0.0,7.0,10.0,8.0,14.0,,,,,,,80.0,45.0,6.9,14.0,0.0204026,4,,,2.0,7.0,5.0,1.0,,,1.0,1.0,,1.0,,,4.0,2.0,,1.0,2.0,0.1699,,,,,,2.0,2.0,2.0,,,,,
12450181,home,RC Lens,Andy Diouf,andy-diouf,A. Diouf,M,17,187.0,3993,M,1048889,EUR,1053129600,F,18,18,False,31.0,27.0,,,1.0,11.0,13.0,16.0,18.0,6.0,,,,,,80.0,51.0,7.1,11.0,0.225814,3,,,1.0,6.0,3.0,,,2.0,1.0,1.0,4.0,4.0,,,3.0,,,1.0,1.0,0.1004,,,,1.0,,3.0,1.0,1.0,,,,,
12450181,home,RC Lens,Tom Pouilly,tom-pouilly,T. Pouilly,D,2,180.0,77,M,1387163,EUR,1055894400,M,34,34,True,13.0,11.0,,,0.0,8.0,9.0,3.0,4.0,1.0,,,,,,10.0,16.0,7.0,2.0,0.258422,0,,,,,1.0,,,1.0,1.0,,1.0,,Tom Pouilly,,,,,,,,,,,,1.0,,,,,,,,
12450181,home,RC Lens,Florian Sotoca,florian-sotoca,F. Sotoca,F,7,187.0,757,M,788921,EUR,656812800,F,7,7,True,9.0,9.0,,,0.0,6.0,6.0,3.0,3.0,,,,,,,10.0,9.0,6.6,,0.0094148,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450181,home,RC Lens,Martín Satriano,martin-satriano,M. Satriano,F,10,187.0,2192,M,973536,EUR,982627200,F,9,9,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,,,,,,10.0,3.0,6.5,,0.00135197,0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
12450181,home,RC Lens,Wesley Saïd,wesley-said,W. Saïd,F,22,171.0,742,M,227862,EUR,798249600,F,22,22,True,,,,,0.0,,,,,,,,,,,2.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450181,home,RC Lens,Malang Sarr,malang-sarr,M. Sarr,D,20,182.0,2159,M,826203,EUR,917049600,D,20,20,True,,,,,0.0,,,,,,,,,,,1.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450181,home,RC Lens,Hervé Koffi,herve-koffi,H. Koffi,G,12,187.0,15844,M,867299,EUR,845424000,G,16,16,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,HKoffi,,,,,,,,,,,,
12450181,home,RC Lens,Roman Karolewicz,roman-karolewicz,R. Karolewicz,G,40,,10,M,1545378,EUR,1109808000,G,40,40,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,Roman Karolewicz,,,,,,,,,,,,,,,,,,,,
12450181,home,RC Lens,Nidal Čelik,nidal-celik,N. Čelik,D,13,192.0,682,M,1399503,EUR,1153094400,D,4,4,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450181,home,RC Lens,Angelo Fulgini,angelo-fulgini,A. Fulgini,M,11,183.0,483,M,787540,EUR,840499200,M,11,11,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450181,away,AS Monaco,Philipp Köhn,philipp-kohn,P. Köhn,G,16,191.0,698,M,868964,EUR,891475200,G,16,16,False,22.0,14.0,11.0,3.0,0.0,13.0,17.0,1.0,5.0,4.0,1.0,1.0,1.0,,,90.0,25.0,5.8,8.0,0.00064212,0,-0.9475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450181,away,AS Monaco,Jordan Teze,jordan-teze,J. Teze,D,4,183.0,1060,M,825846,EUR,938649600,D,4,4,False,20.0,18.0,1.0,1.0,0.0,12.0,12.0,7.0,9.0,,,,,,,45.0,29.0,6.5,5.0,0.0313661,0,,,,,,1.0,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,
12450181,away,AS Monaco,Wilfried Singo,wilfried-singo,W. Singo,D,90,190.0,12125,M,978285,EUR,977702400,D,17,17,False,79.0,75.0,1.0,1.0,0.0,53.0,53.0,22.0,26.0,5.0,,,,,,90.0,91.0,6.5,6.0,0.0115341,0,,,,4.0,4.0,3.0,3.0,1.0,,2.0,,,,,,,,,2.0,,stephane_singo,,,,,,2.0,,,,,,2.0
12450181,away,AS Monaco,Christian Mawissa,christian-mawissa,C. Mawissa,D,13,184.0,895,M,1407848,EUR,1113782400,D,13,13,False,109.0,102.0,1.0,1.0,0.0,62.0,63.0,40.0,46.0,10.0,,,,,,90.0,125.0,6.7,9.0,0.0129164,0,,,,3.0,2.0,7.0,1.0,1.0,2.0,1.0,,1.0,,,1.0,,,1.0,,,,,,1.0,,,,,,,,,
12450181,away,AS Monaco,Caio Henrique,caio-henrique,C. Henrique,D,12,178.0,3679,M,845170,EUR,870307200,D,12,12,False,46.0,38.0,2.0,,0.0,17.0,19.0,21.0,28.0,6.0,,,,,,90.0,66.0,6.2,12.0,0.0197298,0,,,,3.0,4.0,3.0,1.0,1.0,,,,2.0,,,,,,,,,,1.0,,2.0,,,2.0,1.0,,,,,3.0
12450181,away,AS Monaco,Lamine Camara,camara-lamine,L. Camara,M,15,174.0,20442,M,1389846,EUR,1072915200,M,15,15,False,70.0,61.0,4.0,1.0,0.0,30.0,34.0,32.0,40.0,4.0,,,,,,90.0,90.0,6.7,16.0,0.0435294,0,,,,3.0,5.0,,,1.0,3.0,,,1.0,Lamine Camara,,3.0,,,3.0,2.0,,lamine_camara_5,4.0,1.0,,,,,,,,,,
