match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_accurateOppositionHalfPasses,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,player_sofascoreId,captain,stat_aerialWon,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_penaltyConceded,stat_keyPass,player_firstName,stat_totalCross,stat_shotOffTarget,stat_hitWoodwork,stat_outfielderBlock,stat_accurateCross,stat_dispossessed,player_lastName,stat_onTargetScoringAttempt,stat_aerialLost,stat_bigChanceMissed,stat_goals,stat_totalOffside,stat_punches,stat_errorLeadToAShot,stat_errorLeadToAGoal
12624404,home,Al-Qadsiah,Koen Casteels,koen-casteels,K. Casteels,G,1,197.0,1420,M,70987,EUR,709430400.0,G,1,1,False,41.0,36.0,16.0,11.0,0.0,36.0,38.0,3.0,1.0,9.0,1.0,1.0,1.0,2.0,1.0,1.0,90.0,52.0,7.2,5.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624404,home,Al-Qadsiah,Jehad Thakri,thakri-jehad,J. Thakri,D,4,184.0,259,M,1845169,EUR,995673600.0,D,4,4,False,48.0,46.0,2.0,1.0,0.0,34.0,35.0,13.0,,3.0,,,,,,,69.0,53.0,6.8,2.0,0,12.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12624404,home,Al-Qadsiah,Nacho Fernández,nacho-fernandez,N. Fernández,D,6,180.0,14931,M,69404,EUR,632620800.0,D,6,6,False,56.0,54.0,6.0,5.0,1.0,43.0,44.0,12.0,3.0,4.0,,,,,,,90.0,65.0,7.1,3.0,1,11.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,nachofdez90,True,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
12624404,home,Al-Qadsiah,Gastón Álvarez,gaston-alvarez,G. Álvarez,D,17,184.0,492,M,980578,EUR,953856000.0,D,17,17,False,67.0,60.0,4.0,1.0,0.0,46.0,51.0,16.0,1.0,4.0,,,,,,,90.0,76.0,6.8,7.0,0,14.0,2.0,4.0,2.0,,,,3.0,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
12624404,home,Al-Qadsiah,Mohammed Abu Al-Shamat,mohammed-waheeb-abu-al-shamat,M. A. Al-Shamat,M,2,170.0,199,M,1804369,EUR,1029024000.0,M,2,2,False,71.0,57.0,4.0,2.0,0.0,37.0,42.0,31.0,,11.0,,,,,,,90.0,100.0,7.6,19.0,1,20.0,5.0,7.0,2.0,2.0,1.0,1.0,5.0,5.0,1.0,2.0,,,,,,1.0,,1.0,Mohammed Waheeb Abu Al-Shamat,2.0,1.0,1.0,1.0,,,,,,,,,,,
12624404,home,Al-Qadsiah,Nahitan Nández,nahitan-nandez,N. Nandez,M,8,175.0,1910,M,589620,EUR,820108800.0,M,8,8,False,46.0,41.0,4.0,3.0,1.0,21.0,21.0,31.0,2.0,7.0,,,,,,,90.0,68.0,8.0,12.0,0,22.0,3.0,7.0,,,,,3.0,2.0,4.0,2.0,,,,2.0,,2.0,,4.0,,6.0,,,,2.0,1.0,,,,,,,,,
12624404,home,Al-Qadsiah,Ezequiel Fernández,ezequiel-fernandez,E. Fernández,M,6,178.0,5873,M,1003012,EUR,1027555200.0,M,5,5,False,58.0,50.0,6.0,3.0,0.0,25.0,28.0,31.0,1.0,5.0,,,,,,,75.0,72.0,7.9,10.0,2,26.0,3.0,5.0,2.0,,,1.0,3.0,2.0,1.0,1.0,equifernandez,,1.0,1.0,1.0,2.0,,5.0,,1.0,,,,1.0,,,1.0,,,,,,,
12624404,home,Al-Qadsiah,Turki Al-Ammar,turki-al-ammar,T. Al-Ammar,M,7,170.0,151,M,965177,EUR,938044800.0,M,7,7,False,30.0,26.0,1.0,,1.0,14.0,14.0,18.0,1.0,3.0,,,,,,,69.0,55.0,7.6,8.0,3,13.0,6.0,6.0,1.0,5.0,3.0,2.0,1.0,,2.0,1.0,,,,1.0,1.0,1.0,,2.0,,2.0,1.0,,,1.0,,,1.0,2.0,,,,,,
12624404,home,Al-Qadsiah,Cameron Puertas,cameron-puertas,C. Puertas,M,18,178.0,1147,M,916176,EUR,903398400.0,F,88,88,False,43.0,35.0,2.0,,1.0,21.0,21.0,30.0,1.0,4.0,,,,,,,90.0,80.0,8.7,18.0,6,17.0,8.0,16.0,1.0,3.0,2.0,,10.0,7.0,4.0,3.0,,,,,1.0,1.0,,2.0,,8.0,2.0,,,3.0,3.0,,3.0,,,,,,,
12624404,home,Al-Qadsiah,Pierre-Emerick Aubameyang,pierre-emerick-aubameyang,P. Aubameyang,F,17,187.0,49593,M,51498,EUR,614131200.0,F,10,10,False,38.0,30.0,1.0,1.0,0.0,11.0,12.0,27.0,1.0,4.0,,,,,,,90.0,53.0,8.9,13.0,5,19.0,3.0,1.0,,1.0,,,,,,,Auba,,1.0,1.0,,1.0,,4.0,,1.0,1.0,,,,2.0,,4.0,,1.0,2.0,1.0,,,
