match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_interceptionWon,stat_errorLeadToAShot,stat_shotOffTarget,stat_totalOffside,stat_blockedScoringAttempt,player_firstName,stat_bigChanceMissed,stat_bigChanceCreated,stat_penaltyWon,stat_penaltyMiss,player_sofascoreId,player_lastName,stat_penaltyConceded,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
13473401,home,São Paulo,André Silva,andre-silva,A. Silva,F,17,181,2973,M,925072,EUR,865296000,F,17,17,False,,17.0,10.0,,,0.0,3.0,4.0,7.0,13.0,5.0,,90.0,27.0,6.6,10.0,0.403245,2,,1.0,1.0,,2.0,3.0,4.0,,,1.0,,,,,,,2.0,2.0,2.0,0.1138,,1.0,,,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,
13473401,home,São Paulo,Lucas Moura,lucas-moura,L. Moura,M,7,172,12542,M,149710,EUR,713664000,F,7,7,True,,9.0,6.0,,,0.0,2.0,3.0,4.0,6.0,,,25.0,20.0,6.4,8.0,0.00099269,0,,,,,1.0,3.0,4.0,,,4.0,1.0,,,,,,2.0,2.0,,,,,1.0,,,,,,,,,,lucasmoura7,,,,,,,,
13473401,home,São Paulo,Luciano,luciano,Luciano,M,10,181,8486,M,282557,EUR,737683200,F,10,10,True,,5.0,4.0,,,0.0,3.0,4.0,1.0,1.0,1.0,,25.0,8.0,6.5,2.0,0.00947837,1,,1.0,,,,1.0,,1.0,,,,,1.0,,,,,,,0.0333,,,,,1.0,,,,,,,,luciano10,,,,,,,,
13473401,home,São Paulo,Ryan Francisco,ryan-francisco-rodrigues-dos-santos-silva,R. Francisco,F,49,175,3708,M,1631904,EUR,1164067200,F,49,49,True,,1.0,1.0,,,0.0,,,1.0,1.0,,,13.0,2.0,6.7,,0.0185832,0,,,,1.0,,1.0,1.0,,,,,,,,,,,1.0,,,,1.0,,,,,,Ryan,,,,,,Francisco,,,,,,,
13473401,home,São Paulo,Jandrei,jandrei,Jandrei,G,93,186,1016,M,874979,EUR,730944000,G,93,93,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473401,home,São Paulo,Young,young,Young,G,50,201,1659,M,1116957,EUR,1015459200,G,50,50,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Young,,,,,,,,,,,,,
13473401,home,São Paulo,Sabino,sabino,Sabino,D,35,185,1662,M,975118,EUR,846201600,D,35,35,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473401,home,São Paulo,Patryck,patryck,Patryck,D,30,180,1405,M,1002528,EUR,1042848000,D,36,36,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473401,home,São Paulo,Cédric Soares,cedric-soares,C. Soares,M,6,172,2813,M,44760,EUR,683596800,D,6,6,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473401,home,São Paulo,Rodriguinho,rodriguinho,Rodriguinho,M,15,185,1942,M,1200730,EUR,1079395200,M,15,15,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rodriguinho,,,,,,,,,,,,,
13473401,home,São Paulo,Felipe Negrucci,felipe-negrucci,F. Negrucci,M,43,180,1098,M,1485598,EUR,1084492800,M,43,43,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Felipe Negrucci,,,,,,,,,,,,,
13473401,home,São Paulo,Lucca,lucca,Lucca,M,45,176,1626,M,2162243,EUR,1181779200,F,45,45,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lucca,,,,,,,,,,,,,
13473401,away,Fortaleza,João Ricardo,joao-ricardo,J. Ricardo,G,1,188,675,M,839761,EUR,589507200,G,1,1,False,,25.0,14.0,16.0,5.0,0.0,9.0,10.0,5.0,15.0,7.0,4.0,90.0,35.0,7.6,11.0,0.0003766,0,1.2359,,,,,1.0,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,1.0,3.0,1.0,1.0,1.0,1.0,1.0
13473401,away,Fortaleza,Eros Mancuso,eros-mancuso,E. Mancuso,D,40,171,489,M,1116624,EUR,924307200,D,14,14,False,,29.0,22.0,3.0,,0.0,10.0,10.0,12.0,19.0,6.0,,90.0,54.0,7.3,17.0,0.0329975,1,,7.0,,1.0,,6.0,4.0,3.0,,2.0,2.0,,1.0,1.0,2.0,1.0,2.0,,2.0,0.0176,,2.0,,,1.0,,,Eros Mancuso,,,,,,,,,,,,,
13473401,away,Fortaleza,Benjamin Kuscevic,benjamin-kuscevic,B. Kuscevic,D,13,185,1470,M,590324,EUR,830995200,D,13,13,False,,22.0,16.0,5.0,1.0,0.0,13.0,14.0,3.0,8.0,3.0,,90.0,38.0,7.5,6.0,0.00501409,2,,,,3.0,2.0,3.0,5.0,,,,,,8.0,1.0,2.0,1.0,,1.0,1.0,0.1497,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,
13473401,away,Fortaleza,Gustavo Mancha,gustavo-mancha,G. Mancha,D,39,190,583,M,2034540,EUR,1089849600,D,39,39,False,,29.0,24.0,8.0,3.0,0.0,18.0,19.0,6.0,10.0,,,81.0,37.0,6.9,5.0,0.00272108,1,,,,1.0,1.0,2.0,4.0,,,,,,3.0,,2.0,2.0,,1.0,2.0,0.0124,,,1.0,,1.0,,,,,,,,,,,,,,,,
13473401,away,Fortaleza,Bruno Pacheco,bruno-pacheco,B. Pacheco,D,91,174,374,M,870691,EUR,692150400,D,6,6,False,,27.0,23.0,3.0,1.0,0.0,9.0,9.0,14.0,18.0,3.0,,90.0,39.0,7.3,8.0,0.00715455,0,,1.0,,1.0,2.0,3.0,9.0,,,1.0,,,,,4.0,4.0,1.0,3.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,
13473401,away,Fortaleza,Lucas Sasha,lucas-sasha,L. Sasha,M,88,177,479,M,123225,EUR,636249600,M,88,88,False,,26.0,19.0,1.0,1.0,0.0,9.0,13.0,10.0,13.0,7.0,,90.0,37.0,6.8,8.0,0.0102002,2,,,,2.0,1.0,5.0,4.0,2.0,1.0,,,,2.0,,3.0,2.0,,,,0.0525,,,,,1.0,,1.0,,,,,,,,,,,,,,
13473401,away,Fortaleza,Matheus Rossetto,matheus-rossetto,M. Rossetto,M,20,180,350,M,842682,EUR,833760000,M,20,20,False,,36.0,33.0,4.0,3.0,0.0,16.0,17.0,17.0,19.0,3.0,,80.0,49.0,7.2,3.0,0.0067847,0,,,,,,2.0,4.0,1.0,,1.0,1.0,,6.0,1.0,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
13473401,away,Fortaleza,Emmanuel Martínez,emmanuel-martinez,E. Martinez,M,6,177,616,M,794312,EUR,770688000,M,8,8,False,,48.0,45.0,,,0.0,19.0,20.0,26.0,28.0,8.0,,90.0,65.0,6.8,11.0,0.026059,1,,3.0,,1.0,,7.0,3.0,2.0,,3.0,,,,,2.0,1.0,2.0,1.0,1.0,0.0667,,,,1.0,,,1.0,,,,,,,,,,,,,,
13473401,away,Fortaleza,Yago Pikachu,yago-pikachu,Y. Pikachu,M,22,170,1544,M,363688,EUR,707702400,F,22,22,False,True,35.0,30.0,1.0,1.0,0.0,8.0,10.0,22.0,25.0,3.0,,90.0,50.0,7.3,11.0,0.359116,2,,6.0,2.0,1.0,,4.0,2.0,,1.0,,,,1.0,1.0,1.0,1.0,,1.0,2.0,0.0443,,4.0,,,,,2.0,,,1.0,,,,,,,,,,,
13473401,away,Fortaleza,Juan Martín Lucero,juan-martin-lucero,J. M. Lucero,F,9,179,1899,M,359024,EUR,691459200,F,9,9,False,,10.0,6.0,,,0.0,4.0,6.0,2.0,4.0,1.0,,80.0,21.0,6.7,7.0,0.330906,2,,,,3.0,1.0,10.0,3.0,2.0,1.0,,,,3.0,,1.0,,2.0,1.0,5.0,0.1847,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
13473401,away,Fortaleza,Breno Lopes,breno-lopes,B. Lopes,M,26,178,1395,M,937552,EUR,822441600,F,26,26,False,,18.0,17.0,1.0,1.0,0.0,6.0,6.0,11.0,12.0,4.0,,69.0,34.0,7.5,6.0,0.269549,4,,3.0,1.0,,1.0,2.0,6.0,,1.0,5.0,4.0,1.0,,,,,,1.0,,0.3734,0.0106,4.0,,,1.0,,2.0,,1.0,,,,,,,,,,,,
13473401,away,Fortaleza,Marinho,marinho,Marinho,M,7,169,2296,M,798127,EUR,643939200,F,11,11,True,,7.0,6.0,,,0.0,2.0,2.0,4.0,5.0,2.0,,21.0,16.0,6.6,6.0,0.00474659,0,,2.0,,1.0,,3.0,3.0,,,1.0,,,,,,,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,
13473401,away,Fortaleza,Tomás Pochettino,tomas-pochettino,T. Pochettino,M,7,178,994,M,824626,EUR,823132800,M,7,7,True,,3.0,2.0,,,0.0,1.0,1.0,1.0,2.0,,,10.0,10.0,6.8,5.0,0.0257107,0,,5.0,1.0,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
13473401,away,Fortaleza,Deyverson,deyverson,Deyverson,F,16,185,4460,M,270287,EUR,673660800,F,18,18,True,,6.0,5.0,,,0.0,1.0,1.0,4.0,5.0,1.0,,10.0,9.0,6.5,2.0,0.0051613,1,,,,1.0,,2.0,,,,,,,,,,,1.0,,1.0,0.0607,,,,,,,1.0,,,,,,,,,,,,,,
13473401,away,Fortaleza,David Luiz,david-luiz,D. Luiz,D,4,189,22748,M,21300,EUR,546048000,D,23,23,True,,6.0,3.0,2.0,,0.0,3.0,3.0,,3.0,,,9.0,7.0,6.5,3.0,0.000152,1,,,,,1.0,1.0,1.0,,,,,,,,,,,,1.0,0.0115,,,,,1.0,,,,,,,,davidluiz23,,,,,,,,
13473401,away,Fortaleza,Brenno,brenno,Brenno,G,12,188,501,M,914481,EUR,922924800,G,12,12,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473401,away,Fortaleza,Zé Welison,ze-welison,Zé Welison,M,28,177,354,M,551422,EUR,794880000,M,17,17,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473401,away,Fortaleza,Pol Fernández,pol-fernandez,G. Fernández,M,28,178,378,M,250231,EUR,689731200,M,5,5,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473401,away,Fortaleza,Calebe Gonçalves,calebe,Calebe,M,20,173,641,M,1046796,EUR,957052800,M,10,10,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Calebe,,,,,,,,,,,,,
13473401,away,Fortaleza,Bruninho,bruninho,Bruninho,M,35,177,61,M,2104054,EUR,1118448000,M,41,41,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bruninho,,,,,,,,,,,,,
13473401,away,Fortaleza,Allanzinho,allanzinho,Allanzinho,M,19,178,301,M,988782,EUR,954806400,F,19,19,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473401,away,Fortaleza,Lucca Prior,lucca-prior,L. Prior,M,38,173,241,M,1631235,EUR,1076544000,M,38,38,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lucca Prior,,,,,,,,,,,,,
13473401,away,Fortaleza,Kervin Andrade,kervin-andrade,K. Andrade,F,10,163,2620,M,1117065,EUR,1113350400,F,77,77,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kervin Andrade,,,,,,,,,,,,,
