match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_keyPass,player_firstName,player_lastName,captain,stat_aerialWon,stat_duelWon,stat_dispossessed,stat_outfielderBlock,stat_goalAssist,stat_accurateCross,stat_bigChanceCreated,stat_totalTackle,stat_wonTackle,stat_fouls,player_sofascoreId,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_unsuccessfulTouch,stat_wasFouled,stat_bigChanceMissed,stat_totalOffside,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_blockedScoringAttempt
11801750,home,Lazio,Pedro,pedro,Pedro,F,9,167,5291,M,35428,EUR,554428800,F,9,9,False,37.0,32.0,3.0,1.0,18.0,19.0,15.0,21.0,2.0,,,,90.0,49.0,6.5,10.0,2,3.0,,3.0,1.0,2.0,1.0,,,1.0,,,,,3.0,,,,1.0,,1.0,1.0,,Pedro,,1.0,,1.0,2.0,1.0,1.0,,,
11801750,home,Lazio,Felipe Anderson,felipe-anderson,F. Anderson,M,7,175,6076,M,152276,EUR,734832000,M,7,7,True,28.0,21.0,,,5.0,6.0,16.0,22.0,,,,,63.0,41.0,6.5,10.0,3,,2.0,5.0,1.0,1.0,2.0,1.0,,,,,,1.0,1.0,1.0,,,,,,,,F_Andersoon,,1.0,,1.0,,1.0,,,,
11801750,home,Lazio,Adam Marušić,adam-marusic,A. Marušić,D,77,185,1140,M,267619,EUR,719280000,D,77,77,True,21.0,21.0,1.0,1.0,18.0,18.0,3.0,3.0,2.0,,,,25.0,23.0,6.7,,0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11801750,home,Lazio,Ciro Immobile,ciro-immobile,C. Immobile,F,36,185,14969,M,45923,EUR,635472000,F,17,17,True,15.0,13.0,,,3.0,3.0,10.0,12.0,,,,,25.0,22.0,6.8,7.0,1,,1.0,5.0,,1.0,,,,1.0,,,,,,3.0,,,,1.0,,,,ciroimmobile17,,1.0,,1.0,,,,,,
11801750,home,Lazio,Toma Bašić,toma-basic,T. Bašić,M,26,189,1426,M,798002,EUR,848880000,M,26,26,True,2.0,2.0,,,1.0,1.0,1.0,1.0,,,,,9.0,5.0,6.3,,1,,1.0,2.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,
11801750,home,Lazio,Danilo Cataldi,danilo-cataldi,D. Cataldi,M,32,180,964,M,317301,EUR,776131200,M,32,32,True,9.0,8.0,,,2.0,2.0,6.0,8.0,,,,,9.0,11.0,6.6,2.0,0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,
11801750,home,Lazio,Christos Mandas,christos-mandas,C. Mandas,G,29,189,1753,M,913762,EUR,1000684800,G,35,35,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11801750,home,Lazio,Luigi Sepe,luigi-sepe,L. Sepe,G,,185,170,M,46714,EUR,673660800,G,33,33,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11801750,home,Lazio,Fabio Ruggeri,ruggeri-fabio,F. Ruggeri,D,26,184,163,M,1165179,EUR,1102896000,D,46,46,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11801750,home,Lazio,Manuel Lazzari,manuel-lazzari,M. Lazzari,D,29,173,750,M,273405,EUR,754531200,M,29,29,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11801750,home,Lazio,Dimitrije Kamenović,dimitrije-kamenovic,D. Kamenović,D,33,188,178,M,890910,EUR,963705600,D,16,16,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11801750,home,Lazio,Diego González,diego-gonzalez,D. González,F,11,177,779,M,1106593,EUR,1041897600,F,22,22,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,Diego González,,,,,,,,,,,,,,,,,,,,,,,
11801750,home,Lazio,Saná Fernandes,sana-fernandes,S. Fernandes,F,77,165,365,M,1513787,EUR,1141948800,F,70,70,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11801750,away,Genoa,Nicola Leali,nicola-leali,N. Leali,G,1,193,612,M,98059,EUR,729907200,G,16,16,False,35.0,32.0,4.0,1.0,32.0,35.0,,,9.0,,4.0,4.0,90.0,46.0,7.1,3.0,0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,
11801750,away,Genoa,Alessandro Vogliacco,alessandro-vogliacco,A. Vogliacco,D,4,186,350,M,807295,EUR,905731200,D,14,14,False,80.0,73.0,14.0,9.0,51.0,55.0,22.0,25.0,4.0,,,,83.0,83.0,6.8,7.0,0,,,,,1.0,,1.0,,,,,,,2.0,,,,,,1.0,,,,1.0,,,,,,,,,
11801750,away,Genoa,Radu Drăguşin,radu-dragusin,R. Drăguşin,D,3,191,13712,M,997103,EUR,1012694400,D,5,5,False,64.0,55.0,10.0,5.0,49.0,55.0,6.0,9.0,4.0,,,,69.0,69.0,6.4,9.0,0,,2.0,4.0,1.0,,,2.0,1.0,,,,,1.0,1.0,,,,,,,,1.0,radudragusin5,,,,,,,,,,
11801750,away,Genoa,Alan Matturro,matturro-alan,A. Matturro,D,3,189,1322,M,1177401,EUR,1097452800,D,33,33,False,39.0,28.0,8.0,3.0,24.0,27.0,4.0,12.0,3.0,,,,61.0,49.0,6.3,11.0,1,,1.0,1.0,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0
11801750,away,Genoa,Silvan Hefti,silvan-hefti,S. Hefti,D,30,182,205,M,814214,EUR,877737600,M,36,36,False,38.0,33.0,1.0,1.0,17.0,18.0,16.0,20.0,4.0,,,,90.0,55.0,7.0,9.0,0,,,2.0,,3.0,,2.0,1.0,1.0,,,,,4.0,,,,,,2.0,2.0,1.0,,2.0,,,3.0,,,,,,
11801750,away,Genoa,Filip Jagiełło,filip-jagiello,F. Jagiełło,M,24,182,484,M,335887,EUR,870998400,M,24,24,False,24.0,23.0,,,8.0,8.0,15.0,20.0,3.0,,,,62.0,38.0,6.6,11.0,1,4.0,1.0,3.0,1.0,1.0,,,,,,,True,,3.0,1.0,,,,,1.0,1.0,,,1.0,,,5.0,1.0,,,,,1.0
11801750,away,Genoa,Pablo Galdames,pablo-galdames,P. Galdames,M,4,177,1057,M,386230,EUR,851904000,M,99,99,False,57.0,51.0,5.0,1.0,26.0,26.0,25.0,31.0,6.0,,,,90.0,69.0,7.1,8.0,1,,,3.0,,,1.0,1.0,2.0,2.0,,,,2.0,4.0,,,,,,2.0,2.0,3.0,,,,,,,,,,,
11801750,away,Genoa,Morten Thorsby,morten-thorsby,M. Thorsby,M,2,189,710,M,280991,EUR,831254400,M,2,2,False,22.0,17.0,,,3.0,4.0,14.0,18.0,3.0,,,,90.0,38.0,7.3,10.0,0,,,2.0,,2.0,,,1.0,,,,,4.0,11.0,1.0,,,,,4.0,2.0,1.0,,2.0,,,4.0,1.0,,,,,
11801750,away,Genoa,Aarón Martín,aaron-martin,A. Martín,D,3,180,1162,M,797286,EUR,861667200,M,3,3,False,47.0,35.0,8.0,4.0,16.0,23.0,20.0,28.0,6.0,,,,90.0,65.0,6.8,16.0,0,4.0,,2.0,,1.0,,1.0,,2.0,,,,,1.0,,,,1.0,,,,2.0,,1.0,,,1.0,,,,,,
11801750,away,Genoa,Berkan Kutlu,berkan-kutlu,B. Kutlu,M,18,186,2127,M,992912,EUR,885686400,F,25,25,False,49.0,40.0,4.0,2.0,16.0,18.0,25.0,34.0,4.0,,,,90.0,63.0,7.2,13.0,1,3.0,,2.0,1.0,1.0,1.0,,1.0,1.0,,,,,3.0,1.0,,,1.0,1.0,1.0,1.0,,,1.0,,,1.0,1.0,,1.0,,,
11801750,away,Genoa,Mateo Retegui,mateo-retegui,M. Retegui,F,32,186,15780,M,914501,EUR,925344000,F,19,19,False,6.0,5.0,1.0,1.0,,,5.0,6.0,4.0,,,,69.0,20.0,6.7,2.0,6,,1.0,1.0,,1.0,3.0,2.0,,,,,,1.0,4.0,,,,,,1.0,,,mateoretegui,1.0,2.0,,1.0,1.0,2.0,,,,1.0
11801750,away,Genoa,Ridgeciano Haps,ridgeciano-haps,R. Haps,D,5,175,340,M,250501,EUR,739843200,D,55,55,True,13.0,10.0,1.0,1.0,4.0,4.0,6.0,9.0,1.0,,,,29.0,19.0,6.7,3.0,0,,,,,,,,,,,,,1.0,3.0,,,,,,2.0,,1.0,,,,,,,,,,,
11801750,away,Genoa,Ruslan Malinovskyi,ruslan-malinovskyi,R. Malinovskyi,M,17,181,4747,M,195850,EUR,736473600,M,17,17,True,17.0,13.0,5.0,5.0,5.0,6.0,8.0,11.0,2.0,,,,28.0,23.0,7.0,4.0,1,,,1.0,,1.0,1.0,1.0,,,,,,,2.0,,,,,,1.0,1.0,1.0,malinovskyi18,1.0,,,,,,,,,
11801750,away,Genoa,Koni De Winter,de-winter-koni,K. De Winter,D,5,191,3286,M,1001828,EUR,1023840000,D,4,4,True,30.0,28.0,1.0,1.0,24.0,25.0,4.0,5.0,2.0,,,,21.0,34.0,6.8,2.0,0,,,,,1.0,,,,,,,,1.0,3.0,,,,,,1.0,,,,1.0,,,,,,,,,
11801750,away,Genoa,George Pușcaș,george-puscas,G. Pușcaș,F,,187,1438,M,190319,EUR,828921600,F,37,37,True,2.0,1.0,,,,,1.0,2.0,,,,,21.0,3.0,6.5,1.0,0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11801750,away,Genoa,Seydou Fini,fini-seydou,S. Fini,M,40,178,401,M,1164381,EUR,1149206400,F,40,40,True,3.0,2.0,1.0,,,,2.0,3.0,1.0,,,,12.0,6.0,6.6,2.0,0,,,1.0,,,,,,,Seydou,Fini,,,1.0,,,,,,,,1.0,,,,,1.0,1.0,,,,,
11801750,away,Genoa,Simone Calvani,simone-calvani,S. Calvani,G,1,189,22,M,1462301,EUR,1116201600,G,38,38,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11801750,away,Genoa,Daniele Sommariva,daniele-sommariva,D. Sommariva,G,39,186,150,M,595572,EUR,869184000,G,39,39,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11801750,away,Genoa,Tommaso Pittino,pittino-tommaso,T. Pittino,D,53,192,29,M,1462342,EUR,1105660800,M,53,53,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11801750,away,Genoa,Stefano Sabelli,stefano-sabelli,S. Sabelli,D,20,179,194,M,184421,EUR,726883200,D,20,20,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11801750,away,Genoa,Riccardo Arboscello,arboscello-riccardo,R. Arboscello,M,36,182,21,M,1462306,EUR,1134172800,M,43,43,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11801750,away,Genoa,Christos Papadopoulos,papadopoulos-christos,C. Papadopoulos,M,74,188,253,M,1462307,EUR,1099267200,M,41,41,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
