match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_totalOffside,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,captain,stat_unsuccessfulTouch,stat_accurateCross,stat_shotOffTarget,stat_interceptionWon,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_expectedGoalsOnTarget,stat_challengeLost,stat_blockedScoringAttempt,stat_goals,stat_goodHighClaim,stat_errorLeadToAShot,stat_bigChanceMissed
15129439,home,Everton,Jordan Pickford,jordan-pickford,J. Pickford,G,1,185,7610,M,jpickford1,138530,EUR,762998400,G,1,1,False,37.0,23.0,21.0,7.0,0.0,20.0,20.0,3.0,17.0,1.0,9.0,2.0,3.0,3.0,3.0,90.0,46.0,6.8,14.0,0.00116549,110.66284997961,15.0,83.265,13.545,0.4332,0,-0.2057,0.09,0.04,-0.07,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15129439,home,Everton,Nathan Patterson,patterson-nathan,N. Patterson,D,2,189,661,M,,1020141,EUR,1003190400,D,2,2,False,33.0,28.0,2.0,,0.0,11.0,12.0,17.0,21.0,3.0,6.0,,,,,71.0,49.0,6.8,10.0,0.0355774,90.646003881842,11.0,63.945,24.465,,0,,0.21,0.03,0.19,,Nathan,Patterson,1.0,2.0,2.0,8.0,7.0,1.0,4.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,44.972219456029,2.0,,,,,,,,,,,,,,,,,,
15129439,home,Everton,James Tarkowski,james-tarkowski,J. Tarkowski,D,6,185,2558,M,,145188,EUR,722131200,D,6,6,False,64.0,56.0,6.0,2.0,0.0,29.0,32.0,27.0,32.0,11.0,3.0,,,,,90.0,85.0,7.4,10.0,0.0102575,120.79296749992,19.0,44.94,11.235,,0,,0.11,0.1,0.25,,,,,3.0,6.0,3.0,10.0,,,,1.0,1.0,1.0,3.0,,,,,True,1.0,,,,,,,,,,,,,,,,
15129439,home,Everton,Jake O'Brien,jake-obrien,J. O'Brien,D,15,197,1429,M,,998253,EUR,989884800,D,15,15,False,53.0,45.0,3.0,1.0,0.0,22.0,23.0,23.0,30.0,7.0,6.0,,,,,90.0,74.0,7.1,14.0,0.0105031,116.51545154185,19.0,20.37,8.505,,0,,0.11,0.12,-0.12,,,,1.0,1.0,5.0,3.0,10.0,1.0,1.0,1.0,,4.0,3.0,,1.0,,10.910149586509,1.0,,1.0,,,,,,,,,,,,,,,,
15129439,home,Everton,Vitaliy Mykolenko,vitaliy-mykolenko,V. Mykolenko,D,16,180,4082,M,mikola_16,876643,EUR,927936000,D,16,16,False,56.0,44.0,4.0,,0.0,14.0,19.0,30.0,37.0,3.0,3.0,,,,,90.0,94.0,6.6,21.0,0.0336671,119.75641165863,17.0,55.965,13.755,,1,,0.04,0.07,-0.19,,,,4.0,1.0,2.0,6.0,8.0,1.0,2.0,1.0,,2.0,1.0,3.0,3.0,,29.261469130061,2.0,,2.0,1.0,1.0,1.0,0.0162,2.0,0.01,,,,,,,,,,
15129439,home,Everton,Idrissa Gueye,idrissa-gueye,I. Gueye,M,27,174,21481,M,iganagueye,106337,EUR,622771200,M,27,27,False,53.0,41.0,4.0,,1.0,9.0,14.0,32.0,39.0,,6.0,,,,,90.0,69.0,6.9,17.0,0.169921,258.08927561609,26.0,156.66,44.1,,2,,0.34,0.4,-0.01,,,,3.0,,,3.0,1.0,2.0,1.0,,,,,1.0,,,94.439709466347,4.0,,,1.0,1.0,2.0,0.1011,2.0,-0.3,1.0,1.0,1.0,0.0655,,,,,,
15129439,home,Everton,James Garner,james-garner,J. Garner,M,37,182,3008,M,,927361,EUR,984441600,M,37,37,False,72.0,67.0,3.0,1.0,0.0,16.0,20.0,51.0,52.0,1.0,3.0,,,,,90.0,96.0,7.4,14.0,0.258165,208.93922070817,27.0,60.795,16.8,,2,,0.31,0.28,-0.02,,,,6.0,2.0,3.0,4.0,8.0,1.0,,,,4.0,4.0,1.0,,,16.777818228341,2.0,,2.0,,1.0,,0.0789,,-0.32,,,,,1.0,1.0,,,,
15129439,home,Everton,Dwight McNeil,dwight-mcneil,D. McNeil,M,7,183,1973,M,,935543,EUR,943228800,M,7,7,False,8.0,6.0,1.0,1.0,0.0,2.0,3.0,4.0,5.0,,2.0,,,,,45.0,12.0,6.5,3.0,0.00118089,17.663797138146,4.0,9.975,4.935,,0,,-0.05,0.01,-0.02,,Dwight,McNeil,,,,,2.0,,,,,2.0,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,
15129439,home,Everton,Harrison Armstrong,harrison-armstrong,H. Armstrong,M,45,185,581,M,,1627560,EUR,1169164800,M,45,45,False,13.0,11.0,,,0.0,3.0,3.0,8.0,10.0,1.0,1.0,,,,,45.0,20.0,6.6,4.0,0.00508554,68.101414433329,5.0,43.365,47.565,,0,,-0.02,0.03,-0.01,,,,,,,1.0,2.0,,1.0,,,1.0,1.0,1.0,,,47.63887413657,1.0,,1.0,,,1.0,,,,,,,,,,,,,
15129439,home,Everton,Iliman Ndiaye,iliman-ndiaye,I. Ndiaye,M,10,180,54701,M,ilimanndiaye10,914309,EUR,952300800,M,10,10,False,36.0,32.0,1.0,,0.0,4.0,4.0,28.0,32.0,1.0,4.0,,,,,90.0,61.0,6.6,14.0,0.354853,335.13963444474,26.0,86.52,28.665,,2,,0.06,0.36,0.14,,,,2.0,3.0,1.0,10.0,6.0,4.0,5.0,2.0,,1.0,1.0,2.0,,,105.71762841829,6.0,,1.0,,,1.0,0.294,1.0,-0.47,,,,,,2.0,,,,
15129439,home,Everton,Thierno Barry,thierno-barry,T. Barry,F,11,195,5887,M,t.barry29,1395746,EUR,1035158400,F,11,11,False,10.0,4.0,,,0.0,1.0,2.0,3.0,8.0,2.0,2.0,,,,,89.0,34.0,7.7,19.0,0.0415227,25.96229719601,3.0,21.105,11.445,,3,,-0.19,0.19,0.14,,,,1.0,6.0,7.0,10.0,8.0,3.0,1.0,1.0,,,,,1.0,,11.454894194186,1.0,,10.0,1.0,,1.0,0.206,,0.61,,2.0,,0.9318,,1.0,1.0,,,
15129439,home,Everton,Jarrad Branthwaite,jarrad-branthwaite,J. Branthwaite,D,32,195,2591,M,,979563,EUR,1025136000,D,32,32,True,56.0,49.0,4.0,3.0,0.0,14.0,15.0,35.0,41.0,2.0,5.0,,,,,45.0,62.0,7.3,9.0,0.0217462,267.47920080047,29.0,199.185,26.67,,0,,0.24,0.21,0.16,,,,,1.0,4.0,2.0,4.0,,1.0,,,,,,,,63.603361887572,3.0,,1.0,,,,,1.0,,,,,,,,,,,
15129439,home,Everton,Kiernan Dewsbury-Hall,dewsbury-hall-kiernan,K. Dewsbury-Hall,M,22,178,10632,M,kdh_8,861970,EUR,905040000,M,22,22,True,41.0,35.0,2.0,1.0,0.0,7.0,7.0,28.0,34.0,,2.0,,,,,45.0,55.0,6.5,14.0,0.0488211,154.08693405897,18.0,51.66,26.145,,0,,0.01,0.15,-0.03,,,,2.0,1.0,,4.0,2.0,3.0,,,,2.0,,,,,54.563694265047,2.0,,3.0,,,,,,,,,,,,,,,,
15129439,home,Everton,Tyler Dibling,tyler-dibling,T. Dibling,M,20,178,2847,M,,1174472,EUR,1140134400,M,20,20,True,10.0,9.0,,,0.0,3.0,3.0,6.0,7.0,,1.0,,,,,19.0,22.0,6.5,7.0,0.0601081,77.009238961544,9.0,55.44,22.26,,0,,-0.08,-0.03,0.0,,Tyler,Dibling,,1.0,1.0,7.0,5.0,,9.0,4.0,,,,,1.0,,44.803395419524,2.0,,1.0,,,,,1.0,,,,,,,,,,,
15129439,home,Everton,Beto,beto,Beto,F,9,194,3398,M,,987489,EUR,886204800,F,9,9,True,,,,,0.0,,,,,,,,,,,1.0,,,,,,,,,,0,,,,,,,,,2.0,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
15129439,home,Everton,Mark Travers,mark-travers,M. Travers,G,12,191,619,M,,856720,EUR,926985600,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15129439,home,Everton,Séamus Coleman,seamus-coleman,S. Coleman,D,23,177,893,M,,76632,EUR,592531200,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15129439,home,Everton,Adam Aznou,adam-aznou,A. Aznou,D,39,178,13456,M,adamaznou,1466124,EUR,1149206400,D,39,39,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Adam Aznou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15129439,home,Everton,Carlos Alcaraz,carlos-alcaraz,C. Alcaraz,M,24,183,6146,M,_alcaraz22,1017392,EUR,1038614400,M,24,24,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15129439,home,Everton,Merlin Röhl,merlin-rohl,M. Röhl,M,34,191,737,M,,1064082,EUR,1025827200,M,34,34,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15129439,away,Leeds United,Karl Darlow,karl-darlow,K. Darlow,G,26,185,574,M,,123689,EUR,655344000,G,26,26,False,44.0,26.0,29.0,11.0,0.0,18.0,20.0,8.0,24.0,1.0,8.0,1.0,2.0,1.0,1.0,90.0,51.0,7.2,18.0,0.00271013,50.016352134416,11.0,-0.73499999999999,3.675,0.4136,0,-0.0027,0.22,-0.04,-0.07,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
15129439,away,Leeds United,Joe Rodon,rodon-joe,J. Rodon,D,6,193,1190,M,,828640,EUR,877478400,D,6,6,False,25.0,18.0,3.0,1.0,0.0,13.0,17.0,5.0,8.0,7.0,1.0,,,,,90.0,50.0,6.7,14.0,0.00113989,9.1076789637794,2.0,1.26,3.465,,0,,0.02,0.0,-0.07,,,,,,1.0,1.0,5.0,1.0,,,,4.0,1.0,,,,,,,2.0,,,,,,,,,,,,,,,1.0,
15129439,away,Leeds United,Sebastiaan Bornauw,sebastiaan-bornauw,S. Bornauw,D,23,190,833,M,,826167,EUR,922060800,D,23,23,False,38.0,33.0,7.0,2.0,0.0,29.0,31.0,4.0,7.0,10.0,4.0,,,,,85.0,56.0,7.0,5.0,0.00131964,53.413932705426,10.0,2.625,3.99,,0,,0.05,0.08,0.51,,,,,7.0,4.0,8.0,7.0,,,,2.0,3.0,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,
15129439,away,Leeds United,Pascal Struijk,pascal-struijk,P. Struijk,D,5,190,1365,M,,836675,EUR,934329600,D,5,5,False,53.0,45.0,5.0,1.0,0.0,32.0,33.0,13.0,20.0,12.0,6.0,,,,,90.0,77.0,7.3,10.0,0.0406852,107.97726222165,16.0,26.775,17.01,,1,,0.13,0.18,0.21,,,,,1.0,4.0,1.0,8.0,,,,,3.0,2.0,1.0,,,32.559129388466,2.0,,2.0,,1.0,2.0,0.0352,,-0.16,,,,,,,,,,
15129439,away,Leeds United,Jayden Bogle,bogle-jayden,J. Bogle,D,2,178,805,M,,929132,EUR,964656000,M,2,2,False,27.0,19.0,4.0,4.0,0.0,8.0,10.0,11.0,17.0,2.0,7.0,,,,,90.0,53.0,6.7,19.0,0.0818556,88.203444582994,10.0,1.365,17.64,,0,,0.38,0.0,-0.03,,,,4.0,3.0,1.0,10.0,4.0,1.0,1.0,,,1.0,1.0,2.0,4.0,,,,,3.0,,,2.0,,1.0,,,,,,1.0,,,,,
15129439,away,Leeds United,Ethan Ampadu,ethan-ampadu,E. Ampadu,D,4,182,2540,M,,847097,EUR,968889600,M,4,4,False,49.0,41.0,4.0,1.0,0.0,23.0,27.0,18.0,22.0,2.0,9.0,,,,,90.0,68.0,7.2,10.0,0.0239668,142.03706026844,14.0,76.02,47.355,,1,,0.04,0.28,0.14,,,,,1.0,2.0,2.0,6.0,,,,,3.0,2.0,2.0,1.0,,47.542304119594,1.0,True,,,1.0,3.0,0.0257,,-0.06,,,,,,,,,,
