match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,captain,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_wasFouled,stat_fouls,stat_keyPass,stat_wonContest,stat_accurateCross,stat_unsuccessfulTouch,stat_challengeLost,stat_totalOffside,stat_goalAssist,stat_bigChanceCreated,player_sofascoreId,stat_blockedScoringAttempt,stat_bigChanceMissed
10438052,home,Santa Clara,Gabriel Batista,,,gabriel-batista,G. Batista,G,1,188,348,M,822526,EUR,896832000,G,12,12,False,34.0,19.0,31.0,16.0,8.0,9.0,11.0,25.0,1.0,6.0,1.0,3.0,3.0,1.0,1.0,90.0,46.0,7.2,15.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438052,home,Santa Clara,Pierre Sagna,,,pierre-sagna,P. Sagna,D,,183,17,M,135130,EUR,651196800,D,95,95,False,23.0,12.0,4.0,1.0,8.0,15.0,4.0,14.0,3.0,4.0,,,,,,74.0,45.0,7.1,20.0,1,True,6.0,2.0,3.0,4.0,5.0,2.0,1.0,2.0,4.0,2.0,1.0,,,,,,,,,,,,,,,,
10438052,home,Santa Clara,Kennedy Boateng,,,kennedy-boateng,K. Boateng,D,4,191,330,M,845884,EUR,849225600,D,4,4,False,20.0,15.0,5.0,1.0,11.0,12.0,4.0,8.0,7.0,7.0,,,,,,90.0,35.0,7.3,6.0,1,,,4.0,2.0,6.0,4.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,
10438052,home,Santa Clara,Cristian Tassano,,,cristian-tassano,C. Tassano,D,17,185,114,M,790099,EUR,838080000,D,17,17,False,27.0,18.0,10.0,6.0,11.0,17.0,7.0,10.0,2.0,11.0,,,,,,90.0,40.0,7.0,9.0,0,,,1.0,2.0,3.0,9.0,1.0,,1.0,1.0,2.0,2.0,,,,4.0,2.0,,1.0,,,,,,,,,
10438052,home,Santa Clara,Matheus Araújo,Matheus,,matheus-araujo,M. Araújo,D,32,185,323,M,1105841,EUR,983404800,D,32,32,False,26.0,16.0,4.0,1.0,7.0,11.0,10.0,17.0,,6.0,,,,,,74.0,47.0,6.8,17.0,1,,2.0,1.0,1.0,2.0,3.0,,,,1.0,2.0,,,1.0,,,1.0,,,1.0,2.0,,,,,,,
10438052,home,Santa Clara,Victor Bobsin,,,victor-bobsin,V. Bobsin,M,8,184,110,M,905451,EUR,947635200,M,80,80,False,25.0,19.0,4.0,1.0,9.0,13.0,10.0,12.0,2.0,5.0,,,,,,90.0,33.0,6.2,7.0,1,,,4.0,,11.0,1.0,,,,,1.0,1.0,,1.0,,,5.0,,,,1.0,3.0,,,,,,
10438052,home,Santa Clara,Adriano Firmino,,,adriano-firmino,A. Firmino,M,6,187,127,M,989383,EUR,941673600,M,20,20,False,26.0,15.0,6.0,4.0,9.0,15.0,6.0,11.0,2.0,8.0,,,,,,59.0,37.0,7.1,12.0,0,,,,,2.0,6.0,2.0,,1.0,1.0,2.0,2.0,1.0,,,2.0,1.0,,2.0,,,,,,,,,
10438052,home,Santa Clara,Gabriel Silva,Gabriel Silva,,gabriel-silva,Gabriel Silva,F,10,177,795,M,1046794,EUR,1016755200,M,49,49,False,12.0,6.0,1.0,,1.0,1.0,5.0,13.0,,2.0,,,,,,70.0,33.0,6.7,16.0,4,,2.0,,3.0,6.0,6.0,1.0,3.0,,1.0,1.0,,1.0,1.0,,2.0,1.0,1.0,,,2.0,3.0,,,,,,
10438052,home,Santa Clara,Bruno Almeida,,,bruno-almeida,B. Almeida,M,10,172,75,M,941314,EUR,842227200,M,19,19,False,24.0,18.0,7.0,5.0,8.0,8.0,10.0,21.0,,3.0,,,,,,90.0,43.0,6.8,15.0,1,,5.0,1.0,,2.0,,,,,,,,,1.0,,,,2.0,,,4.0,1.0,,,,,,
10438052,home,Santa Clara,Ricardinho,,,ricardinho,Ricardinho,M,21,178,116,M,1094399,EUR,902361600,M,10,10,False,19.0,14.0,2.0,1.0,4.0,6.0,10.0,14.0,,2.0,,,,,,90.0,32.0,6.3,11.0,0,,1.0,,3.0,3.0,4.0,1.0,,,,,,1.0,,,1.0,,1.0,,,2.0,1.0,,,,,,
