match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_keyPass,stat_totalShots,player_jerseyNumber,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_aerialWon,stat_totalClearance,player_sofascoreId,captain,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_dispossessed,stat_wasFouled,stat_bigChanceCreated,stat_shotOffTarget,stat_blockedScoringAttempt,stat_penaltyWon,player_firstName,player_lastName,stat_totalOffside,stat_bigChanceMissed,stat_penaltyMiss,stat_errorLeadToAShot,stat_goodHighClaim,stat_penaltySave,stat_penaltyFaced,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyConceded
11453107,home,Al-Ittihad,Abdullah Al-Mayouf,abdullah-al-mayouf,A. Al-Mayouf,G,187.0,197,M,118159,EUR,538358400.0,G,1,1,False,17.0,12.0,9.0,4.0,10.0,12.0,2.0,5.0,6.0,1.0,2.0,90.0,23.0,7.2,6.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453107,home,Al-Ittihad,Fawaz Al-Sagour,fawaz-al-sagour,F. Al-Sagour,D,176.0,240,M,818572,EUR,830217600.0,D,37,37,False,47.0,43.0,2.0,2.0,11.0,13.0,33.0,42.0,1.0,,,90.0,77.0,7.3,16.0,1.0,0,27,8.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453107,home,Al-Ittihad,Luiz Felipe,luiz-felipe,L. Felipe,D,187.0,1042,M,850035,EUR,858988800.0,D,5,5,False,58.0,50.0,6.0,2.0,31.0,33.0,19.0,25.0,8.0,,,90.0,71.0,7.4,10.0,1.0,0,5,,,2.0,2.0,5.0,,3.0,2.0,2.0,2.0,,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
11453107,home,Al-Ittihad,Ahmed Hegazy,ahmed-hegazy,A. Hegazy,D,194.0,4623,M,159653,EUR,664761600.0,D,26,26,False,57.0,51.0,10.0,7.0,28.0,31.0,24.0,28.0,10.0,,,90.0,65.0,7.6,7.0,1.0,1,26,2.0,1.0,1.0,3.0,5.0,,,2.0,,,2.0,2.0,,ahmedhegazy6,True,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
11453107,home,Al-Ittihad,Madallah Al-Olayan,madallah-al-olayan,M. Al-Olayan,D,170.0,81,M,818813,EUR,777772800.0,D,33,33,False,67.0,56.0,5.0,1.0,21.0,24.0,36.0,46.0,12.0,,,90.0,88.0,8.1,14.0,1.0,0,33,3.0,1.0,,2.0,9.0,1.0,2.0,3.0,3.0,,,2.0,,,,1.0,1.0,,,1.0,3.0,,,,,,,,,,,,,,,,,
11453107,home,Al-Ittihad,Romarinho,romarinho,Romarinho,M,176.0,1742,M,797619,EUR,660960000.0,M,90,90,False,41.0,34.0,1.0,1.0,9.0,10.0,26.0,32.0,2.0,,,82.0,57.0,7.7,10.0,2.0,2,,1.0,1.0,1.0,4.0,7.0,1.0,,,,2.0,2.0,2.0,,,,1.0,1.0,,,,4.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
11453107,home,Al-Ittihad,Farhah Ali Alshamrani,alshamrani-farhah-ali,F. A. Alshamrani,M,166.0,121,M,1501453,EUR,1140998400.0,M,29,29,False,39.0,29.0,3.0,1.0,14.0,17.0,15.0,22.0,8.0,,,82.0,56.0,6.6,14.0,,1,29,,,1.0,10.0,4.0,3.0,2.0,2.0,2.0,,2.0,,,,,3.0,1.0,,,2.0,1.0,,1.0,,,,,,,,,,,,,,,
11453107,home,Al-Ittihad,N'Golo Kanté,ngolo-kante,N. Kanté,M,169.0,44806,M,234148,EUR,670204800.0,M,7,7,False,93.0,80.0,8.0,7.0,25.0,27.0,55.0,68.0,12.0,,,90.0,113.0,7.4,22.0,,0,17,2.0,,2.0,8.0,7.0,1.0,2.0,4.0,2.0,2.0,,,,nglkante,,5.0,2.0,,,2.0,1.0,,,,,,,,,,,,,,,,,
11453107,home,Al-Ittihad,Jota,jota,Jota,F,175.0,5337,M,845786,EUR,922752000.0,M,11,11,False,34.0,29.0,1.0,1.0,3.0,5.0,29.0,40.0,5.0,,,78.0,60.0,7.1,19.0,2.0,3,7,11.0,3.0,,6.0,4.0,1.0,,1.0,1.0,3.0,2.0,1.0,,jotafilipe_7,,4.0,1.0,,,,1.0,,1.0,2.0,,,,1.0,,,,,,,,,,
11453107,home,Al-Ittihad,Abderrazak Hamdallah,abderrazak-hamdallah,A. Hamdallah,F,182.0,11081,M,826961,EUR,661392000.0,F,99,99,False,30.0,25.0,4.0,3.0,3.0,3.0,22.0,27.0,4.0,,,90.0,48.0,6.8,12.0,1.0,4,9,,,5.0,11.0,4.0,,1.0,2.0,2.0,2.0,1.0,,,abderrazak_hamdallah,,4.0,1.0,2.0,,2.0,1.0,,2.0,,,,,1.0,2.0,1.0,,,,,,,,
