match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_interceptionWon,stat_shotOffTarget,stat_expectedGoals,player_firstName,player_lastName,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,captain,stat_ownGoals,stat_totalOffside
12117078,home,Vasco da Gama,Léo Jardim,leo-jardim,L. Jardim,G,1,188,5904,M,leocjardim,595598,EUR,795657600,G,1,1,False,18.0,10.0,13.0,5.0,0.0,7.0,10.0,3.0,8.0,2.0,2.0,1.0,1.0,1.0,2.0,90.0,24.0,6.6,8.0,0.00042036,0,-0.4508,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117078,home,Vasco da Gama,Paulo Henrique,paulo-henrique,P. Henrique,D,96,175,6662,M,,1021721,EUR,838252800,D,96,96,False,31.0,25.0,2.0,1.0,0.0,9.0,11.0,17.0,24.0,,,,,,,64.0,58.0,7.1,13.0,0.129553,0,,4.0,1.0,4.0,6.0,1.0,1.0,2.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,
12117078,home,Vasco da Gama,Maicon,maicon,Maicon,D,3,191,836,M,,44691,EUR,590198400,D,4,4,False,32.0,25.0,8.0,6.0,0.0,16.0,21.0,9.0,11.0,7.0,4.0,,,,,90.0,47.0,6.9,8.0,0.00539643,0,,,,3.0,6.0,,1.0,,,,3.0,1.0,,,,,2.0,3.0,,,,,,,,,,,
12117078,home,Vasco da Gama,João Victor,joao-victor,J. Victor,D,38,187,1769,M,,982998,EUR,900633600,D,38,38,False,34.0,30.0,4.0,3.0,0.0,21.0,22.0,9.0,12.0,7.0,4.0,,,,,90.0,50.0,7.3,5.0,0.00389849,0,,,,1.0,4.0,,,,,2.0,2.0,1.0,,2.0,,,1.0,1.0,1.0,,,,,,,,,,
12117078,home,Vasco da Gama,Lucas Piton,lucas-piton,L. Piton,D,6,176,3645,M,,982174,EUR,971049600,D,6,6,False,32.0,29.0,1.0,1.0,0.0,14.0,14.0,16.0,22.0,2.0,8.0,,,,,78.0,50.0,7.1,7.0,0.106496,1,,4.0,1.0,3.0,5.0,,1.0,2.0,2.0,,1.0,1.0,,,,1.0,2.0,2.0,1.0,1.0,0.0737,,,,,,,,
12117078,home,Vasco da Gama,Hugo Moura,hugo-moura,H. Moura,M,25,177,1953,M,,973293,EUR,883785600,M,25,25,False,33.0,29.0,6.0,5.0,0.0,10.0,11.0,19.0,23.0,1.0,2.0,,,,,78.0,43.0,6.9,6.0,0.00860208,1,,1.0,,5.0,3.0,2.0,,,,,2.0,2.0,1.0,,3.0,,,1.0,1.0,1.0,0.0258,,,,,,,,
12117078,home,Vasco da Gama,Mateus Carvalho,mateus-carvalho,M. Carvalho,M,85,180,1394,M,,1391962,EUR,1016409600,M,85,85,False,40.0,35.0,4.0,1.0,0.0,10.0,13.0,25.0,29.0,,5.0,,,,,90.0,57.0,7.1,7.0,0.0133116,0,,2.0,,7.0,12.0,3.0,,,,,8.0,3.0,,3.0,4.0,1.0,,1.0,2.0,,,Matheus Carvalho,,,,,,,
12117078,home,Vasco da Gama,Adson,adson,Adson,M,28,171,2153,M,,1105970,EUR,970790400,M,28,28,False,32.0,28.0,,,1.0,6.0,8.0,23.0,25.0,,4.0,,,,,74.0,43.0,7.3,8.0,0.928169,2,,1.0,1.0,3.0,3.0,,2.0,1.0,,,2.0,,1.0,1.0,,4.0,,,,,0.0851,Adson,,2.0,,,,,
12117078,home,Vasco da Gama,Guilherme Estrella,estrella-guilherme,G. Estrella,M,14,185,1609,M,,1634144,EUR,1114128000,M,14,14,False,21.0,17.0,3.0,2.0,0.0,8.0,10.0,9.0,13.0,,3.0,,,,,64.0,39.0,6.7,14.0,0.00783035,2,,2.0,,8.0,2.0,,1.0,2.0,,,,,5.0,1.0,3.0,,2.0,1.0,1.0,,0.3344,Guilherme Estrella de Paiva,,1.0,1.0,1.0,,,
12117078,home,Vasco da Gama,David,david,David,M,7,179,2160,M,,840291,EUR,813888000,M,7,7,False,20.0,17.0,,,1.0,6.0,7.0,11.0,13.0,2.0,4.0,,,,,90.0,36.0,7.7,11.0,0.047231,1,,,,7.0,3.0,2.0,1.0,5.0,2.0,,,,4.0,1.0,,3.0,1.0,,,,0.084,,,1.0,,1.0,,,
