match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_totalShots,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_possessionLostCtrl,stat_keyPass,stat_challengeLost,stat_shotOffTarget,stat_fouls,player_firstName,player_lastName,captain,stat_aerialWon,stat_outfielderBlock,stat_onTargetScoringAttempt,stat_accurateCross,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_hitWoodwork,stat_ownGoals,stat_goals,stat_goalAssist,stat_bigChanceCreated,stat_errorLeadToAGoal,stat_totalOffside
10438037,home,FC Porto,Mehdi Taremi,mehdi-taremi,M. Taremi,F,99,187,20235,M,mehditaremi9,812533,EUR,711417600,F,9,9,False,35.0,26.0,1.0,1.0,8.0,9.0,18.0,26.0,,3.0,,,,,,,89.0,53.0,7.4,6,,,5.0,6.0,2.0,,,,2.0,1.0,3.0,2.0,14.0,,2.0,,1.0,,,,2.0,,4.0,,2.0,1.0,,,1.0,,,,
10438037,home,FC Porto,Gabriel Veron,gabriel-veron,G. Veron,M,27,176,2561,M,,1002819,EUR,1031011200,F,7,7,True,16.0,10.0,,,2.0,3.0,8.0,15.0,,4.0,,,,,,,34.0,32.0,7.7,2,2.0,,3.0,5.0,1.0,2.0,,,3.0,2.0,,1.0,11.0,2.0,,2.0,,,,,1.0,,,,,,,,,1.0,2.0,,
10438037,home,FC Porto,Marko Grujić,marko-grujic,M. Grujić,M,4,190,1584,M,,280835,EUR,829353600,M,16,16,True,9.0,9.0,1.0,1.0,4.0,4.0,5.0,5.0,,1.0,,,,,,,16.0,11.0,6.8,0,,,,3.0,,,,,1.0,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,
10438037,home,FC Porto,Toni Martínez,toni-martinez,T. Martínez,F,11,180,1253,M,,831253,EUR,867628800,F,29,29,True,3.0,1.0,,,,,1.0,3.0,,1.0,,,,,,,17.0,6.0,7.2,0,,,1.0,4.0,,1.0,,,,,,1.0,3.0,1.0,,,,,,,3.0,,,,,,,,,1.0,1.0,,
10438037,home,FC Porto,Danny Namaso,danny-namaso,D. Namaso,F,19,182,4899,M,,867440,EUR,967420800,F,19,19,True,3.0,2.0,,,,,2.0,3.0,1.0,1.0,,,,,,,16.0,7.0,7.7,1,,,2.0,,,,,,,,2.0,,3.0,1.0,,,2.0,,,,,,1.0,,,,,,1.0,,1.0,,
10438037,home,FC Porto,David Carmo,david-carmo,D. Carmo,D,16,196,2256,M,,892235,EUR,932342400,D,4,4,True,1.0,1.0,,,1.0,1.0,,,1.0,,,,,,,,13.0,2.0,6.6,0,,,,2.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,
10438037,home,FC Porto,Cláudio Ramos,claudio-ramos,C. Ramos,G,14,183,1032,M,,116372,EUR,690249600,G,14,14,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438037,home,FC Porto,Rodrigo Conceição,rodrigo-conceicao,R. Conceição,D,27,173,250,M,,945121,EUR,946771200,D,17,17,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438037,home,FC Porto,Zaidu Sanusi,zaidu-sanusi,Z. Sanusi,D,12,182,2630,M,,987510,EUR,866160000,D,12,12,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438037,home,FC Porto,Bernardo Folha,bernardo-folha,Folha,M,22,180,173,M,,999005,EUR,1016841600,M,87,87,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438037,away,Casa Pia,Ricardo Batista,ricardo-batista,R. Batista,G,33,193,111,M,,9668,EUR,532656000,G,33,33,False,32.0,17.0,31.0,16.0,5.0,6.0,12.0,26.0,1.0,6.0,2.0,8.0,10.0,,,,90.0,48.0,8.3,0,,1.0,1.0,2.0,,,,,,,,2.0,16.0,,,,,,,,,,,,,,,,,,,,
10438037,away,Casa Pia,Fernando Varela,fernando-varela,F. Varela,D,5,183,60,M,,51705,EUR,564883200,D,15,15,False,7.0,4.0,2.0,1.0,2.0,4.0,2.0,3.0,3.0,,,,,,,,78.0,15.0,6.6,1,,,,1.0,,,,1.0,,,,,4.0,,,1.0,,,,,1.0,,,,,,,,,,,,
10438037,away,Casa Pia,Vasco Fernandes,vasco-fernandes,V. Fernandes,D,,181,45,M,,41650,EUR,532137600,D,13,13,False,21.0,19.0,3.0,2.0,16.0,17.0,3.0,4.0,7.0,5.0,,,,,,,90.0,38.0,7.3,0,,,,2.0,,,,4.0,1.0,1.0,,1.0,2.0,,,,,,,True,,3.0,,,,,,,,,,,
10438037,away,Casa Pia,Nermin Zolotić,nermin-zolotic,N. Zolotić,D,44,188,74,M,,94826,EUR,742003200,D,19,19,False,15.0,13.0,2.0,1.0,10.0,10.0,3.0,5.0,1.0,3.0,,,,,,,74.0,22.0,6.2,0,,,2.0,2.0,1.0,1.0,1.0,2.0,,,1.0,,4.0,,,,1.0,,,,1.0,,,,,,,,,,,1.0,1.0
10438037,away,Casa Pia,Derick Poloni,derick-poloni,D. Poloni,D,6,173,38,M,,892169,EUR,746841600,M,6,6,False,14.0,11.0,1.0,,8.0,9.0,3.0,8.0,5.0,4.0,,,,,,,90.0,44.0,7.0,0,3.0,,4.0,7.0,,1.0,1.0,,2.0,2.0,3.0,4.0,11.0,,1.0,,3.0,,,,,,,,,,,,,,,,
10438037,away,Casa Pia,Neto,neto,Neto,M,8,181,91,M,,843358,EUR,683769600,M,8,8,False,4.0,2.0,,,1.0,1.0,2.0,4.0,1.0,1.0,,,,,,,26.0,10.0,6.7,0,1.0,,2.0,1.0,,,,1.0,,,2.0,1.0,4.0,1.0,,,2.0,,,,,,,1.0,,,,,,,,,
10438037,away,Casa Pia,Beni Mukendi,beni-mukendi,B. Mukendi,M,16,180,646,M,,1002367,EUR,1021939200,M,80,80,False,21.0,17.0,,,8.0,11.0,9.0,10.0,,7.0,,,,,,,90.0,36.0,6.9,0,,1.0,5.0,6.0,1.0,2.0,,,6.0,3.0,,,7.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,
10438037,away,Casa Pia,Leonardo Lelo,leonardo-lelo,L. Lelo,M,5,175,353,M,,1006865,EUR,954374400,M,5,5,False,23.0,13.0,5.0,1.0,8.0,12.0,5.0,11.0,2.0,4.0,,,,,,,90.0,59.0,6.7,0,,1.0,7.0,6.0,,2.0,,3.0,4.0,1.0,1.0,1.0,19.0,2.0,2.0,,2.0,,,,1.0,,,,,,,,,,,,
10438037,away,Casa Pia,Yuki Soma,soma-yuki,Y. Soma,F,7,165,617,M,,945290,EUR,856828800,F,24,24,False,16.0,13.0,1.0,,4.0,6.0,10.0,14.0,,4.0,,,,,,,90.0,31.0,7.2,2,4.0,2.0,6.0,4.0,1.0,2.0,2.0,,1.0,1.0,1.0,1.0,8.0,2.0,1.0,,2.0,,,,,,,1.0,2.0,,,,,,2.0,,1.0
10438037,away,Casa Pia,Felippe Cardoso,felippe-cardoso,F. Cardoso,F,70,187,417,M,,922616,EUR,907459200,F,30,30,False,19.0,13.0,1.0,1.0,4.0,5.0,9.0,14.0,2.0,2.0,,,,,,,74.0,39.0,6.7,2,,3.0,11.0,12.0,4.0,7.0,5.0,,,,2.0,2.0,14.0,,,1.0,2.0,,,,5.0,,1.0,,,1.0,,,,,,,
10438037,away,Casa Pia,Saviour Godwin,saviour-godwin,S. Godwin,M,77,170,247,M,,359650,EUR,840672000,F,7,7,False,10.0,9.0,1.0,1.0,4.0,4.0,5.0,8.0,,6.0,,,,,,,78.0,30.0,6.2,4,2.0,,9.0,2.0,4.0,3.0,1.0,,1.0,1.0,3.0,,15.0,1.0,2.0,1.0,1.0,,,,,,2.0,,1.0,1.0,,,,,,,1.0
10438037,away,Casa Pia,Afonso Taira,afonso-taira,A. Taira,M,6,177,41,M,,153040,EUR,708739200,M,27,27,True,19.0,15.0,4.0,2.0,7.0,7.0,8.0,12.0,1.0,5.0,,,,,,,64.0,34.0,7.2,0,,1.0,6.0,10.0,,3.0,3.0,1.0,5.0,4.0,1.0,,6.0,1.0,2.0,,3.0,,,,2.0,1.0,,,,,,,,,,,
10438037,away,Casa Pia,Duplexe Tchamba,duplexe-tchamba,D. Tchamba,D,2,191,133,M,,891792,EUR,900028800,D,12,12,True,3.0,1.0,1.0,,,,1.0,4.0,5.0,1.0,,,,,,,16.0,11.0,6.3,0,1.0,3.0,4.0,1.0,1.0,,,,,,,,4.0,,,,,,,,1.0,,,,,,,,,,,,
10438037,away,Casa Pia,Rafael Martins,rafael-martins,R. Martins,F,99,177,43,M,,123231,EUR,606096000,F,11,11,True,5.0,4.0,,,2.0,2.0,2.0,3.0,1.0,2.0,,,,,,,16.0,8.0,6.6,1,,,3.0,2.0,,,,,,,,,1.0,,1.0,1.0,2.0,,,,2.0,,,,,,,,,,,,
10438037,away,Casa Pia,Clayton,clayton,Clayton,F,19,184,1602,M,,1017023,EUR,916012800,F,99,99,True,4.0,2.0,,,2.0,2.0,,2.0,,,,,,,,,12.0,7.0,6.4,0,,3.0,4.0,,,,,,,,1.0,,3.0,,,,1.0,,,,,,,,,,,,,,,,
10438037,away,Casa Pia,João Nunes,joao-nunes,J. Nunes,D,30,188,83,M,,190135,EUR,816739200,D,3,3,True,4.0,4.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,,,,,,,12.0,7.0,6.5,0,,,1.0,,,,,1.0,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,
10438037,away,Casa Pia,Lucas Paes,lucas-paes,L. Paes,G,1,193,72,M,,931473,EUR,881452800,G,68,68,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438037,away,Casa Pia,Léo Bolgado,leo-bolgado,L. Bolgado,D,4,190,110,M,,1095918,EUR,903571200,D,4,4,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Léo Bolgado,,,,,,,,,,,,,,,
10438037,away,Casa Pia,Eduardo Fereira,eduardo-fereira,E. Fereira,D,2,169,53,M,,879459,EUR,970185600,D,2,2,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438037,away,Casa Pia,Diogo Pinto,pinto-diogo,D. Pinto,M,23,175,174,M,,991929,EUR,930614400,M,10,10,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
