match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_totalCross,stat_interceptionWon,stat_fouls,player_firstName,player_lastName,stat_dispossessed,stat_totalContest,stat_wonContest,stat_errorLeadToAGoal,captain,stat_blockedScoringAttempt,stat_accurateCross,player_sofascoreId,stat_bigChanceCreated,stat_keyPass,stat_totalOffside,stat_outfielderBlock,stat_goodHighClaim,stat_errorLeadToAShot,stat_goals
12436463,home,Brentford,Kevin Schade,kevin-schade,K. Schade,M,7,183,3191,M,1006387,EUR,1006819200,F,7,7,False,14.0,9.0,,,0.0,,,9.0,17.0,1.0,1.0,,,,81.0,35.0,6.5,18.0,0.010198,1,,4.0,2.0,9.0,5.0,1.0,,,,1.0,,5.0,2.0,0.0906,,3.0,,1.0,,,1.0,2.0,,,,1.0,,,,,1.0,,,,
12436463,home,Brentford,Mads Roerslev,mads-roerslev,M. Roerslev,D,2,184,428,M,826057,EUR,930182400,D,30,30,True,13.0,10.0,,,0.0,6.0,7.0,4.0,9.0,,1.0,,,,22.0,21.0,6.9,7.0,0.00216466,0,,,,2.0,2.0,,,,,,,,2.0,,,3.0,1.0,1.0,Mads,Roerslev,,1.0,,,,,,,,,,1.0,,,
12436463,home,Brentford,Edmond-Paris Maghoma,maghoma-edmond-paris,E. Maghoma,M,25,178,274,M,907500,EUR,989280000,M,32,32,True,18.0,17.0,,,0.0,7.0,7.0,10.0,11.0,1.0,2.0,,,,23.0,27.0,6.7,3.0,0.0091247,0,,,1.0,2.0,4.0,1.0,,,,1.0,,1.0,2.0,,,,,,,,,1.0,,,,,,,,,,,,,
12436463,home,Brentford,Fabio Carvalho,fabio-carvalho,F. Carvalho,F,14,170,4025,M,991604,EUR,1030665600,M,14,14,True,4.0,3.0,1.0,,0.0,1.0,1.0,2.0,4.0,,1.0,,,,9.0,6.0,6.4,3.0,0.00247456,0,,,,1.0,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,_fabio.10,,,,,,,
12436463,home,Brentford,Yunus Konak,yunus-konak,Y. Konak,M,5,181,1118,M,1518589,EUR,1136851200,M,26,26,True,1.0,,,,0.0,,,,1.0,,,,,,1.0,1.0,,1.0,,0,,,,,,,,,,,,,,,,,,,Yunus Konak,,,,,,,,,,,,,,,,
12436463,home,Brentford,Hákon Rafn Valdimarsson,hakon-rafn-valdimarsson,H. R. Valdimarsson,G,12,195,496,M,1005959,EUR,1002931200,G,12,12,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436463,home,Brentford,Kim Ji-Soo,kim-ji-soo,K. Ji-Soo,D,5,192,1312,M,1185061,EUR,1103846400,D,36,36,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Kim Ji-Soo,,,,,,,,,,,,,,,,
12436463,home,Brentford,Yehor Yarmolyuk,yarmoliuk-yehor,Y. Yarmolyuk,M,18,180,2555,M,1031258,EUR,1078099200,M,18,18,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436463,home,Brentford,Jayden Meghoma,meghoma-jayden,J. Meghoma,M,30,176,425,M,1410201,EUR,1151452800,D,21,21,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Jayden Meghoma,,,,,,,,,,,,,,,,
12436463,home,Brentford,Tony Yogane,tony-yogane,T. Yogane,M,17,178,57,M,1467880,EUR,1127520000,M,42,42,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436463,away,Nottingham Forest,Matz Sels,matz-sels,M. Sels,G,26,188,2413,M,78152,EUR,699062400,G,26,26,False,24.0,9.0,24.0,9.0,0.0,,2.0,9.0,22.0,2.0,5.0,3.0,3.0,1.0,90.0,31.0,7.6,15.0,0.00189397,0,0.9785,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,
12436463,away,Nottingham Forest,Nikola Milenković,nikola-milenkovic,N. Milenković,D,31,195,5064,M,836168,EUR,876614400,D,31,31,False,21.0,14.0,5.0,,0.0,12.0,14.0,2.0,7.0,11.0,3.0,,,,90.0,40.0,7.3,7.0,0.00047193,1,,2.0,3.0,3.0,5.0,,,,1.0,1.0,,,1.0,0.0342,0.0765,,2.0,1.0,,,,,,,,,,milenkovicn_4,,,,,,,
12436463,away,Nottingham Forest,Murillo,murillo,Murillo,D,5,180,9781,M,1199282,EUR,1025740800,D,5,5,False,22.0,21.0,5.0,5.0,0.0,14.0,15.0,7.0,8.0,9.0,5.0,,,,90.0,39.0,7.5,3.0,0.00571645,0,,,3.0,2.0,4.0,,,,,1.0,,,,,,1.0,3.0,1.0,Murillo,,1.0,,,,,,,murillosantiago40,,,,1.0,,,
12436463,away,Nottingham Forest,Morato,morato,F. Morato,D,4,190,2248,M,985086,EUR,993859200,D,4,4,False,23.0,19.0,2.0,,0.0,14.0,17.0,5.0,6.0,5.0,2.0,,,,90.0,38.0,6.7,6.0,0.00073877,0,,,,,2.0,,,,,2.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,2.0,
12436463,away,Nottingham Forest,Ola Aina,ola-aina,O. Aina,D,34,182,4052,M,800417,EUR,844732800,M,34,34,False,29.0,21.0,4.0,1.0,0.0,10.0,14.0,11.0,16.0,6.0,4.0,,,,90.0,56.0,7.5,15.0,0.00941301,2,,1.0,1.0,7.0,5.0,3.0,,1.0,1.0,2.0,1.0,,,0.2071,0.2559,1.0,3.0,1.0,,,1.0,3.0,2.0,,,,,,,,,,,,1.0
12436463,away,Nottingham Forest,Morgan Gibbs-White,morgan-gibbs-white,M. Gibbs-White,M,10,171,6974,M,865912,EUR,948931200,M,10,10,False,45.0,40.0,6.0,5.0,0.0,15.0,18.0,25.0,27.0,2.0,8.0,,,,75.0,63.0,7.6,7.0,0.0455041,0,,,,3.0,9.0,1.0,,,,8.0,4.0,2.0,,,,,1.0,2.0,,,,1.0,1.0,,True,,,Morgangibbs27,,1.0,,,,,
12436463,away,Nottingham Forest,Elliot Anderson,elliot-anderson,E. Anderson,M,8,179,7705,M,994546,EUR,1036540800,M,8,8,False,29.0,24.0,1.0,1.0,0.0,13.0,15.0,11.0,17.0,3.0,6.0,,,,64.0,46.0,6.9,13.0,0.275158,0,,,3.0,7.0,5.0,2.0,,,,2.0,2.0,,,,,3.0,,,,,2.0,3.0,,,,,,,1.0,2.0,,,,,
12436463,away,Nottingham Forest,Neco Williams,williams-neco,N. Williams,D,3,183,3198,M,927356,EUR,987120000,M,7,7,False,28.0,23.0,,,1.0,9.0,10.0,14.0,18.0,5.0,2.0,,,,89.0,51.0,7.5,10.0,0.0982669,1,,5.0,3.0,7.0,7.0,2.0,,1.0,,1.0,,,3.0,0.029,,,,,,,,,,,,,,,1.0,1.0,,,,,
12436463,away,Nottingham Forest,Anthony Elanga,anthony-elanga,A. Elanga,M,20,178,10434,M,979232,EUR,1019865600,F,21,21,False,17.0,13.0,3.0,1.0,0.0,6.0,8.0,7.0,14.0,1.0,5.0,,,,64.0,29.0,7.4,10.0,0.0232909,2,,1.0,1.0,2.0,3.0,,,,2.0,,,,2.0,0.2128,0.8636,5.0,1.0,,,,,1.0,,,,,,anthonyelanga,,,1.0,,,,1.0
12436463,away,Nottingham Forest,Callum Hudson-Odoi,callum-hudson-odoi,C. Hudson-Odoi,M,7,177,9224,M,867442,EUR,973555200,F,14,14,False,30.0,27.0,1.0,,0.0,5.0,6.0,23.0,28.0,,2.0,,,,90.0,53.0,6.9,15.0,0.0906454,1,,,,6.0,3.0,1.0,,,,,,4.0,2.0,0.112,,4.0,3.0,1.0,,,1.0,4.0,1.0,,,1.0,1.0,Calteck10,,4.0,,,,,
12436463,away,Nottingham Forest,Chris Wood,chris-wood,C. Wood,F,11,191,7494,M,50480,EUR,692064000,F,11,11,False,17.0,11.0,,,0.0,6.0,8.0,5.0,9.0,3.0,1.0,,,,89.0,32.0,6.6,10.0,0.00941746,3,,7.0,5.0,10.0,6.0,,1.0,1.0,2.0,,,2.0,1.0,0.3013,0.163,,,1.0,,,1.0,1.0,,,,,,wodsy39,,,1.0,1.0,,,
12436463,away,Nottingham Forest,Nicolás Domínguez,nicolas-dominguez,N. Domínguez,M,16,179,3183,M,871765,EUR,898992000,M,16,16,True,10.0,8.0,,,0.0,5.0,6.0,3.0,4.0,,3.0,,,,26.0,12.0,6.4,4.0,0.00200291,0,,1.0,1.0,3.0,1.0,,,,,,,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,
12436463,away,Nottingham Forest,Ryan Yates,ryan-yates,R. Yates,M,22,190,881,M,846252,EUR,880070400,M,22,22,True,2.0,2.0,,,0.0,,,2.0,2.0,1.0,,,,,26.0,10.0,6.8,,0.00092514,0,,,,4.0,2.0,1.0,,,,2.0,1.0,,,,,,3.0,3.0,,,,,,,,,,,,,,,,,
12436463,away,Nottingham Forest,Jota Silva,jota-silva,J. Silva,F,26,179,2828,M,1011895,EUR,933465600,F,20,20,True,4.0,3.0,,,0.0,1.0,1.0,2.0,3.0,1.0,1.0,,,,15.0,9.0,6.2,4.0,0.00107528,0,,,,4.0,,1.0,,,,,,2.0,,,,,,2.0,,,,1.0,,,,,,,,,1.0,,,,
12436463,away,Nottingham Forest,Harry Toffolo,harry-toffolo,H. Toffolo,D,15,183,338,M,358218,EUR,808790400,D,15,15,True,1.0,1.0,,,0.0,1.0,1.0,,,,,,,,1.0,2.0,,,3.43e-06,0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
12436463,away,Nottingham Forest,Taiwo Awoniyi,taiwo-awoniyi,T. Awoniyi,F,9,183,3465,M,359664,EUR,871344000,F,9,9,True,1.0,,,,0.0,,1.0,,,,,,,,1.0,2.0,,1.0,,0,,,,1.0,1.0,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,
12436463,away,Nottingham Forest,Carlos Miguel,carlos-miguel,C. Miguel,G,1,204,5426,M,973738,EUR,907891200,G,33,33,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436463,away,Nottingham Forest,Álex Moreno,alex-moreno,Á. Moreno,D,24,179,1206,M,294593,EUR,739497600,D,19,19,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436463,away,Nottingham Forest,Willy Boly,willy-boly,W. Boly,D,30,195,1884,M,139310,EUR,665539200,D,30,30,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436463,away,Nottingham Forest,James Ward-Prowse,james-ward-prowse,J. Ward-Prowse,M,20,177,4256,M,161717,EUR,783648000,M,18,18,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,prowsey16,,,,,,,
