match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_duelWon,stat_totalContest,stat_totalTackle,stat_wasFouled,player_sofascoreId,stat_totalCross,stat_aerialLost,stat_totalClearance,stat_interceptionWon,stat_wonTackle,stat_challengeLost,player_firstName,player_lastName,stat_accurateCross,stat_aerialWon,stat_wonContest,stat_bigChanceCreated,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_shotOffTarget,stat_expectedGoals,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,captain,stat_blockedScoringAttempt,stat_goals,stat_dispossessed,stat_bigChanceMissed,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_outfielderBlock,stat_totalOffside,stat_hitWoodwork
12528074,home,Fenerbahçe,İrfan Can Eğribayat,irfan-can-egribayat,İ. C. Eğribayat,G,71,193,1983,M,594618,EUR,891216000,G,1,1,False,12.0,9.0,5.0,2.0,0.0,8.0,10.0,1.0,2.0,4.0,3.0,90.0,18.0,6.5,3.0,0.0001597,0,-0.1337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528074,home,Fenerbahçe,Bright Osayi-Samuel,bright-osayi-samuel,B. Osayi-Samuel,D,26,175,5509,M,791616,EUR,883526400,D,21,21,False,27.0,26.0,,,0.0,10.0,10.0,16.0,17.0,4.0,,45.0,38.0,6.5,2.0,0.0211996,0,,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528074,home,Fenerbahçe,Milan Škriniar,milan-skriniar,M. Škriniar,D,37,187,9862,M,187205,EUR,792460800,D,37,37,False,68.0,66.0,4.0,4.0,0.0,34.0,34.0,32.0,35.0,7.0,,90.0,76.0,7.4,3.0,0.0156631,0,,2.0,2.0,,2.0,,milanskriniar,1.0,2.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12528074,home,Fenerbahçe,Yusuf Akçiçek,akcicek-yusuf,Y. Akçiçek,D,4,193,4010,M,1479523,EUR,1138147200,D,95,95,False,61.0,58.0,2.0,,0.0,20.0,20.0,38.0,41.0,5.0,,74.0,68.0,6.7,3.0,0.021495,0,,4.0,1.0,,1.0,,,,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12528074,home,Fenerbahçe,Filip Kostić,filip-kostic,F. Kostić,M,18,184,7055,M,126588,EUR,720576000,D,18,18,False,44.0,40.0,1.0,1.0,1.0,13.0,13.0,30.0,47.0,5.0,,90.0,82.0,7.8,23.0,0.588706,0,,5.0,6.0,2.0,2.0,1.0,filipkostic,16.0,2.0,,,2.0,,,,3.0,1.0,2.0,1.0,5.0,3.0,3.0,,,,,,,,,,,,,,,
12528074,home,Fenerbahçe,Fred,fred,Fred,M,7,169,11619,M,243623,EUR,731289600,M,13,13,False,69.0,59.0,6.0,5.0,0.0,14.0,14.0,45.0,57.0,6.0,,90.0,87.0,8.0,14.0,0.13042,2,,2.0,6.0,1.0,4.0,1.0,fred08,2.0,2.0,,1.0,1.0,,,,,,1.0,,2.0,,4.0,2.0,0.068,,,,,,,,,,,,,
12528074,home,Fenerbahçe,İsmail Yüksek,ismail-yuksek,İ. Yüksek,M,5,183,3147,M,952600,EUR,917308800,M,5,5,False,42.0,38.0,,,0.0,12.0,15.0,26.0,27.0,3.0,,60.0,47.0,7.0,4.0,0.0363928,1,,,2.0,,2.0,,,,,,1.0,2.0,,,,,,,,,,,,0.0197,1.0,0.018,,,,,,,,,,,
12528074,home,Fenerbahçe,İrfan Can Kahveci,irfan-can-kahveci,İ. C. Kahveci,M,71,180,4224,M,226986,EUR,805766400,M,17,17,False,53.0,47.0,4.0,3.0,0.0,9.0,9.0,41.0,49.0,8.0,,90.0,72.0,8.5,11.0,0.385858,3,,3.0,5.0,4.0,2.0,,irfankahveci,5.0,,,1.0,2.0,,,,3.0,1.0,2.0,,,1.0,3.0,1.0,0.2487,1.0,0.3476,True,1.0,1.0,,,,,,,,
12528074,home,Fenerbahçe,Anderson Talisca,anderson-talisca,A. Talisca,M,94,191,20484,M,329245,EUR,760060800,M,94,94,False,20.0,16.0,,,0.0,2.0,3.0,14.0,17.0,1.0,,45.0,31.0,6.4,9.0,0.053699,4,,5.0,2.0,1.0,,,AndersonTalisca,,,,,,,,,,1.0,1.0,,2.0,2.0,2.0,1.0,0.1454,,,,3.0,,3.0,,,,,,,
12528074,home,Fenerbahçe,Sebastian Szymański,sebastian-szymanski,S. Szymański,M,17,174,10874,M,847983,EUR,926294400,M,53,53,False,19.0,16.0,,,0.0,1.0,1.0,15.0,21.0,2.0,,60.0,28.0,7.1,8.0,0.787803,2,,1.0,1.0,1.0,1.0,,szymanski_11,3.0,,,,,,,,,,,1.0,1.0,,1.0,1.0,0.0608,1.0,0.0139,,,,,,,,,,,
