match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,stat_accurateOppositionHalfPasses,stat_totalCross,stat_duelLost,stat_dispossessed,stat_totalContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_aerialLost,stat_outfielderBlock,stat_fouls,player_lastName,stat_challengeLost,stat_wonContest,captain,stat_accurateCross,stat_bigChanceCreated,stat_keyPass,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_totalOffside,stat_punches,stat_lastManTackle,stat_bigChanceMissed,stat_errorLeadToAShot
12624409,home,Al-Riyadh,Milan Borjan,milan-borjan,M. Borjan,G,82,193,807,M,79413,EUR,561945600,G,82,82,False,28.0,22.0,9.0,3.0,0.0,22.0,22.0,6.0,1.0,1.0,11.0,3.0,3.0,3.0,1.0,1.0,90.0,41.0,6.9,7.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624409,home,Al-Riyadh,Hussain Al-Nuweqi,hussain-al-nuweqi,H. Al-Nuweqi,D,27,170,14,M,1525073,EUR,817948800,D,27,27,False,39.0,34.0,3.0,1.0,0.0,16.0,17.0,25.0,1.0,5.0,4.0,,,,,,69.0,57.0,6.5,11.0,0,Hussain Al-Nuweqi,18.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
12624409,home,Al-Riyadh,Ahmad Asiri,ahmad-asiri,A. Asiri,D,13,179,31,M,350060,EUR,690076800,D,29,29,False,55.0,49.0,4.0,3.0,0.0,33.0,34.0,21.0,1.0,2.0,1.0,,,,,,90.0,65.0,6.2,6.0,0,,16.0,,4.0,,,2.0,,1.0,,,,3.0,1.0,1.0,,,,,,,,,,,,,,,,
12624409,home,Al-Riyadh,Yoann Barbet,yoann-barbet,Y. Barbet,D,5,190,128,M,369544,EUR,736992000,D,5,5,False,57.0,54.0,2.0,1.0,0.0,31.0,31.0,27.0,1.0,2.0,4.0,,,,,,90.0,66.0,6.1,5.0,0,,23.0,1.0,3.0,,1.0,5.0,,,,,,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,
12624409,home,Al-Riyadh,Nawaf Al-Hawsawi,nawaf-al-hawsawi,N. Al-Hawsawi,D,50,170,18,M,1048000,EUR,975801600,D,50,50,False,46.0,39.0,2.0,,0.0,19.0,20.0,27.0,,4.0,4.0,,,,,,88.0,67.0,6.1,16.0,0,Nawaf Al-Hawsawi,20.0,1.0,5.0,1.0,4.0,,1.0,1.0,,4.0,2.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,
12624409,home,Al-Riyadh,Yahia Al-Shehri,yahia-al-shehri,Y. A. Shehri,M,88,164,76,M,196396,EUR,646358400,M,88,88,False,45.0,41.0,6.0,4.0,1.0,7.0,7.0,43.0,,1.0,3.0,,,,,,68.0,58.0,7.4,10.0,0,,36.0,5.0,3.0,2.0,,,,,,1.0,1.0,,,1.0,,1.0,,True,2.0,1.0,4.0,,,,,,,,,
12624409,home,Al-Riyadh,Tozé,toze,Tozé,M,20,165,386,M,1089231,EUR,726969600,M,20,20,False,52.0,47.0,3.0,2.0,0.0,12.0,12.0,43.0,,2.0,5.0,,,,,,90.0,66.0,7.4,9.0,4,,37.0,3.0,3.0,2.0,,2.0,,,,1.0,2.0,1.0,,,,,,,2.0,,1.0,3.0,1.0,,,,,,,
12624409,home,Al-Riyadh,Lucas Kal,lucas-kal,Lucas Kal,M,21,186,179,M,840118,EUR,826934400,M,21,21,False,64.0,59.0,7.0,5.0,0.0,23.0,23.0,41.0,1.0,4.0,,,,,,,90.0,72.0,6.9,6.0,2,,36.0,,3.0,,2.0,2.0,,1.0,1.0,,1.0,2.0,,,,,1.0,,,,1.0,,1.0,1.0,,,,,,
12624409,home,Al-Riyadh,Bernard Mensah,bernard-mensah,B. Mensah,M,43,180,416,M,546220,EUR,782352000,M,43,43,False,62.0,59.0,2.0,2.0,0.0,14.0,15.0,47.0,1.0,6.0,4.0,,,,,,90.0,81.0,7.7,7.0,3,,45.0,,7.0,2.0,4.0,,,2.0,2.0,1.0,,1.0,1.0,2.0,,1.0,3.0,,,,1.0,,2.0,1.0,1.0,,,,,
12624409,home,Al-Riyadh,Ibrahim Bayesh,ibrahim-bayesh,I. Bayesh,M,29,177,2466,M,920815,EUR,957139200,M,11,11,False,34.0,31.0,2.0,1.0,0.0,7.0,8.0,30.0,,10.0,9.0,,,,,,90.0,62.0,7.6,10.0,3,,25.0,4.0,5.0,1.0,3.0,,1.0,4.0,4.0,3.0,3.0,2.0,,1.0,,1.0,3.0,,1.0,,3.0,,2.0,1.0,,2.0,,,,
12624409,home,Al-Riyadh,Talal Abubakr Haji,haji-talal-abubakr,T. A. Haji,F,90,175,455,M,1501473,EUR,1189900800,F,85,85,False,9.0,5.0,,,0.0,3.0,3.0,6.0,,1.0,1.0,,,,,,59.0,17.0,7.3,8.0,3,,2.0,,4.0,1.0,1.0,,,,,2.0,,2.0,,,,1.0,1.0,,,,,2.0,1.0,,1.0,,,,,
12624409,home,Al-Riyadh,Mohamed Konaté,mohamed-konate,M. Konaté,F,13,190,2441,M,850011,EUR,881884800,F,13,13,True,8.0,6.0,1.0,1.0,0.0,3.0,3.0,6.0,2.0,2.0,,,,,,,31.0,11.0,6.6,3.0,0,,4.0,1.0,1.0,,1.0,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,
12624409,home,Al-Riyadh,Enes Sali,sali-enes,E. Sali,F,98,168,434,M,1133883,EUR,1140652800,F,99,99,True,5.0,1.0,1.0,,0.0,1.0,2.0,4.0,,,2.0,,,,,,22.0,11.0,6.5,8.0,2,,,1.0,2.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,2.0,,,,,,,,
12624409,home,Al-Riyadh,Marzouq Tambakti,marzouq-tambakti,M. Tambakti,D,87,187,50,M,1544937,EUR,1044921600,D,87,87,True,9.0,9.0,,,0.0,5.0,5.0,4.0,,,1.0,,,,,,21.0,9.0,6.0,,0,Marzouq Tambakti,4.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
12624409,home,Al-Riyadh,Nawaf Al-Abed,nawaf-al-abed,N. Al-Abed,M,,168,122,,144377,EUR,633312000,M,10,10,True,3.0,3.0,,,0.0,,,4.0,,,,,,,,,8.0,4.0,6.5,1.0,0,,3.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
12624409,home,Al-Riyadh,Abdulrahman Al Shammari,abdulrahman-al-shammari,A. A. Shammari,G,22,178,15,M,982349,EUR,963100800,G,40,40,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624409,home,Al-Riyadh,Suwailem Al-Manhali,swailem-al-menhali,S. Al-Menhali,D,93,182,54,M,1217919,EUR,1082160000,D,25,25,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624409,home,Al-Riyadh,Saud Zidan,saud-zidan,S. Zidan,M,14,167,29,M,1084266,EUR,941846400,M,6,6,True,,,,,,,,,,,,,,,,,,,,,0,Saud Zidan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624409,home,Al-Riyadh,Mohammed Al Aqal,mohammed-al-aqal,M. A. Aqal,M,90,182,24,M,1127133,EUR,949881600,M,7,7,True,,,,,,,,,,,,,,,,,,,,,0,Mohammed Al Aqal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624409,home,Al-Riyadh,Rayan Albloushi,rayan-albloushi,R. Albloushi,F,14,177,25,M,1092811,EUR,983232000,F,24,24,True,,,,,,,,,,,,,,,,,,,,,0,Rayan Albloushi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624409,away,Al Orobah,Gaëtan Coucke,gaetan-coucke,G. Coucke,G,98,187,160,M,794989,EUR,910051200,G,28,28,False,29.0,20.0,14.0,5.0,0.0,15.0,16.0,13.0,,,9.0,,2.0,5.0,1.0,1.0,90.0,45.0,7.4,10.0,0,,5.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,1.0,,,
12624409,away,Al Orobah,Hamed Al-Maghati,hamed-taleb,H. Al-Maghati,D,11,175,9,M,948603,EUR,742694400,D,11,11,False,11.0,9.0,,,0.0,8.0,10.0,2.0,1.0,2.0,1.0,,,,,,45.0,21.0,6.3,6.0,0,,1.0,1.0,3.0,2.0,,1.0,,1.0,,,,,1.0,1.0,,,,True,,,,,,,,,,1.0,,
12624409,away,Al Orobah,Ismael Kandouss,ismael-kandouss,I. Kandouss,D,27,192,736,M,934196,EUR,879292800,D,3,3,False,27.0,23.0,2.0,1.0,0.0,19.0,20.0,7.0,1.0,6.0,2.0,,,,,,90.0,40.0,6.8,4.0,0,,4.0,,1.0,,,8.0,,5.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,
12624409,away,Al Orobah,Kurt Zouma,kurt-zouma,K. Zouma,D,,190,2246,M,139227,EUR,783216000,D,5,5,False,29.0,24.0,3.0,1.0,0.0,23.0,27.0,2.0,2.0,3.0,1.0,,,,,,90.0,40.0,6.4,5.0,1,,1.0,,1.0,,,7.0,,1.0,,,,,1.0,,,1.0,,,,,,1.0,,,,,,,1.0,
12624409,away,Al Orobah,Ibrahim Al-Zubaidi,ibrahim-al-zubaidi,I. Al-Zubaidi,D,,172,16,M,793916,EUR,623462400,D,13,13,False,27.0,21.0,5.0,4.0,1.0,13.0,16.0,17.0,1.0,5.0,2.0,,,,,,90.0,51.0,7.4,11.0,0,,10.0,6.0,,,1.0,2.0,1.0,3.0,1.0,,,,,,,,1.0,,2.0,1.0,2.0,,,,,,,,,
12624409,away,Al Orobah,Mohammed Al-Qarni,mohammed-al-qarni,M. Al-Qarni,M,,174,4,M,148870,EUR,627868800,M,6,6,False,14.0,12.0,1.0,1.0,0.0,10.0,12.0,2.0,,,2.0,,,,,,45.0,17.0,6.4,2.0,0,,2.0,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,
12624409,away,Al Orobah,Karlo Muhar,karlo-muhar,K. Muhar,M,73,188,216,M,897590,EUR,821836800,M,73,73,False,25.0,19.0,5.0,4.0,0.0,13.0,16.0,9.0,,2.0,4.0,,,,,,69.0,30.0,6.2,7.0,0,,6.0,,4.0,,,1.0,,2.0,1.0,1.0,,1.0,,1.0,,2.0,,,,,,,,,,,,,,1.0
12624409,away,Al Orobah,Jóhann Guðmundsson,johann-gudmundsson,J. Guðmundsson,M,,186,451,M,49805,EUR,656985600,M,7,7,False,21.0,14.0,2.0,1.0,0.0,5.0,7.0,18.0,1.0,6.0,1.0,,,,,,87.0,37.0,7.9,13.0,3,,10.0,4.0,7.0,1.0,3.0,,1.0,3.0,2.0,,,2.0,,1.0,,2.0,2.0,,1.0,1.0,3.0,1.0,2.0,,1.0,,,,,
12624409,away,Al Orobah,Cristian Tello,cristian-tello,C. Tello,M,,178,644,M,114157,EUR,681868800,M,37,37,False,22.0,17.0,2.0,2.0,0.0,9.0,12.0,13.0,,3.0,5.0,,,,,,90.0,33.0,7.4,5.0,2,,11.0,3.0,,,2.0,1.0,1.0,1.0,1.0,,,,,,,,2.0,,3.0,,2.0,,1.0,1.0,,,,,,
12624409,away,Al Orobah,Mohannad Abu Taha,mohannad-abu-taha,M. A. Taha,M,14,176,520,M,1114775,EUR,1044144000,M,14,14,False,20.0,16.0,1.0,,1.0,8.0,9.0,13.0,,3.0,5.0,,,,,,76.0,34.0,6.6,11.0,2,Abu Taha,9.0,2.0,10.0,,4.0,,1.0,2.0,2.0,1.0,1.0,1.0,,4.0,,2.0,,,1.0,1.0,2.0,1.0,,1.0,,1.0,,,,
12624409,away,Al Orobah,Omar Al-Somah,omar-al-somah,O. Al-Somah,F,9,192,6658,M,791575,EUR,606614400,F,99,99,False,19.0,10.0,1.0,1.0,0.0,7.0,8.0,13.0,4.0,7.0,,,,,,,90.0,36.0,9.3,15.0,4,,3.0,2.0,5.0,2.0,2.0,2.0,,,,1.0,2.0,2.0,,,,,1.0,,,,,1.0,3.0,,3.0,,,,,
