match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_penaltyConceded,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,stat_interceptionWon,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_dispossessed,stat_shotOffTarget,captain,stat_accurateCross,stat_outfielderBlock,stat_errorLeadToAShot,stat_totalOffside,stat_errorLeadToAGoal,stat_bigChanceCreated,stat_bigChanceMissed,stat_penaltyWon
12437002,home,Wolverhampton,Sam Johnstone,sam-johnstone,S. Johnstone,G,31,193,600,M,98427,EUR,733017600,G,31,31,False,34.0,26.0,13.0,7.0,0.0,23.0,25.0,3.0,9.0,2.0,2.0,3.0,11.0,2.0,3.0,1.0,4.0,1.0,1.0,90.0,51.0,7.4,8.0,0.00076067,0,-0.477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437002,home,Wolverhampton,Nélson Semedo,nelson-semedo,N. Semedo,M,27,177,7696,M,252821,EUR,753408000,D,22,22,False,36.0,30.0,5.0,,0.0,21.0,23.0,9.0,15.0,,6.0,3.0,3.0,,,,,,,90.0,58.0,6.1,9.0,0.00785834,1,,nelsonsemedo50,2.0,2.0,6.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,0.0112,1.0,,,,,,,,,,,,,,,,,
12437002,home,Wolverhampton,Santiago Bueno,santiago-bueno,S. Bueno,D,4,189,1175,M,846308,EUR,910569600,D,4,4,False,48.0,46.0,3.0,2.0,0.0,41.0,42.0,5.0,6.0,2.0,5.0,5.0,1.0,,,,,,,77.0,60.0,6.7,3.0,0.00494472,0,,,,1.0,3.0,,1.0,,,3.0,2.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,
12437002,home,Wolverhampton,Toti Gomes,toti-gomes,T. Gomes,D,24,187,1047,M,973418,EUR,916444800,D,24,24,False,54.0,51.0,4.0,4.0,0.0,36.0,39.0,15.0,15.0,,1.0,4.0,3.0,,,,,,,90.0,60.0,6.6,3.0,0.00656743,0,,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
12437002,home,Wolverhampton,Rayan Aït-Nouri,rayan-ait-nouri,R. A. Nouri,M,21,179,44710,M,931278,EUR,991785600,D,3,3,False,41.0,37.0,,,0.0,15.0,17.0,22.0,26.0,1.0,4.0,3.0,7.0,,,,,,,90.0,65.0,7.5,8.0,0.0196857,1,,r_aitnouri,2.0,,2.0,1.0,1.0,,,1.0,,,,2.0,,0.3782,2.0,2.0,1.0,1.0,0.9459,,,,,,,,,,,,,
12437002,home,Wolverhampton,André,andre,André,M,7,176,9098,M,1035996,EUR,995241600,M,7,7,False,34.0,32.0,3.0,2.0,0.0,22.0,23.0,10.0,11.0,,3.0,1.0,5.0,,,,,,,90.0,47.0,6.6,7.0,0.0104958,0,,Andre7,,,3.0,,1.0,1.0,,1.0,1.0,3.0,,1.0,1.0,,,1.0,,,,André,,2.0,,,,,,,,,,
12437002,home,Wolverhampton,Matheus Cunha,matheus-cunha,M. Cunha,F,10,184,69408,M,886363,EUR,927763200,M,10,10,False,24.0,17.0,2.0,1.0,0.0,3.0,3.0,14.0,24.0,,4.0,1.0,3.0,,,,,,,90.0,47.0,7.2,20.0,0.0117428,2,,Cunha,3.0,,2.0,,1.0,1.0,,2.0,2.0,8.0,,1.0,1.0,0.0475,1.0,,1.0,,0.1141,,,1.0,1.0,,,,,,,,,
12437002,home,Wolverhampton,Mario Lemina,mario-lemina,M. Lemina,M,99,184,8756,M,307284,EUR,746841600,M,5,5,False,54.0,42.0,6.0,2.0,0.0,31.0,35.0,13.0,22.0,3.0,8.0,3.0,4.0,,,,,,,90.0,74.0,6.9,17.0,0.0627807,1,,,3.0,1.0,4.0,,2.0,2.0,,2.0,2.0,2.0,,1.0,2.0,0.0085,,3.0,,,,,,1.0,1.0,True,2.0,1.0,1.0,1.0,,,,
12437002,home,Wolverhampton,João Gomes,joao-gomes,J. Gomes,M,8,176,14959,M,1015267,EUR,981936000,M,8,8,False,41.0,31.0,2.0,,0.0,14.0,16.0,17.0,25.0,,1.0,,9.0,,,,,,,90.0,48.0,6.4,12.0,0.0100808,0,,joaogomes.01,,1.0,7.0,1.0,,,,1.0,1.0,1.0,,,5.0,,,2.0,,,,,,1.0,,,,,,,,,,
12437002,home,Wolverhampton,Jean-Ricner Bellegarde,jean-ricner-bellegarde,J.-R. Bellegarde,M,27,170,28999,M,845273,EUR,898905600,M,27,27,False,22.0,17.0,,,0.0,4.0,4.0,14.0,20.0,1.0,3.0,,1.0,,,,,,,52.0,32.0,6.9,9.0,0.0710258,1,,,2.0,2.0,4.0,,1.0,,,1.0,1.0,1.0,,1.0,,0.042,1.0,,1.0,,0.0615,,,1.0,,,1.0,,,,,,,
12437002,home,Wolverhampton,Jørgen Strand Larsen,jorgen-strand-larsen,J. S. Larsen,F,22,193,4810,M,876599,EUR,949795200,F,9,9,False,17.0,12.0,1.0,1.0,0.0,4.0,5.0,8.0,12.0,1.0,1.0,,,,,,,,,68.0,20.0,6.6,6.0,0.0307171,1,,,,2.0,5.0,1.0,,,,,,1.0,,,2.0,0.0418,1.0,,,,,,,,1.0,,,,,,,,,
12437002,home,Wolverhampton,Carlos Forbs,carlos-borges,C. Forbs,F,9,169,11023,M,1069486,EUR,1079654400,F,26,26,True,8.0,5.0,,,0.0,1.0,2.0,4.0,8.0,,1.0,,,,,,,,,38.0,15.0,6.5,8.0,0.0115933,1,,,2.0,,2.0,,2.0,1.0,1.0,,,2.0,,,1.0,0.1055,,,,,,Carlos Forbs,,,,,,,,,,,,
12437002,home,Wolverhampton,Hee-Chan Hwang,hee-chan-hwang,H. Hwang,F,11,177,6362,M,786186,EUR,822614400,F,11,11,True,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,,,,1.0,,,,,,,22.0,4.0,6.6,,0.00496962,0,,Hwangso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437002,home,Wolverhampton,Tommy Doyle,tommy-doyle,T. Doyle,M,7,172,746,M,932628,EUR,1003276800,M,20,20,True,10.0,8.0,2.0,2.0,0.0,3.0,4.0,5.0,7.0,,,,1.0,,,,,,,13.0,12.0,6.6,3.0,0.00726998,0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437002,home,Wolverhampton,José Sá,jose-sa,J. Sá,G,1,192,4016,M,252669,EUR,727228800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437002,home,Wolverhampton,Matt Doherty,matt-doherty,M. Doherty,D,2,182,1449,M,143047,EUR,695520000,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437002,home,Wolverhampton,Alfie Pond,alfie-pond,A. Pond,D,25,191,66,M,1083020,EUR,1076544000,D,46,46,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Alfie Pond,,,,,,,,,,,,
12437002,home,Wolverhampton,Rodrigo Gomes,gomes-rodrigo,R. Gomes,M,21,171,1190,M,1006073,EUR,1057536000,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437002,home,Wolverhampton,Pablo Sarabia,pablo-sarabia,P. Sarabia,M,7,176,2486,M,138573,EUR,705542400,M,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437002,home,Wolverhampton,Gonçalo Guedes,goncalo-guedes,G. Guedes,F,11,179,3550,M,280979,EUR,849225600,F,29,29,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437002,away,Liverpool,Alisson,alisson,Alisson,G,1,193,64760,M,243609,EUR,717984000,G,1,1,False,29.0,24.0,6.0,1.0,0.0,23.0,24.0,1.0,5.0,,,1.0,6.0,1.0,2.0,,2.0,2.0,2.0,90.0,37.0,7.0,5.0,0.00013748,0,0.1215,AlissonBecker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437002,away,Liverpool,Trent Alexander-Arnold,trent-alexander-arnold,T. Alexander-Arnold,D,12,180,210733,M,795064,EUR,907718400,D,66,66,False,54.0,39.0,10.0,3.0,0.0,20.0,27.0,20.0,32.0,1.0,3.0,,7.0,,,,,,,90.0,76.0,6.6,23.0,0.0990264,2,,TrentAA,5.0,,4.0,,2.0,,,2.0,2.0,,,,1.0,0.0905,1.0,1.0,1.0,,0.0235,,,1.0,1.0,,1.0,,,,,,,
12437002,away,Liverpool,Ibrahima Konaté,ibrahima-konate,I. Konaté,D,5,195,27499,M,826215,EUR,927590400,D,5,5,False,67.0,59.0,4.0,,0.0,37.0,42.0,22.0,25.0,4.0,5.0,1.0,2.0,,,,,,,90.0,76.0,7.1,8.0,0.00952518,2,,ibrahimakonate,,2.0,3.0,,,,,,,,,1.0,1.0,0.1695,,2.0,1.0,1.0,0.115,,,,1.0,,,1.0,,,1.0,,,
12437002,away,Liverpool,Virgil van Dijk,virgil-van-dijk,V. van Dijk,D,4,195,98613,M,151545,EUR,678931200,D,4,4,False,85.0,79.0,9.0,5.0,0.0,55.0,57.0,24.0,28.0,1.0,1.0,5.0,3.0,,,,,,,90.0,93.0,6.9,7.0,0.015154,0,,VvD,,2.0,2.0,,,,,,,,,,,,,1.0,,,,,,,,True,,,,,,,,
12437002,away,Liverpool,Andrew Robertson,andrew-robertson,A. Robertson,D,26,178,24820,M,262911,EUR,763344000,D,26,26,False,64.0,57.0,4.0,1.0,0.0,20.0,22.0,40.0,51.0,,1.0,,6.0,,,,,,,89.0,85.0,7.1,15.0,0.555921,0,,andyrobertson94,9.0,,2.0,2.0,,,,,,1.0,,1.0,,,1.0,1.0,,,,,,,,,3.0,,,,,1.0,,
12437002,away,Liverpool,Ryan Gravenberch,ryan-gravenberch,R. Gravenberch,M,38,190,31083,M,904897,EUR,1021507200,M,38,38,False,62.0,57.0,1.0,1.0,0.0,23.0,26.0,34.0,36.0,1.0,8.0,,5.0,,,,,,,90.0,73.0,7.3,5.0,0.0436159,0,,ryanjiro,,,,,,,,3.0,3.0,,,4.0,,,,,,,,,,,,,,,,,,,,
12437002,away,Liverpool,Alexis Mac Allister,alexis-mac-allister,A. Mac Allister,M,10,176,71412,M,895324,EUR,914457600,M,10,10,False,47.0,40.0,2.0,1.0,0.0,19.0,22.0,22.0,26.0,,3.0,,7.0,,,,,,,90.0,60.0,6.8,9.0,0.201431,0,,Macca10,1.0,3.0,8.0,2.0,1.0,,,2.0,1.0,,,1.0,1.0,,1.0,1.0,,,,,,1.0,,,1.0,,,,,,,
12437002,away,Liverpool,Mohamed Salah,mohamed-salah,M. Salah,M,11,175,565083,M,159665,EUR,708566400,M,11,11,False,27.0,19.0,1.0,1.0,0.0,7.0,8.0,12.0,21.0,,5.0,1.0,5.0,,,,,,,90.0,45.0,7.5,15.0,0.0473933,3,,MoSalah,2.0,,5.0,,3.0,2.0,,2.0,2.0,1.0,,1.0,1.0,1.3236,2.0,,2.0,1.0,0.6452,,,3.0,1.0,,,,,,,,1.0,
12437002,away,Liverpool,Dominik Szoboszlai,dominik-szoboszlai,D. Szoboszlai,M,8,187,72138,M,869856,EUR,972432000,M,8,8,False,31.0,26.0,1.0,1.0,0.0,17.0,20.0,9.0,11.0,,2.0,1.0,2.0,,,,,,,73.0,37.0,6.4,6.0,0.011489,1,,DomSzobo,,,2.0,,1.0,,,,,,,2.0,1.0,0.7504,,,1.0,,0.3318,,,,,,,,,,,,1.0,
12437002,away,Liverpool,Luis Díaz,luis-diaz,L. Díaz,F,14,178,142017,M,883537,EUR,853113600,M,7,7,False,27.0,24.0,1.0,1.0,0.0,5.0,5.0,19.0,23.0,,1.0,,4.0,,,,,,,73.0,39.0,6.6,10.0,0.051013,1,,LuisDíaz,1.0,,5.0,2.0,1.0,,1.0,,,4.0,,1.0,1.0,0.1218,1.0,1.0,,,,,,1.0,,,,,,,,,,
12437002,away,Liverpool,Diogo Jota,diogo-jota,D. Jota,F,,178,31287,M,606164,EUR,849657600,F,20,20,False,24.0,17.0,,,1.0,5.0,7.0,13.0,18.0,2.0,5.0,1.0,3.0,,,,,,,90.0,34.0,7.2,11.0,0.148662,0,,DiogoJ18,1.0,3.0,7.0,,2.0,1.0,,,,1.0,,2.0,2.0,,1.0,,,,,,,1.0,,,1.0,,,,,,,1.0
12437002,away,Liverpool,Curtis Jones,curtis-jones,C. Jones,M,17,185,17569,M,927353,EUR,980812800,M,17,17,True,6.0,4.0,,,0.0,3.0,3.0,1.0,4.0,,1.0,,1.0,,,,,,,17.0,15.0,6.9,5.0,0.0120407,1,,curtisjones,1.0,,,,,,,,,2.0,,1.0,,0.086,,,1.0,,0.4076,,,,,,,1.0,,,,,,
12437002,away,Liverpool,Cody Gakpo,cody-gakpo,C. Gakpo,M,18,193,51371,M,862967,EUR,926035200,F,18,18,True,8.0,7.0,1.0,,0.0,1.0,1.0,6.0,8.0,1.0,3.0,,,,,,,,,17.0,12.0,6.8,2.0,0.00819623,0,,CodyGakpo,1.0,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,2.0,,,,
