match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_shotOffTarget,stat_totalTackle,stat_fouls,stat_expectedGoals,stat_aerialLost,stat_unsuccessfulTouch,stat_outfielderBlock,stat_interceptionWon,stat_errorLeadToAGoal,player_firstName,player_lastName,stat_accurateCross,stat_dispossessed,stat_wonTackle,stat_errorLeadToAShot,stat_wasFouled,captain,stat_blockedScoringAttempt,stat_keyPass,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_bigChanceCreated,stat_totalOffside,stat_goodHighClaim,stat_hitWoodwork,stat_goals
12436958,home,Bournemouth,Dango Ouattara,dango-ouattara,D. Ouattara,F,19,177,33926,M,d.ouattara15,1106451,EUR,1013385600,F,11,11,False,18.0,12.0,2.0,,0.0,3.0,4.0,10.0,16.0,3.0,3.0,1.0,4.0,6.0,,,,,,89.0,43.0,7.0,18.0,0.111279,2,,2.0,1.0,7.0,1.0,,,,0.0726,2.0,5.0,1.0,,,Dango Ouattara,,1.0,2.0,,,1.0,,1.0,2.0,1.0,0.0928,,,,,,
12436958,home,Bournemouth,David Brooks,david-brooks,D. Brooks,M,7,173,1281,M,,855731,EUR,868320000,M,7,7,True,5.0,5.0,,,0.0,,,5.0,7.0,1.0,2.0,,1.0,1.0,,,,,,30.0,16.0,6.3,8.0,0.023345,0,,2.0,,5.0,,,1.0,2.0,,,3.0,,,,,,,1.0,,,,,,,,,,,,,,
12436958,home,Bournemouth,Tyler Adams,tyler-adams,T. Adams,M,12,175,2918,M,,800419,EUR,918950400,M,12,12,True,20.0,15.0,2.0,2.0,0.0,6.0,7.0,9.0,13.0,2.0,2.0,,,3.0,,,,,,30.0,29.0,6.5,9.0,0.00614018,0,,,,6.0,,,2.0,1.0,,2.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,
12436958,home,Bournemouth,Alex Scott,alex-scott,A. Scott,M,8,178,2382,M,,1104986,EUR,1061424000,M,8,8,True,6.0,2.0,,,0.0,1.0,3.0,1.0,4.0,3.0,2.0,1.0,,1.0,,,,,,17.0,13.0,6.5,8.0,0.00033657,0,,1.0,1.0,2.0,,,,1.0,,,2.0,,1.0,,Alex Scott,,,,,,1.0,,,,,,,,,,,
12436958,home,Bournemouth,Daniel Jebbison,daniel-jebbison,D. Jebbison,F,9,190,527,M,,1096136,EUR,1057881600,F,21,21,True,,,,,0.0,,,,,,,,,,,,,,,8.0,,6.2,,,0,,,,3.0,1.0,,,,,2.0,,,,,Daniel Jebbison,,,,,,,,,,,,,,,,,
12436958,home,Bournemouth,Will Dennis,will-dennis,W. Dennis,G,40,188,242,M,,991001,EUR,963187200,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436958,home,Bournemouth,Julio Soler,julio-soler,J. Soler,D,20,175,3920,M,,1201520,EUR,1108512000,D,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Julio Soler,,,,,,,,,,,,,,,,,
12436958,home,Bournemouth,Ben Winterburn,ben-winterburn,B. Winterburn,M,16,185,94,M,,2007889,EUR,1094256000,M,47,47,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436958,home,Bournemouth,Evanilson,evanilson,Evanilson,F,9,181,7635,M,evanilsonlima99,998490,EUR,939168000,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436958,home,Bournemouth,Luis Sinisterra,luis-sinisterra,L. Sinisterra,F,17,176,6576,M,Sinisterra29,836070,EUR,929577600,F,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436958,away,Wolverhampton,José Sá,jose-sa,J. Sá,G,1,192,4016,M,,252669,EUR,727228800,G,1,1,False,42.0,26.0,21.0,6.0,0.0,22.0,29.0,4.0,13.0,,,,4.0,8.0,2.0,3.0,,2.0,2.0,90.0,56.0,7.6,16.0,0.00129928,0,0.3317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,
12436958,away,Wolverhampton,Matt Doherty,matt-doherty,M. Doherty,D,2,182,1449,M,,143047,EUR,695520000,D,2,2,False,41.0,30.0,10.0,4.0,0.0,16.0,19.0,14.0,23.0,5.0,,,4.0,3.0,,,,,,90.0,55.0,7.1,13.0,0.00555222,0,,1.0,3.0,3.0,,,2.0,1.0,,2.0,1.0,2.0,,,,,,,1.0,1.0,,,,,,,,,,,,
12436958,away,Wolverhampton,Santiago Bueno,santiago-bueno,S. Bueno,D,4,189,1175,M,,846308,EUR,910569600,D,4,4,False,38.0,36.0,3.0,1.0,0.0,30.0,31.0,6.0,7.0,6.0,,,7.0,3.0,,,,,,73.0,51.0,7.1,2.0,0.00145074,0,,,2.0,1.0,,,3.0,1.0,,,,,1.0,,,,,,2.0,,1.0,,,,,,,,,,,
12436958,away,Wolverhampton,Toti Gomes,toti-gomes,T. Gomes,D,24,187,1047,M,,973418,EUR,916444800,D,24,24,False,65.0,54.0,1.0,,0.0,35.0,40.0,19.0,25.0,6.0,1.0,1.0,4.0,5.0,,,,,,90.0,82.0,7.5,12.0,0.00480483,1,,,1.0,,,1.0,4.0,,0.0389,,1.0,1.0,4.0,,,,,,2.0,1.0,,,,,,,,,,,,
12436958,away,Wolverhampton,Nélson Semedo,nelson-semedo,N. Semedo,M,27,177,7696,M,nelsonsemedo50,252821,EUR,753408000,M,22,22,False,29.0,21.0,7.0,1.0,0.0,9.0,13.0,13.0,17.0,7.0,2.0,1.0,2.0,5.0,,,,,,90.0,54.0,7.2,12.0,0.0968454,2,,1.0,2.0,2.0,,1.0,2.0,1.0,0.169,,1.0,,1.0,,,,1.0,,,,2.0,True,,,1.0,0.1006,,,,,1.0,
12436958,away,Wolverhampton,André,andre,André,M,7,176,9098,M,Andre7,1035996,EUR,995241600,M,7,7,False,52.0,46.0,3.0,1.0,0.0,29.0,33.0,17.0,19.0,2.0,1.0,,2.0,8.0,,,,,,90.0,57.0,6.6,7.0,0.00739588,0,,,,2.0,1.0,,1.0,,,,,,,,André,,,,1.0,,1.0,,,,,,,,,,,
12436958,away,Wolverhampton,João Gomes,joao-gomes,J. Gomes,M,8,176,14959,M,joaogomes.01,1015267,EUR,981936000,M,8,8,False,15.0,12.0,,,0.0,7.0,8.0,5.0,7.0,3.0,,,3.0,3.0,,,,,,45.0,23.0,6.7,5.0,0.00517843,0,,,,3.0,,,2.0,1.0,,1.0,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,
12436958,away,Wolverhampton,Rayan Aït-Nouri,rayan-ait-nouri,R. A. Nouri,M,21,179,44710,M,r_aitnouri,931278,EUR,991785600,M,3,3,False,29.0,24.0,,,0.0,11.0,12.0,13.0,20.0,9.0,3.0,3.0,3.0,3.0,,,,,,80.0,56.0,7.0,13.0,0.0113769,1,,3.0,,7.0,4.0,,4.0,,0.1123,2.0,2.0,,,,,,,1.0,1.0,,2.0,,1.0,1.0,,,,,,,,
12436958,away,Wolverhampton,Jean-Ricner Bellegarde,jean-ricner-bellegarde,J.-R. Bellegarde,M,27,170,28999,M,,845273,EUR,898905600,F,27,27,False,37.0,30.0,3.0,1.0,0.0,16.0,20.0,14.0,19.0,10.0,1.0,1.0,,6.0,,,,,,80.0,54.0,7.2,11.0,0.278453,1,,2.0,1.0,5.0,,,4.0,1.0,0.1659,3.0,1.0,,,,,,,1.0,2.0,,4.0,,,2.0,1.0,0.3792,1.0,1.0,,,,
12436958,away,Wolverhampton,Matheus Cunha,matheus-cunha,M. Cunha,F,10,184,69408,M,Cunha,886363,EUR,927763200,F,10,10,False,36.0,28.0,,,0.0,7.0,9.0,22.0,35.0,5.0,2.0,1.0,,2.0,,,,,,89.0,64.0,7.8,23.0,0.236005,3,,8.0,1.0,11.0,1.0,1.0,1.0,2.0,0.7051,2.0,1.0,,,,,,1.0,5.0,1.0,,2.0,,,4.0,2.0,0.7471,,,,,,1.0
12436958,away,Wolverhampton,Marshall Munetsi,marshall-munetsi,M. Munetsi,M,18,187,1937,M,,894733,EUR,835401600,F,5,5,False,26.0,18.0,,,1.0,9.0,12.0,9.0,14.0,11.0,,,4.0,4.0,,,,,,90.0,49.0,7.3,14.0,0.00664302,2,,,5.0,6.0,3.0,1.0,5.0,1.0,0.6556,3.0,6.0,,1.0,,,,,,3.0,,1.0,,1.0,1.0,,,1.0,1.0,,,,
12436958,away,Wolverhampton,Jørgen Strand Larsen,jorgen-strand-larsen,J. S. Larsen,F,22,193,4810,M,,876599,EUR,949795200,F,9,9,True,8.0,7.0,,,0.0,2.0,2.0,5.0,6.0,4.0,,,2.0,1.0,,,,,,45.0,20.0,6.7,6.0,0.0135758,1,,,1.0,4.0,1.0,,2.0,1.0,0.0708,2.0,4.0,,,,,,,,1.0,,1.0,,1.0,1.0,,,,,,,,
12436958,away,Wolverhampton,Nasser Djiga,nasser-djiga,N. Djiga,D,24,187,3582,M,,1127169,EUR,1037318400,D,34,34,True,8.0,8.0,,,0.0,7.0,7.0,1.0,1.0,1.0,,,2.0,1.0,,,,,,17.0,15.0,6.3,3.0,0.00027523,0,,,1.0,2.0,,,,,,,1.0,,2.0,,,,,2.0,,1.0,,,,,,,,,,,,
12436958,away,Wolverhampton,Pedro Lima,lima-pedro,P. Lima,D,17,174,3651,M,,1597270,EUR,1151712000,D,37,37,True,8.0,6.0,,,0.0,4.0,4.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,,,,,,10.0,14.0,7.0,2.0,0.0107135,1,,,,2.0,1.0,,,,0.0551,1.0,,,1.0,,Pedro,Lima,,,,,1.0,,,,1.0,0.1233,,,1.0,,,
12436958,away,Wolverhampton,Pablo Sarabia,pablo-sarabia,P. Sarabia,M,7,176,2486,M,,138573,EUR,705542400,M,21,21,True,13.0,12.0,1.0,,0.0,5.0,5.0,7.0,9.0,1.0,,,,2.0,,,,,,10.0,18.0,6.7,2.0,0.0286848,1,,1.0,,,,1.0,,,0.0278,,,,,,,,,,,,1.0,,,,,,,,,,,
12436958,away,Wolverhampton,Tommy Doyle,tommy-doyle,T. Doyle,M,7,172,746,M,,932628,EUR,1003276800,M,20,20,True,7.0,6.0,,,0.0,3.0,4.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,,,8.0,9.0,6.7,1.0,0.00071728,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436958,away,Wolverhampton,Sam Johnstone,sam-johnstone,S. Johnstone,G,31,193,600,M,,98427,EUR,733017600,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436958,away,Wolverhampton,Alfie Pond,alfie-pond,A. Pond,D,25,191,66,M,,1083020,EUR,1076544000,D,46,46,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Alfie Pond,,,,,,,,,,,,,,,,,
12436958,away,Wolverhampton,Boubacar Traoré,boubacar-traore,B. Traoré,M,8,183,1011,M,,982613,EUR,998265600,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436958,away,Wolverhampton,Carlos Forbs,carlos-borges,C. Forbs,F,9,169,11023,M,,1069486,EUR,1079654400,F,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Carlos Forbs,,,,,,,,,,,,,,,,,
