match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialWon,stat_interceptionWon,stat_aerialLost,stat_duelLost,stat_totalContest,stat_wonContest,stat_challengeLost,stat_dispossessed,stat_unsuccessfulTouch,stat_wasFouled,captain,stat_outfielderBlock,stat_fouls,stat_shotOffTarget,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_accurateCross,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_totalOffside,stat_goals,stat_goodHighClaim,stat_hitWoodwork,stat_blockedScoringAttempt,player_sofascoreId
14064430,home,Angers,Melvin Zinga,,,melvin-zinga,M. Zinga,G,16,187.0,122,M,963201,EUR,1016236800,G,16,16,False,31.0,21.0,14.0,4.0,0.0,19.0,22.0,2.0,9.0,1.0,1.0,8.0,1.0,1.0,1.0,4.0,4.0,90.0,43.0,7.5,10.0,0.00047918,28.08969598079,5.0,12.81,8.4,0.5679,0,-0.2903,0.04,-0.04,0.8,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064430,home,Angers,Carlens Arcus,,,carlens-arcus,C. Arcus,D,2,180.0,5908,M,794373,EUR,835920000,D,2,2,False,44.0,36.0,5.0,3.0,0.0,25.0,27.0,11.0,17.0,3.0,3.0,3.0,,2.0,1.0,,,65.0,56.0,6.6,11.0,0.00516826,135.93970412819,9.0,66.885,29.82,,0,,-0.07,0.05,-0.15,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14064430,home,Angers,Ousmane Camara,Ousmane Camara,,ousmane-camara,O. Camara,D,4,197.0,1730,M,1049538,EUR,1046908800,D,4,4,False,50.0,45.0,2.0,1.0,0.0,40.0,43.0,5.0,7.0,7.0,6.0,3.0,,4.0,3.0,,,90.0,66.0,6.8,6.0,0.00513353,87.728259047083,15.0,9.555,8.085,,0,,0.04,0.03,-0.18,,,2.0,1.0,2.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
14064430,home,Angers,Jordan Lefort,,,jordan-lefort,J. Lefort,D,21,184.0,183,M,363042,EUR,741225600,D,21,21,False,74.0,61.0,12.0,5.0,0.0,55.0,63.0,6.0,11.0,3.0,4.0,7.0,,2.0,,,,90.0,89.0,6.4,16.0,0.00499187,164.75048205563,25.0,59.325,8.505,,0,,0.18,0.05,-0.28,,1.0,1.0,3.0,1.0,3.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
14064430,home,Angers,Jacques Ekomié,Jacques Ekomie,,jacques-ekomie,J. Ekomie,D,3,179.0,570,M,1170532,EUR,1061251200,D,3,3,False,26.0,19.0,2.0,1.0,0.0,13.0,17.0,6.0,9.0,4.0,1.0,6.0,,2.0,1.0,,,71.0,49.0,6.7,12.0,0.0204566,119.67381055931,11.0,68.355,23.94,,0,,0.17,0.28,-0.05,,1.0,1.0,3.0,1.0,4.0,,,,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,
14064430,home,Angers,Haris Belkebla,,,haris-belkebla,H. Belkebla,M,93,177.0,1877,M,580642,EUR,759715200,M,93,93,False,44.0,33.0,5.0,,0.0,22.0,26.0,11.0,18.0,6.0,1.0,5.0,,3.0,1.0,,,90.0,57.0,6.4,11.0,0.00876546,49.178440421415,7.0,-30.135,-0.63,,0,,-0.01,0.04,-0.13,,,,,1.0,6.0,1.0,1.0,2.0,,,2.0,True,1.0,3.0,,,,,,,,,,,,,,,
14064430,home,Angers,Himad Abdelli,,,himad-abdelli,H. Abdelli,M,8,185.0,7344,M,945830,EUR,942796800,M,10,10,False,37.0,33.0,,,0.0,18.0,19.0,15.0,18.0,5.0,2.0,2.0,,1.0,1.0,,,58.0,50.0,6.9,7.0,0.00869838,135.40924159844,15.0,74.655,26.985,,1,,0.02,0.12,0.13,,1.0,,2.0,,1.0,2.0,2.0,,1.0,,2.0,,,,1.0,0.0277,1.0,-0.02,,,,,,,,,,,
14064430,home,Angers,Yassin Belkhdim,,,belkhdim-yassin,Y. Belkhdim,M,14,175.0,1155,M,1195241,EUR,1013644800,M,14,14,False,16.0,12.0,,,0.0,5.0,8.0,7.0,8.0,1.0,,,,1.0,1.0,,,71.0,25.0,6.5,5.0,0.00275699,,,,,,1,,-0.05,,0.14,,,,1.0,1.0,1.0,,,,,1.0,,,,,1.0,0.0694,,-0.09,,,,,,,,,,,
14064430,home,Angers,Louis Mouton,Louis Mouton,,louis-mouton,L. Mouton,M,6,180.0,136,M,1172936,EUR,1023062400,M,6,6,False,23.0,17.0,1.0,,0.0,10.0,11.0,7.0,12.0,5.0,1.0,,,3.0,2.0,,,64.0,32.0,6.3,9.0,0.00867751,31.944858195757,6.0,-5.145,2.835,,0,,-0.28,-0.25,-0.17,,,1.0,,1.0,6.0,1.0,,3.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,
14064430,home,Angers,Amine Sbai,,,sbai-amine,A. Sbai,F,7,175.0,374,M,1392829,EUR,973382400,M,7,7,False,25.0,18.0,2.0,1.0,0.0,12.0,15.0,6.0,10.0,7.0,,8.0,,3.0,3.0,,,90.0,65.0,6.3,28.0,0.180072,245.39617206969,20.0,60.27,29.82,,1,,0.22,0.36,-0.14,,4.0,,1.0,1.0,16.0,11.0,3.0,2.0,4.0,5.0,1.0,,,1.0,,0.106,1.0,-0.3,1.0,1.0,1.0,0.1257,,,,,,,
