match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAShot,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_aerialLost,stat_unsuccessfulTouch,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_totalContest,stat_wonContest,stat_wasFouled,stat_keyPass,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,captain,stat_shotOffTarget,stat_crossNotClaimed,stat_bigChanceCreated,stat_totalOffside,stat_bigChanceMissed,stat_blockedScoringAttempt
14035975,home,Standard Liège,Lucas Pirard,,,lucas-pirard,L. Pirard,G,21,191,81,M,190379,EUR,794793600,G,21,21,False,35.0,13.0,30.0,8.0,0.0,9.0,13.0,4.0,22.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,90.0,43.0,5.7,22.0,0.00191736,57.007185653304,9.0,18.69,5.88,0.0107,0,-0.8921,0.0,0.02,-0.33,-0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035975,home,Standard Liège,Daan Dierckx,,,dierckx-daan,D. Dierckx,D,29,192,200,M,1099368,EUR,1045958400,D,29,29,False,30.0,20.0,6.0,4.0,0.0,14.0,16.0,6.0,14.0,5.0,,,,,,,,90.0,42.0,7.0,10.0,0.00252694,75.900989160425,10.0,35.385,12.075,,0,,-0.05,0.01,0.21,,2.0,2.0,5.0,1.0,2.0,1.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
14035975,home,Standard Liège,Ibe Hautekiet,,,ibe-hautekiet,I. Hautekiet,D,25,188,153,M,964757,EUR,1018656000,D,25,25,False,28.0,23.0,2.0,2.0,0.0,18.0,19.0,5.0,9.0,9.0,3.0,,,,,,,90.0,46.0,7.1,8.0,0.110531,37.958916992986,7.0,11.445,6.51,,0,,0.26,0.02,-0.13,,8.0,3.0,9.0,,,2.0,1.0,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,
14035975,home,Standard Liège,Ibrahim Karamoko,,,karamoko-ibrahim,I. Karamoko,M,20,187,135,M,966263,EUR,995846400,D,20,20,False,10.0,8.0,,,0.0,8.0,8.0,,2.0,1.0,,,,,,,,45.0,15.0,6.3,2.0,9.761e-05,30.605179503069,2.0,27.51,27.09,,0,,-0.03,0.03,-0.13,,,,,,,,,,,,,27.111839553966,1.0,,,,,,,,,,,,,,,,,,,
14035975,home,Standard Liège,Henry Lawrence,,,henry-lawrence,H. Lawrence,D,18,171,129,M,976265,EUR,1001030400,M,18,18,False,25.0,18.0,4.0,2.0,0.0,8.0,10.0,10.0,15.0,2.0,7.0,,,,,,,90.0,59.0,7.2,19.0,0.0821083,122.60277535916,13.0,32.655,13.02,,0,,0.25,0.17,0.27,,2.0,2.0,5.0,,1.0,2.0,1.0,1.0,,1.0,1.0,27.162019511554,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,
14035975,home,Standard Liège,Casper Nielsen,,,casper-nielsen,C. Nielsen,M,94,182,403,M,247471,EUR,767577600,M,94,94,False,22.0,17.0,3.0,2.0,0.0,8.0,8.0,9.0,14.0,7.0,2.0,,,,,,,88.0,40.0,8.1,10.0,0.0296124,33.740261268592,6.0,-12.285,2.835,,1,,0.19,0.05,-0.03,,2.0,8.0,5.0,1.0,,,1.0,,,6.0,1.0,,,3.0,,,1.0,,2.0,,1.0,1.0,0.0239,0.509,0.54,,,,,,,
14035975,home,Standard Liège,Marco Ilaimaharitra,,,marco-ilaimaharitra,M. Ilaimaharitra,M,23,178,500,M,358198,EUR,806716800,M,23,23,False,45.0,35.0,6.0,4.0,0.0,16.0,20.0,19.0,25.0,1.0,4.0,,,,,,,90.0,56.0,6.5,14.0,0.0254341,81.873701392968,12.0,-3.885,11.97,,1,,0.26,0.12,-0.18,,,4.0,,1.0,,2.0,,,1.0,1.0,1.0,11.985634901831,1.0,1.0,,1.0,,,,1.0,,,0.0351,,0.0,True,1.0,,,,,
14035975,home,Standard Liège,Tobias Mohr,,,tobias-mohr,T. Mohr,M,7,183,153,M,237048,EUR,809222400,M,7,7,False,17.0,6.0,7.0,1.0,0.0,2.0,5.0,4.0,12.0,4.0,3.0,,,,,,,65.0,33.0,6.7,14.0,0.0237988,64.29651319792,7.0,52.92,25.095,,0,,0.18,0.13,-0.02,,1.0,1.0,2.0,,,,1.0,,,1.0,,25.493159258907,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
14035975,home,Standard Liège,Nayel Mehssatou,,,nayel-mehssatou,N. Mehssatou,M,8,172,534,M,1064174,EUR,1018569600,F,8,8,False,12.0,6.0,2.0,1.0,0.0,3.0,6.0,3.0,6.0,,1.0,,,,,,,65.0,17.0,6.5,9.0,0.00094609,29.625861155324,5.0,19.425,9.765,,0,,0.02,0.04,0.16,,,1.0,1.0,,,,,,,,,,,2.0,,,1.0,,1.0,,,,,,,,,,,,,
14035975,home,Standard Liège,Dennis Eckert Ayensa,,,dennis-eckert-ayensa,D. Eckert,F,10,181,542,M,812797,EUR,852768000,F,10,10,False,19.0,9.0,2.0,1.0,0.0,5.0,7.0,4.0,12.0,1.0,4.0,,,,,,,79.0,28.0,6.3,13.0,0.00520249,60.600974185743,9.0,24.675,15.96,,2,,-0.31,0.24,0.15,,4.0,9.0,7.0,,,,1.0,,2.0,8.0,2.0,17.117620862725,1.0,1.0,,,,,2.0,,,,0.0892,,-0.52,,2.0,,,,,
