match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_shotOffTarget,stat_interceptionWon,stat_expectedGoals,stat_shotValueNormalized,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_outfielderBlock,stat_expectedGoalsOnTarget,stat_keyPass,player_sofascoreId,stat_wasFouled,player_firstName,stat_dispossessed,stat_hitWoodwork,stat_totalContest,stat_wonContest,stat_errorLeadToAGoal,stat_bigChanceCreated,captain,stat_goals,player_lastName,stat_penaltyFaced,stat_punches,stat_penaltyConceded,stat_totalOffside
14083256,home,Real Sociedad,Mikel Oyarzabal,mikel-oyarzabal,M. Oyarzabal,F,10,181,11730,M,823622,EUR,861580800,F,10,10,False,24.0,20.0,,,0.0,7.0,7.0,13.0,17.0,,,,,90.0,37.0,7.4,9.0,0.183613,,4,,0.23,0.1,0.45,,1.0,,2.0,,3.0,2.0,,,,,3.0,,1.0,,1.0811,0.3,2.0,3.0,,1.0,0.9561,4.0,mikel10oyar,1.0,,1.0,,1.0,1.0,,1.0,True,1.0,,,,,
14083256,home,Real Sociedad,Jon Aramburu,jon-aramburu,J. Aramburu,D,2,176,6479,M,1116388,EUR,1027382400,D,2,2,True,30.0,26.0,,,0.0,5.0,6.0,21.0,24.0,2.0,,,,33.0,37.0,6.7,7.0,0.0251034,,1,,0.07,0.04,-0.08,,4.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,,,,,,,0.0164,-0.07,,,1.0,,,,ElBufalo,,Jon Aramburu,,,,,,,,,,,,,
14083256,home,Real Sociedad,Carlos Soler,carlos-soler,C. Soler,M,18,180,3724,M,832427,EUR,852163200,M,18,18,True,34.0,33.0,1.0,,0.0,10.0,10.0,23.0,24.0,2.0,,,,33.0,38.0,7.0,2.0,0.333872,,1,,0.43,0.07,0.14,,1.0,,,,,,,,,,,,1.0,,0.1796,-0.37,,,,,,4.0,Carlos10Soler,,,,,,,,2.0,,,,,,,
14083256,home,Real Sociedad,Arsen Zakharyan,arsen-zakharyan,A. Zakharyan,M,21,183,4558,M,1066045,EUR,1053907200,M,21,21,True,15.0,14.0,,,0.0,2.0,3.0,12.0,12.0,,,,,24.0,20.0,6.4,2.0,0.0833455,,1,,0.08,-0.02,0.0,,1.0,1.0,3.0,,4.0,,,,,,1.0,1.0,,,0.0117,-0.05,,,1.0,,,1.0,zaha47,,Arsen Zakharyan,,,,,,,,,,,,,
14083256,home,Real Sociedad,Takefusa Kubo,kubo-takefusa,T. Kubo,M,14,174,23791,M,880218,EUR,991612800,F,14,14,True,13.0,10.0,,,0.0,1.0,1.0,9.0,12.0,,,,,24.0,22.0,6.6,9.0,0.0204702,,1,,0.05,0.35,-0.01,,4.0,,,,2.0,1.0,,,,,1.0,1.0,1.0,,0.0657,-0.26,,,,,,,KuboTake,,,1.0,,1.0,1.0,,,,,,,,,
14083256,home,Real Sociedad,Jon Karrikaburu,jon-karrikaburu,J. Karrikaburu,F,19,183,323,M,1099175,EUR,1032393600,F,19,19,True,2.0,,,,0.0,,,,2.0,,,,,12.0,9.0,6.2,5.0,,,2,,-0.13,,-0.01,,,,2.0,1.0,2.0,1.0,,,,,3.0,,,,0.1116,-0.51,,,2.0,,,,,,,,,,,,,,,,,,,
14083256,home,Real Sociedad,Unai Marrero,unai-marrero,U. Marrero,G,13,187,278,M,1094782,EUR,1002585600,G,13,13,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unai Marrero,,,,,,,,,,,,,
14083256,home,Real Sociedad,Aitor Fraga,aitor-fraga,A. Fraga,G,32,194,111,M,1000247,EUR,1047168000,G,32,32,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083256,home,Real Sociedad,Aihen Muñoz,aihen-munoz,A. Muñoz,D,3,175,419,M,966441,EUR,871689600,D,3,3,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083256,home,Real Sociedad,Álvaro Odriozola,alvaro-odriozola,Á. Odriozola,D,20,175,2582,M,353250,EUR,818899200,D,20,20,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083256,home,Real Sociedad,Jon Martin,vicente-jon-martin,J. Martin,D,31,185,1209,M,1466116,EUR,1145750400,D,31,31,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jon Martín,,,,,,,,,,,,,
14083256,home,Real Sociedad,Beñat Turrientes,benat-turrientes,B. Turrientes,M,8,179,748,M,980410,EUR,1012435200,M,8,8,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083256,away,Real Madrid,Thibaut Courtois,thibaut-courtois,T. Courtois,G,1,200,202673,M,70988,EUR,705542400,G,1,1,False,41.0,18.0,32.0,9.0,0.0,11.0,13.0,7.0,28.0,7.0,1.0,3.0,3.0,90.0,49.0,7.2,23.0,0.00101247,0.4102,0,-0.0192,0.1,-0.05,0.27,0.37,,,,,,,,1.0,,,,,,,,,,,,,,,TheOctopus,,,,,,,,,,,,1.0,1.0,,
14083256,away,Real Madrid,Daniel Carvajal,daniel-carvajal,D. Carvajal,D,2,173,154229,M,138572,EUR,695088000,D,2,2,False,31.0,26.0,3.0,3.0,0.0,17.0,17.0,9.0,14.0,1.0,,,,82.0,44.0,6.8,7.0,0.562769,,1,,0.4,0.02,-0.31,,,,,1.0,3.0,2.0,3.0,6.0,1.0,1.0,,1.0,1.0,,0.0274,-0.13,,,,,,1.0,DaniCarvajal,,,,1.0,,,,1.0,True,,,,,1.0,
14083256,away,Real Madrid,Éder Militão,eder-militao,É. Militão,D,3,186,138748,M,822519,EUR,885081600,D,3,3,False,23.0,18.0,7.0,4.0,0.0,13.0,14.0,5.0,9.0,3.0,,,,90.0,42.0,7.4,5.0,0.00124972,,3,,0.11,-0.01,0.51,,,,2.0,3.0,3.0,6.0,1.0,5.0,1.0,,,,1.0,2.0,0.3686,-0.49,,2.0,,3.0,1.0137,1.0,EMilitão,2.0,,,,,,,,,,,,,,
14083256,away,Real Madrid,Dean Huijsen,dean-huijsen,D. Huijsen,D,24,195,160912,M,1176744,EUR,1113436800,D,24,24,False,26.0,20.0,9.0,6.0,0.0,9.0,9.0,11.0,17.0,1.0,,,,32.0,29.0,6.1,6.0,0.212045,,1,,0.28,0.06,0.14,,,,,3.0,1.0,3.0,,2.0,,,,1.0,1.0,,0.0638,-0.2,,,,,,1.0,deanhuijsen,,,,,,,,,,,,,,,
14083256,away,Real Madrid,Álvaro Carreras,alvaro-carreras,Á. Carreras,D,18,186,79899,M,1085081,EUR,1048377600,D,18,18,False,35.0,29.0,3.0,1.0,0.0,12.0,16.0,17.0,19.0,6.0,,,,90.0,63.0,6.8,9.0,0.0221933,,0,,0.04,0.17,-0.08,,,,2.0,2.0,4.0,5.0,2.0,4.0,1.0,,1.0,,,2.0,,,,,,,,,,2.0,,,,1.0,1.0,,,,,,,,,
14083256,away,Real Madrid,Aurélien Tchouaméni,aurelien-tchouameni,A. Tchouaméni,M,14,188,145918,M,859025,EUR,948931200,M,14,14,False,34.0,29.0,5.0,4.0,0.0,14.0,15.0,15.0,19.0,4.0,,,,90.0,47.0,7.5,7.0,0.029281,,0,,0.09,0.08,0.46,,1.0,,,5.0,1.0,6.0,,6.0,1.0,,1.0,2.0,,1.0,,,,,,2.0,,,ATchouaméni,,,,,,,,,,,,,,,
14083256,away,Real Madrid,Dani Ceballos,dani-ceballos,D. Ceballos,M,19,179,67396,M,547838,EUR,839376000,M,19,19,False,26.0,25.0,3.0,2.0,0.0,13.0,13.0,12.0,13.0,3.0,,,,68.0,41.0,7.6,3.0,0.0541748,,0,,0.03,0.15,0.72,,,,1.0,1.0,3.0,4.0,1.0,3.0,1.0,1.0,1.0,,,2.0,,,,,,3.0,,1.0,Danifuli10,2.0,,1.0,,,,,,,,,,,,
14083256,away,Real Madrid,Brahim Díaz,brahim-diaz,B. Díaz,M,21,170,258553,M,835485,EUR,933638400,M,21,21,False,9.0,9.0,,,0.0,2.0,2.0,7.0,7.0,,,,,45.0,19.0,6.5,4.0,0.119621,,1,,0.13,-0.07,0.15,,,,,,4.0,2.0,,1.0,1.0,1.0,2.0,2.0,,1.0,0.0413,-0.3,,,1.0,,,1.0,Brahim,1.0,,1.0,,1.0,,,,,,,,,,
14083256,away,Real Madrid,Arda Güler,arda-guler,A. Güler,M,15,176,399381,M,1091116,EUR,1109289600,M,15,15,False,30.0,24.0,6.0,4.0,0.0,10.0,12.0,14.0,18.0,4.0,,,,88.0,47.0,8.6,9.0,0.417027,,2,,0.38,0.55,-0.03,,6.0,4.0,2.0,,2.0,5.0,,,2.0,1.0,1.0,,,,0.7611,0.44,,1.0,1.0,,0.9686,4.0,AGüler,2.0,Arda Guler,,,1.0,1.0,,,,1.0,,,,,
14083256,away,Real Madrid,Vinícius Júnior,vinicius-junior,Vinícius Jr.,F,7,176,1170289,M,868812,EUR,963360000,M,7,7,False,18.0,13.0,,,0.0,4.0,4.0,9.0,14.0,2.0,,,,68.0,38.0,6.5,13.0,0.0138255,,1,,-0.07,0.17,-0.07,,,,,,7.0,7.0,,,,,2.0,1.0,1.0,1.0,0.0253,-0.23,,,,,,2.0,ViniJr,4.0,,2.0,,7.0,3.0,,,,,,,,,1.0
14083256,away,Real Madrid,Kylian Mbappé,kylian-mbappe,K. Mbappé,F,10,178,1731608,M,826643,EUR,914112000,F,10,10,False,18.0,16.0,,,1.0,4.0,5.0,12.0,13.0,3.0,,,,90.0,46.0,8.4,10.0,0.16774,,6,,0.0,0.31,-0.05,,1.0,,1.0,2.0,5.0,13.0,1.0,,,,4.0,,3.0,,1.0646,0.36,1.0,2.0,1.0,,0.195,2.0,KMbappé,2.0,,2.0,1.0,10.0,9.0,,1.0,,1.0,,,,,1.0
14083256,away,Real Madrid,Federico Valverde,federico-valverde,F. Valverde,M,8,181,375509,M,831808,EUR,901065600,M,8,8,True,12.0,7.0,3.0,1.0,0.0,3.0,3.0,4.0,9.0,1.0,,,,45.0,23.0,6.6,7.0,0.00153419,,0,,0.06,-0.03,0.21,,,,2.0,1.0,3.0,2.0,,3.0,,,1.0,,,1.0,,,,,,,,,Fede,1.0,,1.0,,,,,,,,,,,,
14083256,away,Real Madrid,Raúl Asencio,raul-asencio,R. Asencio,D,17,184,117937,M,1156645,EUR,1045094400,D,17,17,True,3.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,,,,22.0,9.0,6.7,2.0,0.00019888,,1,,-0.01,0.0,0.17,,,,1.0,1.0,1.0,1.0,,3.0,,,1.0,,,,0.0726,-0.08,,1.0,,1.0,0.2399,,asencio,,,,,,,,,,,,,,,
14083256,away,Real Madrid,Fran García,fran-garcia,F. Garcia,D,20,170,66463,M,851271,EUR,934588800,D,20,20,True,5.0,3.0,,,0.0,1.0,3.0,2.0,2.0,,,,,22.0,8.0,6.6,3.0,0.00025027,,0,,0.01,-0.3,0.13,,,,2.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,frangarci11,1.0,,,,,,,,,,,,,,
14083256,away,Real Madrid,Trent Alexander-Arnold,trent-alexander-arnold,T. Alexander-Arnold,D,12,180,210733,M,795064,EUR,907718400,D,12,12,True,2.0,2.0,,,0.0,2.0,2.0,,,1.0,,,,8.0,7.0,6.9,3.0,0.00023304,,0,,0.03,0.04,0.0,,,,,1.0,1.0,2.0,1.0,,1.0,1.0,,,,,,,,,,,,,TrentAA,,,,,,,,,,,,,,,
14083256,away,Real Madrid,David Alaba,david-alaba,D. Alaba,D,4,180,93395,M,66492,EUR,709344000,D,4,4,True,1.0,,1.0,,0.0,,,,1.0,,,,,9.0,5.0,6.8,1.0,,,0,,0.0,,0.28,,,,,,,,,1.0,,,,,,,,,,,,2.0,,,DAlaba,,,,,,,,,,,,,,,
14083256,away,Real Madrid,Sergio Mestre,sergio-mestre,S. Mestre,G,43,193,11703,M,1403015,EUR,1108252800,G,43,43,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sergio Mestre,,,,,,,,,,,,,
14083256,away,Real Madrid,Andriy Lunin,andriy-lunin,A. Lunin,G,13,191,79229,M,857574,EUR,918691200,G,13,13,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,ALunin,,,,,,,,,,,,,,,
14083256,away,Real Madrid,Franco Mastantuono,franco-mastantuono,F. Mastantuono,M,30,177,178430,M,1403559,EUR,1187049600,F,30,30,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,franco.mastantuono,,,,,,,,,,,,,,,
14083256,away,Real Madrid,Rodrygo,rodrygo,Rodrygo,F,11,174,699716,M,910536,EUR,978998400,F,11,11,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rodrygo,,,,,,,,,,,,,,,
14083256,away,Real Madrid,Gonzalo García,gonzalo-garcia,G. García,F,16,182,100643,M,1402716,EUR,1080086400,F,16,16,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gonzalo García,,,,,,,,,,,,,
