match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,player_sofascoreId,stat_aerialWon,stat_aerialLost,stat_interceptionWon,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_keyPass,captain,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_bigChanceCreated,stat_outfielderBlock,stat_totalOffside
11392878,home,Lille,Ivan Cavaleiro,,,ivan-cavaleiro,I. Cavaleiro,F,,175,358,M,110950,EUR,750902400,F,17,17,False,38.0,31.0,,,13.0,13.0,18.0,25.0,,5.0,,,,,89.0,52.0,7.1,12.0,0.1333,0.0,0.0274252,2,,,,8.0,7.0,1.0,2.0,1.0,2.0,1.0,3.0,,2.0,,3.0,4.0,,2.0,2.0,,,1.0,,1.0,,,,
11392878,home,Lille,Hakon Arnar Haraldsson,,,haraldsson-hakon-arnar,H. A. Haraldsson,M,10,180,2141,M,1138804,EUR,1049932800,M,7,7,True,11.0,8.0,,,2.0,3.0,6.0,8.0,,,,,,,21.0,12.0,6.4,3.0,0.0,0.0,0.00451269,0,,,,2.0,,,,,,,,,2.0,,,,,,,,,,,,,,,
11392878,home,Lille,Samuel Umtiti,,,samuel-umtiti,S. Umtiti,D,,182,3972,M,96547,EUR,753235200,D,14,14,True,,,,,,,,,,,,,,,13.0,,6.5,,0.0,0.0,0.0,0,,,,,,,,,,,,,,samumtiti,,,,,,,,,,,,,,
11392878,home,Lille,Nabil Bentaleb,,,nabil-bentaleb,N. Bentaleb,M,6,187,8306,M,368120,EUR,785635200,M,6,6,True,,,,,,,,,,1.0,,,,,13.0,4.0,6.4,3.0,0.0,0.0,0.0,0,,,,2.0,1.0,1.0,,,1.0,1.0,1.0,,,nabilbentaleb,,,,1.0,,,,,,,,,,
11392878,home,Lille,Edon Zhegrova,,,edon-zhegrova,E. Zhegrova,M,11,181,9820,M,887766,EUR,922838400,M,23,23,True,2.0,2.0,,,,,2.0,2.0,,1.0,,,,,1.0,2.0,,,0.0,0.0,0.00089854,0,,,,,,,,,,,,,,edonzhegrova10,,,,,,,,,,,,,,
11392878,home,Lille,Adam Jakubech,,,adam-jakubech,A. Jakubech,G,16,189,44,M,787686,EUR,852163200,G,16,16,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392878,home,Lille,Ismaily,,,ismaily,Ismaily,D,,177,339,M,78352,EUR,632016000,D,31,31,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392878,home,Lille,Bafodé Diakité,,,bafode-diakite,B. Diakité,D,18,182,1863,M,962408,EUR,978739200,D,18,18,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392878,home,Lille,Ignacio Miramón,,,ignacio-miramon,I. Miramón,M,5,179,823,M,1090319,EUR,1055376000,M,20,20,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392878,home,Lille,Alan Virginius,,,alan-virginius,A. Virginius,F,7,175,548,M,1048014,EUR,1041552000,F,26,26,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392878,away,Montpellier,Benjamin Lecomte,,,benjamin-lecomte,B. Lecomte,G,23,186,336,M,123207,EUR,672624000,G,40,40,False,29.0,17.0,18.0,7.0,13.0,18.0,4.0,11.0,,5.0,,4.0,5.0,,90.0,36.0,7.4,12.0,0.0,0.0,0.00127598,0,0.9613,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392878,away,Montpellier,Falaye Sacko,,,falaye-sacko,F. Sacko,D,77,179,2233,M,796372,EUR,799286400,D,77,77,False,37.0,30.0,2.0,1.0,17.0,19.0,13.0,19.0,1.0,6.0,,,,,90.0,75.0,6.8,14.0,0.0,0.0,0.0156396,0,,1.0,,6.0,6.0,1.0,,,1.0,1.0,,1.0,1.0,,3.0,4.0,2.0,1.0,1.0,,,,,,,,,
11392878,away,Montpellier,Bećir Omeragić,,,becir-omeragic,B. Omeragić,D,27,187,462,M,940918,EUR,1011484800,D,27,27,False,46.0,41.0,7.0,4.0,29.0,31.0,12.0,15.0,,5.0,,,,,90.0,52.0,6.7,5.0,0.0,0.0,0.00591131,0,,,,4.0,3.0,1.0,,,,,,1.0,1.0,,1.0,2.0,1.0,1.0,1.0,,,,,,,,1.0,
11392878,away,Montpellier,Boubakar Kouyaté,,,boubakar-kouyate,B. Kouyaté,D,25,192,907,M,848537,EUR,861062400,D,4,4,False,45.0,37.0,6.0,3.0,30.0,34.0,7.0,11.0,5.0,5.0,,,,,90.0,62.0,7.1,11.0,0.0,0.0,0.0108405,0,,,,4.0,8.0,2.0,,,5.0,3.0,2.0,,1.0,,3.0,1.0,2.0,,,,,,,,,,1.0,
11392878,away,Montpellier,Issiaga Sylla,Issiaga,Sylla,issiaga-sylla,I. Sylla,D,4,180,3382,M,291695,EUR,757382400,D,3,3,False,31.0,27.0,6.0,4.0,13.0,13.0,14.0,23.0,2.0,10.0,,,,,90.0,56.0,6.7,17.0,0.0,0.0,0.146161,0,,5.0,,5.0,4.0,,2.0,,2.0,,2.0,2.0,1.0,ISylla,,,1.0,2.0,,,,1.0,,,,,,
11392878,away,Montpellier,Leo Leroy,,,leo-leroy,L. Leroy,M,22,185,170,M,976001,EUR,950486400,M,18,18,False,20.0,17.0,1.0,,9.0,10.0,8.0,10.0,1.0,6.0,,,,,60.0,27.0,6.6,4.0,0.0,0.0,0.00656593,0,,,,3.0,5.0,1.0,1.0,,4.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,
11392878,away,Montpellier,Joris Chotard,,,joris-chotard,J. Chotard,M,13,179,541,M,976396,EUR,1001289600,M,13,13,False,39.0,32.0,8.0,4.0,21.0,22.0,11.0,17.0,1.0,4.0,,,,,90.0,52.0,6.8,8.0,0.0149,0.0441,0.0117629,1,,,,6.0,7.0,4.0,1.0,,5.0,2.0,,1.0,1.0,,1.0,,1.0,,,1.0,,,,,,,,
11392878,away,Montpellier,Mousa Tamari,,,mousa-al-taamari,M. Tamari,F,11,175,5388,M,876600,EUR,865900800,M,9,9,False,13.0,11.0,2.0,2.0,4.0,4.0,7.0,9.0,,5.0,,,,,86.0,36.0,7.1,13.0,0.1521,0.3667,0.0239164,3,,,,7.0,5.0,1.0,,2.0,3.0,2.0,6.0,1.0,1.0,,,,,6.0,1.0,1.0,,,,,,,1.0,2.0
11392878,away,Montpellier,Teji Savanier,,,teji-savanier,T. Savanier,M,11,171,790,M,156682,EUR,693360000,M,11,11,False,38.0,26.0,9.0,5.0,6.0,6.0,22.0,40.0,,2.0,,,,,90.0,65.0,7.7,24.0,0.0268,0.3228,0.0742184,1,,8.0,2.0,4.0,9.0,,1.0,,1.0,,3.0,4.0,1.0,,1.0,2.0,2.0,3.0,3.0,1.0,,2.0,True,,,,,
11392878,away,Montpellier,Wahbi Khazri,,,wahbi-khazri,W. Khazri,F,,176,1610,M,51640,EUR,665971200,M,10,10,False,17.0,11.0,7.0,4.0,3.0,3.0,9.0,15.0,,2.0,,,,,76.0,22.0,6.5,7.0,0.0,0.0,0.0934177,0,,1.0,1.0,3.0,2.0,,,,,,1.0,2.0,3.0,,,,,,,,,1.0,,,,,,2.0
11392878,away,Montpellier,Akor Adams,,,akor-adams,A. Adams,F,9,190,25542,M,946381,EUR,949104000,F,8,8,False,5.0,3.0,,,2.0,3.0,1.0,3.0,,,,,,,61.0,13.0,6.2,9.0,0.0,0.0,0.00259296,0,,1.0,,4.0,1.0,,2.0,,,,2.0,,1.0,,1.0,,,2.0,,,,,,,,,,1.0
11392878,away,Montpellier,Arnaud Nordin,,,nordin-arnaud,A. Nordin,M,70,170,384,M,848458,EUR,900633600,F,7,7,True,6.0,6.0,,,1.0,1.0,5.0,6.0,,,,,,,30.0,18.0,7.0,4.0,0.0341,0.0,0.016954,1,,1.0,,1.0,4.0,,,1.0,,,1.0,1.0,,,,,,4.0,3.0,,,,,,,,,
11392878,away,Montpellier,Jordan Ferri,,,jordan-ferri,J. Ferri,M,4,172,146,M,123229,EUR,700358400,M,12,12,True,12.0,8.0,3.0,1.0,3.0,4.0,6.0,9.0,,3.0,,,,,29.0,19.0,6.6,7.0,0.0,0.0,0.0922882,0,,1.0,1.0,1.0,,,,,,,3.0,,1.0,,,1.0,,,,,,1.0,,,,,,
11392878,away,Montpellier,Kelvin Yeboah,,,kelvin-yeboah,K. Yeboah,F,9,185,975,M,940262,EUR,957571200,F,23,23,True,2.0,2.0,,,,,2.0,2.0,,,,,,,14.0,3.0,6.6,,0.0324,0.2368,0.00206694,1,,,,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,1.0
11392878,away,Montpellier,Sacha Delaye,Sacha Delaye,,sacha-delaye,S. Delaye,M,19,171,34,M,1122641,EUR,1019520000,F,19,19,True,2.0,1.0,,,,,1.0,2.0,,,,,,,13.0,3.0,6.5,2.0,0.0,0.0,0.00014284,0,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,
11392878,away,Montpellier,Dimitry Bertaud,,,bertaud-dimitry,D. Bertaud,G,16,179,4975,M,794465,EUR,897091200,G,16,16,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,d_bertaud16,,,,,,,,,,,,,,
11392878,away,Montpellier,Christopher Jullien,,,christopher-jullien,C. Jullien,D,6,195,127,M,229598,EUR,732758400,D,6,6,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392878,away,Montpellier,Enzo Tchato Mbiayi,Enzo Tchato Mbiayi,,enzo-tchato-mbiayi,E. T. Mbiayi,D,29,180,511,M,1103548,EUR,1038009600,D,29,29,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392878,away,Montpellier,Maxime Estève,Maxime Estève,,maxime-esteve,M. Estève,D,5,192,1470,M,1117223,EUR,1022371200,D,14,14,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392878,away,Montpellier,Khalil Fayad,Khalil Fayad,,khalil-fayad,K. Fayad,M,10,172,588,M,1387157,EUR,1086739200,M,22,22,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
