match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_unsuccessfulTouch,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_progressiveBallCarriesCount,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_fouls,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,captain,stat_onTargetScoringAttempt,stat_totalClearance,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_shotOffTarget,stat_blockedScoringAttempt,stat_interceptionWon,stat_errorLeadToAShot,stat_penaltyWon,stat_totalCross,stat_accurateCross,stat_wonContest,stat_keyPass,stat_challengeLost,stat_bigChanceCreated,stat_hitWoodwork,stat_goals,stat_totalOffside,player_firstName,stat_bigChanceMissed,player_lastName,stat_penaltyFaced,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyConceded
14025191,home,Everton,Jordan Pickford,jordan-pickford,J. Pickford,G,1,185,7610,M,jpickford1,138530,EUR,762998400,G,1,1,False,50.0,32.0,32.0,14.0,0.0,21.0,22.0,11.0,28.0,11.0,1.0,1.0,1.0,2.0,90.0,57.0,6.3,19.0,0.0137604,81.649012513752,13.0,31.757656521151,0.0,0.0626,0,0.0616,0.27,0.03,-0.15,-0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025191,home,Everton,Jake O'Brien,jake-obrien,J. O'Brien,D,15,197,1429,M,,998253,EUR,989884800,D,15,15,False,22.0,16.0,2.0,2.0,0.0,7.0,10.0,9.0,12.0,3.0,,,,,69.0,35.0,5.6,10.0,0.00970203,41.793969907976,4.0,22.734695472993,1.0,,0,,0.04,0.03,-0.28,,4.0,4.0,8.0,6.0,1.0,1.0,1.0,2.0,1.0,2.0,17.377636574391,19.887013073863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025191,home,Everton,James Tarkowski,james-tarkowski,J. Tarkowski,D,6,185,2558,M,,145188,EUR,722131200,D,6,6,False,27.0,23.0,1.0,1.0,0.0,19.0,21.0,4.0,6.0,2.0,,,,,90.0,41.0,6.9,4.0,0.0181441,52.144374095576,5.0,11.604370432802,0.0,,1,,-0.08,0.06,0.16,,2.0,6.0,3.0,9.0,,,2.0,,,2.0,,,True,1.0,7.0,3.0,0.2444,0.4207,-0.53,,,,,,,,,,,,,,,,,,,,,,
14025191,home,Everton,Jarrad Branthwaite,jarrad-branthwaite,J. Branthwaite,D,32,195,2591,M,,979563,EUR,1025136000,D,32,32,False,53.0,40.0,9.0,4.0,0.0,24.0,27.0,16.0,26.0,1.0,1.0,,,,90.0,66.0,6.9,14.0,0.0120556,80.415743978669,12.0,15.787382809113,0.0,,2,,0.05,-0.47,-0.4,,,4.0,,6.0,,,,1.0,1.0,,,,,,6.0,1.0,0.161,,-0.33,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,
14025191,home,Everton,Vitaliy Mykolenko,vitaliy-mykolenko,V. Mykolenko,D,16,180,4082,M,mikola_16,876643,EUR,927936000,D,16,16,False,32.0,28.0,1.0,,0.0,11.0,13.0,17.0,19.0,1.0,2.0,,,,89.0,62.0,7.0,13.0,0.603172,108.78908833681,14.0,37.574884734634,0.0,,0,,0.58,0.05,-0.33,,,,3.0,6.0,,4.0,,2.0,,1.0,,,,,2.0,2.0,,,,,,,,,6.0,4.0,2.0,2.0,,,,,,,,,,,,,
14025191,home,Everton,James Garner,james-garner,J. Garner,M,37,182,3008,M,,927361,EUR,984441600,M,37,37,False,52.0,50.0,2.0,1.0,0.0,21.0,21.0,29.0,31.0,4.0,3.0,,,,90.0,78.0,7.7,9.0,0.475942,199.10734123732,17.0,70.451816997266,2.0,,3,,0.69,0.13,-0.11,,,,2.0,4.0,1.0,2.0,,2.0,1.0,,33.577017471204,65.450792353317,,1.0,3.0,,0.1041,0.0092,0.02,2.0,,1.0,,,8.0,5.0,2.0,2.0,1.0,,,,,,,,,,,,
14025191,home,Everton,Idrissa Gueye,idrissa-gueye,I. Gueye,M,27,174,21481,M,iganagueye,106337,EUR,622771200,M,27,27,False,57.0,53.0,1.0,,0.0,26.0,27.0,27.0,30.0,6.0,3.0,,,,90.0,73.0,6.7,9.0,0.0250288,106.60553358214,14.0,36.358922180499,1.0,,1,,0.16,0.1,0.15,,1.0,1.0,2.0,2.0,,1.0,2.0,1.0,,,15.724414997872,18.699402370129,,,1.0,,0.0357,,0.0,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,
14025191,home,Everton,Iliman Ndiaye,iliman-ndiaye,I. Ndiaye,M,10,180,54701,M,ilimanndiaye10,914309,EUR,952300800,M,10,10,False,39.0,31.0,,,0.0,12.0,12.0,19.0,27.0,8.0,1.0,,,,90.0,66.0,7.8,16.0,0.558796,164.41354966376,23.0,53.040561670083,3.0,,3,,0.67,0.18,-0.14,,2.0,1.0,9.0,6.0,1.0,4.0,,1.0,1.0,1.0,20.153429021304,45.3715703143,,2.0,,4.0,0.9697,1.1271,0.36,1.0,,2.0,,,3.0,1.0,,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,
14025191,home,Everton,Kiernan Dewsbury-Hall,dewsbury-hall-kiernan,K. Dewsbury-Hall,M,22,178,10632,M,kdh_8,861970,EUR,905040000,M,22,22,False,40.0,35.0,1.0,,0.0,9.0,11.0,26.0,29.0,4.0,1.0,,,,90.0,68.0,6.9,16.0,0.0923714,183.66978164954,16.0,60.282058900291,4.0,,1,,0.19,0.25,-0.01,,1.0,2.0,7.0,7.0,3.0,3.0,,1.0,1.0,1.0,27.017108547247,84.295126837049,,,1.0,4.0,0.1561,,0.03,,1.0,,,,6.0,1.0,1.0,,,,,,,,,,,,,,
14025191,home,Everton,Tyrique George,tyrique-george,T. George,F,19,181,11876,M,,1403061,EUR,1139011200,M,19,19,False,27.0,19.0,2.0,,0.0,8.0,9.0,11.0,18.0,4.0,3.0,,,,62.0,37.0,5.6,15.0,0.0194468,122.88557112225,17.0,28.764178404254,1.0,,0,,-0.08,0.09,-0.23,,1.0,,8.0,,3.0,1.0,,,,2.0,9.4588133580217,9.6528669834407,,,,,,,,,,1.0,1.0,,,,,,1.0,,,,,Tyrique George,,,,,,,
14025191,home,Everton,Thierno Barry,thierno-barry,T. Barry,F,11,195,5887,M,t.barry29,1395746,EUR,1035158400,F,11,11,False,16.0,10.0,1.0,,0.0,5.0,7.0,5.0,9.0,1.0,,,,,62.0,22.0,5.8,6.0,0.00361592,8.8102490884197,1.0,-8.6790378116813,0.0,,2,,-0.14,-0.05,-0.03,,6.0,3.0,8.0,3.0,,,,,,2.0,,,,,,,0.8559,,-0.64,1.0,1.0,1.0,,,,,,,,,,,,,2.0,,,,,,
14025191,home,Everton,Harrison Armstrong,harrison-armstrong,H. Armstrong,M,45,185,581,M,,1627560,EUR,1169164800,M,45,45,True,17.0,15.0,,,0.0,2.0,2.0,13.0,15.0,2.0,,,,,28.0,23.0,6.8,4.0,0.031999,57.954184027011,7.0,0.033048788184477,1.0,,2,,0.09,-0.04,-0.05,,1.0,2.0,1.0,4.0,,,,1.0,1.0,1.0,12.063794016296,16.288668945006,,1.0,,1.0,0.3325,0.7234,0.03,,1.0,,,,1.0,,,,,,,,,,,,,,,,
14025191,home,Everton,Beto,beto,Beto,F,9,194,3398,M,,987489,EUR,886204800,F,9,9,True,8.0,4.0,,,0.0,3.0,3.0,1.0,5.0,1.0,1.0,,,,28.0,12.0,6.1,6.0,0.00714052,20.445940061925,4.0,-9.2060330709304,0.0,,1,,-0.36,-0.51,-0.02,,1.0,2.0,3.0,2.0,,1.0,,,,2.0,,,,1.0,,,0.1037,0.1887,-0.19,,,,,,,,,,,,,,,,,,,,,,
