match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_unsuccessfulTouch,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,captain,stat_totalCross,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_aerialLost,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_wonContest,stat_outfielderBlock,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotValueNormalized,stat_goals,stat_bigChanceCreated,stat_shotOffTarget,stat_accurateCross,stat_bigChanceMissed,player_sofascoreId,stat_totalOffside,stat_goodHighClaim,stat_blockedScoringAttempt
15237884,home,Fluminense,John Kennedy,,,john-kennedy,John Kennedy,F,99,173,5275,M,1087399,EUR,1021680000,F,99,99,False,16.0,15.0,,,0.0,4.0,4.0,11.0,12.0,2.0,1.0,,7.0,2.0,,,,,,89.0,30.0,6.9,10.0,0.189251,24.482672898455,4.0,5.3804892384075,,1,,0.43,-0.11,0.18,,,,,6.0,,1.0,1.0,,,,2.0,3.0,,,,,,1.0,0.5995,0.3283,3.0,0.16,,,,,1.0,,,,
15237884,home,Fluminense,Facundo Bernal,,,bernal-facundo,F. Bernal,M,5,187,1705,M,1177404,EUR,1061424000,M,5,5,True,10.0,6.0,,,0.0,4.0,5.0,2.0,5.0,2.0,1.0,2.0,,,,,,,,12.0,14.0,6.7,4.0,0.00042702,11.472429732624,3.0,-5.9697805477196,,0,,0.05,0.03,0.15,,,,1.0,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,
15237884,home,Fluminense,Ganso,,,ganso,Ganso,M,10,184,3271,M,116853,EUR,624153600,M,10,10,True,9.0,6.0,,,0.0,1.0,1.0,5.0,8.0,,,1.0,,,,,,,,12.0,10.0,6.4,4.0,0.00349383,7.0866088505011,1.0,-0.74011100199589,,0,,0.0,-0.06,-0.06,,,,,2.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
15237884,home,Fluminense,Jefferson Savarino,,,jefferson-savarino,J. Savarino,M,10,169,6802,M,874739,EUR,847670400,F,11,11,True,7.0,4.0,1.0,,0.0,3.0,4.0,1.0,3.0,2.0,,1.0,,1.0,,,,,,11.0,9.0,6.6,3.0,0.00096012,18.60234250972,2.0,7.7267332206934,,0,,-0.05,0.01,0.14,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,savarino10,,,
15237884,home,Fluminense,Santiago Moreno,,,santiago-moreno,S. Moreno,M,30,171,1030,M,100203,EUR,956275200,F,30,30,True,4.0,2.0,,,0.0,2.0,3.0,,1.0,3.0,,1.0,,,,,,,,12.0,7.0,6.5,3.0,2.538e-05,14.546982087994,2.0,5.9042383266122,,0,,-0.01,-0.08,0.13,,,,2.0,2.0,,,2.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,
15237884,home,Fluminense,Everaldo,,,everaldo,Everaldo,F,9,181,2414,M,386212,EUR,678672000,F,9,9,True,4.0,1.0,,,0.0,,,1.0,4.0,6.0,,,,2.0,,,,,,8.0,7.0,7.0,3.0,0.00045914,3.8819912416181,1.0,-2.9183162225648,,0,,-0.03,-0.13,0.13,,,,3.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,
15237884,home,Fluminense,Vitor Eudes,,,vitor-eudes,Vitor Eudes,G,98,195,588,M,927666,EUR,908928000,G,98,98,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15237884,home,Fluminense,Guga,,,guga,Guga,D,23,173,1100,M,928134,EUR,904348800,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15237884,home,Fluminense,Igor Rabello,,,igor-rabello,I. Rabello,D,21,190,883,M,753662,EUR,799027200,D,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15237884,home,Fluminense,Ignácio,,,ignacio,Ignácio,D,4,192,1704,M,958382,EUR,849398400,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15237884,home,Fluminense,Guilherme Arana,,,guilherme-arana,G. Arana,D,13,176,4933,M,1127439,EUR,860976000,D,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,guiarana,,,
15237884,home,Fluminense,Otávio,,,otavio,Otávio,M,94,173,1027,M,552686,EUR,768009600,M,94,94,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15237884,home,Fluminense,Lima,,,lima,Lima,M,45,181,1368,M,807850,EUR,834451200,M,45,45,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15237884,away,Grêmio,Weverton,,,weverton,Weverton,G,1,189,7138,M,243529,EUR,566352000,G,1,1,False,30.0,18.0,18.0,7.0,0.0,13.0,15.0,5.0,15.0,,1.0,7.0,,,4.0,4.0,1.0,,,90.0,40.0,7.3,12.0,0.00604815,49.088562452574,9.0,17.271913522439,0.6525,0,0.7,0.13,-0.03,-0.19,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,Weverton,,2.0,
15237884,away,Grêmio,João Pedro,,,joao-pedro,J. Pedro,D,18,179,1116,M,605528,EUR,848016000,D,18,18,False,10.0,8.0,1.0,,0.0,5.0,6.0,3.0,4.0,2.0,1.0,,,1.0,,,,,,45.0,18.0,6.9,3.0,0.0197947,50.618964080042,6.0,18.140586059796,,0,,-0.15,0.12,0.17,,,1.0,,,,,,,1.0,,,,18.808743804626,25.459657649922,2.0,,,,,,,,,,,1.0,,,1.0,,
15237884,away,Grêmio,Gustavo Martins,Gustavo Martins,,gustavo-martins,G. Martins,D,53,191,1207,M,1105796,EUR,1029024000,D,53,53,False,52.0,44.0,6.0,1.0,1.0,31.0,35.0,13.0,17.0,6.0,4.0,4.0,,1.0,,,,,,90.0,66.0,6.5,8.0,0.0149065,63.40743956185,12.0,-9.0973436266539,,2,,0.2,0.03,-0.25,,,,6.0,4.0,,,,4.0,,,2.0,2.0,,,,,,,0.5065,,3.0,-0.31,,1.0,1.0,,1.0,,,,1.0
15237884,away,Grêmio,Wagner Leonardo,,,wagner-leonardo,W. Leonardo,D,3,186,1490,M,976235,EUR,932688000,D,3,3,False,50.0,42.0,9.0,5.0,0.0,29.0,31.0,13.0,19.0,3.0,4.0,3.0,,,,,,,,90.0,61.0,6.4,10.0,0.00460343,78.944949920713,10.0,20.892669710544,,0,,0.01,0.03,-0.2,,,,1.0,6.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,,,,,,,,,1.0,,,,,,,,,,
15237884,away,Grêmio,Marlon,,,marlon,Marlon,D,23,178,1921,M,870787,EUR,864086400,D,23,23,False,49.0,36.0,10.0,6.0,0.0,14.0,18.0,22.0,31.0,11.0,4.0,12.0,,1.0,,,,,,90.0,78.0,7.5,20.0,0.0755468,182.57440458468,12.0,94.271923230956,,0,,0.27,0.14,-0.12,,,6.0,,3.0,,1.0,1.0,1.0,9.0,7.0,1.0,1.0,37.743677314946,91.189312018635,2.0,1.0,,,,,1.0,,,,,1.0,,,1.0,,
15237884,away,Grêmio,Dodi,,,dodi,Dodi,M,17,169,1040,M,870804,EUR,829699200,M,17,17,False,25.0,25.0,2.0,2.0,0.0,12.0,12.0,13.0,13.0,3.0,,4.0,1.0,1.0,,,,,,61.0,30.0,6.4,1.0,0.00580467,33.541715175152,6.0,26.776262383488,,0,,0.09,0.05,-0.22,,,,,3.0,1.0,,1.0,1.0,1.0,,2.0,,,,,1.0,,,,,,,,,,,,,,,
15237884,away,Grêmio,Arthur,,,arthur,Arthur,M,29,172,8983,M,794927,EUR,839808000,M,29,29,False,63.0,58.0,4.0,3.0,0.0,27.0,29.0,31.0,34.0,6.0,,4.0,2.0,3.0,,,,,,90.0,77.0,6.7,8.0,0.0296557,119.21211715275,19.0,-10.45999577651,,0,,0.16,0.0,-0.21,,True,,1.0,6.0,2.0,1.0,,2.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,arthurmelo,,,
15237884,away,Grêmio,Tetê,,,tete,Tetê,F,21,175,4004,M,980327,EUR,950572800,M,21,21,False,36.0,28.0,3.0,1.0,0.0,11.0,13.0,17.0,23.0,7.0,,2.0,1.0,2.0,,,,,,74.0,56.0,6.5,15.0,0.135166,41.134685270261,8.0,3.9984249052537,,2,,0.12,0.04,-0.1,,,2.0,3.0,8.0,,4.0,3.0,1.0,,,,4.0,,,,3.0,,,0.073,,2.0,-0.09,,,1.0,1.0,,Tete,,,1.0
15237884,away,Grêmio,Edenilson,,,edenilson,Edenilson,M,8,175,1388,M,221636,EUR,629942400,M,8,8,False,36.0,32.0,1.0,,0.0,13.0,14.0,19.0,22.0,3.0,1.0,4.0,3.0,1.0,,,,,,90.0,51.0,6.2,8.0,0.0307972,80.898034132672,12.0,29.527337238226,,3,,-0.19,0.1,-0.1,,,,1.0,4.0,1.0,,2.0,2.0,,,1.0,1.0,,,,1.0,,,0.1774,,,-0.34,,,2.0,,,,,,1.0
15237884,away,Grêmio,Francis Amuzu,,,amuzu-francis,F. Amuzu,M,9,170,1934,M,901889,EUR,935366400,M,9,9,False,17.0,15.0,,,0.0,4.0,4.0,11.0,13.0,1.0,,,2.0,1.0,,,,,,60.0,25.0,6.1,7.0,0.0235113,41.21874117568,5.0,1.1278366323936,,0,,-0.22,0.01,-0.12,,,1.0,,3.0,,1.0,1.0,,,,1.0,,14.02144468818,14.291662779397,1.0,,,,,,,,,,,,,,,,
15237884,away,Grêmio,Carlos Vinícius,,,carlos-vinicius,C. Vinícius,F,95,190,7220,M,891920,EUR,796089600,F,95,95,False,8.0,5.0,,,0.0,3.0,3.0,2.0,5.0,4.0,,,,1.0,,,,,,86.0,14.0,7.7,3.0,0.0106369,4.0503041861075,1.0,3.1220843060864,,2,,-0.04,0.04,0.13,,,,3.0,2.0,,,,1.0,,,1.0,1.0,,,,,,1.0,0.7085,0.8891,,0.49,1.0,,1.0,,,,,,
15237884,away,Grêmio,Marcos Rocha,,,marcos-rocha,M. Rocha,D,14,176,2464,M,82576,EUR,597801600,D,14,14,True,30.0,23.0,2.0,1.0,0.0,9.0,11.0,14.0,19.0,2.0,,2.0,,,,,,,,45.0,40.0,6.3,9.0,0.0379378,28.33889303348,5.0,4.3044705553692,,1,,0.19,-0.08,-0.31,,,1.0,,1.0,,,2.0,,1.0,,,,,,,1.0,,,0.0514,,1.0,-0.38,,,,1.0,,,,,1.0
15237884,away,Grêmio,Cristian Pavón,,,cristian-pavon,C. Pavón,M,7,169,2406,M,358956,EUR,822182400,F,7,7,True,12.0,10.0,3.0,2.0,0.0,1.0,1.0,9.0,11.0,7.0,,3.0,4.0,1.0,,,,,,30.0,35.0,7.5,12.0,0.0777429,86.432516033262,11.0,36.330503763301,,1,,0.49,0.22,0.15,,,5.0,,6.0,,,7.0,,1.0,1.0,1.0,3.0,21.319691546147,37.221005493014,2.0,5.0,,1.0,0.043,0.0334,1.0,-0.08,,,,1.0,,,,,
15237884,away,Grêmio,Willian,,,willian,Willian,F,88,175,9655,M,31417,EUR,587088000,M,88,88,True,22.0,18.0,2.0,1.0,0.0,4.0,5.0,14.0,17.0,,,,1.0,,,,,,,29.0,29.0,6.4,8.0,0.350531,42.174828231465,5.0,-8.2047253379146,,0,,-0.11,0.05,-0.03,,,3.0,,2.0,,1.0,,,,,1.0,,,,,,,,,,1.0,,,,,1.0,,willianborges88,,,
15237884,away,Grêmio,José Enamorado,,,enamorado-jose,J. Enamorado,M,99,167,2235,M,974558,EUR,916185600,F,99,99,True,5.0,3.0,1.0,1.0,0.0,,,3.0,5.0,,,1.0,,,,,,,,16.0,12.0,6.3,5.0,0.0138116,22.872980405952,2.0,19.506655928377,,1,,0.04,0.0,-0.05,,,1.0,,3.0,1.0,,2.0,,,,,,10.136997844769,12.241633877878,1.0,,,1.0,0.0358,0.0217,,-0.11,,,,,,,,,
15237884,away,Grêmio,André Henrique,,,andre-henrique,A. Henrique,F,77,189,1034,M,1463912,EUR,1008547200,F,77,77,True,2.0,2.0,,,0.0,,,2.0,2.0,1.0,,1.0,,,,,,,,12.0,6.0,6.5,1.0,0.0088082,11.623957212199,2.0,3.6804512739879,,0,,-0.02,0.01,0.13,,,,,2.0,,1.0,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,
15237884,away,Grêmio,Gabriel Grando,Gabriel Grando,,gabriel-grando,G. Grando,G,12,192,1323,M,1111770,EUR,954288000,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15237884,away,Grêmio,Caio Paulista,,,caio-paulista,C. Paulista,D,38,184,1649,M,931591,EUR,894844800,D,38,38,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15237884,away,Grêmio,Viery,Viery,,viery,Viery,D,44,187,542,M,1907760,EUR,1104537600,D,44,44,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15237884,away,Grêmio,Erick Noriega,,,erick-noriega,E. Noriega,D,19,185,3770,M,1020375,EUR,1003708800,M,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15237884,away,Grêmio,Tiaguinho,Tiaguinho,,tiaguinho,Tiaguinho,M,39,174,1420,M,2010540,EUR,1201910400,M,39,39,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15237884,away,Grêmio,Alexander Aravena,,,alexander-aravena,A. Aravena,M,16,174,2831,M,1000502,EUR,1031270400,F,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15237884,away,Grêmio,Franco Cristaldo,,,franco-cristaldo,F. Cristaldo,M,10,175,2295,M,558820,EUR,840067200,M,10,10,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
