match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_unsuccessfulTouch,stat_fouls,stat_totalOffside,stat_expectedGoals,stat_aerialWon,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_dispossessed,stat_bigChanceCreated,stat_outfielderBlock,stat_wasFouled,stat_blockedScoringAttempt,player_sofascoreId,stat_onTargetScoringAttempt,stat_goals,stat_penaltyWon,stat_expectedGoalsOnTarget,stat_penaltyFaced,stat_errorLeadToAShot,stat_penaltyConceded,stat_bigChanceMissed,stat_hitWoodwork
12437795,home,Osasuna,Sergio Herrera,sergio-herrera,S. Herrera,G,1,192,995,M,294377,EUR,736646400,G,1,1,False,True,22.0,8.0,21.0,7.0,0.0,2.0,6.0,6.0,16.0,3.0,12.0,1.0,4.0,4.0,3.0,3.0,90.0,30.0,6.2,15.0,0.00162001,0,-0.5923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437795,home,Osasuna,Jesús Areso,jesus-areso,J. Areso,D,12,183,656,M,910267,EUR,930873600,D,12,12,False,,12.0,5.0,2.0,2.0,0.0,2.0,3.0,4.0,15.0,1.0,2.0,,,,,,84.0,35.0,6.7,17.0,0.0377265,1,,,,6.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0217,,,,,,,,,,,,,,,,,,,,
12437795,home,Osasuna,Alejandro Catena,alejandro-catena,A. Catena,D,24,194,940,M,900792,EUR,783302400,D,24,24,False,,14.0,7.0,8.0,3.0,0.0,5.0,6.0,2.0,8.0,10.0,4.0,,,,,,90.0,27.0,6.5,7.0,0.00457214,0,,,,,,,2.0,4.0,2.0,,,,,,,,4.0,1.0,,,,,,,,,,,,,,,,,,
12437795,home,Osasuna,Flavien Boyomo,boyomo-flavien,F. Boyomo,D,22,181,2526,M,1067582,EUR,1002412800,D,22,22,False,,13.0,9.0,5.0,3.0,0.0,5.0,7.0,4.0,6.0,3.0,3.0,,,,,,90.0,19.0,6.5,4.0,0.00395865,0,,,,,,,1.0,2.0,,,,,,1.0,,,,,2.0,2.0,,,,,,,,,,,,,,,,
12437795,home,Osasuna,Juan Cruz,juan-cruz,J. Cruz,D,3,180,216,M,897902,EUR,712281600,D,3,3,False,,14.0,10.0,3.0,,0.0,4.0,6.0,8.0,10.0,5.0,2.0,,,,,,84.0,35.0,6.5,11.0,0.0219603,1,,,,2.0,2.0,,3.0,2.0,1.0,1.0,,1.0,1.0,1.0,,0.0156,1.0,,1.0,,1.0,,,,,,,,,,,,,,,
12437795,home,Osasuna,Pablo Ibáñez,pablo-ibanez-lumbreras,P. Ibáñez,M,19,179,350,M,1084381,EUR,883612800,M,8,8,False,,20.0,13.0,1.0,,1.0,8.0,10.0,5.0,10.0,,6.0,,,,,,90.0,39.0,7.1,12.0,0.116716,2,,,,,,,10.0,1.0,4.0,,,2.0,1.0,4.0,,0.0639,,6.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,
12437795,home,Osasuna,Lucas Torró,lucas-torro,L. Torró,M,6,190,714,M,187313,EUR,774576000,M,6,6,False,,39.0,24.0,13.0,8.0,0.0,12.0,13.0,12.0,26.0,1.0,6.0,,,,,,90.0,55.0,7.2,19.0,0.0742275,0,,,,,,2.0,7.0,12.0,,,,,1.0,2.0,1.0,,6.0,1.0,6.0,5.0,1.0,3.0,,,,,,,,,,,,,,
12437795,home,Osasuna,Aimar Oroz,aimar-oroz,A. Oroz,M,10,177,1253,M,985329,EUR,1006819200,M,10,10,False,,30.0,24.0,1.0,1.0,0.0,8.0,9.0,16.0,22.0,1.0,10.0,,,,,,90.0,42.0,6.8,12.0,0.0177235,0,,,,1.0,,,2.0,3.0,,2.0,1.0,,2.0,,2.0,,,,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,
12437795,home,Osasuna,Rubén García,ruben-garcia,R. García,M,14,171,1085,M,260031,EUR,742608000,F,14,14,False,,19.0,14.0,3.0,1.0,0.0,3.0,5.0,11.0,15.0,,5.0,,,,,,59.0,28.0,6.6,9.0,0.00419346,1,,,,1.0,,2.0,4.0,3.0,2.0,,,,1.0,,2.0,0.0296,1.0,1.0,2.0,2.0,,,,,,1.0,,,,,,,,,,
12437795,home,Osasuna,Ante Budimir,ante-budimir,A. Budimir,F,17,190,8134,M,37318,EUR,680140800,F,17,17,False,,9.0,8.0,,,0.0,2.0,2.0,6.0,7.0,,4.0,,,,,,77.0,25.0,8.4,8.0,0.00461912,3,,,,,,2.0,7.0,4.0,,1.0,,1.0,2.0,1.0,3.0,0.9879,3.0,,,,,3.0,,,1.0,,budimir_ante,2.0,2.0,1.0,1.3772,,,,,
12437795,home,Osasuna,Bryan Zaragoza,bryan-zaragoza,B. Zaragoza,F,97,165,5285,M,1084730,EUR,999993600,F,19,19,False,,12.0,9.0,1.0,1.0,1.0,5.0,6.0,6.0,9.0,1.0,2.0,,,,,,77.0,31.0,8.0,11.0,0.350489,1,,,,3.0,2.0,,4.0,5.0,1.0,3.0,1.0,,3.0,1.0,1.0,0.9693,,,3.0,1.0,1.0,,1.0,,1.0,,bryanzaragoza,1.0,1.0,,0.9954,,,,,
12437795,home,Osasuna,Rubén Peña,ruben-pena,R. Peña,D,7,170,186,M,255973,EUR,679795200,D,15,15,True,,8.0,5.0,1.0,,0.0,,1.0,5.0,11.0,1.0,2.0,,,,,,31.0,18.0,6.4,10.0,0.0605833,0,,,,4.0,,,1.0,2.0,,2.0,1.0,,2.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,
