match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAShot,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,captain,stat_aerialWon,stat_challengeLost,stat_shotOffTarget,stat_fouls,stat_totalTackle,player_firstName,player_lastName,stat_outfielderBlock,stat_blockedScoringAttempt,stat_wonTackle,stat_keyPass,player_sofascoreId,stat_onTargetScoringAttempt,stat_punches,stat_hitWoodwork,stat_bigChanceCreated,stat_goalAssist,stat_bigChanceMissed,stat_goals,stat_totalOffside
10382101,home,SC Heerenveen,Andries Noppert,andries-noppert,A. Noppert,G,44,203,438,M,339339,EUR,765676800,G,44,44,False,31.0,21.0,14.0,5.0,21.0,24.0,7.0,7.0,1.0,1.0,3.0,6.0,90.0,42.0,7.3,10.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382101,home,SC Heerenveen,Milan van Ewijk,milan-van-ewijk,M. v. Ewijk,D,27,175,699,M,948723,EUR,968371200,D,27,27,False,33.0,27.0,6.0,5.0,17.0,21.0,16.0,5.0,,,,,90.0,58.0,6.8,15.0,0,11.0,4.0,1.0,2.0,4.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,
10382101,home,SC Heerenveen,Sven van Beek,sven-van-beek,S. v. Beek,D,22,188,75,M,309302,EUR,775353600,D,4,4,False,71.0,58.0,10.0,5.0,52.0,58.0,14.0,3.0,,,,,90.0,82.0,6.7,15.0,1,6.0,1.0,,2.0,5.0,1.0,,,,7.0,,1.0,,True,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,
10382101,home,SC Heerenveen,Paweł Bochniewicz,pawel-bochniewicz,P. Bochniewicz,D,4,194,794,M,286097,EUR,822960000,D,5,5,False,62.0,54.0,5.0,1.0,47.0,53.0,9.0,3.0,,,,,90.0,79.0,6.9,9.0,0,7.0,,,2.0,3.0,6.0,,,,7.0,2.0,1.0,,,4.0,,,1.0,2.0,,,,,,,,,,,,,,,
10382101,home,SC Heerenveen,Syb van Ottele,syb-van-ottele,S. v. Ottele,D,6,185,91,M,961686,EUR,1012608000,D,6,6,False,59.0,45.0,10.0,3.0,34.0,42.0,17.0,5.0,,,,,79.0,66.0,6.5,14.0,0,11.0,,,2.0,5.0,1.0,,,,3.0,,,,,,1.0,,2.0,1.0,,,2.0,,,,,,,,,,,,
10382101,home,SC Heerenveen,Mats Köhlert,mats-kohlert,M. Köhlert,D,27,168,173,M,794998,EUR,894067200,D,7,7,False,42.0,36.0,2.0,,19.0,21.0,28.0,6.0,,,,,90.0,75.0,7.0,11.0,2,20.0,7.0,3.0,1.0,6.0,8.0,,4.0,3.0,1.0,,,2.0,,1.0,1.0,1.0,3.0,2.0,,,1.0,1.0,1.0,2.0,,,,,,,,,
10382101,home,SC Heerenveen,Simon Olsson,simon-olsson,S. Olsson,M,10,185,159,M,850851,EUR,874195200,M,19,19,False,30.0,28.0,2.0,1.0,15.0,15.0,15.0,6.0,,,,,70.0,40.0,6.4,8.0,0,13.0,,,1.0,5.0,2.0,3.0,1.0,,,,2.0,,,1.0,,,,1.0,,,,,1.0,2.0,,,,,,,,,
10382101,home,SC Heerenveen,Thom Haye,thom-haye,T. Haye,M,33,187,10984,M,149666,EUR,792288000,M,33,33,False,53.0,39.0,12.0,7.0,25.0,30.0,29.0,8.0,,,,,90.0,77.0,6.5,28.0,0,14.0,6.0,,2.0,9.0,5.0,2.0,4.0,,,2.0,2.0,2.0,,1.0,1.0,,,2.0,,,1.0,,1.0,,thomhaye,,,,,,,,
10382101,home,SC Heerenveen,Anas Tahiri,anas-tahiri,A. Tahiri,M,19,179,260,M,544156,EUR,800496000,M,26,26,False,60.0,54.0,1.0,1.0,38.0,43.0,17.0,12.0,,,,,79.0,67.0,6.9,7.0,0,16.0,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,
10382101,home,SC Heerenveen,Sydney van Hooijdonk,sydney-van-hooijdonk,S. v. Hooijdonk,F,20,190,703,M,943595,EUR,949795200,F,17,17,False,18.0,11.0,,,6.0,7.0,11.0,2.0,,,,,90.0,28.0,6.8,10.0,1,5.0,,,2.0,4.0,4.0,1.0,3.0,2.0,1.0,,1.0,,,2.0,,,,,Sydney,van Hooijdonk,,,,1.0,,1.0,,,,,,,
